"Time Stamp","Time Zone","Name","PTID","Load"
"12/22/2021 00:00:00","EST","CAPITL",61757,1265.6846
"12/22/2021 00:00:00","EST","CENTRL",61754,1699.4642
"12/22/2021 00:00:00","EST","DUNWOD",61760,673.0283
"12/22/2021 00:00:00","EST","GENESE",61753,1043.3359
"12/22/2021 00:00:00","EST","HUD VL",61758,1009.6046
"12/22/2021 00:00:00","EST","LONGIL",61762,2006.782
"12/22/2021 00:00:00","EST","MHK VL",61756,861.9165
"12/22/2021 00:00:00","EST","MILLWD",61759,295.4309
"12/22/2021 00:00:00","EST","N.Y.C.",61761,4682.2925
"12/22/2021 00:00:00","EST","NORTH",61755,687.8668
"12/22/2021 00:00:00","EST","WEST",61752,1584.9338
"12/22/2021 00:05:00","EST","CAPITL",61757,1250.2028
"12/22/2021 00:05:00","EST","CENTRL",61754,1693.4475
"12/22/2021 00:05:00","EST","DUNWOD",61760,659.0203
"12/22/2021 00:05:00","EST","GENESE",61753,1040.1703
"12/22/2021 00:05:00","EST","HUD VL",61758,1026.4675
"12/22/2021 00:05:00","EST","LONGIL",61762,1997.0774
"12/22/2021 00:05:00","EST","MHK VL",61756,845.3964
"12/22/2021 00:05:00","EST","MILLWD",61759,291.1462
"12/22/2021 00:05:00","EST","N.Y.C.",61761,4644.8877
"12/22/2021 00:05:00","EST","NORTH",61755,683.5641
"12/22/2021 00:05:00","EST","WEST",61752,1583.3411
"12/22/2021 00:10:00","EST","CAPITL",61757,1249.1606
"12/22/2021 00:10:00","EST","CENTRL",61754,1673.2448
"12/22/2021 00:10:00","EST","DUNWOD",61760,666.5159
"12/22/2021 00:10:00","EST","GENESE",61753,1036.2922
"12/22/2021 00:10:00","EST","HUD VL",61758,965.6157
"12/22/2021 00:10:00","EST","LONGIL",61762,1967.9585
"12/22/2021 00:10:00","EST","MHK VL",61756,857.4109
"12/22/2021 00:10:00","EST","MILLWD",61759,287.5271
"12/22/2021 00:10:00","EST","N.Y.C.",61761,4626.0674
"12/22/2021 00:10:00","EST","NORTH",61755,670.2541
"12/22/2021 00:10:00","EST","WEST",61752,1589.4749
"12/22/2021 00:15:00","EST","CAPITL",61757,1243.5947
"12/22/2021 00:15:00","EST","CENTRL",61754,1687.8192
"12/22/2021 00:15:00","EST","DUNWOD",61760,656.1848
"12/22/2021 00:15:00","EST","GENESE",61753,1028.4695
"12/22/2021 00:15:00","EST","HUD VL",61758,989.7675
"12/22/2021 00:15:00","EST","LONGIL",61762,1956.9674
"12/22/2021 00:15:00","EST","MHK VL",61756,848.588
