"Time Stamp","Time Zone","Name","PTID","Load"
"10/16/2021 00:00:00","EDT","CAPITL",61757,1171.0631
"10/16/2021 00:00:00","EDT","CENTRL",61754,1522.4641
"10/16/2021 00:00:00","EDT","DUNWOD",61760,578.7964
"10/16/2021 00:00:00","EDT","GENESE",61753,975.3817
"10/16/2021 00:00:00","EDT","HUD VL",61758,957.7259
"10/16/2021 00:00:00","EDT","LONGIL",61762,2059.3042
"10/16/2021 00:00:00","EDT","MHK VL",61756,695.3576
"10/16/2021 00:00:00","EDT","MILLWD",61759,242.0839
"10/16/2021 00:00:00","EDT","N.Y.C.",61761,5197.558
"10/16/2021 00:00:00","EDT","NORTH",61755,552.1679
"10/16/2021 00:00:00","EDT","WEST",61752,1492.1526
"10/16/2021 00:05:00","EDT","CAPITL",61757,1173.8558
"10/16/2021 00:05:00","EDT","CENTRL",61754,1502.3615
"10/16/2021 00:05:00","EDT","DUNWOD",61760,582.158
"10/16/2021 00:05:00","EDT","GENESE",61753,971.6437
"10/16/2021 00:05:00","EDT","HUD VL",61758,942.4162
"10/16/2021 00:05:00","EDT","LONGIL",61762,2052.0974
"10/16/2021 00:05:00","EDT","MHK VL",61756,690.3668
"10/16/2021 00:05:00","EDT","MILLWD",61759,228.7156
"10/16/2021 00:05:00","EDT","N.Y.C.",61761,5168.0493
"10/16/2021 00:05:00","EDT","NORTH",61755,556.8879
"10/16/2021 00:05:00","EDT","WEST",61752,1504.0276
"10/16/2021 00:10:00","EDT","CAPITL",61757,1169.8108
"10/16/2021 00:10:00","EDT","CENTRL",61754,1543.8252
"10/16/2021 00:10:00","EDT","DUNWOD",61760,574.1917
"10/16/2021 00:10:00","EDT","GENESE",61753,965.9104
"10/16/2021 00:10:00","EDT","HUD VL",61758,947.3466
"10/16/2021 00:10:00","EDT","LONGIL",61762,2035.6277
"10/16/2021 00:10:00","EDT","MHK VL",61756,672.9883
"10/16/2021 00:10:00","EDT","MILLWD",61759,233.9831
"10/16/2021 00:10:00","EDT","N.Y.C.",61761,5161.5615
"10/16/2021 00:10:00","EDT","NORTH",61755,567.469
"10/16/2021 00:10:00","EDT","WEST",61752,1489.8734
"10/16/2021 00:15:00","EDT","CAPITL",61757,1163.376
"10/16/2021 00:15:00","EDT","CENTRL",61754,1528.1497
"10/16/2021 00:15:00","EDT","DUNWOD",61760,583.2694
"10/16/2021 00:15:00","EDT","GENESE",61753,964.4455
"10/16/2021 00:15:00","EDT","HUD VL",61758,943.0095
"10/16/2021 00:15:00","EDT","LONGIL",61762,2010.6576
"10/16/2021 00:15:00","EDT","MHK VL",61756,683.5244
"10/16/2021 00:15:00","EDT","MILLWD",61759,227.7239
"10/16/2021 00:15:00","EDT","N.Y.C.",61761,5144.6104
"10/16/2021 00:15:00","EDT","NORTH",61755,543.1853
"10/16/2021 00:15:00","EDT","WEST",61752,1485.7976
"10/16/2021 00:20:00","EDT","CAPITL",61757,1151.8578
"10/16/2021 00:20:00","EDT","CENTRL",61754,1543.4064
"10/16/2021 00:20:00","EDT","DUNWOD",61760,587.1566
"10/16/2021 00:20:00","EDT","GENESE",61753,961.6263
"10/16/2021 00:20:00","EDT","HUD VL",61758,914.8986
"10/16/2021 00:20:00","EDT","LONGIL",61762,2004.3337
"10/16/2021 00:20:00","EDT","MHK VL",61756,667.2189
"10/16/2021 00:20:00","EDT","MILLWD",61759,236.9275
"10/16/2021 00:20:00","EDT","N.Y.C.",61761,5103.465
"10/16/2021 00:20:00","EDT","NORTH",61755,542.627
"10/16/2021 00:20:00","EDT","WEST",61752,1464.6719
"10/16/2021 00:25:00","EDT","CAPITL",61757,1138.9442
"10/16/2021 00:25:00","EDT","CENTRL",61754,1541.6287
"10/16/2021 00:25:00","EDT","DUNWOD",61760,576.1897
"10/16/2021 00:25:00","EDT","GENESE",61753,956.3543
"10/16/2021 00:25:00","EDT","HUD VL",61758,915.4412
"10/16/2021 00:25:00","EDT","LONGIL",61762,1993.3783
"10/16/2021 00:25:00","EDT","MHK VL",61756,665.6346
"10/16/2021 00:25:00","EDT","MILLWD",61759,224.2071
"10/16/2021 00:25:00","EDT","N.Y.C.",61761,5096.5044
"10/16/2021 00:25:00","EDT","NORTH",61755,545.2296
"10/16/2021 00:25:00","EDT","WEST",61752,1474.6206
"10/16/2021 00:30:00","EDT","CAPITL",61757,1136.3115
"10/16/2021 00:30:00","EDT","CENTRL",61754,1521.1895
"10/16/2021 00:30:00","EDT","DUNWOD",61760,577.986
"10/16/2021 00:30:00","EDT","GENESE",61753,954.6741
"10/16/2021 00:30:00","EDT","HUD VL",61758,903.9363
"10/16/2021 00:30:00","EDT","LONGIL",61762,1986.0297
"10/16/2021 00:30:00","EDT","MHK VL",61756,663.1268
"10/16/2021 00:30:00","EDT","MILLWD",61759,231.9772
"10/16/2021 00:30:00","EDT","N.Y.C.",61761,5086.8677
"10/16/2021 00:30:00","EDT","NORTH",61755,547.1853
"10/16/2021 00:30:00","EDT","WEST",61752,1461.23
"10/16/2021 00:35:00","EDT","CAPITL",61757,1164.508
"10/16/2021 00:35:00","EDT","CENTRL",61754,1522.8118
"10/16/2021 00:35:00","EDT","DUNWOD",61760,572.7177
"10/16/2021 00:35:00","EDT","GENESE",61753,950.884
"10/16/2021 00:35:00","EDT","HUD VL",61758,901.7373
"10/16/2021 00:35:00","EDT","LONGIL",61762,1970.4812
"10/16/2021 00:35:00","EDT","MHK VL",61756,663.6268
"10/16/2021 00:35:00","EDT","MILLWD",61759,223.3697
"10/16/2021 00:35:00","EDT","N.Y.C.",61761,5062.546
"10/16/2021 00:35:00","EDT","NORTH",61755,542.7484
"10/16/2021 00:35:00","EDT","WEST",61752,1460.502
"10/16/2021 00:40:00","EDT","CAPITL",61757,1132.2423
"10/16/2021 00:40:00","EDT","CENTRL",61754,1531.9681
"10/16/2021 00:40:00","EDT","DUNWOD",61760,570.549
"10/16/2021 00:40:00","EDT","GENESE",61753,954.5562
"10/16/2021 00:40:00","EDT","HUD VL",61758,908.3924
"10/16/2021 00:40:00","EDT","LONGIL",61762,1958.361
"10/16/2021 00:40:00","EDT","MHK VL",61756,663.389
"10/16/2021 00:40:00","EDT","MILLWD",61759,210.6296
"10/16/2021 00:40:00","EDT","N.Y.C.",61761,5026.93
"10/16/2021 00:40:00","EDT","NORTH",61755,551.6419
"10/16/2021 00:40:00","EDT","WEST",61752,1461.3717
"10/16/2021 00:45:00","EDT","CAPITL",61757,1125.3735
"10/16/2021 00:45:00","EDT","CENTRL",61754,1533.8282
"10/16/2021 00:45:00","EDT","DUNWOD",61760,564.9204
"10/16/2021 00:45:00","EDT","GENESE",61753,945.2826
"10/16/2021 00:45:00","EDT","HUD VL",61758,913.4176
"10/16/2021 00:45:00","EDT","LONGIL",61762,1925.3474
"10/16/2021 00:45:00","EDT","MHK VL",61756,655.5138
"10/16/2021 00:45:00","EDT","MILLWD",61759,211.5098
"10/16/2021 00:45:00","EDT","N.Y.C.",61761,4999.953
"10/16/2021 00:45:00","EDT","NORTH",61755,540.8513
"10/16/2021 00:45:00","EDT","WEST",61752,1462.9099
"10/16/2021 00:50:00","EDT","CAPITL",61757,1122.509
"10/16/2021 00:50:00","EDT","CENTRL",61754,1514.0294
"10/16/2021 00:50:00","EDT","DUNWOD",61760,552.4988
"10/16/2021 00:50:00","EDT","GENESE",61753,940.4504
"10/16/2021 00:50:00","EDT","HUD VL",61758,877.021
"10/16/2021 00:50:00","EDT","LONGIL",61762,1916.6052
"10/16/2021 00:50:00","EDT","MHK VL",61756,659.001
"10/16/2021 00:50:00","EDT","MILLWD",61759,228.6139
"10/16/2021 00:50:00","EDT","N.Y.C.",61761,4975.756
"10/16/2021 00:50:00","EDT","NORTH",61755,542.8431
"10/16/2021 00:50:00","EDT","WEST",61752,1449.6514
"10/16/2021 00:55:00","EDT","CAPITL",61757,1117.4227
"10/16/2021 00:55:00","EDT","CENTRL",61754,1486.2186
"10/16/2021 00:55:00","EDT","DUNWOD",61760,552.9993
"10/16/2021 00:55:00","EDT","GENESE",61753,939.7086
"10/16/2021 00:55:00","EDT","HUD VL",61758,909.3632
"10/16/2021 00:55:00","EDT","LONGIL",61762,1887.7756
"10/16/2021 00:55:00","EDT","MHK VL",61756,645.1
"10/16/2021 00:55:00","EDT","MILLWD",61759,222.222
"10/16/2021 00:55:00","EDT","N.Y.C.",61761,4973.1836
"10/16/2021 00:55:00","EDT","NORTH",61755,539.421
"10/16/2021 00:55:00","EDT","WEST",61752,1431.8176
"10/16/2021 01:00:00","EDT","CAPITL",61757,1142.7344
"10/16/2021 01:00:00","EDT","CENTRL",61754,1502.5382
"10/16/2021 01:00:00","EDT","DUNWOD",61760,550.0363
"10/16/2021 01:00:00","EDT","GENESE",61753,938.52
"10/16/2021 01:00:00","EDT","HUD VL",61758,901.3372
"10/16/2021 01:00:00","EDT","LONGIL",61762,1934.8629
"10/16/2021 01:00:00","EDT","MHK VL",61756,645.169
"10/16/2021 01:00:00","EDT","MILLWD",61759,215.9693
"10/16/2021 01:00:00","EDT","N.Y.C.",61761,4941.0547
"10/16/2021 01:00:00","EDT","NORTH",61755,548.8807
"10/16/2021 01:00:00","EDT","WEST",61752,1426.7751
"10/16/2021 01:05:00","EDT","CAPITL",61757,1109.4602
"10/16/2021 01:05:00","EDT","CENTRL",61754,1483.6154
"10/16/2021 01:05:00","EDT","DUNWOD",61760,486.5432
"10/16/2021 01:05:00","EDT","GENESE",61753,936.8641
"10/16/2021 01:05:00","EDT","HUD VL",61758,886.7001
"10/16/2021 01:05:00","EDT","LONGIL",61762,1907.3945
"10/16/2021 01:05:00","EDT","MHK VL",61756,649.4044
"10/16/2021 01:05:00","EDT","MILLWD",61759,209.6706
"10/16/2021 01:05:00","EDT","N.Y.C.",61761,5031
"10/16/2021 01:05:00","EDT","NORTH",61755,549.206
"10/16/2021 01:05:00","EDT","WEST",61752,1428.054
"10/16/2021 01:10:00","EDT","CAPITL",61757,1108.67
"10/16/2021 01:10:00","EDT","CENTRL",61754,1518.972
"10/16/2021 01:10:00","EDT","DUNWOD",61760,550.4346
"10/16/2021 01:10:00","EDT","GENESE",61753,930.3774
"10/16/2021 01:10:00","EDT","HUD VL",61758,867.9332
"10/16/2021 01:10:00","EDT","LONGIL",61762,1898.6428
"10/16/2021 01:10:00","EDT","MHK VL",61756,638.042
"10/16/2021 01:10:00","EDT","MILLWD",61759,211.5333
"10/16/2021 01:10:00","EDT","N.Y.C.",61761,4937.3696
"10/16/2021 01:10:00","EDT","NORTH",61755,559.3535
"10/16/2021 01:10:00","EDT","WEST",61752,1428.3033
"10/16/2021 01:15:00","EDT","CAPITL",61757,1107.5803
"10/16/2021 01:15:00","EDT","CENTRL",61754,1494.9834
"10/16/2021 01:15:00","EDT","DUNWOD",61760,542.1231
"10/16/2021 01:15:00","EDT","GENESE",61753,932.3082
"10/16/2021 01:15:00","EDT","HUD VL",61758,859.4775
"10/16/2021 01:15:00","EDT","LONGIL",61762,1901.786
"10/16/2021 01:15:00","EDT","MHK VL",61756,636.7582
"10/16/2021 01:15:00","EDT","MILLWD",61759,213.1278
"10/16/2021 01:15:00","EDT","N.Y.C.",61761,4924.9336
"10/16/2021 01:15:00","EDT","NORTH",61755,546.7466
"10/16/2021 01:15:00","EDT","WEST",61752,1414.4539
"10/16/2021 01:20:00","EDT","CAPITL",61757,1097.8674
"10/16/2021 01:20:00","EDT","CENTRL",61754,1496.7596
"10/16/2021 01:20:00","EDT","DUNWOD",61760,555.7908
"10/16/2021 01:20:00","EDT","GENESE",61753,925.5696
"10/16/2021 01:20:00","EDT","HUD VL",61758,873.3471
"10/16/2021 01:20:00","EDT","LONGIL",61762,1886.3215
"10/16/2021 01:20:00","EDT","MHK VL",61756,636.1787
"10/16/2021 01:20:00","EDT","MILLWD",61759,208.7421
"10/16/2021 01:20:00","EDT","N.Y.C.",61761,4885.6045
"10/16/2021 01:20:00","EDT","NORTH",61755,548.6849
"10/16/2021 01:20:00","EDT","WEST",61752,1418.6141
"10/16/2021 01:25:00","EDT","CAPITL",61757,1099.408
"10/16/2021 01:25:00","EDT","CENTRL",61754,1479.3097
"10/16/2021 01:25:00","EDT","DUNWOD",61760,554.3311
"10/16/2021 01:25:00","EDT","GENESE",61753,921.8965
"10/16/2021 01:25:00","EDT","HUD VL",61758,874.6718
"10/16/2021 01:25:00","EDT","LONGIL",61762,1862.0947
"10/16/2021 01:25:00","EDT","MHK VL",61756,647.7021
"10/16/2021 01:25:00","EDT","MILLWD",61759,206.73
"10/16/2021 01:25:00","EDT","N.Y.C.",61761,4879.684
"10/16/2021 01:25:00","EDT","NORTH",61755,538.2136
"10/16/2021 01:25:00","EDT","WEST",61752,1416.4076
"10/16/2021 01:30:00","EDT","CAPITL",61757,1094.0388
"10/16/2021 01:30:00","EDT","CENTRL",61754,1509.1279
"10/16/2021 01:30:00","EDT","DUNWOD",61760,556.1747
"10/16/2021 01:30:00","EDT","GENESE",61753,920.1732
"10/16/2021 01:30:00","EDT","HUD VL",61758,879.5005
"10/16/2021 01:30:00","EDT","LONGIL",61762,1866.2056
"10/16/2021 01:30:00","EDT","MHK VL",61756,633.6202
"10/16/2021 01:30:00","EDT","MILLWD",61759,209.1702
"10/16/2021 01:30:00","EDT","N.Y.C.",61761,4871.9946
"10/16/2021 01:30:00","EDT","NORTH",61755,541.8672
"10/16/2021 01:30:00","EDT","WEST",61752,1422.4135
"10/16/2021 01:35:00","EDT","CAPITL",61757,1093.9302
"10/16/2021 01:35:00","EDT","CENTRL",61754,1488.5647
"10/16/2021 01:35:00","EDT","DUNWOD",61760,535.9879
"10/16/2021 01:35:00","EDT","GENESE",61753,919.7846
"10/16/2021 01:35:00","EDT","HUD VL",61758,851.6929
"10/16/2021 01:35:00","EDT","LONGIL",61762,1858.2673
"10/16/2021 01:35:00","EDT","MHK VL",61756,631.3789
"10/16/2021 01:35:00","EDT","MILLWD",61759,210.3565
"10/16/2021 01:35:00","EDT","N.Y.C.",61761,4857.426
"10/16/2021 01:35:00","EDT","NORTH",61755,554.3618
"10/16/2021 01:35:00","EDT","WEST",61752,1425.1705
"10/16/2021 01:40:00","EDT","CAPITL",61757,1101.1724
"10/16/2021 01:40:00","EDT","CENTRL",61754,1500.4843
"10/16/2021 01:40:00","EDT","DUNWOD",61760,545.528
"10/16/2021 01:40:00","EDT","GENESE",61753,916.8259
"10/16/2021 01:40:00","EDT","HUD VL",61758,876.6895
"10/16/2021 01:40:00","EDT","LONGIL",61762,1856.5735
"10/16/2021 01:40:00","EDT","MHK VL",61756,634.4612
"10/16/2021 01:40:00","EDT","MILLWD",61759,208.6043
"10/16/2021 01:40:00","EDT","N.Y.C.",61761,4838.625
"10/16/2021 01:40:00","EDT","NORTH",61755,544.8901
"10/16/2021 01:40:00","EDT","WEST",61752,1414.6362
"10/16/2021 01:45:00","EDT","CAPITL",61757,1092.4475
"10/16/2021 01:45:00","EDT","CENTRL",61754,1431.0126
"10/16/2021 01:45:00","EDT","DUNWOD",61760,535.961
"10/16/2021 01:45:00","EDT","GENESE",61753,910.5872
"10/16/2021 01:45:00","EDT","HUD VL",61758,855.7286
"10/16/2021 01:45:00","EDT","LONGIL",61762,1831.5336
"10/16/2021 01:45:00","EDT","MHK VL",61756,639.781
"10/16/2021 01:45:00","EDT","MILLWD",61759,208.266
"10/16/2021 01:45:00","EDT","N.Y.C.",61761,4851.561
"10/16/2021 01:45:00","EDT","NORTH",61755,546.3456
"10/16/2021 01:45:00","EDT","WEST",61752,1432.7163
"10/16/2021 01:50:00","EDT","CAPITL",61757,1084.1521
"10/16/2021 01:50:00","EDT","CENTRL",61754,1442.984
"10/16/2021 01:50:00","EDT","DUNWOD",61760,536.7808
"10/16/2021 01:50:00","EDT","GENESE",61753,907.1133
"10/16/2021 01:50:00","EDT","HUD VL",61758,848.9216
"10/16/2021 01:50:00","EDT","LONGIL",61762,1822.8219
"10/16/2021 01:50:00","EDT","MHK VL",61756,632.8895
