"Time Stamp","Time Zone","Name","PTID","Load"
"12/18/2021 00:00:00","EST","CAPITL",61757,1223.0831
"12/18/2021 00:00:00","EST","CENTRL",61754,1649.23
"12/18/2021 00:00:00","EST","DUNWOD",61760,590.1582
"12/18/2021 00:00:00","EST","GENESE",61753,1000.1381
"12/18/2021 00:00:00","EST","HUD VL",61758,936.0409
"12/18/2021 00:00:00","EST","LONGIL",61762,1898.9128
"12/18/2021 00:00:00","EST","MHK VL",61756,773.4146
"12/18/2021 00:00:00","EST","MILLWD",61759,275.0712
"12/18/2021 00:00:00","EST","N.Y.C.",61761,4516.3413
"12/18/2021 00:00:00","EST","NORTH",61755,629.8454
"12/18/2021 00:00:00","EST","WEST",61752,1573.7397
"12/18/2021 00:03:37","EST","CAPITL",61757,1193.2408
"12/18/2021 00:03:37","EST","CENTRL",61754,1645.9015
"12/18/2021 00:03:37","EST","DUNWOD",61760,584.7091
"12/18/2021 00:03:37","EST","GENESE",61753,990.9642
"12/18/2021 00:03:37","EST","HUD VL",61758,884.54
"12/18/2021 00:03:37","EST","LONGIL",61762,1872.6412
"12/18/2021 00:03:37","EST","MHK VL",61756,767.5121
"12/18/2021 00:03:37","EST","MILLWD",61759,278.6104
"12/18/2021 00:03:37","EST","N.Y.C.",61761,4524.306
"12/18/2021 00:03:37","EST","NORTH",61755,630.8878
"12/18/2021 00:03:37","EST","WEST",61752,1579.6294
"12/18/2021 00:04:55","EST","CAPITL",61757,1193.1709
"12/18/2021 00:04:55","EST","CENTRL",61754,1640.9537
"12/18/2021 00:04:55","EST","DUNWOD",61760,587.3706
"12/18/2021 00:04:55","EST","GENESE",61753,988.5668
"12/18/2021 00:04:55","EST","HUD VL",61758,935.7663
"12/18/2021 00:04:55","EST","LONGIL",61762,1880.1873
"12/18/2021 00:04:55","EST","MHK VL",61756,766.9607
"12/18/2021 00:04:55","EST","MILLWD",61759,269.6185
"12/18/2021 00:04:55","EST","N.Y.C.",61761,4481.908
"12/18/2021 00:04:55","EST","NORTH",61755,634.2864
"12/18/2021 00:04:55","EST","WEST",61752,1578.0208
"12/18/2021 00:05:00","EST","CAPITL",61757,1189.5708
"12/18/2021 00:05:00","EST","CENTRL",61754,1642.6427
"12/18/2021 00:05:00","EST","DUNWOD",61760,575.4684
"12/18/2021 00:05:00","EST","GENESE",61753,987.2648
"12/18/2021 00:05:00","EST","HUD VL",61758,932.2605
"12/18/2021 00:05:00","EST","LONGIL",61762,1881.0743
"12/18/2021 00:05:00","EST","MHK VL",61756,774.0762
"12/18/2021 00:05:00","EST","MILLWD",61759,274.79
"12/18/2021 00:05:00","EST","N.Y.C.",61761,4488.201
"12/18/2021 00:05:00","EST","NORTH",61755,629.8041
"12/18/2021 00:05:00","EST","WEST",61752,1558.7551
"12/18/2021 00:10:00","EST","CAPITL",61757,1184.8542
"12/18/2021 00:10:00","EST","CENTRL",61754,1638.2146
"12/18/2021 00:10:00","EST","DUNWOD",61760,582.3895
"12/18/2021 00:10:00","EST","GENESE",61753,987.3879
"12/18/2021 00:10:00","EST","HUD VL",61758,934.6683
"12/18/2021 00:10:00","EST","LONGIL",61762,1878.8467
"12/18/2021 00:10:00","EST","MHK VL",61756,766.8846
"12/18/2021 00:10:00","EST","MILLWD",61759,269.857
"12/18/2021 00:10:00","EST","N.Y.C.",61761,4485.261
"12/18/2021 00:10:00","EST","NORTH",61755,634.2526
"12/18/2021 00:10:00","EST","WEST",61752,1584.1543
"12/18/2021 00:15:00","EST","CAPITL",61757,1189.6731
"12/18/2021 00:15:00","EST","CENTRL",61754,1628.1644
"12/18/2021 00:15:00","EST","DUNWOD",61760,570.056
"12/18/2021 00:15:00","EST","GENESE",61753,980.461
"12/18/2021 00:15:00","EST","HUD VL",61758,928.6128
"12/18/2021 00:15:00","EST","LONGIL",61762,1856.7637
"12/18/2021 00:15:00","EST","MHK VL",61756,751.4957
"12/18/2021 00:15:00","EST","MILLWD",61759,266.0768
"12/18/2021 00:15:00","EST","N.Y.C.",61761,4479.337
"12/18/2021 00:15:00","EST","NORTH",61755,643.7112
"12/18/2021 00:15:00","EST","WEST",61752,1585.3967
"12/18/2021 00:20:00","EST","CAPITL",61757,1170.095
"12/18/2021 00:20:00","EST","CENTRL",61754,1625.1937
"12/18/2021 00:20:00","EST","DUNWOD",61760,577.6412
"12/18/2021 00:20:00","EST","GENESE",61753,977.5819
"12/18/2021 00:20:00","EST","HUD VL",61758,935.5021
"12/18/2021 00:20:00","EST","LONGIL",61762,1851.904
"12/18/2021 00:20:00","EST","MHK VL",61756,764.9363
"12/18/2021 00:20:00","EST","MILLWD",61759,271.3634
"12/18/2021 00:20:00","EST","N.Y.C.",61761,4438.9136
"12/18/2021 00:20:00","EST","NORTH",61755,630.4241
"12/18/2021 00:20:00","EST","WEST",61752,1582.6476
"12/18/2021 00:25:00","EST","CAPITL",61757,1181.4818
"12/18/2021 00:25:00","EST","CENTRL",61754,1630.9014
"12/18/2021 00:25:00","EST","DUNWOD",61760,568.1117
"12/18/2021 00:25:00","EST","GENESE",61753,973.2791
"12/18/2021 00:25:00","EST","HUD VL",61758,908.5335
"12/18/2021 00:25:00","EST","LONGIL",61762,1844.584
"12/18/2021 00:25:00","EST","MHK VL",61756,748.0862
"12/18/2021 00:25:00","EST","MILLWD",61759,264.4584
"12/18/2021 00:25:00","EST","N.Y.C.",61761,4412.915
"12/18/2021 00:25:00","EST","NORTH",61755,643.8717
"12/18/2021 00:25:00","EST","WEST",61752,1596.3772
"12/18/2021 00:30:00","EST","CAPITL",61757,1172.6051
"12/18/2021 00:30:00","EST","CENTRL",61754,1617.5956
"12/18/2021 00:30:00","EST","DUNWOD",61760,566.4152
"12/18/2021 00:30:00","EST","GENESE",61753,971.5339
"12/18/2021 00:30:00","EST","HUD VL",61758,905.5674
"12/18/2021 00:30:00","EST","LONGIL",61762,1829.4471
"12/18/2021 00:30:00","EST","MHK VL",61756,767.0845
"12/18/2021 00:30:00","EST","MILLWD",61759,272.6711
"12/18/2021 00:30:00","EST","N.Y.C.",61761,4445.541
"12/18/2021 00:30:00","EST","NORTH",61755,628.0726
"12/18/2021 00:30:00","EST","WEST",61752,1560.1471
"12/18/2021 00:35:00","EST","CAPITL",61757,1176.4136
"12/18/2021 00:35:00","EST","CENTRL",61754,1618.582
"12/18/2021 00:35:00","EST","DUNWOD",61760,567.2898
"12/18/2021 00:35:00","EST","GENESE",61753,968.2971
"12/18/2021 00:35:00","EST","HUD VL",61758,925.9956
"12/18/2021 00:35:00","EST","LONGIL",61762,1824.0417
"12/18/2021 00:35:00","EST","MHK VL",61756,746.6376
"12/18/2021 00:35:00","EST","MILLWD",61759,265.0809
"12/18/2021 00:35:00","EST","N.Y.C.",61761,4417.9717
"12/18/2021 00:35:00","EST","NORTH",61755,631.1202
"12/18/2021 00:35:00","EST","WEST",61752,1567.5299
"12/18/2021 00:40:00","EST","CAPITL",61757,1147.7665
"12/18/2021 00:40:00","EST","CENTRL",61754,1618.4484
"12/18/2021 00:40:00","EST","DUNWOD",61760,558.7343
"12/18/2021 00:40:00","EST","GENESE",61753,970.3448
"12/18/2021 00:40:00","EST","HUD VL",61758,903.2719
"12/18/2021 00:40:00","EST","LONGIL",61762,1799.1123
"12/18/2021 00:40:00","EST","MHK VL",61756,735.4002
"12/18/2021 00:40:00","EST","MILLWD",61759,264.7229
"12/18/2021 00:40:00","EST","N.Y.C.",61761,4389.964
"12/18/2021 00:40:00","EST","NORTH",61755,649.9903
"12/18/2021 00:40:00","EST","WEST",61752,1552.3611
"12/18/2021 00:45:00","EST","CAPITL",61757,1159.2988
"12/18/2021 00:45:00","EST","CENTRL",61754,1611.1567
"12/18/2021 00:45:00","EST","DUNWOD",61760,555.782
"12/18/2021 00:45:00","EST","GENESE",61753,960.8887
"12/18/2021 00:45:00","EST","HUD VL",61758,904.6249
"12/18/2021 00:45:00","EST","LONGIL",61762,1789.1176
"12/18/2021 00:45:00","EST","MHK VL",61756,751.6516
"12/18/2021 00:45:00","EST","MILLWD",61759,263.3656
"12/18/2021 00:45:00","EST","N.Y.C.",61761,4375.359
"12/18/2021 00:45:00","EST","NORTH",61755,625.8951
"12/18/2021 00:45:00","EST","WEST",61752,1572.9937
"12/18/2021 00:50:00","EST","CAPITL",61757,1146.7085
"12/18/2021 00:50:00","EST","CENTRL",61754,1605.3807
"12/18/2021 00:50:00","EST","DUNWOD",61760,546.085
"12/18/2021 00:50:00","EST","GENESE",61753,962.7689
"12/18/2021 00:50:00","EST","HUD VL",61758,895.9823
"12/18/2021 00:50:00","EST","LONGIL",61762,1791.8281
"12/18/2021 00:50:00","EST","MHK VL",61756,745.9425
"12/18/2021 00:50:00","EST","MILLWD",61759,259.6457
"12/18/2021 00:50:00","EST","N.Y.C.",61761,4363.5137
"12/18/2021 00:50:00","EST","NORTH",61755,638.2228
"12/18/2021 00:50:00","EST","WEST",61752,1527.5963
"12/18/2021 00:55:00","EST","CAPITL",61757,1146.3346
"12/18/2021 00:55:00","EST","CENTRL",61754,1604.3595
"12/18/2021 00:55:00","EST","DUNWOD",61760,544.9659
"12/18/2021 00:55:00","EST","GENESE",61753,955.8991
"12/18/2021 00:55:00","EST","HUD VL",61758,894.4124
"12/18/2021 00:55:00","EST","LONGIL",61762,1775.9357
"12/18/2021 00:55:00","EST","MHK VL",61756,736.5719
"12/18/2021 00:55:00","EST","MILLWD",61759,256.7321
"12/18/2021 00:55:00","EST","N.Y.C.",61761,4340.6577
"12/18/2021 00:55:00","EST","NORTH",61755,641.5728
"12/18/2021 00:55:00","EST","WEST",61752,1545.0798
"12/18/2021 01:00:00","EST","CAPITL",61757,1153.3182
"12/18/2021 01:00:00","EST","CENTRL",61754,1607.2776
"12/18/2021 01:00:00","EST","DUNWOD",61760,545.5201
"12/18/2021 01:00:00","EST","GENESE",61753,952.6767
"12/18/2021 01:00:00","EST","HUD VL",61758,892.4333
"12/18/2021 01:00:00","EST","LONGIL",61762,1773.033
"12/18/2021 01:00:00","EST","MHK VL",61756,734.5436
