"Time Stamp","Time Zone","Name","PTID","Load"
"12/01/2021 00:00:00","EST","CAPITL",61757,1283.2032
"12/01/2021 00:00:00","EST","CENTRL",61754,1729.3694
"12/01/2021 00:00:00","EST","DUNWOD",61760,549.9922
"12/01/2021 00:00:00","EST","GENESE",61753,1030.1473
"12/01/2021 00:00:00","EST","HUD VL",61758,945.4521
"12/01/2021 00:00:00","EST","LONGIL",61762,1925.4174
"12/01/2021 00:00:00","EST","MHK VL",61756,798.6543
"12/01/2021 00:00:00","EST","MILLWD",61759,324.9172
"12/01/2021 00:00:00","EST","N.Y.C.",61761,4800.6816
"12/01/2021 00:00:00","EST","NORTH",61755,641.0842
"12/01/2021 00:00:00","EST","WEST",61752,1550.1667
"12/01/2021 00:05:00","EST","CAPITL",61757,1275.4517
"12/01/2021 00:05:00","EST","CENTRL",61754,1724.9758
"12/01/2021 00:05:00","EST","DUNWOD",61760,540.3054
"12/01/2021 00:05:00","EST","GENESE",61753,1016.5983
"12/01/2021 00:05:00","EST","HUD VL",61758,988.3192
"12/01/2021 00:05:00","EST","LONGIL",61762,1933.0024
"12/01/2021 00:05:00","EST","MHK VL",61756,797.7469
"12/01/2021 00:05:00","EST","MILLWD",61759,336.7197
"12/01/2021 00:05:00","EST","N.Y.C.",61761,4775.224
"12/01/2021 00:05:00","EST","NORTH",61755,641.1713
"12/01/2021 00:05:00","EST","WEST",61752,1580.3315
"12/01/2021 00:10:00","EST","CAPITL",61757,1271.4481
"12/01/2021 00:10:00","EST","CENTRL",61754,1663.8547
"12/01/2021 00:10:00","EST","DUNWOD",61760,563.369
"12/01/2021 00:10:00","EST","GENESE",61753,1010.5881
"12/01/2021 00:10:00","EST","HUD VL",61758,942.0978
"12/01/2021 00:10:00","EST","LONGIL",61762,1916.7787
"12/01/2021 00:10:00","EST","MHK VL",61756,783.5787
"12/01/2021 00:10:00","EST","MILLWD",61759,321.6412
"12/01/2021 00:10:00","EST","N.Y.C.",61761,4738.821
"12/01/2021 00:10:00","EST","NORTH",61755,642.7789
"12/01/2021 00:10:00","EST","WEST",61752,1550.184
"12/01/2021 00:15:00","EST","CAPITL",61757,1270.4482
"12/01/2021 00:15:00","EST","CENTRL",61754,1682.2917
"12/01/2021 00:15:00","EST","DUNWOD",61760,546.8476
"12/01/2021 00:15:00","EST","GENESE",61753,1007.4519
"12/01/2021 00:15:00","EST","HUD VL",61758,934.577
"12/01/2021 00:15:00","EST","LONGIL",61762,1892.5406
"12/01/2021 00:15:00","EST","MHK VL",61756,778.9061
"12/01/2021 00:15:00","EST","MILLWD",61759,314.7026
"12/01/2021 00:15:00","EST","N.Y.C.",61761,4714.825
"12/01/2021 00:15:00","EST","NORTH",61755,642.2856
"12/01/2021 00:15:00","EST","WEST",61752,1576.7625
"12/01/2021 00:20:00","EST","CAPITL",61757,1253.2278
"12/01/2021 00:20:00","EST","CENTRL",61754,1682.9377
"12/01/2021 00:20:00","EST","DUNWOD",61760,543.2451
"12/01/2021 00:20:00","EST","GENESE",61753,1006.2026
"12/01/2021 00:20:00","EST","HUD VL",61758,961.9915
"12/01/2021 00:20:00","EST","LONGIL",61762,1871.1934
"12/01/2021 00:20:00","EST","MHK VL",61756,774.1216
"12/01/2021 00:20:00","EST","MILLWD",61759,315.7601
"12/01/2021 00:20:00","EST","N.Y.C.",61761,4712.5464
"12/01/2021 00:20:00","EST","NORTH",61755,638.7272
"12/01/2021 00:20:00","EST","WEST",61752,1542.3367
"12/01/2021 00:25:00","EST","CAPITL",61757,1247.2542
"12/01/2021 00:25:00","EST","CENTRL",61754,1665.2537
"12/01/2021 00:25:00","EST","DUNWOD",61760,546.0829
"12/01/2021 00:25:00","EST","GENESE",61753,1002.9904
"12/01/2021 00:25:00","EST","HUD VL",61758,941.2846
"12/01/2021 00:25:00","EST","LONGIL",61762,1879.8848
"12/01/2021 00:25:00","EST","MHK VL",61756,768.6406
"12/01/2021 00:25:00","EST","MILLWD",61759,315.1551
"12/01/2021 00:25:00","EST","N.Y.C.",61761,4672.6465
"12/01/2021 00:25:00","EST","NORTH",61755,640.6829
"12/01/2021 00:25:00","EST","WEST",61752,1567.9425
"12/01/2021 00:30:00","EST","CAPITL",61757,1251.8254
"12/01/2021 00:30:00","EST","CENTRL",61754,1685.9565
"12/01/2021 00:30:00","EST","DUNWOD",61760,548.4844
"12/01/2021 00:30:00","EST","GENESE",61753,1001.6019
"12/01/2021 00:30:00","EST","HUD VL",61758,931.3503
"12/01/2021 00:30:00","EST","LONGIL",61762,1858.5852
"12/01/2021 00:30:00","EST","MHK VL",61756,765.6077
"12/01/2021 00:30:00","EST","MILLWD",61759,310.6959
"12/01/2021 00:30:00","EST","N.Y.C.",61761,4658.0293
"12/01/2021 00:30:00","EST","NORTH",61755,644.3552
"12/01/2021 00:30:00","EST","WEST",61752,1546.4026
"12/01/2021 00:35:00","EST","CAPITL",61757,1249.2487
"12/01/2021 00:35:00","EST","CENTRL",61754,1639.7727
"12/01/2021 00:35:00","EST","DUNWOD",61760,539.5807
"12/01/2021 00:35:00","EST","GENESE",61753,1002.5775
"12/01/2021 00:35:00","EST","HUD VL",61758,957.2643
"12/01/2021 00:35:00","EST","LONGIL",61762,1847.009
"12/01/2021 00:35:00","EST","MHK VL",61756,759.5023
"12/01/2021 00:35:00","EST","MILLWD",61759,309.4309
"12/01/2021 00:35:00","EST","N.Y.C.",61761,4631.5205
"12/01/2021 00:35:00","EST","NORTH",61755,643.7482
"12/01/2021 00:35:00","EST","WEST",61752,1537.5896
"12/01/2021 00:40:00","EST","CAPITL",61757,1242.9594
"12/01/2021 00:40:00","EST","CENTRL",61754,1673.6399
"12/01/2021 00:40:00","EST","DUNWOD",61760,537.6166
"12/01/2021 00:40:00","EST","GENESE",61753,991.2786
"12/01/2021 00:40:00","EST","HUD VL",61758,947.5275
