"Time Stamp","Time Zone","Name","PTID","Load"
"12/24/2021 00:00:00","EST","CAPITL",61757,1443.6876
"12/24/2021 00:00:00","EST","CENTRL",61754,1796.3025
"12/24/2021 00:00:00","EST","DUNWOD",61760,610.3124
"12/24/2021 00:00:00","EST","GENESE",61753,1078.854
"12/24/2021 00:00:00","EST","HUD VL",61758,1083.6782
"12/24/2021 00:00:00","EST","LONGIL",61762,2147.0132
"12/24/2021 00:00:00","EST","MHK VL",61756,926.4302
"12/24/2021 00:00:00","EST","MILLWD",61759,317.3932
"12/24/2021 00:00:00","EST","N.Y.C.",61761,4950.7246
"12/24/2021 00:00:00","EST","NORTH",61755,727.3549
"12/24/2021 00:00:00","EST","WEST",61752,1599.2009
"12/24/2021 00:05:00","EST","CAPITL",61757,1421.8596
"12/24/2021 00:05:00","EST","CENTRL",61754,1778.0242
"12/24/2021 00:05:00","EST","DUNWOD",61760,597.7109
"12/24/2021 00:05:00","EST","GENESE",61753,1081.4521
"12/24/2021 00:05:00","EST","HUD VL",61758,1057.894
"12/24/2021 00:05:00","EST","LONGIL",61762,2133.771
"12/24/2021 00:05:00","EST","MHK VL",61756,919.5875
"12/24/2021 00:05:00","EST","MILLWD",61759,326.6635
"12/24/2021 00:05:00","EST","N.Y.C.",61761,4926.848
"12/24/2021 00:05:00","EST","NORTH",61755,735.1409
"12/24/2021 00:05:00","EST","WEST",61752,1580.2296
"12/24/2021 00:10:00","EST","CAPITL",61757,1423.2899
"12/24/2021 00:10:00","EST","CENTRL",61754,1764.9415
"12/24/2021 00:10:00","EST","DUNWOD",61760,595.8604
"12/24/2021 00:10:00","EST","GENESE",61753,1077.8969
"12/24/2021 00:10:00","EST","HUD VL",61758,1053.4673
"12/24/2021 00:10:00","EST","LONGIL",61762,2121.5266
"12/24/2021 00:10:00","EST","MHK VL",61756,909.6589
"12/24/2021 00:10:00","EST","MILLWD",61759,328.9422
"12/24/2021 00:10:00","EST","N.Y.C.",61761,4914.375
"12/24/2021 00:10:00","EST","NORTH",61755,747.6478
"12/24/2021 00:10:00","EST","WEST",61752,1566.3806
"12/24/2021 00:15:00","EST","CAPITL",61757,1430.2335
"12/24/2021 00:15:00","EST","CENTRL",61754,1758.0916
"12/24/2021 00:15:00","EST","DUNWOD",61760,597.5967
"12/24/2021 00:15:00","EST","GENESE",61753,1060.8081
"12/24/2021 00:15:00","EST","HUD VL",61758,1081.9075
"12/24/2021 00:15:00","EST","LONGIL",61762,2086.8691
"12/24/2021 00:15:00","EST","MHK VL",61756,893.7747
"12/24/2021 00:15:00","EST","MILLWD",61759,322.7506
"12/24/2021 00:15:00","EST","N.Y.C.",61761,4874.3037
"12/24/2021 00:15:00","EST","NORTH",61755,755.3428
"12/24/2021 00:15:00","EST","WEST",61752,1559.3772
"12/24/2021 00:20:00","EST","CAPITL",61757,1434.6416
"12/24/2021 00:20:00","EST","CENTRL",61754,1761.7646
"12/24/2021 00:20:00","EST","DUNWOD",61760,571.21
"12/24/2021 00:20:00","EST","GENESE",61753,1059.0111
"12/24/2021 00:20:00","EST","HUD VL",61758,1036.6554
"12/24/2021 00:20:00","EST","LONGIL",61762,2091.5596
"12/24/2021 00:20:00","EST","MHK VL",61756,889.5927
"12/24/2021 00:20:00","EST","MILLWD",61759,321.8565
"12/24/2021 00:20:00","EST","N.Y.C.",61761,4879.7676
"12/24/2021 00:20:00","EST","NORTH",61755,760.7078
"12/24/2021 00:20:00","EST","WEST",61752,1555.7458
"12/24/2021 00:25:00","EST","CAPITL",61757,1332.3492
"12/24/2021 00:25:00","EST","CENTRL",61754,1753.3937
"12/24/2021 00:25:00","EST","DUNWOD",61760,588.5718
"12/24/2021 00:25:00","EST","GENESE",61753,1052.0588
"12/24/2021 00:25:00","EST","HUD VL",61758,1053.0925
"12/24/2021 00:25:00","EST","LONGIL",61762,2088.0972
"12/24/2021 00:25:00","EST","MHK VL",61756,896.0967
"12/24/2021 00:25:00","EST","MILLWD",61759,300.4924
"12/24/2021 00:25:00","EST","N.Y.C.",61761,4858.6675
"12/24/2021 00:25:00","EST","NORTH",61755,751.714
"12/24/2021 00:25:00","EST","WEST",61752,1548.9225
"12/24/2021 00:30:00","EST","CAPITL",61757,1325.6472
"12/24/2021 00:30:00","EST","CENTRL",61754,1752.2496
"12/24/2021 00:30:00","EST","DUNWOD",61760,581.1915
"12/24/2021 00:30:00","EST","GENESE",61753,1046.4916
"12/24/2021 00:30:00","EST","HUD VL",61758,1029.5554
"12/24/2021 00:30:00","EST","LONGIL",61762,2069.608
"12/24/2021 00:30:00","EST","MHK VL",61756,889.1332
"12/24/2021 00:30:00","EST","MILLWD",61759,322.2879
"12/24/2021 00:30:00","EST","N.Y.C.",61761,4849.904
"12/24/2021 00:30:00","EST","NORTH",61755,745.0004
"12/24/2021 00:30:00","EST","WEST",61752,1540.7803
"12/24/2021 00:35:00","EST","CAPITL",61757,1330.8398
