"Time Stamp","Time Zone","Name","PTID","Load"
"12/26/2021 00:00:00","EST","CAPITL",61757,1193.8547
"12/26/2021 00:00:00","EST","CENTRL",61754,1534.4128
"12/26/2021 00:00:00","EST","DUNWOD",61760,564.6481
"12/26/2021 00:00:00","EST","GENESE",61753,940.0943
"12/26/2021 00:00:00","EST","HUD VL",61758,972.2615
"12/26/2021 00:00:00","EST","LONGIL",61762,1905.9097
"12/26/2021 00:00:00","EST","MHK VL",61756,735.9769
"12/26/2021 00:00:00","EST","MILLWD",61759,234.6693
"12/26/2021 00:00:00","EST","N.Y.C.",61761,4543.38
"12/26/2021 00:00:00","EST","NORTH",61755,687.0001
"12/26/2021 00:00:00","EST","WEST",61752,1440.8124
"12/26/2021 00:05:00","EST","CAPITL",61757,1160.4768
"12/26/2021 00:05:00","EST","CENTRL",61754,1533.5555
"12/26/2021 00:05:00","EST","DUNWOD",61760,554.8445
"12/26/2021 00:05:00","EST","GENESE",61753,942.9487
"12/26/2021 00:05:00","EST","HUD VL",61758,951.3293
"12/26/2021 00:05:00","EST","LONGIL",61762,1875.1721
"12/26/2021 00:05:00","EST","MHK VL",61756,738.7134
"12/26/2021 00:05:00","EST","MILLWD",61759,231.8628
"12/26/2021 00:05:00","EST","N.Y.C.",61761,4535.759
"12/26/2021 00:05:00","EST","NORTH",61755,678.1279
"12/26/2021 00:05:00","EST","WEST",61752,1429.1598
"12/26/2021 00:10:00","EST","CAPITL",61757,1169.896
"12/26/2021 00:10:00","EST","CENTRL",61754,1533.707
"12/26/2021 00:10:00","EST","DUNWOD",61760,557.6461
"12/26/2021 00:10:00","EST","GENESE",61753,945.9545
"12/26/2021 00:10:00","EST","HUD VL",61758,943.1162
"12/26/2021 00:10:00","EST","LONGIL",61762,1864.6794
"12/26/2021 00:10:00","EST","MHK VL",61756,740.6186
"12/26/2021 00:10:00","EST","MILLWD",61759,254.5366
"12/26/2021 00:10:00","EST","N.Y.C.",61761,4505.968
"12/26/2021 00:10:00","EST","NORTH",61755,672.2415
"12/26/2021 00:10:00","EST","WEST",61752,1403.1753
"12/26/2021 00:15:00","EST","CAPITL",61757,1175.7684
"12/26/2021 00:15:00","EST","CENTRL",61754,1535.7385
"12/26/2021 00:15:00","EST","DUNWOD",61760,531.3374
"12/26/2021 00:15:00","EST","GENESE",61753,939.0449
"12/26/2021 00:15:00","EST","HUD VL",61758,947.9984
"12/26/2021 00:15:00","EST","LONGIL",61762,1856.7117
"12/26/2021 00:15:00","EST","MHK VL",61756,730.0469
"12/26/2021 00:15:00","EST","MILLWD",61759,242.2506
"12/26/2021 00:15:00","EST","N.Y.C.",61761,4513.0576
"12/26/2021 00:15:00","EST","NORTH",61755,675.749
"12/26/2021 00:15:00","EST","WEST",61752,1402.305
"12/26/2021 00:20:00","EST","CAPITL",61757,1165.324
"12/26/2021 00:20:00","EST","CENTRL",61754,1537.7354
"12/26/2021 00:20:00","EST","DUNWOD",61760,553.6127
"12/26/2021 00:20:00","EST","GENESE",61753,937.1528
"12/26/2021 00:20:00","EST","HUD VL",61758,986.6058
"12/26/2021 00:20:00","EST","LONGIL",61762,1842.3798
"12/26/2021 00:20:00","EST","MHK VL",61756,734.0085
"12/26/2021 00:20:00","EST","MILLWD",61759,219.8505
"12/26/2021 00:20:00","EST","N.Y.C.",61761,4455.553
"12/26/2021 00:20:00","EST","NORTH",61755,679.1938
"12/26/2021 00:20:00","EST","WEST",61752,1414.2836
"12/26/2021 00:25:00","EST","CAPITL",61757,1165.2898
"12/26/2021 00:25:00","EST","CENTRL",61754,1526.677
"12/26/2021 00:25:00","EST","DUNWOD",61760,545.8758
"12/26/2021 00:25:00","EST","GENESE",61753,929.9675
"12/26/2021 00:25:00","EST","HUD VL",61758,957.096
"12/26/2021 00:25:00","EST","LONGIL",61762,1834.6448
"12/26/2021 00:25:00","EST","MHK VL",61756,735.1467
"12/26/2021 00:25:00","EST","MILLWD",61759,236.7861
"12/26/2021 00:25:00","EST","N.Y.C.",61761,4435.8037
"12/26/2021 00:25:00","EST","NORTH",61755,674.5503
"12/26/2021 00:25:00","EST","WEST",61752,1411.8027
"12/26/2021 00:30:00","EST","CAPITL",61757,1148.9062
"12/26/2021 00:30:00","EST","CENTRL",61754,1514.2173
"12/26/2021 00:30:00","EST","DUNWOD",61760,544.7027
"12/26/2021 00:30:00","EST","GENESE",61753,922.5273
"12/26/2021 00:30:00","EST","HUD VL",61758,920.9165
"12/26/2021 00:30:00","EST","LONGIL",61762,1821.248
"12/26/2021 00:30:00","EST","MHK VL",61756,729.6654
"12/26/2021 00:30:00","EST","MILLWD",61759,241.0778
"12/26/2021 00:30:00","EST","N.Y.C.",61761,4416.6494
"12/26/2021 00:30:00","EST","NORTH",61755,671.853
"12/26/2021 00:30:00","EST","WEST",61752,1378.273
"12/26/2021 00:35:00","EST","CAPITL",61757,1142.4766
"12/26/2021 00:35:00","EST","CENTRL",61754,1495.281
"12/26/2021 00:35:00","EST","DUNWOD",61760,553.0026
"12/26/2021 00:35:00","EST","GENESE",61753,909.8197
"12/26/2021 00:35:00","EST","HUD VL",61758,909.2256
"12/26/2021 00:35:00","EST","LONGIL",61762,1809.1829
"12/26/2021 00:35:00","EST","MHK VL",61756,719.4325
"12/26/2021 00:35:00","EST","MILLWD",61759,243.3533
"12/26/2021 00:35:00","EST","N.Y.C.",61761,4398.608
"12/26/2021 00:35:00","EST","NORTH",61755,687.6348
"12/26/2021 00:35:00","EST","WEST",61752,1402.9261
"12/26/2021 00:40:00","EST","CAPITL",61757,1139.2239
"12/26/2021 00:40:00","EST","CENTRL",61754,1496.7742
"12/26/2021 00:40:00","EST","DUNWOD",61760,540.5659
"12/26/2021 00:40:00","EST","GENESE",61753,905.7175
"12/26/2021 00:40:00","EST","HUD VL",61758,912.8904
"12/26/2021 00:40:00","EST","LONGIL",61762,1804.093
"12/26/2021 00:40:00","EST","MHK VL",61756,714.35
"12/26/2021 00:40:00","EST","MILLWD",61759,238.8564
"12/26/2021 00:40:00","EST","N.Y.C.",61761,4386.195
"12/26/2021 00:40:00","EST","NORTH",61755,686.423
"12/26/2021 00:40:00","EST","WEST",61752,1386.9482
"12/26/2021 00:45:00","EST","CAPITL",61757,1134.8058
"12/26/2021 00:45:00","EST","CENTRL",61754,1491.4329
"12/26/2021 00:45:00","EST","DUNWOD",61760,537.0043
"12/26/2021 00:45:00","EST","GENESE",61753,902.6556
"12/26/2021 00:45:00","EST","HUD VL",61758,897.712
"12/26/2021 00:45:00","EST","LONGIL",61762,1788.8394
"12/26/2021 00:45:00","EST","MHK VL",61756,716.5032
"12/26/2021 00:45:00","EST","MILLWD",61759,236.527
"12/26/2021 00:45:00","EST","N.Y.C.",61761,4370.8823
"12/26/2021 00:45:00","EST","NORTH",61755,679.3596
"12/26/2021 00:45:00","EST","WEST",61752,1382.4198
"12/26/2021 00:50:00","EST","CAPITL",61757,1136.3439
"12/26/2021 00:50:00","EST","CENTRL",61754,1490.1132
"12/26/2021 00:50:00","EST","DUNWOD",61760,529.4578
"12/26/2021 00:50:00","EST","GENESE",61753,906.5184
"12/26/2021 00:50:00","EST","HUD VL",61758,911.9719
"12/26/2021 00:50:00","EST","LONGIL",61762,1774.969
"12/26/2021 00:50:00","EST","MHK VL",61756,714.5739
"12/26/2021 00:50:00","EST","MILLWD",61759,231.4378
"12/26/2021 00:50:00","EST","N.Y.C.",61761,4372.74
"12/26/2021 00:50:00","EST","NORTH",61755,661.2343
"12/26/2021 00:50:00","EST","WEST",61752,1365.3107
"12/26/2021 00:55:00","EST","CAPITL",61757,1132.2146
"12/26/2021 00:55:00","EST","CENTRL",61754,1481.7827
"12/26/2021 00:55:00","EST","DUNWOD",61760,541.4594
"12/26/2021 00:55:00","EST","GENESE",61753,898.1245
"12/26/2021 00:55:00","EST","HUD VL",61758,883.9204
"12/26/2021 00:55:00","EST","LONGIL",61762,1774.604
"12/26/2021 00:55:00","EST","MHK VL",61756,716.6382
"12/26/2021 00:55:00","EST","MILLWD",61759,237.3058
"12/26/2021 00:55:00","EST","N.Y.C.",61761,4379.7847
