"Time Stamp","Time Zone","Name","PTID","Load"
"11/13/2021 00:00:00","EST","CAPITL",61757,1118.1685
"11/13/2021 00:00:00","EST","CENTRL",61754,1516.6934
"11/13/2021 00:00:00","EST","DUNWOD",61760,482.9387
"11/13/2021 00:00:00","EST","GENESE",61753,931.6321
"11/13/2021 00:00:00","EST","HUD VL",61758,837.1449
"11/13/2021 00:00:00","EST","LONGIL",61762,1707.7373
"11/13/2021 00:00:00","EST","MHK VL",61756,703.6659
"11/13/2021 00:00:00","EST","MILLWD",61759,274.8879
"11/13/2021 00:00:00","EST","N.Y.C.",61761,4398.71
"11/13/2021 00:00:00","EST","NORTH",61755,599.308
"11/13/2021 00:00:00","EST","WEST",61752,1458.758
"11/13/2021 00:05:00","EST","CAPITL",61757,1102.4167
"11/13/2021 00:05:00","EST","CENTRL",61754,1526.5695
"11/13/2021 00:05:00","EST","DUNWOD",61760,479.8011
"11/13/2021 00:05:00","EST","GENESE",61753,928.2562
"11/13/2021 00:05:00","EST","HUD VL",61758,837.1525
"11/13/2021 00:05:00","EST","LONGIL",61762,1701.1467
"11/13/2021 00:05:00","EST","MHK VL",61756,697.6045
"11/13/2021 00:05:00","EST","MILLWD",61759,265.6754
"11/13/2021 00:05:00","EST","N.Y.C.",61761,4371.1226
"11/13/2021 00:05:00","EST","NORTH",61755,594.8927
"11/13/2021 00:05:00","EST","WEST",61752,1453.2803
"11/13/2021 00:10:00","EST","CAPITL",61757,1101.8986
"11/13/2021 00:10:00","EST","CENTRL",61754,1524.9508
"11/13/2021 00:10:00","EST","DUNWOD",61760,472.054
"11/13/2021 00:10:00","EST","GENESE",61753,928.1699
"11/13/2021 00:10:00","EST","HUD VL",61758,846.2904
"11/13/2021 00:10:00","EST","LONGIL",61762,1682.9493
"11/13/2021 00:10:00","EST","MHK VL",61756,697.2368
"11/13/2021 00:10:00","EST","MILLWD",61759,267.7888
"11/13/2021 00:10:00","EST","N.Y.C.",61761,4361.5093
"11/13/2021 00:10:00","EST","NORTH",61755,590.4999
"11/13/2021 00:10:00","EST","WEST",61752,1475.0327
"11/13/2021 00:15:00","EST","CAPITL",61757,1106.1552
"11/13/2021 00:15:00","EST","CENTRL",61754,1522.2772
"11/13/2021 00:15:00","EST","DUNWOD",61760,478.1038
"11/13/2021 00:15:00","EST","GENESE",61753,928.0442
"11/13/2021 00:15:00","EST","HUD VL",61758,845.1664
"11/13/2021 00:15:00","EST","LONGIL",61762,1672.7747
"11/13/2021 00:15:00","EST","MHK VL",61756,684.0897
"11/13/2021 00:15:00","EST","MILLWD",61759,257.8271
"11/13/2021 00:15:00","EST","N.Y.C.",61761,4338.217
"11/13/2021 00:15:00","EST","NORTH",61755,591.7419
"11/13/2021 00:15:00","EST","WEST",61752,1435.821
"11/13/2021 00:20:00","EST","CAPITL",61757,1094.1453
"11/13/2021 00:20:00","EST","CENTRL",61754,1491.4475
"11/13/2021 00:20:00","EST","DUNWOD",61760,476.3104
"11/13/2021 00:20:00","EST","GENESE",61753,921.1171
"11/13/2021 00:20:00","EST","HUD VL",61758,831.7446
"11/13/2021 00:20:00","EST","LONGIL",61762,1678.8138
"11/13/2021 00:20:00","EST","MHK VL",61756,690.1348
"11/13/2021 00:20:00","EST","MILLWD",61759,256.6219
"11/13/2021 00:20:00","EST","N.Y.C.",61761,4340.2495
"11/13/2021 00:20:00","EST","NORTH",61755,593.969
"11/13/2021 00:20:00","EST","WEST",61752,1457.1616
"11/13/2021 00:25:00","EST","CAPITL",61757,1088.5829
"11/13/2021 00:25:00","EST","CENTRL",61754,1464.5613
"11/13/2021 00:25:00","EST","DUNWOD",61760,476.5727
"11/13/2021 00:25:00","EST","GENESE",61753,924.516
"11/13/2021 00:25:00","EST","HUD VL",61758,847.6624
"11/13/2021 00:25:00","EST","LONGIL",61762,1671.3662
"11/13/2021 00:25:00","EST","MHK VL",61756,681.2955
"11/13/2021 00:25:00","EST","MILLWD",61759,260.8464
"11/13/2021 00:25:00","EST","N.Y.C.",61761,4297.0728
"11/13/2021 00:25:00","EST","NORTH",61755,592.7894
"11/13/2021 00:25:00","EST","WEST",61752,1433.2023
"11/13/2021 00:30:00","EST","CAPITL",61757,1085.4203
"11/13/2021 00:30:00","EST","CENTRL",61754,1469.4746
"11/13/2021 00:30:00","EST","DUNWOD",61760,472.6771
"11/13/2021 00:30:00","EST","GENESE",61753,911.9011
"11/13/2021 00:30:00","EST","HUD VL",61758,858.1777
"11/13/2021 00:30:00","EST","LONGIL",61762,1658.2727
"11/13/2021 00:30:00","EST","MHK VL",61756,667.6171
"11/13/2021 00:30:00","EST","MILLWD",61759,256.1621
"11/13/2021 00:30:00","EST","N.Y.C.",61761,4285.7217
"11/13/2021 00:30:00","EST","NORTH",61755,590.4197
"11/13/2021 00:30:00","EST","WEST",61752,1435.3936
"11/13/2021 00:35:00","EST","CAPITL",61757,1088.3743
"11/13/2021 00:35:00","EST","CENTRL",61754,1491.0032
"11/13/2021 00:35:00","EST","DUNWOD",61760,455.8628
"11/13/2021 00:35:00","EST","GENESE",61753,906.4487
"11/13/2021 00:35:00","EST","HUD VL",61758,840.5717
"11/13/2021 00:35:00","EST","LONGIL",61762,1645.8484
"11/13/2021 00:35:00","EST","MHK VL",61756,672.4307
"11/13/2021 00:35:00","EST","MILLWD",61759,245.4999
"11/13/2021 00:35:00","EST","N.Y.C.",61761,4264.667
"11/13/2021 00:35:00","EST","NORTH",61755,587.8789
"11/13/2021 00:35:00","EST","WEST",61752,1425.8033
"11/13/2021 00:40:00","EST","CAPITL",61757,1085.6097
"11/13/2021 00:40:00","EST","CENTRL",61754,1484.4441
"11/13/2021 00:40:00","EST","DUNWOD",61760,475.0705
"11/13/2021 00:40:00","EST","GENESE",61753,898.0984
"11/13/2021 00:40:00","EST","HUD VL",61758,836.0654
"11/13/2021 00:40:00","EST","LONGIL",61762,1634.1794
"11/13/2021 00:40:00","EST","MHK VL",61756,674.7792
"11/13/2021 00:40:00","EST","MILLWD",61759,254.0512
"11/13/2021 00:40:00","EST","N.Y.C.",61761,4255.4883
"11/13/2021 00:40:00","EST","NORTH",61755,590.306
"11/13/2021 00:40:00","EST","WEST",61752,1432.8306
"11/13/2021 00:45:00","EST","CAPITL",61757,1073.9205
"11/13/2021 00:45:00","EST","CENTRL",61754,1468.512
"11/13/2021 00:45:00","EST","DUNWOD",61760,462.7427
"11/13/2021 00:45:00","EST","GENESE",61753,897.8683
"11/13/2021 00:45:00","EST","HUD VL",61758,821.2022
"11/13/2021 00:45:00","EST","LONGIL",61762,1630.317
"11/13/2021 00:45:00","EST","MHK VL",61756,676.4133
"11/13/2021 00:45:00","EST","MILLWD",61759,253.9066
"11/13/2021 00:45:00","EST","N.Y.C.",61761,4239.4644
"11/13/2021 00:45:00","EST","NORTH",61755,586.9786
"11/13/2021 00:45:00","EST","WEST",61752,1423.2158
"11/13/2021 00:50:00","EST","CAPITL",61757,1075.7992
"11/13/2021 00:50:00","EST","CENTRL",61754,1479.856
"11/13/2021 00:50:00","EST","DUNWOD",61760,357.2847
"11/13/2021 00:50:00","EST","GENESE",61753,889.5991
"11/13/2021 00:50:00","EST","HUD VL",61758,819.4939
"11/13/2021 00:50:00","EST","LONGIL",61762,1641.6526
"11/13/2021 00:50:00","EST","MHK VL",61756,648.578
"11/13/2021 00:50:00","EST","MILLWD",61759,252.1295
"11/13/2021 00:50:00","EST","N.Y.C.",61761,4308.4453
"11/13/2021 00:50:00","EST","NORTH",61755,612.0047
"11/13/2021 00:50:00","EST","WEST",61752,1417.716
"11/13/2021 00:55:00","EST","CAPITL",61757,1066.2916
"11/13/2021 00:55:00","EST","CENTRL",61754,1459.836
"11/13/2021 00:55:00","EST","DUNWOD",61760,358.5277
"11/13/2021 00:55:00","EST","GENESE",61753,886.7456
"11/13/2021 00:55:00","EST","HUD VL",61758,841.1575
"11/13/2021 00:55:00","EST","LONGIL",61762,1608.4023
"11/13/2021 00:55:00","EST","MHK VL",61756,673.8088
"11/13/2021 00:55:00","EST","MILLWD",61759,256.2749
"11/13/2021 00:55:00","EST","N.Y.C.",61761,4301.8223
"11/13/2021 00:55:00","EST","NORTH",61755,591.124
"11/13/2021 00:55:00","EST","WEST",61752,1407.2646
"11/13/2021 01:00:00","EST","CAPITL",61757,1069.3076
"11/13/2021 01:00:00","EST","CENTRL",61754,1481.8997
"11/13/2021 01:00:00","EST","DUNWOD",61760,344.7767
"11/13/2021 01:00:00","EST","GENESE",61753,884.3565
"11/13/2021 01:00:00","EST","HUD VL",61758,831.3013
"11/13/2021 01:00:00","EST","LONGIL",61762,1609.8375
"11/13/2021 01:00:00","EST","MHK VL",61756,662.3381
"11/13/2021 01:00:00","EST","MILLWD",61759,255.2401
"11/13/2021 01:00:00","EST","N.Y.C.",61761,4312.7725
"11/13/2021 01:00:00","EST","NORTH",61755,589.6862
"11/13/2021 01:00:00","EST","WEST",61752,1416.5029
"11/13/2021 01:05:00","EST","CAPITL",61757,1052.7769
"11/13/2021 01:05:00","EST","CENTRL",61754,1466.726
"11/13/2021 01:05:00","EST","DUNWOD",61760,348.2257
"11/13/2021 01:05:00","EST","GENESE",61753,886.506
"11/13/2021 01:05:00","EST","HUD VL",61758,823.214
"11/13/2021 01:05:00","EST","LONGIL",61762,1602.1924
"11/13/2021 01:05:00","EST","MHK VL",61756,674.0888
"11/13/2021 01:05:00","EST","MILLWD",61759,262.916
"11/13/2021 01:05:00","EST","N.Y.C.",61761,4269.082
"11/13/2021 01:05:00","EST","NORTH",61755,587.236
"11/13/2021 01:05:00","EST","WEST",61752,1391.1144
"11/13/2021 01:10:00","EST","CAPITL",61757,1048.6262
"11/13/2021 01:10:00","EST","CENTRL",61754,1477.7283
"11/13/2021 01:10:00","EST","DUNWOD",61760,322.5723
"11/13/2021 01:10:00","EST","GENESE",61753,882.3243
"11/13/2021 01:10:00","EST","HUD VL",61758,830.838
"11/13/2021 01:10:00","EST","LONGIL",61762,1589.7278
"11/13/2021 01:10:00","EST","MHK VL",61756,665.7498
"11/13/2021 01:10:00","EST","MILLWD",61759,241.1664
"11/13/2021 01:10:00","EST","N.Y.C.",61761,4298.0015
"11/13/2021 01:10:00","EST","NORTH",61755,593.7869
"11/13/2021 01:10:00","EST","WEST",61752,1423.7122
"11/13/2021 01:15:00","EST","CAPITL",61757,1051.7769
"11/13/2021 01:15:00","EST","CENTRL",61754,1431.434
"11/13/2021 01:15:00","EST","DUNWOD",61760,347.2818
"11/13/2021 01:15:00","EST","GENESE",61753,882.8811
"11/13/2021 01:15:00","EST","HUD VL",61758,826.7771
"11/13/2021 01:15:00","EST","LONGIL",61762,1597.0538
"11/13/2021 01:15:00","EST","MHK VL",61756,658.9558
"11/13/2021 01:15:00","EST","MILLWD",61759,239.4872
"11/13/2021 01:15:00","EST","N.Y.C.",61761,4246.578
"11/13/2021 01:15:00","EST","NORTH",61755,585.5198
"11/13/2021 01:15:00","EST","WEST",61752,1394.5392
"11/13/2021 01:20:00","EST","CAPITL",61757,1064.9016
"11/13/2021 01:20:00","EST","CENTRL",61754,1419.0784
"11/13/2021 01:20:00","EST","DUNWOD",61760,343.4263
"11/13/2021 01:20:00","EST","GENESE",61753,878.7499
"11/13/2021 01:20:00","EST","HUD VL",61758,830.9556
"11/13/2021 01:20:00","EST","LONGIL",61762,1582.8901
"11/13/2021 01:20:00","EST","MHK VL",61756,652.8492
"11/13/2021 01:20:00","EST","MILLWD",61759,245.0444
"11/13/2021 01:20:00","EST","N.Y.C.",61761,4246.034
"11/13/2021 01:20:00","EST","NORTH",61755,592.0071
"11/13/2021 01:20:00","EST","WEST",61752,1362.7664
"11/13/2021 01:25:00","EST","CAPITL",61757,1055.0492
"11/13/2021 01:25:00","EST","CENTRL",61754,1447.4258
"11/13/2021 01:25:00","EST","DUNWOD",61760,341.2961
"11/13/2021 01:25:00","EST","GENESE",61753,879.7666
"11/13/2021 01:25:00","EST","HUD VL",61758,796.7301
"11/13/2021 01:25:00","EST","LONGIL",61762,1578.9663
"11/13/2021 01:25:00","EST","MHK VL",61756,663.8362
"11/13/2021 01:25:00","EST","MILLWD",61759,247.5626
"11/13/2021 01:25:00","EST","N.Y.C.",61761,4241.9233
"11/13/2021 01:25:00","EST","NORTH",61755,590.2304
"11/13/2021 01:25:00","EST","WEST",61752,1369.584
"11/13/2021 01:30:00","EST","CAPITL",61757,1055.0731
"11/13/2021 01:30:00","EST","CENTRL",61754,1454.9921
"11/13/2021 01:30:00","EST","DUNWOD",61760,346.5502
"11/13/2021 01:30:00","EST","GENESE",61753,870.5795
"11/13/2021 01:30:00","EST","HUD VL",61758,789.9899
"11/13/2021 01:30:00","EST","LONGIL",61762,1577.2319
"11/13/2021 01:30:00","EST","MHK VL",61756,651.7085
"11/13/2021 01:30:00","EST","MILLWD",61759,242.9529
"11/13/2021 01:30:00","EST","N.Y.C.",61761,4220.7837
"11/13/2021 01:30:00","EST","NORTH",61755,593.6119
"11/13/2021 01:30:00","EST","WEST",61752,1394.0388
"11/13/2021 01:35:00","EST","CAPITL",61757,1055.0302
"11/13/2021 01:35:00","EST","CENTRL",61754,1445.4707
"11/13/2021 01:35:00","EST","DUNWOD",61760,339.1643
