"Time Stamp","Time Zone","Name","PTID","Load"
"10/11/2021 00:00:00","EDT","CAPITL",61757,1041.4465
"10/11/2021 00:00:00","EDT","CENTRL",61754,1437.7184
"10/11/2021 00:00:00","EDT","DUNWOD",61760,522.5693
"10/11/2021 00:00:00","EDT","GENESE",61753,926.3949
"10/11/2021 00:00:00","EDT","HUD VL",61758,813.2147
"10/11/2021 00:00:00","EDT","LONGIL",61762,1772.8256
"10/11/2021 00:00:00","EDT","MHK VL",61756,612.6062
"10/11/2021 00:00:00","EDT","MILLWD",61759,245.4719
"10/11/2021 00:00:00","EDT","N.Y.C.",61761,4500.514
"10/11/2021 00:00:00","EDT","NORTH",61755,556.7731
"10/11/2021 00:00:00","EDT","WEST",61752,1479.1638
"10/11/2021 00:05:00","EDT","CAPITL",61757,1027.9181
"10/11/2021 00:05:00","EDT","CENTRL",61754,1381.2888
"10/11/2021 00:05:00","EDT","DUNWOD",61760,498.5826
"10/11/2021 00:05:00","EDT","GENESE",61753,934.694
"10/11/2021 00:05:00","EDT","HUD VL",61758,803.9649
"10/11/2021 00:05:00","EDT","LONGIL",61762,1763.0454
"10/11/2021 00:05:00","EDT","MHK VL",61756,619.9683
"10/11/2021 00:05:00","EDT","MILLWD",61759,241.6463
"10/11/2021 00:05:00","EDT","N.Y.C.",61761,4481.7485
"10/11/2021 00:05:00","EDT","NORTH",61755,553.9055
"10/11/2021 00:05:00","EDT","WEST",61752,1448.8608
"10/11/2021 00:10:00","EDT","CAPITL",61757,1025.4102
"10/11/2021 00:10:00","EDT","CENTRL",61754,1419.6812
"10/11/2021 00:10:00","EDT","DUNWOD",61760,497.5884
"10/11/2021 00:10:00","EDT","GENESE",61753,929.0015
"10/11/2021 00:10:00","EDT","HUD VL",61758,799.9718
"10/11/2021 00:10:00","EDT","LONGIL",61762,1765.1943
"10/11/2021 00:10:00","EDT","MHK VL",61756,626.484
"10/11/2021 00:10:00","EDT","MILLWD",61759,237.3462
"10/11/2021 00:10:00","EDT","N.Y.C.",61761,4476.8506
"10/11/2021 00:10:00","EDT","NORTH",61755,543.8483
"10/11/2021 00:10:00","EDT","WEST",61752,1448.2223
"10/11/2021 00:15:00","EDT","CAPITL",61757,1019.1046
