"Time Stamp","Time Zone","Name","PTID","Load"
"09/17/2021 00:00:00","EDT","CAPITL",61757,1315.5615
"09/17/2021 00:00:00","EDT","CENTRL",61754,1556.346
"09/17/2021 00:00:00","EDT","DUNWOD",61760,698.6678
"09/17/2021 00:00:00","EDT","GENESE",61753,976.1968
"09/17/2021 00:00:00","EDT","HUD VL",61758,1068.5841
"09/17/2021 00:00:00","EDT","LONGIL",61762,2511.632
"09/17/2021 00:00:00","EDT","MHK VL",61756,737.8674
"09/17/2021 00:00:00","EDT","MILLWD",61759,286.7057
"09/17/2021 00:00:00","EDT","N.Y.C.",61761,6026.122
"09/17/2021 00:00:00","EDT","NORTH",61755,529.4215
"09/17/2021 00:00:00","EDT","WEST",61752,1456.8701
"09/17/2021 00:05:00","EDT","CAPITL",61757,1304.7689
"09/17/2021 00:05:00","EDT","CENTRL",61754,1591.0603
"09/17/2021 00:05:00","EDT","DUNWOD",61760,708.1458
"09/17/2021 00:05:00","EDT","GENESE",61753,968.5638
"09/17/2021 00:05:00","EDT","HUD VL",61758,1056.7246
"09/17/2021 00:05:00","EDT","LONGIL",61762,2495.5603
"09/17/2021 00:05:00","EDT","MHK VL",61756,741.9334
"09/17/2021 00:05:00","EDT","MILLWD",61759,281.313
"09/17/2021 00:05:00","EDT","N.Y.C.",61761,6004.5176
"09/17/2021 00:05:00","EDT","NORTH",61755,520.0724
"09/17/2021 00:05:00","EDT","WEST",61752,1434.3074
"09/17/2021 00:10:00","EDT","CAPITL",61757,1297.9424
"09/17/2021 00:10:00","EDT","CENTRL",61754,1587.8414
"09/17/2021 00:10:00","EDT","DUNWOD",61760,700.3608
"09/17/2021 00:10:00","EDT","GENESE",61753,961.6406
"09/17/2021 00:10:00","EDT","HUD VL",61758,1077.4319
"09/17/2021 00:10:00","EDT","LONGIL",61762,2477.6504
"09/17/2021 00:10:00","EDT","MHK VL",61756,727.9663
"09/17/2021 00:10:00","EDT","MILLWD",61759,279.8105
"09/17/2021 00:10:00","EDT","N.Y.C.",61761,5946.387
"09/17/2021 00:10:00","EDT","NORTH",61755,519.2012
"09/17/2021 00:10:00","EDT","WEST",61752,1434.5166
"09/17/2021 00:15:00","EDT","CAPITL",61757,1285.0764
"09/17/2021 00:15:00","EDT","CENTRL",61754,1612.2356
"09/17/2021 00:15:00","EDT","DUNWOD",61760,696.0998
"09/17/2021 00:15:00","EDT","GENESE",61753,956.5453
"09/17/2021 00:15:00","EDT","HUD VL",61758,1059.7529
"09/17/2021 00:15:00","EDT","LONGIL",61762,2450.4785
"09/17/2021 00:15:00","EDT","MHK VL",61756,716.3639
"09/17/2021 00:15:00","EDT","MILLWD",61759,274.184
"09/17/2021 00:15:00","EDT","N.Y.C.",61761,5946.601
"09/17/2021 00:15:00","EDT","NORTH",61755,536.5403
"09/17/2021 00:15:00","EDT","WEST",61752,1459.6299
"09/17/2021 00:20:00","EDT","CAPITL",61757,1289.855
"09/17/2021 00:20:00","EDT","CENTRL",61754,1575.7207
"09/17/2021 00:20:00","EDT","DUNWOD",61760,698.9634
"09/17/2021 00:20:00","EDT","GENESE",61753,954.5886
"09/17/2021 00:20:00","EDT","HUD VL",61758,1038.8865
"09/17/2021 00:20:00","EDT","LONGIL",61762,2448.7246
"09/17/2021 00:20:00","EDT","MHK VL",61756,710.0065
"09/17/2021 00:20:00","EDT","MILLWD",61759,288.6051
"09/17/2021 00:20:00","EDT","N.Y.C.",61761,5910.701
"09/17/2021 00:20:00","EDT","NORTH",61755,538.4605
"09/17/2021 00:20:00","EDT","WEST",61752,1436.7507
"09/17/2021 00:25:00","EDT","CAPITL",61757,1275.3119
"09/17/2021 00:25:00","EDT","CENTRL",61754,1601.3617
"09/17/2021 00:25:00","EDT","DUNWOD",61760,716.5947
"09/17/2021 00:25:00","EDT","GENESE",61753,958.2793
"09/17/2021 00:25:00","EDT","HUD VL",61758,1034.2626
"09/17/2021 00:25:00","EDT","LONGIL",61762,2433.0615
"09/17/2021 00:25:00","EDT","MHK VL",61756,713.0049
"09/17/2021 00:25:00","EDT","MILLWD",61759,285.1101
"09/17/2021 00:25:00","EDT","N.Y.C.",61761,5882.5615
"09/17/2021 00:25:00","EDT","NORTH",61755,532.3796
"09/17/2021 00:25:00","EDT","WEST",61752,1430.4913
"09/17/2021 00:30:00","EDT","CAPITL",61757,1272.7698
"09/17/2021 00:30:00","EDT","CENTRL",61754,1589.7197
"09/17/2021 00:30:00","EDT","DUNWOD",61760,680.0685
"09/17/2021 00:30:00","EDT","GENESE",61753,937.3031
"09/17/2021 00:30:00","EDT","HUD VL",61758,1046.028
"09/17/2021 00:30:00","EDT","LONGIL",61762,2412.6902
"09/17/2021 00:30:00","EDT","MHK VL",61756,696.1935
"09/17/2021 00:30:00","EDT","MILLWD",61759,268.5932
"09/17/2021 00:30:00","EDT","N.Y.C.",61761,5892.879
"09/17/2021 00:30:00","EDT","NORTH",61755,538.8635
"09/17/2021 00:30:00","EDT","WEST",61752,1431.6971
"09/17/2021 00:35:00","EDT","CAPITL",61757,1263.7393
"09/17/2021 00:35:00","EDT","CENTRL",61754,1575.7842
"09/17/2021 00:35:00","EDT","DUNWOD",61760,678.3309
"09/17/2021 00:35:00","EDT","GENESE",61753,943.541
"09/17/2021 00:35:00","EDT","HUD VL",61758,995.6072
"09/17/2021 00:35:00","EDT","LONGIL",61762,2413.9922
"09/17/2021 00:35:00","EDT","MHK VL",61756,697.6871
"09/17/2021 00:35:00","EDT","MILLWD",61759,279.8183
"09/17/2021 00:35:00","EDT","N.Y.C.",61761,5861.2305
"09/17/2021 00:35:00","EDT","NORTH",61755,538.829
