"Time Stamp","Time Zone","Name","PTID","Load"
"12/27/2021 00:00:00","EST","CAPITL",61757,1205.6506
"12/27/2021 00:00:00","EST","CENTRL",61754,1677.2089
"12/27/2021 00:00:00","EST","DUNWOD",61760,558.9133
"12/27/2021 00:00:00","EST","GENESE",61753,991.0743
"12/27/2021 00:00:00","EST","HUD VL",61758,963.4739
"12/27/2021 00:00:00","EST","LONGIL",61762,1932.8608
"12/27/2021 00:00:00","EST","MHK VL",61756,820.7357
"12/27/2021 00:00:00","EST","MILLWD",61759,280.8689
"12/27/2021 00:00:00","EST","N.Y.C.",61761,4642.6196
"12/27/2021 00:00:00","EST","NORTH",61755,690.3395
"12/27/2021 00:00:00","EST","WEST",61752,1526.1954
"12/27/2021 00:05:00","EST","CAPITL",61757,1193.5671
"12/27/2021 00:05:00","EST","CENTRL",61754,1670.7103
"12/27/2021 00:05:00","EST","DUNWOD",61760,558.7433
"12/27/2021 00:05:00","EST","GENESE",61753,987.242
"12/27/2021 00:05:00","EST","HUD VL",61758,966.8866
"12/27/2021 00:05:00","EST","LONGIL",61762,1929.3157
"12/27/2021 00:05:00","EST","MHK VL",61756,811.1835
"12/27/2021 00:05:00","EST","MILLWD",61759,268.8462
"12/27/2021 00:05:00","EST","N.Y.C.",61761,4640.778
"12/27/2021 00:05:00","EST","NORTH",61755,677.0692
"12/27/2021 00:05:00","EST","WEST",61752,1508.0627
"12/27/2021 00:10:00","EST","CAPITL",61757,1189.0027
"12/27/2021 00:10:00","EST","CENTRL",61754,1653.9766
"12/27/2021 00:10:00","EST","DUNWOD",61760,542.8895
"12/27/2021 00:10:00","EST","GENESE",61753,985.4404
"12/27/2021 00:10:00","EST","HUD VL",61758,960.8831
"12/27/2021 00:10:00","EST","LONGIL",61762,1920.7765
"12/27/2021 00:10:00","EST","MHK VL",61756,822.6033
"12/27/2021 00:10:00","EST","MILLWD",61759,276.0783
"12/27/2021 00:10:00","EST","N.Y.C.",61761,4622.002
"12/27/2021 00:10:00","EST","NORTH",61755,663.0407
"12/27/2021 00:10:00","EST","WEST",61752,1485.2726
"12/27/2021 00:15:00","EST","CAPITL",61757,1179.7689
"12/27/2021 00:15:00","EST","CENTRL",61754,1658.3533
"12/27/2021 00:15:00","EST","DUNWOD",61760,542.8162
"12/27/2021 00:15:00","EST","GENESE",61753,979.0237
"12/27/2021 00:15:00","EST","HUD VL",61758,973.4777
"12/27/2021 00:15:00","EST","LONGIL",61762,1903.9448
"12/27/2021 00:15:00","EST","MHK VL",61756,812.1973
"12/27/2021 00:15:00","EST","MILLWD",61759,264.357
"12/27/2021 00:15:00","EST","N.Y.C.",61761,4604.837
"12/27/2021 00:15:00","EST","NORTH",61755,672.0715
"12/27/2021 00:15:00","EST","WEST",61752,1497.7826
"12/27/2021 00:20:00","EST","CAPITL",61757,1180.2238
"12/27/2021 00:20:00","EST","CENTRL",61754,1654.0261
"12/27/2021 00:20:00","EST","DUNWOD",61760,539.3287
