date,DAP,LF,RTP
2017-01-01 05:00:00+00:00,2.6762154775821916,1523,6.355638800798266
2017-01-01 06:00:00+00:00,2.3905959703167587,1467,6.35350009728881
2017-01-01 07:00:00+00:00,2.2310890912889754,1429,6.35350009728881
2017-01-01 08:00:00+00:00,2.1610215286722587,1411,6.350711181414532
2017-01-01 09:00:00+00:00,2.225704048658088,1405,6.3591066315064095
2017-01-01 10:00:00+00:00,2.2544447176661104,1403,6.358777704066568
2017-01-01 11:00:00+00:00,2.4283362982996057,1390,6.361613310088579
2017-01-01 12:00:00+00:00,2.454447442303292,1413,6.371287008152569
2017-01-01 13:00:00+00:00,2.67000213346468,1472,6.357270179153829
2017-01-01 14:00:00+00:00,2.83556352140117,1548,6.374854447564289
2017-01-01 15:00:00+00:00,2.9014215940827497,1593,6.37427496465134
2017-01-01 16:00:00+00:00,2.984671326194566,1617,6.359539265997587
2017-01-01 17:00:00+00:00,2.9927277645336923,1628,6.3612506627591285
2017-01-01 18:00:00+00:00,2.991724252156452,1605,6.375893267150049
2017-01-01 19:00:00+00:00,3.0416612054423906,1586,6.377576926700331
2017-01-01 20:00:00+00:00,3.1130707659712242,1602,6.375586842443011
2017-01-01 21:00:00+00:00,3.418054498728578,1696,6.384249602058771
2017-01-01 22:00:00+00:00,3.709906821306012,1862,6.435477064828385
2017-01-01 23:00:00+00:00,3.595941458454667,1879,6.4198483375987125
2017-01-02 00:00:00+00:00,3.560193446485891,1865,6.40195036367301
2017-01-02 01:00:00+00:00,3.4756862336528944,1835,6.393992011228804
2017-01-02 02:00:00+00:00,3.299902663510574,1775,6.386744630157781
2017-01-02 03:00:00+00:00,3.1552968432253294,1700,6.386121456499543
2017-01-02 04:00:00+00:00,3.1962211343033946,1630,6.377474967382011
2017-01-02 05:00:00+00:00,3.248822901236153,1506,6.392653860353358
2017-01-02 06:00:00+00:00,3.0101281538377234,1470,6.387401068749644
2017-01-02 07:00:00+00:00,2.991724252156452,1435,6.383928843038895
2017-01-02 08:00:00+00:00,2.7549337870010606,1424,6.380258120928175
2017-01-02 09:00:00+00:00,2.9826470340053355,1447,6.387199133536505
2017-01-02 10:00:00+00:00,3.086486636822455,1500,6.387771177431235
2017-01-02 11:00:00+00:00,3.1834558796369405,1581,6.3892166530089884
2017-01-02 12:00:00+00:00,2.953868069455292,1656,6.3891662645983125
2017-01-02 13:00:00+00:00,2.984671326194566,1717,6.446751033533202
2017-01-02 14:00:00+00:00,3.126321843257593,1788,6.5094991238196425
2017-01-02 15:00:00+00:00,3.159125820462427,1843,6.608364931398195
2017-01-02 16:00:00+00:00,3.2665224783355535,1857,6.407028489893561
2017-01-02 17:00:00+00:00,3.292497964738814,1844,6.404550542347508
2017-01-02 18:00:00+00:00,3.3079849999399764,1809,6.399393284654119
2017-01-02 19:00:00+00:00,3.1830413718589847,1798,6.400240833875171
2017-01-02 20:00:00+00:00,3.195811885269649,1795,6.402232238306989
2017-01-02 21:00:00+00:00,3.526654599019104,1831,6.41449121109515
2017-01-02 22:00:00+00:00,3.9201895680945396,2001,6.4043354974767395
2017-01-02 23:00:00+00:00,3.752323626670471,1987,6.441887087016192
2017-01-03 00:00:00+00:00,3.6109179126442243,1932,6.406978991069147
2017-01-03 01:00:00+00:00,3.45883716110857,1867,6.418952039250639
2017-01-03 02:00:00+00:00,3.25848107946056,1747,6.460874250014381
2017-01-03 03:00:00+00:00,2.938103160717355,1620,6.393941862873241
2017-01-03 04:00:00+00:00,2.874693945176935,1517,6.3947105281072645
2017-01-03 05:00:00+00:00,2.949688335052584,1500,6.39864485009473
2017-01-03 06:00:00+00:00,2.7434173449395014,1465,6.398262100449925
2017-01-03 07:00:00+00:00,2.6340447877917144,1438,6.3891662645983125
2017-01-03 08:00:00+00:00,2.667922410011431,1433,6.375893267150049
2017-01-03 09:00:00+00:00,2.667922410011431,1465,6.3935573085752875
2017-01-03 10:00:00+00:00,3.0165148127365193,1565,6.379596975087534
2017-01-03 11:00:00+00:00,3.3130945001071823,1731,6.38948534832691
2017-01-03 12:00:00+00:00,3.4141136069287015,1832,6.3974795040215815
2017-01-03 13:00:00+00:00,3.43204984514492,1838,6.401369783242168
2017-01-03 14:00:00+00:00,3.4226326623822203,1858,6.402215659645384
2017-01-03 15:00:00+00:00,3.459151774922711,1877,6.410207776161989
2017-01-03 16:00:00+00:00,3.501344330267094,1885,6.411834687936332
2017-01-03 17:00:00+00:00,3.4375293109095457,1874,6.419278058879908
2017-01-03 18:00:00+00:00,3.433664571799657,1868,6.427167838276756
2017-01-03 19:00:00+00:00,3.4232849781261603,1848,6.415604195480955
2017-01-03 20:00:00+00:00,3.395179309336592,1839,6.428444472015911
2017-01-03 21:00:00+00:00,3.5357282746197614,1894,6.421410863348349
2017-01-03 22:00:00+00:00,3.8844462376579116,2011,6.427846757850868
2017-01-03 23:00:00+00:00,3.773220602547687,1995,6.413573704681969
2017-01-04 00:00:00+00:00,3.701548857214599,1952,6.403772853698141
2017-01-04 01:00:00+00:00,3.5389282773504322,1891,6.397646065199887
2017-01-04 02:00:00+00:00,3.3975239762958465,1784,6.391950613668982
2017-01-04 03:00:00+00:00,3.1949928844048685,1659,6.4035079705762685
2017-01-04 04:00:00+00:00,3.118392286289878,1554,6.390827743024678
2017-01-04 05:00:00+00:00,3.0492730404820207,1496,6.384840204743776
2017-01-04 06:00:00+00:00,2.844327819394758,1451,6.388107521043036
2017-01-04 07:00:00+00:00,2.7073833121145063,1422,6.389384596043106
2017-01-04 08:00:00+00:00,2.740194654428777,1414,6.377695866100847
