date,DAP,LF,RTP
2017-01-01 05:00:00+00:00,2.667228206581955,1574,6.376505835019602
2017-01-01 06:00:00+00:00,2.3869262414277967,1527,6.374496571300447
2017-01-01 07:00:00+00:00,2.2267833795777636,1495,6.374496571300447
2017-01-01 08:00:00+00:00,2.157559320943788,1478,6.371816954401071
2017-01-01 09:00:00+00:00,2.225704048658088,1469,6.3796478479816185
2017-01-01 10:00:00+00:00,2.248128907197987,1463,6.379444340875127
2017-01-01 11:00:00+00:00,2.422144328051685,1448,6.382086708346372
2017-01-01 12:00:00+00:00,2.432735777459091,1450,6.390794205110062
2017-01-01 13:00:00+00:00,2.6404848816064437,1471,6.37779780290012
2017-01-01 14:00:00+00:00,2.806386101823072,1522,6.394092300395986
2017-01-01 15:00:00+00:00,2.8690346205080335,1552,6.393256249849838
2017-01-01 16:00:00+00:00,2.940219563623732,1573,6.379698718287784
2017-01-01 17:00:00+00:00,2.946542029363219,1583,6.3811051048691745
2017-01-01 18:00:00+00:00,2.9439125248241944,1581,6.394326269346031
2017-01-01 19:00:00+00:00,2.991724252156452,1580,6.3957956791749435
2017-01-01 20:00:00+00:00,3.0638581026015914,1593,6.393841558616913
2017-01-01 21:00:00+00:00,3.3607225490964368,1655,6.401767931856395
2017-01-01 22:00:00+00:00,3.657130755799356,1789,6.448525403859796
2017-01-01 23:00:00+00:00,3.5467396869528134,1823,6.434209383311989
2017-01-02 00:00:00+00:00,3.508855256368665,1823,6.417875419731609
2017-01-02 01:00:00+00:00,3.4196919642983197,1808,6.410520217067978
2017-01-02 02:00:00+00:00,3.248434627109745,1771,6.4040542151584425
2017-01-02 03:00:00+00:00,3.1188344706879745,1717,6.4035079705762685
2017-01-02 04:00:00+00:00,3.170525563927154,1659,6.395879103579967
2017-01-02 05:00:00+00:00,3.2323841748929927,1537,6.410026844693401
2017-01-02 06:00:00+00:00,2.9932291433358724,1494,6.405178870024517
2017-01-02 07:00:00+00:00,2.9734866646066713,1470,6.402182501497594
2017-01-02 08:00:00+00:00,2.740194654428777,1459,6.398827852499227
2017-01-02 09:00:00+00:00,2.968874819384108,1477,6.4050631551128685
2017-01-02 10:00:00+00:00,3.0657246453740257,1508,6.405592028294799
2017-01-02 11:00:00+00:00,3.1488824530476656,1571,6.406731460188406
2017-01-02 12:00:00+00:00,2.9128939952449864,1639,6.406384813986901
2017-01-02 13:00:00+00:00,2.946016681308058,1659,6.458777058542227
2017-01-02 14:00:00+00:00,3.086943153607375,1698,6.516902883241818
2017-01-02 15:00:00+00:00,3.11529150861163,1756,6.609322288626212
2017-01-02 16:00:00+00:00,3.2140642678709783,1771,6.422532422595651
2017-01-02 17:00:00+00:00,3.2418107961506966,1761,6.419929779445207
2017-01-02 18:00:00+00:00,3.2565568918358894,1744,6.4154569598300295
2017-01-02 19:00:00+00:00,3.136797713832594,1741,6.416421776794075
2017-01-02 20:00:00+00:00,3.151025157960026,1735,6.418332308976551
2017-01-02 21:00:00+00:00,3.481240089335692,1756,6.429783992087093
2017-01-02 22:00:00+00:00,3.8689067143545177,1913,6.420515965022288
2017-01-02 23:00:00+00:00,3.702782359282928,1927,6.455308620176728
2017-01-03 00:00:00+00:00,3.5635996376871786,1901,6.422857277226062
2017-01-03 01:00:00+00:00,3.414113606928702,1863,6.433840009236244
2017-01-03 02:00:00+00:00,3.2112467977037094,1788,6.4719134342152564
2017-01-03 03:00:00+00:00,2.89591193827178,1686,6.410766812004168
2017-01-03 04:00:00+00:00,2.847232265235547,1587,6.412261519213128
2017-01-03 05:00:00+00:00,2.941803931528435,1533,6.416454466147155
2017-01-03 06:00:00+00:00,2.738256043159276,1499,6.416143874139951
2017-01-03 07:00:00+00:00,2.6326080059353516,1482,6.4074573771028005
2017-01-03 08:00:00+00:00,2.664446563620078,1474,6.395128033269518
2017-01-03 09:00:00+00:00,2.6658383522929006,1491,6.411703318574762
2017-01-03 10:00:00+00:00,3.006672213592325,1553,6.398661488060905
2017-01-03 11:00:00+00:00,3.287281857532261,1671,6.40724295649121
2017-01-03 12:00:00+00:00,3.382014562245381,1765,6.414622214747064
2017-01-03 13:00:00+00:00,3.4048573424936426,1768,6.418234421709975
2017-01-03 14:00:00+00:00,3.395514598526657,1790,6.418854212631938
2017-01-03 15:00:00+00:00,3.4262151446374434,1804,6.426536999968804
2017-01-03 16:00:00+00:00,3.462919440290152,1811,6.427588176169939
2017-01-03 17:00:00+00:00,3.405189402931693,1803,6.434466258744872
2017-01-03 18:00:00+00:00,3.403860499081639,1809,6.442237572920688
2017-01-03 19:00:00+00:00,3.393501175027685,1796,6.43147599896873
2017-01-03 20:00:00+00:00,3.365224721203338,1787,6.443383759588031
2017-01-03 21:00:00+00:00,3.509453700432007,1821,6.437047401812036
2017-01-03 22:00:00+00:00,3.8543938925915096,1929,6.44316099282391
2017-01-03 23:00:00+00:00,3.7574722455795477,1931,6.429719478039137
2017-01-04 00:00:00+00:00,3.6800909480808572,1903,6.420450850257492
2017-01-04 01:00:00+00:00,3.504656090030385,1859,6.4149169102305335
2017-01-04 02:00:00+00:00,3.364187556028255,1796,6.409352175214703
2017-01-04 03:00:00+00:00,3.1654750481410856,1708,6.420043786888388
2017-01-04 04:00:00+00:00,3.0996417369445024,1609,6.408907631975553
2017-01-04 05:00:00+00:00,3.0402275134405423,1547,6.403425180209709
2017-01-04 06:00:00+00:00,2.839663087904102,1512,6.406120621917731
2017-01-04 07:00:00+00:00,2.706048198431537,1492,6.406995490949524
2017-01-04 08:00:00+00:00,2.73696154459663,1487,6.396512901719804
