"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"06/18/2015 00:00","CAPITL",61757,21.76,0.90,0.00,""
"06/18/2015 00:00","CENTRL",61754,21.27,0.42,0.00,""
"06/18/2015 00:00","DUNWOD",61760,22.75,1.90,0.00,""
"06/18/2015 00:00","GENESE",61753,20.88,0.02,0.00,""
"06/18/2015 00:00","H Q",61844,21.45,-0.41,-1.00,""
"06/18/2015 00:00","HUD VL",61758,22.71,1.85,0.00,""
"06/18/2015 00:00","LONGIL",61762,124.70,2.55,-101.28,""
"06/18/2015 00:00","MHK VL",61756,21.24,0.38,0.00,""
"06/18/2015 00:00","MILLWD",61759,22.77,1.91,0.00,""
"06/18/2015 00:00","N.Y.C.",61761,22.93,2.07,0.00,""
"06/18/2015 00:00","NORTH",61755,20.33,-0.53,0.00,""
"06/18/2015 00:00","NPX",61845,23.70,1.26,-1.58,""
"06/18/2015 00:00","O H",61846,22.29,-0.15,-1.58,""
"06/18/2015 00:00","PJM",61847,23.06,1.20,-1.00,""
"06/18/2015 00:00","WEST",61752,21.01,0.15,0.00,""
"06/18/2015 01:00","CAPITL",61757,21.85,0.95,0.00,""
"06/18/2015 01:00","CENTRL",61754,21.23,0.33,0.00,""
"06/18/2015 01:00","DUNWOD",61760,22.74,1.84,0.00,""
"06/18/2015 01:00","GENESE",61753,20.74,-0.16,0.00,""
"06/18/2015 01:00","H Q",61844,20.55,-0.36,0.00,""
"06/18/2015 01:00","HUD VL",61758,22.70,1.79,0.00,""
"06/18/2015 01:00","LONGIL",61762,23.36,2.45,0.00,""
"06/18/2015 01:00","MHK VL",61756,21.22,0.32,0.00,""
"06/18/2015 01:00","MILLWD",61759,22.74,1.84,0.00,""
"06/18/2015 01:00","N.Y.C.",61761,22.90,2.00,0.00,""
"06/18/2015 01:00","NORTH",61755,20.44,-0.47,0.00,""
"06/18/2015 01:00","NPX",61845,22.25,1.34,0.00,""
"06/18/2015 01:00","O H",61846,20.54,-0.36,0.00,""
"06/18/2015 01:00","PJM",61847,22.00,1.10,0.00,""
"06/18/2015 01:00","WEST",61752,20.80,-0.11,0.00,""
"06/18/2015 02:00","CAPITL",61757,16.94,0.70,0.00,""
"06/18/2015 02:00","CENTRL",61754,16.48,0.24,0.00,""
"06/18/2015 02:00","DUNWOD",61760,17.64,1.40,0.00,""
"06/18/2015 02:00","GENESE",61753,16.08,-0.17,0.00,""
"06/18/2015 02:00","H Q",61844,15.98,-0.26,0.00,""
"06/18/2015 02:00","HUD VL",61758,17.60,1.36,0.00,""
"06/18/2015 02:00","LONGIL",61762,21.86,1.92,-3.70,""
"06/18/2015 02:00","MHK VL",61756,16.48,0.24,0.00,""
"06/18/2015 02:00","MILLWD",61759,17.64,1.40,0.00,""
"06/18/2015 02:00","N.Y.C.",61761,17.78,1.54,0.00,""
"06/18/2015 02:00","NORTH",61755,15.89,-0.35,0.00,""
"06/18/2015 02:00","NPX",61845,17.25,1.01,0.00,""
"06/18/2015 02:00","O H",61846,15.94,-0.30,0.00,""
"06/18/2015 02:00","PJM",61847,17.07,0.83,0.00,""
"06/18/2015 02:00","WEST",61752,16.12,-0.12,0.00,""
"06/18/2015 03:00","CAPITL",61757,16.22,0.68,0.00,""
"06/18/2015 03:00","CENTRL",61754,15.71,0.18,0.00,""
"06/18/2015 03:00","DUNWOD",61760,16.83,1.30,0.00,""
"06/18/2015 03:00","GENESE",61753,15.26,-0.27,0.00,""
"06/18/2015 03:00","H Q",61844,15.28,-0.25,0.00,""
"06/18/2015 03:00","HUD VL",61758,16.81,1.28,0.00,""
"06/18/2015 03:00","LONGIL",61762,19.18,1.80,-1.84,""
"06/18/2015 03:00","MHK VL",61756,15.76,0.23,0.00,""
"06/18/2015 03:00","MILLWD",61759,16.83,1.30,0.00,""
"06/18/2015 03:00","N.Y.C.",61761,16.97,1.44,0.00,""
"06/18/2015 03:00","NORTH",61755,15.22,-0.31,0.00,""
"06/18/2015 03:00","NPX",61845,16.49,0.96,0.00,""
"06/18/2015 03:00","O H",61846,15.08,-0.45,0.00,""
"06/18/2015 03:00","PJM",61847,16.26,0.73,0.00,""
"06/18/2015 03:00","WEST",61752,15.23,-0.30,0.00,""
"06/18/2015 04:00","CAPITL",61757,15.04,0.65,0.00,""
"06/18/2015 04:00","CENTRL",61754,14.56,0.17,0.00,""
"06/18/2015 04:00","DUNWOD",61760,15.60,1.21,0.00,""
"06/18/2015 04:00","GENESE",61753,14.13,-0.26,0.00,""
"06/18/2015 04:00","H Q",61844,14.15,-0.24,0.00,""
"06/18/2015 04:00","HUD VL",61758,15.57,1.19,0.00,""
"06/18/2015 04:00","LONGIL",61762,25.16,1.63,-9.14,""
"06/18/2015 04:00","MHK VL",61756,14.59,0.21,0.00,""
"06/18/2015 04:00","MILLWD",61759,15.59,1.20,0.00,""
"06/18/2015 04:00","N.Y.C.",61761,15.71,1.33,0.00,""
"06/18/2015 04:00","NORTH",61755,14.09,-0.30,0.00,""
"06/18/2015 04:00","NPX",61845,15.31,0.92,0.00,""
"06/18/2015 04:00","O H",61846,13.93,-0.45,0.00,""
"06/18/2015 04:00","PJM",61847,15.05,0.66,0.00,""
"06/18/2015 04:00","WEST",61752,14.08,-0.31,0.00,""
"06/18/2015 05:00","CAPITL",61757,14.98,0.66,0.00,""
"06/18/2015 05:00","CENTRL",61754,14.56,0.25,0.00,""
"06/18/2015 05:00","DUNWOD",61760,15.57,1.25,0.00,""
"06/18/2015 05:00","GENESE",61753,14.18,-0.14,0.00,""
"06/18/2015 05:00","H Q",61844,14.05,-0.27,0.00,""
"06/18/2015 05:00","HUD VL",61758,15.54,1.22,0.00,""
"06/18/2015 05:00","LONGIL",61762,18.90,1.71,-2.88,""
"06/18/2015 05:00","MHK VL",61756,14.58,0.26,0.00,""
"06/18/2015 05:00","MILLWD",61759,15.56,1.25,0.00,""
"06/18/2015 05:00","N.Y.C.",61761,15.70,1.38,0.00,""
"06/18/2015 05:00","NORTH",61755,14.01,-0.31,0.00,""
"06/18/2015 05:00","NPX",61845,15.22,0.91,0.00,""
