"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"01/12/2015 00:00","CAPITL",61757,48.02,2.09,-17.03,""
"01/12/2015 00:00","CENTRL",61754,30.76,-0.18,-2.04,""
"01/12/2015 00:00","DUNWOD",61760,43.73,1.93,-12.90,""
"01/12/2015 00:00","GENESE",61753,29.85,-0.65,-1.59,""
"01/12/2015 00:00","H Q",61844,17.79,-0.38,10.73,""
"01/12/2015 00:00","HUD VL",61758,43.70,2.01,-12.78,""
"01/12/2015 00:00","LONGIL",61762,77.98,2.90,-46.17,""
"01/12/2015 00:00","MHK VL",61756,31.91,0.73,-2.28,""
"01/12/2015 00:00","MILLWD",61759,43.94,2.04,-13.00,""
"01/12/2015 00:00","N.Y.C.",61761,43.82,2.01,-12.90,""
"01/12/2015 00:00","NORTH",61755,28.75,-0.15,0.00,""
"01/12/2015 00:00","NPX",61845,92.86,2.16,-61.79,""
"01/12/2015 00:00","O H",61846,24.27,-1.65,2.99,""
"01/12/2015 00:00","PJM",61847,27.09,0.26,2.06,""
"01/12/2015 00:00","WEST",61752,29.88,-1.03,-2.00,""
"01/12/2015 01:00","CAPITL",61757,82.24,1.67,-57.37,""
"01/12/2015 01:00","CENTRL",61754,29.85,-0.21,-6.87,""
"01/12/2015 01:00","DUNWOD",61760,67.98,1.35,-43.43,""
"01/12/2015 01:00","GENESE",61753,27.92,-0.64,-5.36,""
"01/12/2015 01:00","H Q",61844,22.93,-0.27,0.00,""
"01/12/2015 01:00","HUD VL",61758,67.71,1.45,-43.06,""
"01/12/2015 01:00","LONGIL",61762,77.18,2.04,-51.94,""
"01/12/2015 01:00","MHK VL",61756,31.52,0.59,-7.73,""
"01/12/2015 01:00","MILLWD",61759,68.43,1.44,-43.78,""
"01/12/2015 01:00","N.Y.C.",61761,68.02,1.36,-43.46,""
"01/12/2015 01:00","NORTH",61755,23.14,-0.06,0.00,""
"01/12/2015 01:00","NPX",61845,138.00,1.69,-113.12,""
"01/12/2015 01:00","O H",61846,28.99,-1.48,-7.27,""
"01/12/2015 01:00","PJM",61847,42.14,0.03,-18.92,""
"01/12/2015 01:00","WEST",61752,28.93,-1.00,-6.73,""
"01/12/2015 02:00","CAPITL",61757,71.41,1.95,-41.96,""
"01/12/2015 02:00","CENTRL",61754,32.24,-0.27,-5.01,""
"01/12/2015 02:00","DUNWOD",61760,60.81,1.55,-31.76,""
"01/12/2015 02:00","GENESE",61753,30.59,-0.83,-3.92,""
"01/12/2015 02:00","H Q",61844,27.21,-0.30,0.00,""
"01/12/2015 02:00","HUD VL",61758,60.68,1.69,-31.49,""
"01/12/2015 02:00","LONGIL",61762,69.86,2.23,-40.13,""
"01/12/2015 02:00","MHK VL",61756,33.90,0.70,-5.69,""
"01/12/2015 02:00","MILLWD",61759,61.19,1.67,-32.02,""
"01/12/2015 02:00","N.Y.C.",61761,60.84,1.56,-31.78,""
"01/12/2015 02:00","NORTH",61755,27.37,-0.14,0.00,""
"01/12/2015 02:00","NPX",61845,107.19,1.97,-77.72,""
"01/12/2015 02:00","O H",61846,31.00,-1.82,-5.32,""
"01/12/2015 02:00","PJM",61847,48.86,0.01,-21.35,""
"01/12/2015 02:00","WEST",61752,31.17,-1.26,-4.92,""
"01/12/2015 03:00","CAPITL",61757,55.33,2.91,-12.62,""
"01/12/2015 03:00","CENTRL",61754,41.06,-0.26,-1.51,""
"01/12/2015 03:00","DUNWOD",61760,51.82,2.46,-9.55,""
"01/12/2015 03:00","GENESE",61753,40.02,-0.97,-1.18,""
"01/12/2015 03:00","H Q",61844,39.30,-0.51,0.00,""
