"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"01/28/2015 00:00","CAPITL",61757,82.06,2.76,-42.42,""
"01/28/2015 00:00","CENTRL",61754,41.71,-0.26,-5.09,""
"01/28/2015 00:00","DUNWOD",61760,71.68,2.89,-31.91,""
"01/28/2015 00:00","GENESE",61753,39.67,-1.17,-3.96,""
"01/28/2015 00:00","H Q",61844,36.29,-0.59,0.00,""
"01/28/2015 00:00","HUD VL",61758,71.59,2.95,-31.77,""
"01/28/2015 00:00","LONGIL",61762,73.35,3.87,-32.60,""
"01/28/2015 00:00","MHK VL",61756,43.73,1.22,-5.63,""
"01/28/2015 00:00","MILLWD",61759,72.17,3.03,-32.26,""
"01/28/2015 00:00","N.Y.C.",61761,71.85,3.03,-31.94,""
"01/28/2015 00:00","NORTH",61755,37.11,0.23,0.00,""
"01/28/2015 00:00","NPX",61845,77.68,2.83,-37.97,""
"01/28/2015 00:00","O H",61846,39.36,-2.78,-5.26,""
"01/28/2015 00:00","PJM",61847,58.61,0.40,-21.33,""
"01/28/2015 00:00","WEST",61752,40.16,-1.89,-5.17,""
"01/28/2015 01:00","CAPITL",61757,90.48,2.21,-58.13,""
"01/28/2015 01:00","CENTRL",61754,36.92,-0.21,-7.00,""
"01/28/2015 01:00","DUNWOD",61760,76.13,2.25,-43.74,""
"01/28/2015 01:00","GENESE",61753,34.64,-0.91,-5.42,""
"01/28/2015 01:00","H Q",61844,29.62,-0.51,0.00,""
"01/28/2015 01:00","HUD VL",61758,75.99,2.31,-43.54,""
"01/28/2015 01:00","LONGIL",61762,84.16,3.02,-51.01,""
"01/28/2015 01:00","MHK VL",61756,38.95,0.99,-7.82,""
"01/28/2015 01:00","MILLWD",61759,76.73,2.38,-44.23,""
"01/28/2015 01:00","N.Y.C.",61761,76.28,2.37,-43.78,""
"01/28/2015 01:00","NORTH",61755,30.23,0.10,0.00,""
"01/28/2015 01:00","NPX",61845,84.44,2.26,-52.04,""
