"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"04/23/2019 00:00","CAPITL",61757,18.01,1.03,0.00
"04/23/2019 00:00","CENTRL",61754,17.30,0.33,0.00
"04/23/2019 00:00","DUNWOD",61760,18.22,1.24,0.00
"04/23/2019 00:00","GENESE",61753,18.71,-0.46,-2.20
"04/23/2019 00:00","H Q",61844,16.71,-0.37,-0.11
"04/23/2019 00:00","HUD VL",61758,18.11,1.14,0.00
"04/23/2019 00:00","LONGIL",61762,18.65,1.68,0.00
"04/23/2019 00:00","MHK VL",61756,17.19,0.21,0.00
"04/23/2019 00:00","MILLWD",61759,18.15,1.18,0.00
"04/23/2019 00:00","N.Y.C.",61761,18.36,1.38,0.00
"04/23/2019 00:00","NORTH",61755,16.52,-0.46,0.00
"04/23/2019 00:00","NPX",61845,17.98,0.90,-0.11
"04/23/2019 00:00","O H",61846,12.39,-0.62,3.97
"04/23/2019 00:00","PJM",61847,27.91,0.61,-10.33
"04/23/2019 00:00","WEST",61752,44.19,-0.17,-27.38
"04/23/2019 01:00","CAPITL",61757,15.11,0.81,-0.94
"04/23/2019 01:00","CENTRL",61754,13.70,0.19,-0.17
"04/23/2019 01:00","DUNWOD",61760,14.99,0.92,-0.72
"04/23/2019 01:00","GENESE",61753,12.99,-0.48,-0.12
"04/23/2019 01:00","H Q",61844,13.10,-0.25,0.00
"04/23/2019 01:00","HUD VL",61758,14.92,0.85,-0.72
"04/23/2019 01:00","LONGIL",61762,15.30,1.23,-0.72
"04/23/2019 01:00","MHK VL",61756,13.66,0.16,-0.16
"04/23/2019 01:00","MILLWD",61759,14.95,0.87,-0.72
"04/23/2019 01:00","N.Y.C.",61761,15.10,1.03,-0.72
"04/23/2019 01:00","NORTH",61755,13.10,-0.25,0.00
"04/23/2019 01:00","NPX",61845,14.95,0.71,-0.89
"04/23/2019 01:00","O H",61846,12.85,-0.65,-0.16
"04/23/2019 01:00","PJM",61847,14.11,0.35,-0.42
"04/23/2019 01:00","WEST",61752,13.18,-0.33,-0.17
"04/23/2019 02:00","CAPITL",61757,15.89,0.79,-2.01
"04/23/2019 02:00","CENTRL",61754,13.57,0.13,-0.35
"04/23/2019 02:00","DUNWOD",61760,15.58,0.95,-1.53
"04/23/2019 02:00","GENESE",61753,12.82,-0.54,-0.26
"04/23/2019 02:00","H Q",61844,12.86,-0.24,0.00
"04/23/2019 02:00","HUD VL",61758,15.50,0.88,-1.53
"04/23/2019 02:00","LONGIL",61762,15.90,1.28,-1.53
"04/23/2019 02:00","MHK VL",61756,13.58,0.15,-0.33
"04/23/2019 02:00","MILLWD",61759,15.54,0.91,-1.54
"04/23/2019 02:00","N.Y.C.",61761,15.69,1.06,-1.53
"04/23/2019 02:00","NORTH",61755,12.86,-0.24,0.00
"04/23/2019 02:00","NPX",61845,16.68,0.72,-2.87
"04/23/2019 02:00","O H",61846,12.67,-0.77,-0.34
"04/23/2019 02:00","PJM",61847,14.22,0.23,-0.89
"04/23/2019 02:00","WEST",61752,12.96,-0.47,-0.34
"04/23/2019 03:00","CAPITL",61757,18.94,0.57,-9.17
"04/23/2019 03:00","CENTRL",61754,10.93,0.12,-1.62
"04/23/2019 03:00","DUNWOD",61760,16.84,0.65,-6.99
"04/23/2019 03:00","GENESE",61753,10.07,-0.32,-1.19
"04/23/2019 03:00","H Q",61844,9.01,-0.19,0.00
"04/23/2019 03:00","HUD VL",61758,16.78,0.61,-6.97
"04/23/2019 03:00","LONGIL",61762,17.08,0.88,-7.00
"04/23/2019 03:00","MHK VL",61756,10.86,0.11,-1.55
"04/23/2019 03:00","MILLWD",61759,16.86,0.62,-7.03
"04/23/2019 03:00","N.Y.C.",61761,16.92,0.73,-6.99
"04/23/2019 03:00","NORTH",61755,9.00,-0.20,0.00
"04/23/2019 03:00","NPX",61845,19.53,0.52,-9.82
