"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"07/27/2017 00:05:00","CAPITL",61757,8.96,0.52,0.00
"07/27/2017 00:05:00","CENTRL",61754,8.51,0.06,0.00
"07/27/2017 00:05:00","DUNWOD",61760,9.31,0.86,0.00
"07/27/2017 00:05:00","GENESE",61753,8.40,-0.05,0.00
"07/27/2017 00:05:00","H Q",61844,8.23,-0.22,0.00
"07/27/2017 00:05:00","HUD VL",61758,9.26,0.81,0.00
"07/27/2017 00:05:00","LONGIL",61762,9.56,1.11,-0.01
"07/27/2017 00:05:00","MHK VL",61756,8.68,0.23,0.00
"07/27/2017 00:05:00","MILLWD",61759,9.30,0.85,0.00
"07/27/2017 00:05:00","N.Y.C.",61761,9.42,0.97,0.00
"07/27/2017 00:05:00","NORTH",61755,8.20,-0.25,0.00
"07/27/2017 00:05:00","NPX",61845,7.89,0.62,1.18
"07/27/2017 00:05:00","O H",61846,8.13,-0.32,0.00
"07/27/2017 00:05:00","PJM",61847,8.71,0.26,0.00
"07/27/2017 00:05:00","WEST",61752,8.27,-0.18,0.00
"07/27/2017 00:10:00","CAPITL",61757,13.38,0.76,0.00
"07/27/2017 00:10:00","CENTRL",61754,12.74,0.13,0.00
"07/27/2017 00:10:00","DUNWOD",61760,13.87,1.25,0.00
"07/27/2017 00:10:00","GENESE",61753,12.57,-0.05,0.00
"07/27/2017 00:10:00","H Q",61844,12.29,-0.33,0.00
"07/27/2017 00:10:00","HUD VL",61758,13.80,1.19,0.00
"07/27/2017 00:10:00","LONGIL",61762,14.21,1.59,-0.01
"07/27/2017 00:10:00","MHK VL",61756,12.96,0.34,0.00
"07/27/2017 00:10:00","MILLWD",61759,13.86,1.24,0.00
"07/27/2017 00:10:00","N.Y.C.",61761,14.05,1.43,0.00
"07/27/2017 00:10:00","NORTH",61755,12.25,-0.37,0.00
"07/27/2017 00:10:00","NPX",61845,12.34,0.90,1.18
"07/27/2017 00:10:00","O H",61846,12.20,-0.42,0.00
"07/27/2017 00:10:00","PJM",61847,13.06,0.44,0.00
"07/27/2017 00:10:00","WEST",61752,12.40,-0.21,0.00
"07/27/2017 00:15:00","CAPITL",61757,13.21,0.72,0.00
"07/27/2017 00:15:00","CENTRL",61754,12.70,0.21,0.00
"07/27/2017 00:15:00","DUNWOD",61760,13.65,1.16,0.00
"07/27/2017 00:15:00","GENESE",61753,12.52,0.04,0.00
"07/27/2017 00:15:00","H Q",61844,12.16,-0.32,0.00
"07/27/2017 00:15:00","HUD VL",61758,13.60,1.11,0.00
"07/27/2017 00:15:00","LONGIL",61762,13.99,1.50,-0.01
"07/27/2017 00:15:00","MHK VL",61756,12.84,0.35,0.00
"07/27/2017 00:15:00","MILLWD",61759,13.65,1.16,0.00
"07/27/2017 00:15:00","N.Y.C.",61761,13.80,1.31,0.00
"07/27/2017 00:15:00","NORTH",61755,12.12,-0.36,0.00
"07/27/2017 00:15:00","NPX",61845,12.16,0.85,1.18
"07/27/2017 00:15:00","O H",61846,12.24,-0.25,0.00
"07/27/2017 00:15:00","PJM",61847,13.02,0.54,0.00
"07/27/2017 00:15:00","WEST",61752,12.43,-0.06,0.00
"07/27/2017 00:20:00","CAPITL",61757,15.16,0.90,0.00
"07/27/2017 00:20:00","CENTRL",61754,14.42,0.16,0.00
"07/27/2017 00:20:00","DUNWOD",61760,15.63,1.37,0.00
"07/27/2017 00:20:00","GENESE",61753,14.20,-0.06,0.00
"07/27/2017 00:20:00","H Q",61844,13.87,-0.38,0.00
"07/27/2017 00:20:00","HUD VL",61758,15.57,1.31,0.00
"07/27/2017 00:20:00","LONGIL",61762,16.00,1.74,-0.01
"07/27/2017 00:20:00","MHK VL",61756,14.64,0.39,0.00
"07/27/2017 00:20:00","MILLWD",61759,15.61,1.36,0.00
"07/27/2017 00:20:00","N.Y.C.",61761,15.79,1.53,0.00
"07/27/2017 00:20:00","NORTH",61755,13.82,-0.44,0.00
