"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"07/13/2015 00:00","CAPITL",61757,22.67,1.28,0.00,""
"07/13/2015 00:00","CENTRL",61754,21.69,0.30,0.00,""
"07/13/2015 00:00","DUNWOD",61760,23.63,2.23,0.00,""
"07/13/2015 00:00","GENESE",61753,21.23,-0.16,0.00,""
"07/13/2015 00:00","H Q",61844,20.79,-0.59,0.00,""
"07/13/2015 00:00","HUD VL",61758,23.56,2.17,0.00,""
"07/13/2015 00:00","LONGIL",61762,27.15,2.83,-2.93,""
"07/13/2015 00:00","MHK VL",61756,21.91,0.52,0.00,""
"07/13/2015 00:00","MILLWD",61759,23.64,2.25,0.00,""
"07/13/2015 00:00","N.Y.C.",61761,25.20,2.43,-1.38,""
"07/13/2015 00:00","NORTH",61755,20.67,-0.72,0.00,""
"07/13/2015 00:00","NPX",61845,22.95,1.57,0.00,""
"07/13/2015 00:00","O H",61846,20.81,-0.58,0.00,""
"07/13/2015 00:00","PJM",61847,22.60,1.21,0.00,""
"07/13/2015 00:00","WEST",61752,21.04,-0.35,0.00,""
"07/13/2015 01:00","CAPITL",61757,19.72,1.22,0.00,""
"07/13/2015 01:00","CENTRL",61754,18.72,0.22,0.00,""
"07/13/2015 01:00","DUNWOD",61760,20.38,1.88,0.00,""
"07/13/2015 01:00","GENESE",61753,18.27,-0.23,0.00,""
"07/13/2015 01:00","H Q",61844,17.97,-0.53,0.00,""
"07/13/2015 01:00","HUD VL",61758,20.32,1.82,0.00,""
"07/13/2015 01:00","LONGIL",61762,20.79,2.29,0.00,""
"07/13/2015 01:00","MHK VL",61756,18.89,0.39,0.00,""
"07/13/2015 01:00","MILLWD",61759,20.38,1.88,0.00,""
"07/13/2015 01:00","N.Y.C.",61761,20.55,2.05,0.00,""
"07/13/2015 01:00","NORTH",61755,17.85,-0.65,0.00,""
"07/13/2015 01:00","NPX",61845,19.91,1.42,0.00,""
"07/13/2015 01:00","O H",61846,17.93,-0.56,0.00,""
"07/13/2015 01:00","PJM",61847,19.50,1.00,0.00,""
"07/13/2015 01:00","WEST",61752,18.10,-0.39,0.00,""
