"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"08/06/2015 00:00","CAPITL",61757,26.46,1.70,0.00,""
"08/06/2015 00:00","CENTRL",61754,25.97,0.36,-0.85,""
"08/06/2015 00:00","DUNWOD",61760,27.32,2.56,0.00,""
"08/06/2015 00:00","GENESE",61753,23.83,-0.16,0.78,""
"08/06/2015 00:00","H Q",61844,24.07,-0.69,0.00,""
"08/06/2015 00:00","HUD VL",61758,27.22,2.46,0.00,""
"08/06/2015 00:00","LONGIL",61762,27.90,3.13,-0.01,""
"08/06/2015 00:00","MHK VL",61756,25.54,0.78,0.00,""
"08/06/2015 00:00","MILLWD",61759,27.31,2.55,0.00,""
"08/06/2015 00:00","N.Y.C.",61761,27.56,2.80,0.00,""
"08/06/2015 00:00","NORTH",61755,23.99,-0.77,0.00,""
"08/06/2015 00:00","NPX",61845,26.71,1.95,0.00,""
"08/06/2015 00:00","O H",61846,21.60,-0.52,2.64,""
"08/06/2015 00:00","PJM",61847,28.43,1.49,-2.18,""
"08/06/2015 00:00","WEST",61752,35.14,-0.26,-10.65,""
"08/06/2015 01:00","CAPITL",61757,19.66,1.28,0.00,""
"08/06/2015 01:00","CENTRL",61754,18.75,0.22,-0.14,""
"08/06/2015 01:00","DUNWOD",61760,20.17,1.79,0.00,""
"08/06/2015 01:00","GENESE",61753,18.03,-0.22,0.13,""
"08/06/2015 01:00","H Q",61844,17.89,-0.49,0.00,""
"08/06/2015 01:00","HUD VL",61758,20.08,1.70,0.00,""
"08/06/2015 01:00","LONGIL",61762,23.62,2.26,-2.98,""
"08/06/2015 01:00","MHK VL",61756,18.92,0.54,0.00,""
"08/06/2015 01:00","MILLWD",61759,20.14,1.76,0.00,""
"08/06/2015 01:00","N.Y.C.",61761,20.36,1.98,0.00,""
"08/06/2015 01:00","NORTH",61755,17.79,-0.59,0.00,""
"08/06/2015 01:00","NPX",61845,19.77,1.39,0.00,""
"08/06/2015 01:00","O H",61846,17.45,-0.48,0.45,""
"08/06/2015 01:00","PJM",61847,19.72,0.97,-0.37,""
"08/06/2015 01:00","WEST",61752,19.85,-0.32,-1.79,""
"08/06/2015 02:00","CAPITL",61757,17.26,1.08,0.00,""
