"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"01/11/2015 00:00","CAPITL",61757,106.65,2.49,-69.40,""
"01/11/2015 00:00","CENTRL",61754,42.70,-0.34,-8.28,""
"01/11/2015 00:00","DUNWOD",61760,90.40,3.12,-52.53,""
"01/11/2015 00:00","GENESE",61753,39.95,-1.30,-6.49,""
"01/11/2015 00:00","H Q",61844,34.15,-0.61,0.00,""
"01/11/2015 00:00","HUD VL",61758,89.96,3.12,-52.09,""
"01/11/2015 00:00","LONGIL",61762,103.63,4.15,-64.72,""
"01/11/2015 00:00","MHK VL",61756,45.48,1.11,-9.60,""
"01/11/2015 00:00","MILLWD",61759,90.95,3.25,-52.94,""
"01/11/2015 00:00","N.Y.C.",61761,90.64,3.33,-52.55,""
"01/11/2015 00:00","NORTH",61755,33.78,-0.98,0.00,""
"01/11/2015 00:00","NPX",61845,99.47,2.79,-61.92,""
"01/11/2015 00:00","O H",61846,40.70,-2.86,-8.79,""
"01/11/2015 00:00","PJM",61847,70.70,0.63,-35.30,""
"01/11/2015 00:00","WEST",61752,40.69,-2.22,-8.15,""
"01/11/2015 01:00","CAPITL",61757,106.53,3.37,-55.23,""
"01/11/2015 01:00","CENTRL",61754,54.09,-0.43,-6.59,""
"01/11/2015 01:00","DUNWOD",61760,93.88,4.18,-41.78,""
"01/11/2015 01:00","GENESE",61753,51.40,-1.69,-5.16,""
"01/11/2015 01:00","H Q",61844,51.99,-0.82,-4.88,""
"01/11/2015 01:00","HUD VL",61758,93.56,4.19,-41.43,""
"01/11/2015 01:00","LONGIL",61762,95.21,5.45,-41.82,""
"01/11/2015 01:00","MHK VL",61756,57.29,1.48,-7.88,""
"01/11/2015 01:00","MILLWD",61759,94.39,4.36,-42.11,""
"01/11/2015 01:00","N.Y.C.",61761,94.21,4.48,-41.80,""
"01/11/2015 01:00","NORTH",61755,46.60,-1.33,0.00,""
"01/11/2015 01:00","NPX",61845,100.92,3.74,-49.25,""
"01/11/2015 01:00","O H",61846,51.27,-3.65,-6.99,""
"01/11/2015 01:00","PJM",61847,81.84,0.96,-32.95,""
"01/11/2015 01:00","WEST",61752,51.53,-2.88,-6.48,""
"01/11/2015 02:00","CAPITL",61757,84.20,1.59,-60.07,""
"01/11/2015 02:00","CENTRL",61754,29.55,-0.16,-7.17,""
"01/11/2015 02:00","DUNWOD",61760,69.77,1.79,-45.45,""
"01/11/2015 02:00","GENESE",61753,27.35,-0.80,-5.61,""
"01/11/2015 02:00","H Q",61844,22.15,-0.38,0.00,""
"01/11/2015 02:00","HUD VL",61758,69.46,1.83,-45.09,""
"01/11/2015 02:00","LONGIL",61762,72.45,2.35,-47.56,""
"01/11/2015 02:00","MHK VL",61756,31.91,0.71,-8.66,""
"01/11/2015 02:00","MILLWD",61759,70.23,1.89,-45.81,""
"01/11/2015 02:00","N.Y.C.",61761,69.92,1.91,-45.47,""
"01/11/2015 02:00","NORTH",61755,21.97,-0.56,0.00,""
"01/11/2015 02:00","NPX",61845,77.84,1.73,-53.58,""
"01/11/2015 02:00","O H",61846,28.37,-1.78,-7.61,""
"01/11/2015 02:00","PJM",61847,53.37,0.29,-30.54,""
"01/11/2015 02:00","WEST",61752,28.18,-1.40,-7.05,""
"01/11/2015 03:00","CAPITL",61757,54.18,3.30,-3.72,""
"01/11/2015 03:00","CENTRL",61754,47.19,-0.42,-0.44,""
"01/11/2015 03:00","DUNWOD",61760,53.64,3.67,-2.81,""
"01/11/2015 03:00","GENESE",61753,45.91,-1.59,-0.35,""
"01/11/2015 03:00","H Q",61844,46.49,-0.67,0.00,""
"01/11/2015 03:00","HUD VL",61758,53.71,3.76,-2.79,""
"01/11/2015 03:00","LONGIL",61762,67.52,5.10,-15.26,""
