"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/23/2020 00:05:00","CAPITL",61757,20.04,1.55,0.00
"06/23/2020 00:05:00","CENTRL",61754,18.73,0.24,0.00
"06/23/2020 00:05:00","DUNWOD",61760,20.32,1.83,0.00
"06/23/2020 00:05:00","GENESE",61753,18.56,0.07,0.00
"06/23/2020 00:05:00","H Q",61844,17.91,-0.57,0.00
"06/23/2020 00:05:00","HUD VL",61758,20.11,1.63,0.00
"06/23/2020 00:05:00","LONGIL",61762,28.81,2.39,-7.94
"06/23/2020 00:05:00","MHK VL",61756,19.26,0.78,0.00
"06/23/2020 00:05:00","MILLWD",61759,20.22,1.74,0.00
"06/23/2020 00:05:00","N.Y.C.",61761,20.50,2.02,0.00
"06/23/2020 00:05:00","NORTH",61755,17.93,-0.55,0.00
"06/23/2020 00:05:00","NPX",61845,19.78,1.29,0.00
"06/23/2020 00:05:00","O H",61846,18.01,-0.48,0.00
"06/23/2020 00:05:00","PJM",61847,19.13,0.65,0.00
"06/23/2020 00:05:00","WEST",61752,18.43,-0.06,0.00
"06/23/2020 00:10:00","CAPITL",61757,19.94,1.51,0.00
"06/23/2020 00:10:00","CENTRL",61754,18.65,0.22,0.00
"06/23/2020 00:10:00","DUNWOD",61760,20.20,1.77,0.00
"06/23/2020 00:10:00","GENESE",61753,18.53,0.09,0.00
"06/23/2020 00:10:00","H Q",61844,17.86,-0.57,0.00
"06/23/2020 00:10:00","HUD VL",61758,19.98,1.55,0.00
"06/23/2020 00:10:00","LONGIL",61762,28.78,2.30,-8.04
"06/23/2020 00:10:00","MHK VL",61756,19.13,0.70,0.00
"06/23/2020 00:10:00","MILLWD",61759,20.13,1.69,0.00
"06/23/2020 00:10:00","N.Y.C.",61761,20.41,1.97,0.00
"06/23/2020 00:10:00","NORTH",61755,17.84,-0.59,0.00
"06/23/2020 00:10:00","NPX",61845,19.70,1.27,0.00
"06/23/2020 00:10:00","O H",61846,17.97,-0.46,0.00
"06/23/2020 00:10:00","PJM",61847,19.10,0.66,0.00
"06/23/2020 00:10:00","WEST",61752,18.41,-0.02,0.00
"06/23/2020 00:15:00","CAPITL",61757,19.49,1.44,0.00
"06/23/2020 00:15:00","CENTRL",61754,18.28,0.23,0.00
"06/23/2020 00:15:00","DUNWOD",61760,19.72,1.68,0.00
"06/23/2020 00:15:00","GENESE",61753,18.10,0.05,0.00
"06/23/2020 00:15:00","H Q",61844,17.50,-0.54,0.00
"06/23/2020 00:15:00","HUD VL",61758,19.53,1.48,0.00
"06/23/2020 00:15:00","LONGIL",61762,28.12,2.20,-7.87
"06/23/2020 00:15:00","MHK VL",61756,18.73,0.69,0.00
"06/23/2020 00:15:00","MILLWD",61759,19.67,1.62,0.00
"06/23/2020 00:15:00","N.Y.C.",61761,19.92,1.88,0.00
"06/23/2020 00:15:00","NORTH",61755,17.52,-0.52,0.00
"06/23/2020 00:15:00","NPX",61845,19.25,1.21,0.00
"06/23/2020 00:15:00","O H",61846,17.58,-0.47,0.00
"06/23/2020 00:15:00","PJM",61847,18.68,0.63,0.00
"06/23/2020 00:15:00","WEST",61752,18.01,-0.04,0.00
"06/23/2020 00:20:00","CAPITL",61757,19.09,1.41,0.00
"06/23/2020 00:20:00","CENTRL",61754,17.87,0.19,0.00
"06/23/2020 00:20:00","DUNWOD",61760,19.37,1.70,0.00
"06/23/2020 00:20:00","GENESE",61753,17.68,0.00,0.00
"06/23/2020 00:20:00","H Q",61844,17.15,-0.53,0.00
"06/23/2020 00:20:00","HUD VL",61758,19.16,1.49,0.00
"06/23/2020 00:20:00","LONGIL",61762,27.43,2.21,-7.54
"06/23/2020 00:20:00","MHK VL",61756,18.33,0.65,0.00
"06/23/2020 00:20:00","MILLWD",61759,19.30,1.63,0.00
"06/23/2020 00:20:00","N.Y.C.",61761,19.57,1.89,0.00
"06/23/2020 00:20:00","NORTH",61755,17.16,-0.51,0.00
"06/23/2020 00:20:00","NPX",61845,18.88,1.20,0.00
"06/23/2020 00:20:00","O H",61846,17.13,-0.55,0.00
"06/23/2020 00:20:00","PJM",61847,18.30,0.62,0.00
"06/23/2020 00:20:00","WEST",61752,17.55,-0.12,0.00
"06/23/2020 00:25:00","CAPITL",61757,18.46,1.37,0.00
"06/23/2020 00:25:00","CENTRL",61754,17.24,0.15,0.00
"06/23/2020 00:25:00","DUNWOD",61760,18.73,1.64,0.00
"06/23/2020 00:25:00","GENESE",61753,17.07,-0.02,0.00
