"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"05/24/2017 00:00","CAPITL",61757,13.80,0.77,0.00
"05/24/2017 00:00","CENTRL",61754,13.06,0.04,0.00
"05/24/2017 00:00","DUNWOD",61760,14.18,1.16,0.00
"05/24/2017 00:00","GENESE",61753,12.54,-0.48,0.00
"05/24/2017 00:00","H Q",61844,12.64,-0.39,0.00
"05/24/2017 00:00","HUD VL",61758,14.13,1.11,0.00
"05/24/2017 00:00","LONGIL",61762,15.07,1.59,-0.45
"05/24/2017 00:00","MHK VL",61756,13.28,0.25,0.00
"05/24/2017 00:00","MILLWD",61759,14.16,1.13,0.00
"05/24/2017 00:00","N.Y.C.",61761,17.07,1.29,-2.75
"05/24/2017 00:00","NORTH",61755,12.58,-0.44,0.00
"05/24/2017 00:00","NPX",61845,13.81,0.94,0.15
"05/24/2017 00:00","O H",61846,12.28,-0.74,0.00
"05/24/2017 00:00","PJM",61847,13.45,0.43,0.00
"05/24/2017 00:00","WEST",61752,12.44,-0.58,0.00
"05/24/2017 01:00","CAPITL",61757,17.30,0.97,0.00
"05/24/2017 01:00","CENTRL",61754,16.36,0.02,0.00
"05/24/2017 01:00","DUNWOD",61760,17.79,1.46,0.00
"05/24/2017 01:00","GENESE",61753,15.63,-0.70,0.00
"05/24/2017 01:00","H Q",61844,15.87,-0.46,0.00
"05/24/2017 01:00","HUD VL",61758,17.72,1.38,0.00
"05/24/2017 01:00","LONGIL",61762,18.45,2.12,0.00
"05/24/2017 01:00","MHK VL",61756,16.63,0.30,0.00
"05/24/2017 01:00","MILLWD",61759,17.75,1.42,0.00
"05/24/2017 01:00","N.Y.C.",61761,18.10,1.61,-0.15
"05/24/2017 01:00","NORTH",61755,15.82,-0.51,0.00
"05/24/2017 01:00","NPX",61845,17.54,1.21,0.00
"05/24/2017 01:00","O H",61846,15.33,-1.01,0.00
"05/24/2017 01:00","PJM",61847,16.88,0.55,0.00
"05/24/2017 01:00","WEST",61752,15.49,-0.84,0.00
"05/24/2017 02:00","CAPITL",61757,11.03,0.62,0.00
"05/24/2017 02:00","CENTRL",61754,10.45,0.04,0.00
"05/24/2017 02:00","DUNWOD",61760,11.34,0.92,0.00
"05/24/2017 02:00","GENESE",61753,10.00,-0.42,0.00
"05/24/2017 02:00","H Q",61844,10.12,-0.30,0.00
"05/24/2017 02:00","HUD VL",61758,11.29,0.87,0.00
"05/24/2017 02:00","LONGIL",61762,11.75,1.30,-0.03
"05/24/2017 02:00","MHK VL",61756,10.61,0.19,0.00
"05/24/2017 02:00","MILLWD",61759,11.31,0.90,0.00
"05/24/2017 02:00","N.Y.C.",61761,11.42,1.01,0.00
"05/24/2017 02:00","NORTH",61755,10.10,-0.32,0.00
"05/24/2017 02:00","NPX",61845,11.91,0.76,-0.73
"05/24/2017 02:00","O H",61846,9.84,-0.58,0.00
"05/24/2017 02:00","PJM",61847,10.79,0.38,0.00
"05/24/2017 02:00","WEST",61752,9.94,-0.47,0.00
"05/24/2017 03:00","CAPITL",61757,6.76,0.32,-1.05
"05/24/2017 03:00","CENTRL",61754,5.53,0.02,-0.12
"05/24/2017 03:00","DUNWOD",61760,6.63,0.47,-0.77
"05/24/2017 03:00","GENESE",61753,5.27,-0.22,-0.09
"05/24/2017 03:00","H Q",61844,5.24,-0.15,0.00
"05/24/2017 03:00","HUD VL",61758,6.62,0.45,-0.78
"05/24/2017 03:00","LONGIL",61762,6.79,0.63,-0.77
"05/24/2017 03:00","MHK VL",61756,5.62,0.10,-0.13
"05/24/2017 03:00","MILLWD",61759,6.62,0.46,-0.78
"05/24/2017 03:00","N.Y.C.",61761,6.67,0.51,-0.77
"05/24/2017 03:00","NORTH",61755,5.23,-0.16,0.00
"05/24/2017 03:00","NPX",61845,9.87,0.40,-4.08
"05/24/2017 03:00","O H",61846,5.22,-0.29,-0.13
"05/24/2017 03:00","PJM",61847,6.05,0.19,-0.47
"05/24/2017 03:00","WEST",61752,5.27,-0.24,-0.12
"05/24/2017 04:00","CAPITL",61757,17.55,0.30,-12.39
"05/24/2017 04:00","CENTRL",61754,6.31,0.01,-1.44
"05/24/2017 04:00","DUNWOD",61760,14.41,0.43,-9.11
"05/24/2017 04:00","GENESE",61753,5.78,-0.21,-1.12
"05/24/2017 04:00","H Q",61844,4.72,-0.14,0.00
"05/24/2017 04:00","HUD VL",61758,14.44,0.41,-9.16
"05/24/2017 04:00","LONGIL",61762,22.84,0.61,-17.37
"05/24/2017 04:00","MHK VL",61756,6.50,0.09,-1.54
"05/24/2017 04:00","MILLWD",61759,14.44,0.42,-9.16
"05/24/2017 04:00","N.Y.C.",61761,14.46,0.47,-9.12
"05/24/2017 04:00","NORTH",61755,4.71,-0.15,0.00
"05/24/2017 04:00","NPX",61845,24.31,0.37,-19.08
"05/24/2017 04:00","O H",61846,6.10,-0.30,-1.53
"05/24/2017 04:00","PJM",61847,10.57,0.16,-5.54
"05/24/2017 04:00","WEST",61752,6.09,-0.25,-1.47
"05/24/2017 05:00","CAPITL",61757,10.18,0.61,0.00
"05/24/2017 05:00","CENTRL",61754,9.61,0.04,0.00
"05/24/2017 05:00","DUNWOD",61760,10.43,0.86,0.00
"05/24/2017 05:00","GENESE",61753,9.18,-0.39,0.00
"05/24/2017 05:00","H Q",61844,9.29,-0.28,0.00
"05/24/2017 05:00","HUD VL",61758,10.40,0.82,0.00
"05/24/2017 05:00","LONGIL",61762,12.63,1.19,-1.87
"05/24/2017 05:00","MHK VL",61756,9.78,0.21,0.00
"05/24/2017 05:00","MILLWD",61759,10.41,0.83,0.00
"05/24/2017 05:00","N.Y.C.",61761,10.50,0.93,0.00
"05/24/2017 05:00","NORTH",61755,9.27,-0.30,0.00
"05/24/2017 05:00","NPX",61845,10.98,0.72,-0.68
"05/24/2017 05:00","O H",61846,8.99,-0.58,0.00
"05/24/2017 05:00","PJM",61847,9.89,0.32,0.00
"05/24/2017 05:00","WEST",61752,9.08,-0.50,0.00
