"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/23/2019 00:05:00","CAPITL",61757,20.77,0.07,-19.80
"06/23/2019 00:05:00","CENTRL",61754,3.32,0.01,-2.41
"06/23/2019 00:05:00","DUNWOD",61760,15.55,0.10,-14.56
"06/23/2019 00:05:00","GENESE",61753,2.71,-0.03,-1.85
"06/23/2019 00:05:00","H Q",61844,0.86,-0.03,0.00
"06/23/2019 00:05:00","HUD VL",61758,15.39,0.09,-14.40
"06/23/2019 00:05:00","LONGIL",61762,38.20,0.14,-37.17
"06/23/2019 00:05:00","MHK VL",61756,3.38,0.01,-2.47
"06/23/2019 00:05:00","MILLWD",61759,15.66,0.10,-14.66
"06/23/2019 00:05:00","N.Y.C.",61761,15.57,0.11,-14.57
"06/23/2019 00:05:00","NORTH",61755,0.85,-0.05,0.00
"06/23/2019 00:05:00","NPX",61845,18.10,0.07,-17.13
"06/23/2019 00:05:00","O H",61846,3.34,-0.05,-2.49
"06/23/2019 00:05:00","PJM",61847,9.95,0.04,-9.01
"06/23/2019 00:05:00","WEST",61752,3.31,-0.03,-2.45
"06/23/2019 00:10:00","CAPITL",61757,20.51,0.11,-18.92
"06/23/2019 00:10:00","CENTRL",61754,3.80,0.01,-2.31
"06/23/2019 00:10:00","DUNWOD",61760,15.55,0.17,-13.91
"06/23/2019 00:10:00","GENESE",61753,3.19,-0.05,-1.76
"06/23/2019 00:10:00","H Q",61844,1.42,-0.05,0.00
"06/23/2019 00:10:00","HUD VL",61758,15.38,0.15,-13.76
"06/23/2019 00:10:00","LONGIL",61762,23.31,0.23,-21.61
"06/23/2019 00:10:00","MHK VL",61756,3.86,0.02,-2.36
"06/23/2019 00:10:00","MILLWD",61759,15.64,0.16,-14.01
"06/23/2019 00:10:00","N.Y.C.",61761,15.57,0.18,-13.92
"06/23/2019 00:10:00","NORTH",61755,1.39,-0.08,0.00
"06/23/2019 00:10:00","NPX",61845,17.96,0.12,-16.37
"06/23/2019 00:10:00","O H",61846,3.78,-0.07,-2.38
