"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"07/05/2015 00:00","CAPITL",61757,5.63,0.27,0.00,""
"07/05/2015 00:00","CENTRL",61754,5.42,0.07,0.00,""
"07/05/2015 00:00","DUNWOD",61760,5.85,0.50,0.00,""
"07/05/2015 00:00","GENESE",61753,5.31,-0.04,0.00,""
"07/05/2015 00:00","H Q",61844,5.23,-0.13,0.00,""
"07/05/2015 00:00","HUD VL",61758,5.84,0.48,0.00,""
"07/05/2015 00:00","LONGIL",61762,5.93,0.57,0.00,""
"07/05/2015 00:00","MHK VL",61756,5.45,0.10,0.00,""
"07/05/2015 00:00","MILLWD",61759,5.85,0.50,0.00,""
"07/05/2015 00:00","N.Y.C.",61761,5.90,0.54,0.00,""
"07/05/2015 00:00","NORTH",61755,5.18,-0.18,0.00,""
"07/05/2015 00:00","NPX",61845,5.70,0.34,0.00,""
"07/05/2015 00:00","O H",61846,5.28,-0.08,0.00,""
"07/05/2015 00:00","PJM",61847,5.65,0.29,0.00,""
"07/05/2015 00:00","WEST",61752,5.31,-0.05,0.00,""
"07/05/2015 01:00","CAPITL",61757,5.19,0.30,0.00,""
"07/05/2015 01:00","CENTRL",61754,4.93,0.04,0.00,""
"07/05/2015 01:00","DUNWOD",61760,5.35,0.46,0.00,""
"07/05/2015 01:00","GENESE",61753,4.80,-0.09,0.00,""
"07/05/2015 01:00","H Q",61844,4.77,-0.12,0.00,""
"07/05/2015 01:00","HUD VL",61758,5.33,0.44,0.00,""
"07/05/2015 01:00","LONGIL",61762,5.40,0.52,0.00,""
"07/05/2015 01:00","MHK VL",61756,4.96,0.08,0.00,""
"07/05/2015 01:00","MILLWD",61759,5.34,0.46,0.00,""
"07/05/2015 01:00","N.Y.C.",61761,5.39,0.50,0.00,""
"07/05/2015 01:00","NORTH",61755,4.72,-0.17,0.00,""
