"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"02/23/2015 00:00","CAPITL",61757,102.37,1.90,-73.43,""
"02/23/2015 00:00","CENTRL",61754,35.87,0.15,-8.68,""
"02/23/2015 00:00","DUNWOD",61760,84.53,1.74,-55.74,""
"02/23/2015 00:00","GENESE",61753,33.61,-0.44,-7.01,""
"02/23/2015 00:00","H Q",61844,26.30,-0.74,0.00,""
"02/23/2015 00:00","HUD VL",61758,84.12,1.89,-55.19,""
"02/23/2015 00:00","LONGIL",61762,85.10,2.27,-55.78,""
"02/23/2015 00:00","MHK VL",61756,37.92,0.86,-10.02,""
"02/23/2015 00:00","MILLWD",61759,85.01,1.84,-56.12,""
"02/23/2015 00:00","N.Y.C.",61761,84.54,1.72,-55.77,""
"02/23/2015 00:00","NORTH",61755,25.90,-1.15,0.00,""
"02/23/2015 00:00","NPX",61845,93.05,1.88,-64.13,""
"02/23/2015 00:00","O H",61846,33.27,-1.52,-7.75,""
"02/23/2015 00:00","PJM",61847,8.50,0.21,18.75,""
"02/23/2015 00:00","WEST",61752,35.01,-1.08,-9.04,""
"02/23/2015 01:00","CAPITL",61757,167.89,1.05,-152.12,""
"02/23/2015 01:00","CENTRL",61754,32.77,0.07,-17.99,""
"02/23/2015 01:00","DUNWOD",61760,131.03,0.84,-115.47,""
"02/23/2015 01:00","GENESE",61753,28.97,-0.25,-14.51,""
"02/23/2015 01:00","H Q",61844,14.33,-0.39,0.00,""
"02/23/2015 01:00","HUD VL",61758,130.01,0.95,-114.35,""
"02/23/2015 01:00","LONGIL",61762,131.36,1.09,-115.56,""
"02/23/2015 01:00","MHK VL",61756,36.15,0.47,-20.98,""
"02/23/2015 01:00","MILLWD",61759,131.87,0.91,-116.25,""
"02/23/2015 01:00","N.Y.C.",61761,131.07,0.82,-115.54,""
"02/23/2015 01:00","NORTH",61755,14.13,-0.58,0.00,""
"02/23/2015 01:00","NPX",61845,151.78,1.05,-136.02,""
"02/23/2015 01:00","O H",61846,33.05,-0.88,-19.22,""
"02/23/2015 01:00","PJM",61847,46.36,0.03,-31.62,""
"02/23/2015 01:00","WEST",61752,32.79,-0.65,-18.73,""
"02/23/2015 02:00","CAPITL",61757,104.29,1.31,-84.49,""
"02/23/2015 02:00","CENTRL",61754,28.58,0.11,-9.98,""
"02/23/2015 02:00","DUNWOD",61760,83.73,1.09,-64.13,""
"02/23/2015 02:00","GENESE",61753,26.25,-0.31,-8.06,""
"02/23/2015 02:00","H Q",61844,18.00,-0.50,0.00,""
"02/23/2015 02:00","HUD VL",61758,83.24,1.21,-63.53,""
"02/23/2015 02:00","LONGIL",61762,84.22,1.54,-64.18,""
"02/23/2015 02:00","MHK VL",61756,30.75,0.62,-11.63,""
"02/23/2015 02:00","MILLWD",61759,84.23,1.17,-64.56,""
"02/23/2015 02:00","N.Y.C.",61761,83.72,1.05,-64.17,""
"02/23/2015 02:00","NORTH",61755,17.73,-0.76,0.00,""
"02/23/2015 02:00","NPX",61845,95.35,1.31,-75.55,""
"02/23/2015 02:00","O H",61846,28.07,-1.11,-10.68,""
"02/23/2015 02:00","PJM",61847,48.97,0.06,-30.41,""
"02/23/2015 02:00","WEST",61752,28.08,-0.83,-10.40,""
"02/23/2015 03:00","CAPITL",61757,103.62,1.29,-84.21,""
"02/23/2015 03:00","CENTRL",61754,28.14,0.07,-9.94,""
"02/23/2015 03:00","DUNWOD",61760,83.13,1.08,-63.92,""
"02/23/2015 03:00","GENESE",61753,25.77,-0.39,-8.04,""
"02/23/2015 03:00","H Q",61844,20.23,-0.47,-2.57,""
"02/23/2015 03:00","HUD VL",61758,82.65,1.19,-63.33,""
"02/23/2015 03:00","LONGIL",61762,83.62,1.52,-63.97,""
"02/23/2015 03:00","MHK VL",61756,30.28,0.62,-11.53,""
"02/23/2015 03:00","MILLWD",61759,83.64,1.16,-64.35,""
"02/23/2015 03:00","N.Y.C.",61761,83.14,1.05,-63.96,""
"02/23/2015 03:00","NORTH",61755,17.39,-0.74,0.00,""
"02/23/2015 03:00","NPX",61845,94.71,1.28,-75.30,""
"02/23/2015 03:00","O H",61846,27.57,-1.20,-10.64,""
"02/23/2015 03:00","PJM",61847,51.32,0.05,-33.13,""
"02/23/2015 03:00","WEST",61752,27.55,-0.95,-10.37,""
"02/23/2015 04:00","CAPITL",61757,111.79,6.76,0.00,""
"02/23/2015 04:00","CENTRL",61754,105.15,0.12,0.00,""
"02/23/2015 04:00","DUNWOD",61760,110.50,5.46,0.00,""
"02/23/2015 04:00","GENESE",61753,102.54,-2.49,0.00,""
"02/23/2015 04:00","H Q",61844,102.91,-2.13,0.00,""
"02/23/2015 04:00","HUD VL",61758,111.18,6.15,0.00,""
"02/23/2015 04:00","LONGIL",61762,113.26,8.22,0.00,""
"02/23/2015 04:00","MHK VL",61756,108.57,3.54,0.00,""
"02/23/2015 04:00","MILLWD",61759,110.94,5.91,0.00,""
"02/23/2015 04:00","N.Y.C.",61761,110.25,5.22,0.00,""
"02/23/2015 04:00","NORTH",61755,101.22,-3.81,0.00,""
"02/23/2015 04:00","NPX",61845,123.66,6.56,-12.06,""
"02/23/2015 04:00","O H",61846,100.16,-7.12,-2.24,""
"02/23/2015 04:00","PJM",61847,104.82,-0.21,0.00,""
"02/23/2015 04:00","WEST",61752,99.28,-5.76,0.00,""
"02/23/2015 05:00","CAPITL",61757,99.77,5.63,-7.18,""
"02/23/2015 05:00","CENTRL",61754,87.95,0.13,-0.85,""
"02/23/2015 05:00","DUNWOD",61760,97.58,5.16,-5.44,""
"02/23/2015 05:00","GENESE",61753,85.03,-2.63,-0.69,""
"02/23/2015 05:00","H Q",61844,61.52,-1.88,23.57,""
"02/23/2015 05:00","HUD VL",61758,97.95,5.59,-5.39,""
"02/23/2015 05:00","LONGIL",61762,109.63,7.19,-15.47,""
"02/23/2015 05:00","MHK VL",61756,91.19,3.23,-0.99,""
"02/23/2015 05:00","MILLWD",61759,97.96,5.51,-5.48,""
"02/23/2015 05:00","N.Y.C.",61761,97.63,5.22,-5.45,""
"02/23/2015 05:00","NORTH",61755,83.75,-3.23,0.00,""
"02/23/2015 05:00","NPX",61845,98.80,5.41,-6.43,""
"02/23/2015 05:00","O H",61846,80.94,-6.94,-0.91,""
"02/23/2015 05:00","PJM",61847,67.12,0.08,19.93,""
"02/23/2015 05:00","WEST",61752,81.96,-5.90,-0.88,""
"02/23/2015 06:00","CAPITL",61757,128.04,7.08,0.00,""
"02/23/2015 06:00","CENTRL",61754,120.86,-0.11,0.00,""
"02/23/2015 06:00","DUNWOD",61760,128.28,7.31,0.00,""
"02/23/2015 06:00","GENESE",61753,115.97,-5.00,0.00,""
"02/23/2015 06:00","H Q",61844,130.41,-1.76,-11.20,""
"02/23/2015 06:00","HUD VL",61758,128.63,7.66,0.00,""
"02/23/2015 06:00","LONGIL",61762,131.74,10.78,0.00,""
"02/23/2015 06:00","MHK VL",61756,125.66,4.70,0.00,""
"02/23/2015 06:00","MILLWD",61759,128.79,7.82,0.00,""
"02/23/2015 06:00","N.Y.C.",61761,128.69,7.73,0.00,""
"02/23/2015 06:00","NORTH",61755,116.95,-4.02,0.00,""
"02/23/2015 06:00","NPX",61845,93.20,6.13,33.89,""
"02/23/2015 06:00","O H",61846,114.88,-12.33,-6.25,""
"02/23/2015 06:00","PJM",61847,124.41,-0.47,-3.92,""
"02/23/2015 06:00","WEST",61752,109.70,-11.27,0.00,""
"02/23/2015 07:00","CAPITL",61757,108.47,5.64,0.00,""
"02/23/2015 07:00","CENTRL",61754,102.40,-0.43,0.00,""
"02/23/2015 07:00","DUNWOD",61760,109.79,6.96,0.00,""
"02/23/2015 07:00","GENESE",61753,97.47,-5.35,0.00,""
"02/23/2015 07:00","H Q",61844,104.79,-1.30,-3.26,""
"02/23/2015 07:00","HUD VL",61758,109.82,7.00,0.00,""
"02/23/2015 07:00","LONGIL",61762,124.16,9.75,-11.57,""
"02/23/2015 07:00","MHK VL",61756,107.07,4.24,0.00,""
"02/23/2015 07:00","MILLWD",61759,110.17,7.35,0.00,""
"02/23/2015 07:00","N.Y.C.",61761,110.30,7.47,0.00,""
"02/23/2015 07:00","NORTH",61755,99.76,-3.07,0.00,""
"02/23/2015 07:00","NPX",61845,99.15,4.79,8.46,""
"02/23/2015 07:00","O H",61846,90.95,-11.87,0.00,""
