"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"03/28/2015 00:00","CAPITL",61757,37.86,2.46,0.00,""
"03/28/2015 00:00","CENTRL",61754,36.22,0.82,0.00,""
"03/28/2015 00:00","DUNWOD",61760,38.61,3.21,0.00,""
"03/28/2015 00:00","GENESE",61753,35.41,0.01,0.00,""
"03/28/2015 00:00","H Q",61844,34.58,-0.82,0.00,""
"03/28/2015 00:00","HUD VL",61758,38.51,3.11,0.00,""
"03/28/2015 00:00","LONGIL",61762,39.70,4.30,0.00,""
"03/28/2015 00:00","MHK VL",61756,36.93,1.52,0.00,""
"03/28/2015 00:00","MILLWD",61759,38.65,3.25,0.00,""
"03/28/2015 00:00","N.Y.C.",61761,38.76,3.36,0.00,""
"03/28/2015 00:00","NORTH",61755,34.66,-0.74,0.00,""
"03/28/2015 00:00","NPX",61845,52.73,2.84,-14.49,""
"03/28/2015 00:00","O H",61846,34.56,-0.84,0.00,""
"03/28/2015 00:00","PJM",61847,37.06,1.65,0.00,""
"03/28/2015 00:00","WEST",61752,35.10,-0.30,0.00,""
"03/28/2015 01:00","CAPITL",61757,38.65,2.78,0.00,""
"03/28/2015 01:00","CENTRL",61754,36.58,0.70,0.00,""
"03/28/2015 01:00","DUNWOD",61760,39.10,3.22,0.00,""
"03/28/2015 01:00","GENESE",61753,35.67,-0.21,0.00,""
"03/28/2015 01:00","H Q",61844,35.03,-0.85,0.00,""
"03/28/2015 01:00","HUD VL",61758,39.01,3.14,0.00,""
"03/28/2015 01:00","LONGIL",61762,40.12,4.24,0.00,""
"03/28/2015 01:00","MHK VL",61756,37.38,1.50,0.00,""
"03/28/2015 01:00","MILLWD",61759,39.15,3.27,0.00,""
"03/28/2015 01:00","N.Y.C.",61761,39.24,3.36,0.00,""
"03/28/2015 01:00","NORTH",61755,35.04,-0.84,0.00,""
"03/28/2015 01:00","NPX",61845,38.83,2.96,0.00,""
"03/28/2015 01:00","O H",61846,34.77,-1.10,0.00,""
"03/28/2015 01:00","PJM",61847,37.15,1.27,0.00,""
"03/28/2015 01:00","WEST",61752,35.27,-0.60,0.00,""
"03/28/2015 02:00","CAPITL",61757,42.41,3.02,0.00,""
"03/28/2015 02:00","CENTRL",61754,40.17,0.77,0.00,""
"03/28/2015 02:00","DUNWOD",61760,42.90,3.51,0.00,""
"03/28/2015 02:00","GENESE",61753,39.18,-0.21,0.00,""
"03/28/2015 02:00","H Q",61844,38.48,-0.91,0.00,""
"03/28/2015 02:00","HUD VL",61758,42.82,3.43,0.00,""
"03/28/2015 02:00","LONGIL",61762,44.05,4.65,0.00,""
"03/28/2015 02:00","MHK VL",61756,41.04,1.65,0.00,""
"03/28/2015 02:00","MILLWD",61759,42.96,3.57,0.00,""
"03/28/2015 02:00","N.Y.C.",61761,43.02,3.63,0.00,""
"03/28/2015 02:00","NORTH",61755,38.50,-0.89,0.00,""
"03/28/2015 02:00","NPX",61845,45.57,3.27,-2.90,""
"03/28/2015 02:00","O H",61846,38.28,-1.11,0.00,""
"03/28/2015 02:00","PJM",61847,39.10,-0.29,0.00,""
"03/28/2015 02:00","WEST",61752,38.81,-0.58,0.00,""
"03/28/2015 03:00","CAPITL",61757,40.14,2.82,0.00,""
"03/28/2015 03:00","CENTRL",61754,38.11,0.78,0.00,""
"03/28/2015 03:00","DUNWOD",61760,40.62,3.29,0.00,""
"03/28/2015 03:00","GENESE",61753,37.21,-0.12,0.00,""
"03/28/2015 03:00","H Q",61844,36.47,-0.86,0.00,""
"03/28/2015 03:00","HUD VL",61758,40.54,3.22,0.00,""
"03/28/2015 03:00","LONGIL",61762,41.70,4.38,0.00,""
"03/28/2015 03:00","MHK VL",61756,38.89,1.57,0.00,""
"03/28/2015 03:00","MILLWD",61759,40.67,3.35,0.00,""
"03/28/2015 03:00","N.Y.C.",61761,40.74,3.42,0.00,""
"03/28/2015 03:00","NORTH",61755,36.50,-0.82,0.00,""
"03/28/2015 03:00","NPX",61845,47.37,3.06,-6.99,""
"03/28/2015 03:00","O H",61846,36.41,-0.91,0.00,""
"03/28/2015 03:00","PJM",61847,37.19,-0.13,0.00,""
"03/28/2015 03:00","WEST",61752,36.93,-0.39,0.00,""
"03/28/2015 04:00","CAPITL",61757,39.31,2.78,0.00,""
"03/28/2015 04:00","CENTRL",61754,37.26,0.73,0.00,""
"03/28/2015 04:00","DUNWOD",61760,39.66,3.13,0.00,""
"03/28/2015 04:00","GENESE",61753,36.47,-0.07,0.00,""
"03/28/2015 04:00","H Q",61844,35.71,-0.83,0.00,""
"03/28/2015 04:00","HUD VL",61758,39.61,3.08,0.00,""
"03/28/2015 04:00","LONGIL",61762,40.72,4.19,0.00,""
"03/28/2015 04:00","MHK VL",61756,38.05,1.52,0.00,""
"03/28/2015 04:00","MILLWD",61759,39.72,3.19,0.00,""
"03/28/2015 04:00","N.Y.C.",61761,39.76,3.24,0.00,""
"03/28/2015 04:00","NORTH",61755,35.76,-0.77,0.00,""
"03/28/2015 04:00","NPX",61845,50.01,2.96,-10.52,""
"03/28/2015 04:00","O H",61846,35.64,-0.90,0.00,""
"03/28/2015 04:00","PJM",61847,36.25,-0.28,0.00,""
"03/28/2015 04:00","WEST",61752,36.15,-0.38,0.00,""
"03/28/2015 05:00","CAPITL",61757,37.60,2.62,0.00,""
"03/28/2015 05:00","CENTRL",61754,35.87,0.88,0.00,""
"03/28/2015 05:00","DUNWOD",61760,38.11,3.12,0.00,""
"03/28/2015 05:00","GENESE",61753,35.14,0.15,0.00,""
"03/28/2015 05:00","H Q",61844,34.17,-0.81,0.00,""
"03/28/2015 05:00","HUD VL",61758,38.03,3.04,0.00,""
"03/28/2015 05:00","LONGIL",61762,39.17,4.19,0.00,""
"03/28/2015 05:00","MHK VL",61756,36.56,1.57,0.00,""
"03/28/2015 05:00","MILLWD",61759,38.15,3.16,0.00,""
"03/28/2015 05:00","N.Y.C.",61761,38.23,3.25,0.00,""
"03/28/2015 05:00","NORTH",61755,34.31,-0.68,0.00,""
"03/28/2015 05:00","NPX",61845,53.68,2.84,-15.85,""
"03/28/2015 05:00","O H",61846,34.44,-0.55,0.00,""
"03/28/2015 05:00","PJM",61847,34.99,0.00,0.00,""
"03/28/2015 05:00","WEST",61752,35.01,0.02,0.00,""
"03/28/2015 06:00","CAPITL",61757,36.93,2.50,0.00,""
"03/28/2015 06:00","CENTRL",61754,35.41,0.98,0.00,""
"03/28/2015 06:00","DUNWOD",61760,37.61,3.18,0.00,""
"03/28/2015 06:00","GENESE",61753,34.64,0.20,0.00,""
"03/28/2015 06:00","H Q",61844,33.61,-0.83,0.00,""
"03/28/2015 06:00","HUD VL",61758,37.53,3.10,0.00,""
"03/28/2015 06:00","LONGIL",61762,38.75,4.31,0.00,""
"03/28/2015 06:00","MHK VL",61756,36.11,1.67,0.00,""
"03/28/2015 06:00","MILLWD",61759,37.65,3.22,0.00,""
"03/28/2015 06:00","N.Y.C.",61761,37.74,3.31,0.00,""
"03/28/2015 06:00","NORTH",61755,33.73,-0.71,0.00,""
"03/28/2015 06:00","NPX",61845,43.79,2.78,-6.57,""
"03/28/2015 06:00","O H",61846,33.86,-0.58,0.00,""
"03/28/2015 06:00","PJM",61847,34.56,0.13,0.00,""
"03/28/2015 06:00","WEST",61752,34.38,-0.06,0.00,""
"03/28/2015 07:00","CAPITL",61757,36.60,2.54,0.00,""
"03/28/2015 07:00","CENTRL",61754,35.07,1.01,0.00,""
"03/28/2015 07:00","DUNWOD",61760,37.44,3.38,0.00,""
"03/28/2015 07:00","GENESE",61753,34.08,0.01,0.00,""
"03/28/2015 07:00","H Q",61844,33.18,-0.89,0.00,""
"03/28/2015 07:00","HUD VL",61758,37.35,3.28,0.00,""
"03/28/2015 07:00","LONGIL",61762,38.81,4.74,0.00,""
"03/28/2015 07:00","MHK VL",61756,35.79,1.72,0.00,""
"03/28/2015 07:00","MILLWD",61759,37.48,3.42,0.00,""
"03/28/2015 07:00","N.Y.C.",61761,37.56,3.50,0.00,""
"03/28/2015 07:00","NORTH",61755,33.30,-0.76,0.00,""
"03/28/2015 07:00","NPX",61845,69.79,2.91,-32.82,""
"03/28/2015 07:00","O H",61846,35.28,-0.89,-2.11,""
"03/28/2015 07:00","PJM",61847,34.17,0.11,0.00,""
"03/28/2015 07:00","WEST",61752,33.64,-0.43,0.00,""
"03/28/2015 08:00","CAPITL",61757,48.19,3.47,0.00,""
"03/28/2015 08:00","CENTRL",61754,46.09,1.37,0.00,""
"03/28/2015 08:00","DUNWOD",61760,49.26,4.54,0.00,""
"03/28/2015 08:00","GENESE",61753,44.80,0.09,0.00,""
"03/28/2015 08:00","H Q",61844,43.48,-1.24,0.00,""
"03/28/2015 08:00","HUD VL",61758,49.20,4.49,0.00,""
"03/28/2015 08:00","LONGIL",61762,50.79,6.08,0.00,""
"03/28/2015 08:00","MHK VL",61756,47.16,2.45,0.00,""
"03/28/2015 08:00","MILLWD",61759,49.37,4.66,0.00,""
"03/28/2015 08:00","N.Y.C.",61761,49.36,4.65,0.00,""
"03/28/2015 08:00","NORTH",61755,43.67,-1.05,0.00,""
