"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"05/26/2019 00:00","CAPITL",61757,19.65,-0.14,-22.06
"05/26/2019 00:00","CENTRL",61754,0.45,-0.01,-2.73
"05/26/2019 00:00","DUNWOD",61760,13.82,-0.21,-16.30
"05/26/2019 00:00","GENESE",61753,-0.18,0.09,-1.99
"05/26/2019 00:00","H Q",61844,-2.21,0.06,0.00
"05/26/2019 00:00","HUD VL",61758,13.44,-0.19,-15.90
"05/26/2019 00:00","LONGIL",61762,13.80,-0.28,-16.34
"05/26/2019 00:00","MHK VL",61756,0.43,-0.01,-2.71
"05/26/2019 00:00","MILLWD",61759,14.06,-0.21,-16.54
"05/26/2019 00:00","N.Y.C.",61761,13.83,-0.24,-16.33
"05/26/2019 00:00","NORTH",61755,-2.17,0.10,0.00
"05/26/2019 00:00","NPX",61845,16.88,-0.15,-19.30
"05/26/2019 00:00","O H",61846,0.47,0.12,-2.61
"05/26/2019 00:00","PJM",61847,6.78,-0.07,-9.12
"05/26/2019 00:00","WEST",61752,0.44,0.09,-2.61
"05/26/2019 01:00","CAPITL",61757,13.62,-0.11,-15.50
"05/26/2019 01:00","CENTRL",61754,0.13,-0.01,-1.91
"05/26/2019 01:00","DUNWOD",61760,9.51,-0.17,-11.45
"05/26/2019 01:00","GENESE",61753,-0.31,0.07,-1.40
"05/26/2019 01:00","H Q",61844,-1.73,0.05,0.00
"05/26/2019 01:00","HUD VL",61758,9.24,-0.15,-11.17
"05/26/2019 01:00","LONGIL",61762,9.48,-0.22,-11.48
"05/26/2019 01:00","MHK VL",61756,0.11,-0.01,-1.89
"05/26/2019 01:00","MILLWD",61759,9.67,-0.17,-11.61
"05/26/2019 01:00","N.Y.C.",61761,9.51,-0.18,-11.47
"05/26/2019 01:00","NORTH",61755,-1.70,0.07,0.00
"05/26/2019 01:00","NPX",61845,11.66,-0.12,-13.55
"05/26/2019 01:00","O H",61846,0.15,0.09,-1.84
"05/26/2019 01:00","PJM",61847,4.57,-0.06,-6.41
"05/26/2019 01:00","WEST",61752,0.12,0.07,-1.83
"05/26/2019 02:00","CAPITL",61757,9.71,-0.08,-11.09
"05/26/2019 02:00","CENTRL",61754,0.06,0.00,-1.37
"05/26/2019 02:00","DUNWOD",61760,6.77,-0.12,-8.19
"05/26/2019 02:00","GENESE",61753,-0.25,0.05,-1.00
"05/26/2019 02:00","H Q",61844,-1.80,0.03,0.53
"05/26/2019 02:00","HUD VL",61758,6.58,-0.11,-7.99
"05/26/2019 02:00","LONGIL",61762,6.75,-0.17,-8.21
"05/26/2019 02:00","MHK VL",61756,0.03,0.00,-1.33
"05/26/2019 02:00","MILLWD",61759,6.88,-0.12,-8.30
"05/26/2019 02:00","N.Y.C.",61761,6.77,-0.14,-8.21
"05/26/2019 02:00","NORTH",61755,-1.24,0.06,0.00
"05/26/2019 02:00","NPX",61845,7.78,-0.09,-9.17
"05/26/2019 02:00","O H",61846,0.07,0.06,-1.31
"05/26/2019 02:00","PJM",61847,3.43,-0.05,-4.77
"05/26/2019 02:00","WEST",61752,0.06,0.04,-1.31
"05/26/2019 03:00","CAPITL",61757,19.31,-0.15,-22.04
"05/26/2019 03:00","CENTRL",61754,0.12,-0.01,-2.72
"05/26/2019 03:00","DUNWOD",61760,13.47,-0.24,-16.29
"05/26/2019 03:00","GENESE",61753,-0.51,0.08,-1.99
"05/26/2019 03:00","H Q",61844,-2.51,0.07,0.00
"05/26/2019 03:00","HUD VL",61758,13.09,-0.22,-15.89
"05/26/2019 03:00","LONGIL",61762,13.43,-0.32,-16.33
"05/26/2019 03:00","MHK VL",61756,0.03,-0.01,-2.62
"05/26/2019 03:00","MILLWD",61759,13.69,-0.24,-16.51
"05/26/2019 03:00","N.Y.C.",61761,13.47,-0.26,-16.32
"05/26/2019 03:00","NORTH",61755,-2.47,0.11,0.00
"05/26/2019 03:00","NPX",61845,16.53,-0.17,-19.28
"05/26/2019 03:00","O H",61846,0.13,0.10,-2.61
"05/26/2019 03:00","PJM",61847,6.50,-0.09,-9.18
"05/26/2019 03:00","WEST",61752,0.10,0.07,-2.61
"05/26/2019 04:00","CAPITL",61757,10.86,-0.08,-12.28
"05/26/2019 04:00","CENTRL",61754,0.16,-0.01,-1.52
"05/26/2019 04:00","DUNWOD",61760,7.60,-0.13,-9.08
"05/26/2019 04:00","GENESE",61753,-0.20,0.04,-1.11
"05/26/2019 04:00","H Q",61844,-1.31,0.04,0.00
"05/26/2019 04:00","HUD VL",61758,7.40,-0.12,-8.86
"05/26/2019 04:00","LONGIL",61762,7.57,-0.18,-9.10
"05/26/2019 04:00","MHK VL",61756,0.10,0.00,-1.45
"05/26/2019 04:00","MILLWD",61759,7.72,-0.12,-9.20
"05/26/2019 04:00","N.Y.C.",61761,7.61,-0.14,-9.09
"05/26/2019 04:00","NORTH",61755,-1.29,0.06,0.00
"05/26/2019 04:00","NPX",61845,8.49,-0.09,-9.92
"05/26/2019 04:00","O H",61846,0.16,0.05,-1.46
"05/26/2019 04:00","PJM",61847,3.68,-0.05,-5.08
"05/26/2019 04:00","WEST",61752,0.14,0.03,-1.45
"05/26/2019 05:00","CAPITL",61757,8.02,0.10,-6.21
"05/26/2019 05:00","CENTRL",61754,2.49,0.01,-0.76
"05/26/2019 05:00","DUNWOD",61760,6.46,0.16,-4.58
"05/26/2019 05:00","GENESE",61753,2.22,-0.06,-0.56
"05/26/2019 05:00","H Q",61844,1.68,-0.04,0.00
"05/26/2019 05:00","HUD VL",61758,6.34,0.14,-4.48
"05/26/2019 05:00","LONGIL",61762,13.71,0.23,-11.77
"05/26/2019 05:00","MHK VL",61756,2.45,0.00,-0.73
"05/26/2019 05:00","MILLWD",61759,6.52,0.16,-4.64
"05/26/2019 05:00","N.Y.C.",61761,6.49,0.17,-4.59
"05/26/2019 05:00","NORTH",61755,1.65,-0.06,0.00
"05/26/2019 05:00","NPX",61845,7.98,0.11,-6.15
"05/26/2019 05:00","O H",61846,2.38,-0.07,-0.73
"05/26/2019 05:00","PJM",61847,4.35,0.06,-2.56
"05/26/2019 05:00","WEST",61752,2.40,-0.05,-0.73
"05/26/2019 06:00","CAPITL",61757,8.86,0.39,-1.44
"05/26/2019 06:00","CENTRL",61754,7.21,-0.01,-0.18
"05/26/2019 06:00","DUNWOD",61760,8.75,0.65,-1.06
"05/26/2019 06:00","GENESE",61753,6.84,-0.33,-0.13
"05/26/2019 06:00","H Q",61844,6.89,-0.15,0.00
"05/26/2019 06:00","HUD VL",61758,8.66,0.59,-1.04
"05/26/2019 06:00","LONGIL",61762,19.21,0.94,-11.24
"05/26/2019 06:00","MHK VL",61756,7.23,0.03,-0.17
"05/26/2019 06:00","MILLWD",61759,8.75,0.64,-1.08
"05/26/2019 06:00","N.Y.C.",61761,8.82,0.72,-1.06
"05/26/2019 06:00","NORTH",61755,6.82,-0.21,0.00
"05/26/2019 06:00","NPX",61845,8.76,0.46,-1.26
"05/26/2019 06:00","O H",61846,6.79,-0.42,-0.17
"05/26/2019 06:00","PJM",61847,7.84,0.21,-0.59
"05/26/2019 06:00","WEST",61752,6.87,-0.33,-0.17
"05/26/2019 07:00","CAPITL",61757,9.75,0.31,-4.01
"05/26/2019 07:00","CENTRL",61754,5.96,0.04,-0.50
"05/26/2019 07:00","DUNWOD",61760,8.93,0.55,-2.96
"05/26/2019 07:00","GENESE",61753,5.60,-0.19,-0.36
"05/26/2019 07:00","H Q",61844,5.28,-0.14,0.00
"05/26/2019 07:00","HUD VL",61758,8.81,0.49,-2.89
"05/26/2019 07:00","LONGIL",61762,11.97,0.76,-5.79
"05/26/2019 07:00","MHK VL",61756,5.95,0.05,-0.48
"05/26/2019 07:00","MILLWD",61759,8.96,0.54,-3.00
"05/26/2019 07:00","N.Y.C.",61761,8.99,0.59,-2.97
"05/26/2019 07:00","NORTH",61755,5.23,-0.19,0.00
"05/26/2019 07:00","NPX",61845,9.30,0.37,-3.51
"05/26/2019 07:00","O H",61846,6.34,-0.25,-1.16
"05/26/2019 07:00","PJM",61847,7.31,0.22,-1.66
"05/26/2019 07:00","WEST",61752,5.73,-0.17,-0.47
"05/26/2019 08:00","CAPITL",61757,1.14,0.06,0.00
"05/26/2019 08:00","CENTRL",61754,1.09,0.01,0.00
"05/26/2019 08:00","DUNWOD",61760,1.18,0.10,0.00
"05/26/2019 08:00","GENESE",61753,1.04,-0.04,0.00
"05/26/2019 08:00","H Q",61844,0.99,-0.03,0.06
"05/26/2019 08:00","HUD VL",61758,1.17,0.09,0.00
"05/26/2019 08:00","LONGIL",61762,1.22,0.15,0.00
"05/26/2019 08:00","MHK VL",61756,1.08,0.01,0.00
"05/26/2019 08:00","MILLWD",61759,1.18,0.10,0.00
"05/26/2019 08:00","N.Y.C.",61761,1.19,0.11,0.00
"05/26/2019 08:00","NORTH",61755,1.03,-0.04,0.00
"05/26/2019 08:00","NPX",61845,-2.08,0.07,3.22
"05/26/2019 08:00","O H",61846,0.75,-0.05,0.28
"05/26/2019 08:00","PJM",61847,1.06,0.05,0.06
"05/26/2019 08:00","WEST",61752,1.04,-0.03,0.00
"05/26/2019 09:00","CAPITL",61757,-0.38,-0.02,0.00
"05/26/2019 09:00","CENTRL",61754,-0.37,-0.01,0.00
"05/26/2019 09:00","DUNWOD",61760,-0.40,-0.04,0.00
"05/26/2019 09:00","GENESE",61753,-0.36,0.00,0.00
"05/26/2019 09:00","H Q",61844,-0.50,0.01,0.15
"05/26/2019 09:00","HUD VL",61758,-0.39,-0.04,0.00
"05/26/2019 09:00","LONGIL",61762,-0.40,-0.05,0.00
"05/26/2019 09:00","MHK VL",61756,-0.36,0.00,0.00
"05/26/2019 09:00","MILLWD",61759,-0.40,-0.04,0.00
"05/26/2019 09:00","N.Y.C.",61761,-0.40,-0.04,0.00
"05/26/2019 09:00","NORTH",61755,-0.33,0.03,0.00
"05/26/2019 09:00","NPX",61845,-3.23,-0.02,2.85
"05/26/2019 09:00","O H",61846,-0.36,0.00,0.00
"05/26/2019 09:00","PJM",61847,-0.54,-0.02,0.15
"05/26/2019 09:00","WEST",61752,-0.37,-0.01,0.00
"05/26/2019 10:00","CAPITL",61757,1.92,0.10,0.00
"05/26/2019 10:00","CENTRL",61754,2.00,0.04,-0.13
"05/26/2019 10:00","DUNWOD",61760,2.01,0.19,0.00
"05/26/2019 10:00","GENESE",61753,1.53,-0.02,0.27
"05/26/2019 10:00","H Q",61844,1.75,-0.06,0.00
"05/26/2019 10:00","HUD VL",61758,2.00,0.18,0.00
"05/26/2019 10:00","LONGIL",61762,2.07,0.25,0.00
"05/26/2019 10:00","MHK VL",61756,1.85,0.03,0.00
