"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"04/02/2015 00:00","CAPITL",61757,24.94,1.37,0.00,""
"04/02/2015 00:00","CENTRL",61754,23.89,0.32,0.00,""
"04/02/2015 00:00","DUNWOD",61760,25.54,1.97,0.00,""
"04/02/2015 00:00","GENESE",61753,23.24,-0.33,0.00,""
"04/02/2015 00:00","H Q",61844,23.05,-0.52,0.00,""
"04/02/2015 00:00","HUD VL",61758,25.52,1.95,0.00,""
"04/02/2015 00:00","LONGIL",61762,26.25,2.68,0.00,""
"04/02/2015 00:00","MHK VL",61756,24.40,0.83,0.00,""
"04/02/2015 00:00","MILLWD",61759,25.57,2.00,0.00,""
"04/02/2015 00:00","N.Y.C.",61761,25.69,2.12,0.00,""
"04/02/2015 00:00","NORTH",61755,23.09,-0.48,0.00,""
"04/02/2015 00:00","NPX",61845,25.22,1.65,0.00,""
"04/02/2015 00:00","O H",61846,22.64,-0.93,0.00,""
"04/02/2015 00:00","PJM",61847,24.43,0.86,0.00,""
"04/02/2015 00:00","WEST",61752,22.91,-0.66,0.00,""
"04/02/2015 01:00","CAPITL",61757,16.55,0.81,0.00,""
"04/02/2015 01:00","CENTRL",61754,16.01,0.27,0.00,""
"04/02/2015 01:00","DUNWOD",61760,16.94,1.20,0.00,""
"04/02/2015 01:00","GENESE",61753,15.63,-0.11,0.00,""
"04/02/2015 01:00","H Q",61844,15.44,-0.30,0.00,""
"04/02/2015 01:00","HUD VL",61758,16.93,1.19,0.00,""
"04/02/2015 01:00","LONGIL",61762,17.43,1.68,0.00,""
"04/02/2015 01:00","MHK VL",61756,16.30,0.56,0.00,""
"04/02/2015 01:00","MILLWD",61759,16.95,1.21,0.00,""
"04/02/2015 01:00","N.Y.C.",61761,17.01,1.28,0.00,""
"04/02/2015 01:00","NORTH",61755,15.50,-0.24,0.00,""
"04/02/2015 01:00","NPX",61845,16.71,0.97,0.00,""
"04/02/2015 01:00","O H",61846,15.33,-0.41,0.00,""
"04/02/2015 01:00","PJM",61847,16.33,0.59,0.00,""
"04/02/2015 01:00","WEST",61752,15.51,-0.23,0.00,""
"04/02/2015 02:00","CAPITL",61757,16.02,0.81,0.00,""
"04/02/2015 02:00","CENTRL",61754,15.52,0.31,0.00,""
"04/02/2015 02:00","DUNWOD",61760,16.41,1.20,0.00,""
"04/02/2015 02:00","GENESE",61753,15.19,-0.02,0.00,""
