"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"04/16/2015 00:00","CAPITL",61757,21.06,1.03,0.00,""
"04/16/2015 00:00","CENTRL",61754,20.41,0.37,0.00,""
"04/16/2015 00:00","DUNWOD",61760,21.92,1.88,0.00,""
"04/16/2015 00:00","GENESE",61753,19.84,-0.20,0.00,""
"04/16/2015 00:00","H Q",61844,19.78,-0.26,0.00,""
"04/16/2015 00:00","HUD VL",61758,21.85,1.81,0.00,""
"04/16/2015 00:00","LONGIL",61762,22.21,2.17,0.00,""
"04/16/2015 00:00","MHK VL",61756,20.55,0.52,0.00,""
"04/16/2015 00:00","MILLWD",61759,21.92,1.88,0.00,""
"04/16/2015 00:00","N.Y.C.",61761,22.05,2.01,0.00,""
"04/16/2015 00:00","NORTH",61755,19.96,-0.08,0.00,""
"04/16/2015 00:00","NPX",61845,21.58,1.55,0.00,""
"04/16/2015 00:00","O H",61846,19.71,-0.32,0.00,""
"04/16/2015 00:00","PJM",61847,21.12,1.08,0.00,""
"04/16/2015 00:00","WEST",61752,20.00,-0.04,0.00,""
"04/16/2015 01:00","CAPITL",61757,16.82,0.82,0.00,""
"04/16/2015 01:00","CENTRL",61754,16.25,0.25,0.00,""
"04/16/2015 01:00","DUNWOD",61760,17.40,1.40,0.00,""
"04/16/2015 01:00","GENESE",61753,15.77,-0.23,0.00,""
"04/16/2015 01:00","H Q",61844,15.81,-0.18,0.00,""
"04/16/2015 01:00","HUD VL",61758,17.35,1.35,0.00,""
"04/16/2015 01:00","LONGIL",61762,17.75,1.75,0.00,""
"04/16/2015 01:00","MHK VL",61756,16.39,0.39,0.00,""
"04/16/2015 01:00","MILLWD",61759,17.40,1.40,0.00,""
"04/16/2015 01:00","N.Y.C.",61761,17.50,1.50,0.00,""
"04/16/2015 01:00","NORTH",61755,15.97,-0.03,0.00,""
"04/16/2015 01:00","NPX",61845,17.26,1.26,0.00,""
"04/16/2015 01:00","O H",61846,15.66,-0.34,0.00,""
"04/16/2015 01:00","PJM",61847,16.76,0.76,0.00,""
"04/16/2015 01:00","WEST",61752,15.86,-0.14,0.00,""
"04/16/2015 02:00","CAPITL",61757,17.18,0.85,0.00,""
"04/16/2015 02:00","CENTRL",61754,16.56,0.23,0.00,""
"04/16/2015 02:00","DUNWOD",61760,17.71,1.39,0.00,""
"04/16/2015 02:00","GENESE",61753,16.08,-0.25,0.00,""
"04/16/2015 02:00","H Q",61844,16.16,-0.17,0.00,""
"04/16/2015 02:00","HUD VL",61758,17.66,1.33,0.00,""
"04/16/2015 02:00","LONGIL",61762,17.99,1.66,0.00,""
"04/16/2015 02:00","MHK VL",61756,16.72,0.39,0.00,""
"04/16/2015 02:00","MILLWD",61759,17.71,1.38,0.00,""
"04/16/2015 02:00","N.Y.C.",61761,17.81,1.48,0.00,""
"04/16/2015 02:00","NORTH",61755,16.32,-0.01,0.00,""
"04/16/2015 02:00","NPX",61845,17.67,1.34,0.00,""
"04/16/2015 02:00","O H",61846,15.98,-0.35,0.00,""
"04/16/2015 02:00","PJM",61847,17.08,0.75,0.00,""
"04/16/2015 02:00","WEST",61752,16.16,-0.17,0.00,""
"04/16/2015 03:00","CAPITL",61757,16.96,0.86,0.00,""
"04/16/2015 03:00","CENTRL",61754,16.32,0.22,0.00,""
"04/16/2015 03:00","DUNWOD",61760,17.45,1.35,0.00,""
"04/16/2015 03:00","GENESE",61753,15.86,-0.24,0.00,""
"04/16/2015 03:00","H Q",61844,15.94,-0.16,0.00,""
"04/16/2015 03:00","HUD VL",61758,17.41,1.31,0.00,""
"04/16/2015 03:00","LONGIL",61762,17.75,1.65,0.00,""
"04/16/2015 03:00","MHK VL",61756,16.49,0.38,0.00,""
"04/16/2015 03:00","MILLWD",61759,17.45,1.35,0.00,""
"04/16/2015 03:00","N.Y.C.",61761,17.56,1.46,0.00,""
"04/16/2015 03:00","NORTH",61755,16.10,0.00,0.00,""
"04/16/2015 03:00","NPX",61845,17.49,1.39,0.00,""
"04/16/2015 03:00","O H",61846,15.75,-0.35,0.00,""
"04/16/2015 03:00","PJM",61847,16.84,0.74,0.00,""
"04/16/2015 03:00","WEST",61752,15.89,-0.21,0.00,""
"04/16/2015 04:00","CAPITL",61757,8.27,0.45,0.00,""
"04/16/2015 04:00","CENTRL",61754,7.91,0.08,0.00,""
"04/16/2015 04:00","DUNWOD",61760,8.50,0.68,0.00,""
"04/16/2015 04:00","GENESE",61753,7.66,-0.16,0.00,""
"04/16/2015 04:00","H Q",61844,7.72,-0.10,0.00,""
"04/16/2015 04:00","HUD VL",61758,8.49,0.67,0.00,""
"04/16/2015 04:00","LONGIL",61762,8.64,0.82,0.00,""
"04/16/2015 04:00","MHK VL",61756,8.03,0.20,0.00,""
"04/16/2015 04:00","MILLWD",61759,8.49,0.67,0.00,""
"04/16/2015 04:00","N.Y.C.",61761,8.55,0.73,0.00,""
"04/16/2015 04:00","NORTH",61755,7.73,-0.09,0.00,""
"04/16/2015 04:00","NPX",61845,8.48,0.66,0.00,""
"04/16/2015 04:00","O H",61846,7.56,-0.26,0.00,""
"04/16/2015 04:00","PJM",61847,8.16,0.34,0.00,""
"04/16/2015 04:00","WEST",61752,7.62,-0.20,0.00,""
"04/16/2015 05:00","CAPITL",61757,16.65,0.95,0.00,""
"04/16/2015 05:00","CENTRL",61754,15.91,0.22,0.00,""
"04/16/2015 05:00","DUNWOD",61760,17.18,1.49,0.00,""
"04/16/2015 05:00","GENESE",61753,15.40,-0.29,0.00,""
"04/16/2015 05:00","H Q",61844,15.44,-0.25,0.00,""
"04/16/2015 05:00","HUD VL",61758,17.16,1.47,0.00,""
"04/16/2015 05:00","LONGIL",61762,17.40,1.70,0.00,""
"04/16/2015 05:00","MHK VL",61756,16.17,0.48,0.00,""
