"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"12/18/2017 00:05:00","CAPITL",61757,30.25,1.98,0.00
"12/18/2017 00:05:00","CENTRL",61754,28.58,0.31,0.00
"12/18/2017 00:05:00","DUNWOD",61760,30.64,2.37,0.00
"12/18/2017 00:05:00","GENESE",61753,27.67,-0.60,0.00
"12/18/2017 00:05:00","H Q",61844,27.48,-0.79,0.00
"12/18/2017 00:05:00","HUD VL",61758,30.59,2.32,0.00
"12/18/2017 00:05:00","LONGIL",61762,31.35,3.08,0.00
"12/18/2017 00:05:00","MHK VL",61756,29.12,0.85,0.00
"12/18/2017 00:05:00","MILLWD",61759,30.73,2.46,0.00
"12/18/2017 00:05:00","N.Y.C.",61761,30.84,2.57,0.00
"12/18/2017 00:05:00","NORTH",61755,27.90,-0.37,0.00
"12/18/2017 00:05:00","NPX",61845,67.17,2.26,-36.64
"12/18/2017 00:05:00","O H",61846,26.71,-1.55,0.00
"12/18/2017 00:05:00","PJM",61847,29.15,0.88,0.00
"12/18/2017 00:05:00","WEST",61752,27.06,-1.21,0.00
"12/18/2017 00:10:00","CAPITL",61757,29.99,1.99,0.00
"12/18/2017 00:10:00","CENTRL",61754,28.17,0.17,0.00
"12/18/2017 00:10:00","DUNWOD",61760,30.44,2.43,0.00
"12/18/2017 00:10:00","GENESE",61753,27.16,-0.84,0.00
"12/18/2017 00:10:00","H Q",61844,27.25,-0.75,0.00
"12/18/2017 00:10:00","HUD VL",61758,30.38,2.38,0.00
"12/18/2017 00:10:00","LONGIL",61762,31.11,3.11,0.00
"12/18/2017 00:10:00","MHK VL",61756,28.81,0.81,0.00
"12/18/2017 00:10:00","MILLWD",61759,30.49,2.49,0.00
"12/18/2017 00:10:00","N.Y.C.",61761,30.67,2.66,0.00
"12/18/2017 00:10:00","NORTH",61755,27.64,-0.36,0.00
"12/18/2017 00:10:00","NPX",61845,66.94,2.30,-36.64
"12/18/2017 00:10:00","O H",61846,26.24,-1.76,0.00
"12/18/2017 00:10:00","PJM",61847,28.81,0.81,0.00
"12/18/2017 00:10:00","WEST",61752,26.58,-1.43,0.00
"12/18/2017 00:15:00","CAPITL",61757,29.36,1.92,0.00
"12/18/2017 00:15:00","CENTRL",61754,27.61,0.17,0.00
"12/18/2017 00:15:00","DUNWOD",61760,29.83,2.39,0.00
"12/18/2017 00:15:00","GENESE",61753,26.59,-0.85,0.00
"12/18/2017 00:15:00","H Q",61844,26.73,-0.71,0.00
"12/18/2017 00:15:00","HUD VL",61758,29.77,2.33,0.00
"12/18/2017 00:15:00","LONGIL",61762,30.49,3.05,0.00
"12/18/2017 00:15:00","MHK VL",61756,28.24,0.80,0.00
"12/18/2017 00:15:00","MILLWD",61759,29.88,2.44,0.00
"12/18/2017 00:15:00","N.Y.C.",61761,30.05,2.61,0.00
"12/18/2017 00:15:00","NORTH",61755,27.11,-0.33,0.00
"12/18/2017 00:15:00","NPX",61845,66.30,2.22,-36.64
"12/18/2017 00:15:00","O H",61846,25.69,-1.76,0.00
"12/18/2017 00:15:00","PJM",61847,28.24,0.80,0.00
"12/18/2017 00:15:00","WEST",61752,25.99,-1.46,0.00
"12/18/2017 00:17:17","CAPITL",61757,28.36,1.85,0.00
"12/18/2017 00:17:17","CENTRL",61754,26.61,0.11,0.00
"12/18/2017 00:17:17","DUNWOD",61760,28.81,2.30,0.00
"12/18/2017 00:17:17","GENESE",61753,25.68,-0.82,0.00
"12/18/2017 00:17:17","H Q",61844,25.81,-0.69,0.00
"12/18/2017 00:17:17","HUD VL",61758,28.75,2.25,0.00
"12/18/2017 00:17:17","LONGIL",61762,29.47,2.97,0.00
"12/18/2017 00:17:17","MHK VL",61756,27.27,0.77,0.00
"12/18/2017 00:17:17","MILLWD",61759,28.86,2.36,0.00
"12/18/2017 00:17:17","N.Y.C.",61761,29.05,2.54,0.00
"12/18/2017 00:17:17","NORTH",61755,26.16,-0.35,0.00
"12/18/2017 00:17:17","NPX",61845,79.83,2.17,-51.15
"12/18/2017 00:17:17","O H",61846,24.81,-1.70,0.00
"12/18/2017 00:17:17","PJM",61847,27.24,0.74,0.00
"12/18/2017 00:17:17","WEST",61752,25.12,-1.38,0.00
"12/18/2017 00:19:41","CAPITL",61757,29.16,1.86,0.00
"12/18/2017 00:19:41","CENTRL",61754,27.52,0.22,0.00
"12/18/2017 00:19:41","DUNWOD",61760,29.71,2.40,0.00
"12/18/2017 00:19:41","GENESE",61753,26.57,-0.74,0.00
"12/18/2017 00:19:41","H Q",61844,26.57,-0.74,0.00
"12/18/2017 00:19:41","HUD VL",61758,29.62,2.32,0.00
"12/18/2017 00:19:41","LONGIL",61762,30.36,3.06,0.00
"12/18/2017 00:19:41","MHK VL",61756,28.12,0.82,0.00
"12/18/2017 00:19:41","MILLWD",61759,29.76,2.46,0.00
"12/18/2017 00:19:41","N.Y.C.",61761,29.93,2.62,0.00
"12/18/2017 00:19:41","NORTH",61755,27.00,-0.30,0.00
"12/18/2017 00:19:41","NPX",61845,80.64,2.19,-51.15
"12/18/2017 00:19:41","O H",61846,25.61,-1.69,0.00
"12/18/2017 00:19:41","PJM",61847,28.15,0.85,0.00
"12/18/2017 00:19:41","WEST",61752,25.94,-1.36,0.00
"12/18/2017 00:20:00","CAPITL",61757,25.70,1.66,0.00
"12/18/2017 00:20:00","CENTRL",61754,24.21,0.17,0.00
"12/18/2017 00:20:00","DUNWOD",61760,26.13,2.09,0.00
"12/18/2017 00:20:00","GENESE",61753,23.32,-0.72,0.00
"12/18/2017 00:20:00","H Q",61844,23.40,-0.65,0.00
"12/18/2017 00:20:00","HUD VL",61758,26.09,2.04,0.00
"12/18/2017 00:20:00","LONGIL",61762,26.71,2.67,0.00
"12/18/2017 00:20:00","MHK VL",61756,24.74,0.70,0.00
"12/18/2017 00:20:00","MILLWD",61759,26.18,2.14,0.00
"12/18/2017 00:20:00","N.Y.C.",61761,26.33,2.29,0.00
"12/18/2017 00:20:00","NORTH",61755,23.76,-0.29,0.00
"12/18/2017 00:20:00","NPX",61845,77.12,1.92,-51.15
"12/18/2017 00:20:00","O H",61846,22.60,-1.44,0.00
"12/18/2017 00:20:00","PJM",61847,24.81,0.77,0.00
"12/18/2017 00:20:00","WEST",61752,22.89,-1.15,0.00
"12/18/2017 00:25:00","CAPITL",61757,25.70,1.66,0.00
"12/18/2017 00:25:00","CENTRL",61754,24.21,0.17,0.00
"12/18/2017 00:25:00","DUNWOD",61760,26.13,2.09,0.00
"12/18/2017 00:25:00","GENESE",61753,23.32,-0.72,0.00
"12/18/2017 00:25:00","H Q",61844,23.40,-0.65,0.00
"12/18/2017 00:25:00","HUD VL",61758,26.09,2.04,0.00
"12/18/2017 00:25:00","LONGIL",61762,26.71,2.67,0.00
"12/18/2017 00:25:00","MHK VL",61756,24.74,0.70,0.00
"12/18/2017 00:25:00","MILLWD",61759,26.18,2.14,0.00
"12/18/2017 00:25:00","N.Y.C.",61761,26.33,2.29,0.00
"12/18/2017 00:25:00","NORTH",61755,23.76,-0.29,0.00
"12/18/2017 00:25:00","NPX",61845,77.12,1.92,-51.15
"12/18/2017 00:25:00","O H",61846,22.60,-1.44,0.00
"12/18/2017 00:25:00","PJM",61847,24.81,0.77,0.00
"12/18/2017 00:25:00","WEST",61752,22.89,-1.15,0.00
"12/18/2017 00:30:00","CAPITL",61757,27.67,1.76,0.00
"12/18/2017 00:30:00","CENTRL",61754,26.14,0.23,0.00
"12/18/2017 00:30:00","DUNWOD",61760,28.14,2.23,0.00
"12/18/2017 00:30:00","GENESE",61753,25.26,-0.65,0.00
"12/18/2017 00:30:00","H Q",61844,25.21,-0.70,0.00
"12/18/2017 00:30:00","HUD VL",61758,28.09,2.18,0.00
"12/18/2017 00:30:00","LONGIL",61762,28.76,2.85,0.00
"12/18/2017 00:30:00","MHK VL",61756,26.69,0.78,0.00
"12/18/2017 00:30:00","MILLWD",61759,28.22,2.31,0.00
"12/18/2017 00:30:00","N.Y.C.",61761,28.35,2.43,0.00
"12/18/2017 00:30:00","NORTH",61755,25.63,-0.28,0.00
"12/18/2017 00:30:00","NPX",61845,79.14,2.07,-51.15
"12/18/2017 00:30:00","O H",61846,24.38,-1.53,0.00
"12/18/2017 00:30:00","PJM",61847,26.72,0.80,0.00
"12/18/2017 00:30:00","WEST",61752,24.69,-1.22,0.00
"12/18/2017 00:35:00","CAPITL",61757,27.70,1.81,0.00
"12/18/2017 00:35:00","CENTRL",61754,26.09,0.21,0.00
"12/18/2017 00:35:00","DUNWOD",61760,28.11,2.23,0.00
"12/18/2017 00:35:00","GENESE",61753,25.14,-0.75,0.00
"12/18/2017 00:35:00","H Q",61844,25.19,-0.70,0.00
"12/18/2017 00:35:00","HUD VL",61758,28.06,2.17,0.00
"12/18/2017 00:35:00","LONGIL",61762,28.71,2.82,0.00
