"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"04/16/2016 00:00","CAPITL",61757,26.25,1.52,0.00
"04/16/2016 00:00","CENTRL",61754,25.23,0.50,0.00
"04/16/2016 00:00","DUNWOD",61760,26.78,2.05,0.00
"04/16/2016 00:00","GENESE",61753,24.45,-0.28,0.00
"04/16/2016 00:00","H Q",61844,23.87,-0.86,0.00
"04/16/2016 00:00","HUD VL",61758,26.71,1.98,0.00
"04/16/2016 00:00","LONGIL",61762,26.76,2.03,0.00
"04/16/2016 00:00","MHK VL",61756,25.29,0.56,0.00
"04/16/2016 00:00","MILLWD",61759,26.79,2.06,0.00
"04/16/2016 00:00","N.Y.C.",61761,26.88,2.15,0.00
"04/16/2016 00:00","NORTH",61755,23.70,-1.03,0.00
"04/16/2016 00:00","NPX",61845,26.96,1.64,-0.59
"04/16/2016 00:00","O H",61846,23.93,-0.80,0.00
"04/16/2016 00:00","PJM",61847,25.82,1.09,0.00
"04/16/2016 00:00","WEST",61752,24.18,-0.55,0.00
"04/16/2016 01:00","CAPITL",61757,25.67,1.53,0.00
"04/16/2016 01:00","CENTRL",61754,24.65,0.51,0.00
"04/16/2016 01:00","DUNWOD",61760,26.07,1.94,0.00
"04/16/2016 01:00","GENESE",61753,23.84,-0.30,0.00
"04/16/2016 01:00","H Q",61844,13.76,-0.89,9.49
"04/16/2016 01:00","HUD VL",61758,26.04,1.91,0.00
"04/16/2016 01:00","LONGIL",61762,26.16,2.02,0.00
"04/16/2016 01:00","MHK VL",61756,24.70,0.56,0.00
"04/16/2016 01:00","MILLWD",61759,26.09,1.95,0.00
"04/16/2016 01:00","N.Y.C.",61761,26.14,2.00,0.00
"04/16/2016 01:00","NORTH",61755,23.08,-1.06,0.00
"04/16/2016 01:00","NPX",61845,25.80,1.66,0.00
"04/16/2016 01:00","O H",61846,23.34,-0.80,0.00
"04/16/2016 01:00","PJM",61847,25.16,1.02,0.00
"04/16/2016 01:00","WEST",61752,23.57,-0.57,0.00
"04/16/2016 02:00","CAPITL",61757,22.64,1.36,-0.39
"04/16/2016 02:00","CENTRL",61754,21.37,0.43,-0.05
"04/16/2016 02:00","DUNWOD",61760,22.93,1.71,-0.32
"04/16/2016 02:00","GENESE",61753,20.66,-0.28,-0.04
"04/16/2016 02:00","H Q",61844,12.36,-0.75,7.79
"04/16/2016 02:00","HUD VL",61758,22.88,1.67,-0.32
"04/16/2016 02:00","LONGIL",61762,23.02,1.81,-0.32
"04/16/2016 02:00","MHK VL",61756,21.42,0.47,-0.06
"04/16/2016 02:00","MILLWD",61759,22.93,1.71,-0.32
"04/16/2016 02:00","N.Y.C.",61761,22.98,1.76,-0.32
"04/16/2016 02:00","NORTH",61755,20.00,-0.89,0.00
"04/16/2016 02:00","NPX",61845,22.71,1.46,-0.36
"04/16/2016 02:00","O H",61846,20.23,-0.71,-0.06
"04/16/2016 02:00","PJM",61847,22.01,0.90,-0.22
"04/16/2016 02:00","WEST",61752,20.42,-0.52,-0.05
"04/16/2016 03:00","CAPITL",61757,23.17,1.39,0.00
"04/16/2016 03:00","CENTRL",61754,22.27,0.48,0.00
"04/16/2016 03:00","DUNWOD",61760,23.53,1.74,0.00
"04/16/2016 03:00","GENESE",61753,21.54,-0.25,0.00
"04/16/2016 03:00","H Q",61844,13.29,-0.79,7.71
"04/16/2016 03:00","HUD VL",61758,23.50,1.72,0.00
"04/16/2016 03:00","LONGIL",61762,23.65,1.86,0.00
"04/16/2016 03:00","MHK VL",61756,22.29,0.50,0.00
"04/16/2016 03:00","MILLWD",61759,23.54,1.76,0.00
"04/16/2016 03:00","N.Y.C.",61761,23.56,1.78,0.00
"04/16/2016 03:00","NORTH",61755,20.85,-0.94,0.00
"04/16/2016 03:00","NPX",61845,23.28,1.49,0.00
"04/16/2016 03:00","O H",61846,21.11,-0.68,0.00
"04/16/2016 03:00","PJM",61847,22.74,0.95,0.00
"04/16/2016 03:00","WEST",61752,21.31,-0.48,0.00
"04/16/2016 04:00","CAPITL",61757,24.55,1.46,0.00
"04/16/2016 04:00","CENTRL",61754,23.65,0.55,0.00
"04/16/2016 04:00","DUNWOD",61760,24.92,1.83,0.00
"04/16/2016 04:00","GENESE",61753,22.90,-0.19,0.00
"04/16/2016 04:00","H Q",61844,12.89,-0.85,9.36
"04/16/2016 04:00","HUD VL",61758,24.90,1.81,0.00
"04/16/2016 04:00","LONGIL",61762,24.97,1.88,0.00
"04/16/2016 04:00","MHK VL",61756,23.67,0.58,0.00
"04/16/2016 04:00","MILLWD",61759,24.94,1.84,0.00
"04/16/2016 04:00","N.Y.C.",61761,24.95,1.86,0.00
"04/16/2016 04:00","NORTH",61755,22.08,-1.01,0.00
"04/16/2016 04:00","NPX",61845,24.63,1.53,0.00
"04/16/2016 04:00","O H",61846,22.47,-0.63,0.00
"04/16/2016 04:00","PJM",61847,24.14,1.05,0.00
"04/16/2016 04:00","WEST",61752,22.69,-0.40,0.00
"04/16/2016 05:00","CAPITL",61757,18.95,1.09,0.00
"04/16/2016 05:00","CENTRL",61754,18.29,0.43,0.00
"04/16/2016 05:00","DUNWOD",61760,19.35,1.50,0.00
"04/16/2016 05:00","GENESE",61753,17.74,-0.11,0.00
"04/16/2016 05:00","H Q",61844,10.10,-0.64,7.11
"04/16/2016 05:00","HUD VL",61758,19.31,1.46,0.00
"04/16/2016 05:00","LONGIL",61762,19.48,1.63,0.00
"04/16/2016 05:00","MHK VL",61756,18.32,0.47,0.00
"04/16/2016 05:00","MILLWD",61759,19.36,1.51,0.00
"04/16/2016 05:00","N.Y.C.",61761,19.39,1.54,0.00
"04/16/2016 05:00","NORTH",61755,17.12,-0.73,0.00
"04/16/2016 05:00","NPX",61845,19.04,1.19,0.00
"04/16/2016 05:00","O H",61846,17.36,-0.49,0.00
"04/16/2016 05:00","PJM",61847,18.70,0.84,0.00
"04/16/2016 05:00","WEST",61752,17.56,-0.29,0.00
"04/16/2016 06:00","CAPITL",61757,19.48,0.97,0.00
"04/16/2016 06:00","CENTRL",61754,19.04,0.53,0.00
"04/16/2016 06:00","DUNWOD",61760,20.17,1.66,0.00
"04/16/2016 06:00","GENESE",61753,18.42,-0.09,0.00
"04/16/2016 06:00","H Q",61844,17.88,-0.64,0.00
"04/16/2016 06:00","HUD VL",61758,20.09,1.58,0.00
"04/16/2016 06:00","LONGIL",61762,20.37,1.86,0.00
"04/16/2016 06:00","MHK VL",61756,19.07,0.55,0.00
"04/16/2016 06:00","MILLWD",61759,20.18,1.66,0.00
"04/16/2016 06:00","N.Y.C.",61761,20.23,1.71,0.00
"04/16/2016 06:00","NORTH",61755,17.83,-0.68,0.00
"04/16/2016 06:00","NPX",61845,19.66,1.15,0.00
"04/16/2016 06:00","O H",61846,17.99,-0.52,0.00
"04/16/2016 06:00","PJM",61847,19.49,0.98,0.00
"04/16/2016 06:00","WEST",61752,18.20,-0.32,0.00
"04/16/2016 07:00","CAPITL",61757,23.18,1.22,0.00
"04/16/2016 07:00","CENTRL",61754,22.56,0.61,0.00
"04/16/2016 07:00","DUNWOD",61760,24.03,2.07,0.00
"04/16/2016 07:00","GENESE",61753,21.65,-0.30,0.00
"04/16/2016 07:00","H Q",61844,21.15,-0.81,0.00
"04/16/2016 07:00","HUD VL",61758,23.91,1.95,0.00
"04/16/2016 07:00","LONGIL",61762,24.33,2.37,0.00
"04/16/2016 07:00","MHK VL",61756,22.63,0.67,0.00
"04/16/2016 07:00","MILLWD",61759,24.05,2.09,0.00
"04/16/2016 07:00","N.Y.C.",61761,24.11,2.15,0.00
"04/16/2016 07:00","NORTH",61755,20.98,-0.98,0.00
"04/16/2016 07:00","NPX",61845,23.46,1.44,-0.06
"04/16/2016 07:00","O H",61846,20.99,-0.97,0.00
"04/16/2016 07:00","PJM",61847,23.09,1.13,0.00
"04/16/2016 07:00","WEST",61752,21.20,-0.76,0.00
"04/16/2016 08:00","CAPITL",61757,26.25,1.36,0.00
"04/16/2016 08:00","CENTRL",61754,25.60,0.70,0.00
"04/16/2016 08:00","DUNWOD",61760,27.25,2.35,0.00
"04/16/2016 08:00","GENESE",61753,24.53,-0.36,0.00
"04/16/2016 08:00","H Q",61844,24.01,-0.89,0.00
"04/16/2016 08:00","HUD VL",61758,27.14,2.25,0.00
"04/16/2016 08:00","LONGIL",61762,27.53,2.63,0.00
"04/16/2016 08:00","MHK VL",61756,25.75,0.85,0.00
"04/16/2016 08:00","MILLWD",61759,27.27,2.38,0.00
"04/16/2016 08:00","N.Y.C.",61761,27.36,2.46,0.00
"04/16/2016 08:00","NORTH",61755,23.85,-1.05,0.00
"04/16/2016 08:00","NPX",61845,26.44,1.54,0.00
"04/16/2016 08:00","O H",61846,23.69,-1.21,0.00
"04/16/2016 08:00","PJM",61847,26.11,1.22,0.00
"04/16/2016 08:00","WEST",61752,23.96,-0.94,0.00
"04/16/2016 09:00","CAPITL",61757,27.50,1.56,1.92
"04/16/2016 09:00","CENTRL",61754,26.09,0.89,2.66
"04/16/2016 09:00","DUNWOD",61760,30.48,2.62,0.00
"04/16/2016 09:00","GENESE",61753,25.72,-0.20,1.93
"04/16/2016 09:00","H Q",61844,-130.68,-1.08,157.45
"04/16/2016 09:00","HUD VL",61758,30.37,2.52,0.00
"04/16/2016 09:00","LONGIL",61762,30.68,2.82,0.00
"04/16/2016 09:00","MHK VL",61756,12.12,0.95,16.68
"04/16/2016 09:00","MILLWD",61759,30.50,2.65,0.00
"04/16/2016 09:00","N.Y.C.",61761,30.60,2.75,0.00
"04/16/2016 09:00","NORTH",61755,-101.22,-1.30,127.78
"04/16/2016 09:00","NPX",61845,29.62,1.77,0.00
"04/16/2016 09:00","O H",61846,24.96,-1.06,1.83
"04/16/2016 09:00","PJM",61847,27.49,1.44,1.81
"04/16/2016 09:00","WEST",61752,25.31,-0.70,1.84
"04/16/2016 10:00","CAPITL",61757,22.46,1.64,8.26
"04/16/2016 10:00","CENTRL",61754,18.61,0.95,11.44
"04/16/2016 10:00","DUNWOD",61760,31.76,2.67,0.00
"04/16/2016 10:00","GENESE",61753,20.71,-0.08,8.29
"04/16/2016 10:00","H Q",61844,-591.58,-1.14,619.52
"04/16/2016 10:00","HUD VL",61758,31.64,2.55,0.00
"04/16/2016 10:00","LONGIL",61762,31.79,2.71,0.00
"04/16/2016 10:00","MHK VL",61756,-41.85,0.93,71.87
"04/16/2016 10:00","MILLWD",61759,31.79,2.70,0.00
"04/16/2016 10:00","N.Y.C.",61761,31.88,2.79,0.00
"04/16/2016 10:00","NORTH",61755,-521.79,-1.39,549.48
"04/16/2016 10:00","NPX",61845,30.92,1.83,0.00
"04/16/2016 10:00","O H",61846,20.29,-0.93,7.87
"04/16/2016 10:00","PJM",61847,22.81,1.49,7.76
"04/16/2016 10:00","WEST",61752,20.64,-0.52,7.93
"04/16/2016 11:00","CAPITL",61757,22.97,1.21,0.00
"04/16/2016 11:00","CENTRL",61754,22.40,0.64,0.00
"04/16/2016 11:00","DUNWOD",61760,23.82,2.06,0.00
"04/16/2016 11:00","GENESE",61753,21.58,-0.18,0.00
"04/16/2016 11:00","H Q",61844,13.35,-0.81,7.60
"04/16/2016 11:00","HUD VL",61758,23.69,1.93,0.00
"04/16/2016 11:00","LONGIL",61762,23.99,2.24,0.00
"04/16/2016 11:00","MHK VL",61756,22.43,0.66,0.00
"04/16/2016 11:00","MILLWD",61759,23.82,2.06,0.00
"04/16/2016 11:00","N.Y.C.",61761,23.93,2.17,0.00
"04/16/2016 11:00","NORTH",61755,20.82,-0.94,0.00
"04/16/2016 11:00","NPX",61845,23.16,1.40,0.00
"04/16/2016 11:00","O H",61846,20.92,-0.84,0.00
"04/16/2016 11:00","PJM",61847,22.85,1.09,0.00
"04/16/2016 11:00","WEST",61752,21.22,-0.54,0.00
"04/16/2016 12:00","CAPITL",61757,21.20,1.11,0.00
"04/16/2016 12:00","CENTRL",61754,20.73,0.62,0.00
"04/16/2016 12:00","DUNWOD",61760,22.05,1.95,0.00
"04/16/2016 12:00","GENESE",61753,19.99,-0.11,0.00
"04/16/2016 12:00","H Q",61844,19.31,-0.79,0.00
"04/16/2016 12:00","HUD VL",61758,21.93,1.83,0.00
"04/16/2016 12:00","LONGIL",61762,22.23,2.13,0.00
"04/16/2016 12:00","MHK VL",61756,20.67,0.57,0.00
"04/16/2016 12:00","MILLWD",61759,22.05,1.95,0.00
"04/16/2016 12:00","N.Y.C.",61761,22.15,2.05,0.00
"04/16/2016 12:00","NORTH",61755,19.06,-1.04,0.00
"04/16/2016 12:00","NPX",61845,21.04,1.34,0.40
"04/16/2016 12:00","O H",61846,19.44,-0.66,0.00
"04/16/2016 12:00","PJM",61847,21.17,1.07,0.00
"04/16/2016 12:00","WEST",61752,19.71,-0.39,0.00
"04/16/2016 13:00","CAPITL",61757,21.96,1.02,0.00
"04/16/2016 13:00","CENTRL",61754,21.58,0.64,0.00
"04/16/2016 13:00","DUNWOD",61760,22.89,1.95,0.00
"04/16/2016 13:00","GENESE",61753,20.82,-0.11,0.00
"04/16/2016 13:00","H Q",61844,20.22,-0.72,0.00
"04/16/2016 13:00","HUD VL",61758,22.75,1.81,0.00
"04/16/2016 13:00","LONGIL",61762,23.10,2.17,0.00
"04/16/2016 13:00","MHK VL",61756,21.53,0.59,0.00
"04/16/2016 13:00","MILLWD",61759,22.88,1.95,0.00
"04/16/2016 13:00","N.Y.C.",61761,23.00,2.06,0.00
"04/16/2016 13:00","NORTH",61755,20.10,-0.84,0.00
"04/16/2016 13:00","NPX",61845,22.12,1.24,0.07
"04/16/2016 13:00","O H",61846,20.30,-0.64,0.00
"04/16/2016 13:00","PJM",61847,22.05,1.11,0.00
"04/16/2016 13:00","WEST",61752,20.56,-0.38,0.00
"04/16/2016 14:00","CAPITL",61757,22.56,1.05,0.00
"04/16/2016 14:00","CENTRL",61754,22.09,0.58,0.00
"04/16/2016 14:00","DUNWOD",61760,23.55,2.04,0.00
"04/16/2016 14:00","GENESE",61753,21.33,-0.18,0.00
"04/16/2016 14:00","H Q",61844,20.78,-0.73,0.00
"04/16/2016 14:00","HUD VL",61758,23.38,1.87,0.00
"04/16/2016 14:00","LONGIL",61762,23.84,2.33,0.00
"04/16/2016 14:00","MHK VL",61756,22.07,0.56,0.00
"04/16/2016 14:00","MILLWD",61759,23.53,2.02,0.00
"04/16/2016 14:00","N.Y.C.",61761,23.65,2.14,0.00
"04/16/2016 14:00","NORTH",61755,20.67,-0.84,0.00
"04/16/2016 14:00","NPX",61845,22.84,1.33,0.00
"04/16/2016 14:00","O H",61846,20.78,-0.73,0.00
"04/16/2016 14:00","PJM",61847,22.62,1.11,0.00
"04/16/2016 14:00","WEST",61752,20.96,-0.55,0.00
"04/16/2016 15:00","CAPITL",61757,22.84,1.14,0.00
"04/16/2016 15:00","CENTRL",61754,22.32,0.62,0.00
"04/16/2016 15:00","DUNWOD",61760,23.91,2.21,0.00
"04/16/2016 15:00","GENESE",61753,21.51,-0.20,0.00
"04/16/2016 15:00","H Q",61844,20.88,-0.83,0.00
"04/16/2016 15:00","HUD VL",61758,23.73,2.03,0.00
"04/16/2016 15:00","LONGIL",61762,24.26,2.55,0.00
"04/16/2016 15:00","MHK VL",61756,22.28,0.58,0.00
"04/16/2016 15:00","MILLWD",61759,23.89,2.18,0.00
"04/16/2016 15:00","N.Y.C.",61761,24.06,2.36,0.00
"04/16/2016 15:00","NORTH",61755,20.68,-1.02,0.00
"04/16/2016 15:00","NPX",61845,23.16,1.46,0.00
"04/16/2016 15:00","O H",61846,20.94,-0.76,0.00
"04/16/2016 15:00","PJM",61847,22.91,1.21,0.00
"04/16/2016 15:00","WEST",61752,21.12,-0.58,0.00
"04/16/2016 16:00","CAPITL",61757,23.45,1.14,0.00
"04/16/2016 16:00","CENTRL",61754,22.92,0.61,0.00
"04/16/2016 16:00","DUNWOD",61760,24.54,2.23,0.00
"04/16/2016 16:00","GENESE",61753,22.08,-0.23,0.00
"04/16/2016 16:00","H Q",61844,21.49,-0.82,0.00
"04/16/2016 16:00","HUD VL",61758,24.36,2.05,0.00
"04/16/2016 16:00","LONGIL",61762,24.89,2.57,0.00
"04/16/2016 16:00","MHK VL",61756,22.89,0.58,0.00
"04/16/2016 16:00","MILLWD",61759,24.51,2.20,0.00
"04/16/2016 16:00","N.Y.C.",61761,24.69,2.38,0.00
"04/16/2016 16:00","NORTH",61755,21.35,-0.96,0.00
"04/16/2016 16:00","NPX",61845,23.76,1.45,0.00
"04/16/2016 16:00","O H",61846,21.48,-0.83,0.00
"04/16/2016 16:00","PJM",61847,23.50,1.19,0.00
"04/16/2016 16:00","WEST",61752,21.65,-0.66,0.00
"04/16/2016 17:00","CAPITL",61757,23.16,1.15,0.00
"04/16/2016 17:00","CENTRL",61754,22.51,0.49,0.00
"04/16/2016 17:00","DUNWOD",61760,24.15,2.13,0.00
"04/16/2016 17:00","GENESE",61753,21.60,-0.41,0.00
"04/16/2016 17:00","H Q",61844,21.27,-0.74,0.00
"04/16/2016 17:00","HUD VL",61758,24.00,1.98,0.00
"04/16/2016 17:00","LONGIL",61762,24.50,2.49,0.00
"04/16/2016 17:00","MHK VL",61756,22.59,0.58,0.00
"04/16/2016 17:00","MILLWD",61759,24.13,2.11,0.00
"04/16/2016 17:00","N.Y.C.",61761,24.28,2.26,0.00
