"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"06/01/2015 00:00","CAPITL",61757,14.82,0.85,0.00,""
"06/01/2015 00:00","CENTRL",61754,14.13,0.16,0.00,""
"06/01/2015 00:00","DUNWOD",61760,15.14,1.16,0.00,""
"06/01/2015 00:00","GENESE",61753,13.76,-0.22,0.00,""
"06/01/2015 00:00","H Q",61844,13.72,-0.26,0.00,""
"06/01/2015 00:00","HUD VL",61758,15.09,1.11,0.00,""
"06/01/2015 00:00","LONGIL",61762,15.18,1.21,0.00,""
"06/01/2015 00:00","MHK VL",61756,14.30,0.33,0.00,""
"06/01/2015 00:00","MILLWD",61759,15.13,1.15,0.00,""
"06/01/2015 00:00","N.Y.C.",61761,18.69,1.26,-3.45,""
"06/01/2015 00:00","NORTH",61755,13.66,-0.32,0.00,""
"06/01/2015 00:00","NPX",61845,14.87,0.89,0.00,""
"06/01/2015 00:00","O H",61846,13.63,-0.35,0.00,""
"06/01/2015 00:00","PJM",61847,14.56,0.59,0.00,""
"06/01/2015 00:00","WEST",61752,13.80,-0.18,0.00,""
"06/01/2015 01:00","CAPITL",61757,10.33,0.59,0.00,""
"06/01/2015 01:00","CENTRL",61754,9.84,0.10,0.00,""
"06/01/2015 01:00","DUNWOD",61760,10.53,0.78,0.00,""
"06/01/2015 01:00","GENESE",61753,9.60,-0.15,0.00,""
"06/01/2015 01:00","H Q",61844,9.57,-0.18,0.00,""
"06/01/2015 01:00","HUD VL",61758,10.50,0.75,0.00,""
"06/01/2015 01:00","LONGIL",61762,10.60,0.85,0.00,""
"06/01/2015 01:00","MHK VL",61756,9.95,0.20,0.00,""
"06/01/2015 01:00","MILLWD",61759,10.52,0.77,0.00,""
"06/01/2015 01:00","N.Y.C.",61761,13.93,0.85,-3.33,""
"06/01/2015 01:00","NORTH",61755,9.52,-0.22,0.00,""
"06/01/2015 01:00","NPX",61845,10.38,0.64,0.00,""
"06/01/2015 01:00","O H",61846,9.51,-0.23,0.00,""
"06/01/2015 01:00","PJM",61847,10.13,0.39,0.00,""
"06/01/2015 01:00","WEST",61752,9.63,-0.11,0.00,""
"06/01/2015 02:00","CAPITL",61757,9.10,0.51,0.00,""
"06/01/2015 02:00","CENTRL",61754,8.70,0.11,0.00,""
"06/01/2015 02:00","DUNWOD",61760,9.26,0.67,0.00,""
"06/01/2015 02:00","GENESE",61753,8.50,-0.09,0.00,""
"06/01/2015 02:00","H Q",61844,8.43,-0.16,0.00,""
"06/01/2015 02:00","HUD VL",61758,9.24,0.65,0.00,""
"06/01/2015 02:00","LONGIL",61762,9.33,0.74,0.00,""
"06/01/2015 02:00","MHK VL",61756,8.78,0.19,0.00,""
"06/01/2015 02:00","MILLWD",61759,9.26,0.67,0.00,""
"06/01/2015 02:00","N.Y.C.",61761,9.32,0.74,0.00,""
"06/01/2015 02:00","NORTH",61755,8.36,-0.23,0.00,""
"06/01/2015 02:00","NPX",61845,9.16,0.57,0.00,""
"06/01/2015 02:00","O H",61846,8.45,-0.13,0.00,""
"06/01/2015 02:00","PJM",61847,8.96,0.37,0.00,""
"06/01/2015 02:00","WEST",61752,8.57,-0.02,0.00,""
"06/01/2015 03:00","CAPITL",61757,10.66,0.61,0.00,""
"06/01/2015 03:00","CENTRL",61754,10.20,0.14,0.00,""
"06/01/2015 03:00","DUNWOD",61760,10.83,0.78,0.00,""
"06/01/2015 03:00","GENESE",61753,9.96,-0.09,0.00,""
"06/01/2015 03:00","H Q",61844,9.85,-0.20,0.00,""
"06/01/2015 03:00","HUD VL",61758,10.81,0.76,0.00,""
"06/01/2015 03:00","LONGIL",61762,10.89,0.84,0.00,""
"06/01/2015 03:00","MHK VL",61756,10.28,0.23,0.00,""
"06/01/2015 03:00","MILLWD",61759,10.82,0.77,0.00,""
"06/01/2015 03:00","N.Y.C.",61761,10.90,0.85,0.00,""
"06/01/2015 03:00","NORTH",61755,9.75,-0.30,0.00,""
"06/01/2015 03:00","NPX",61845,10.73,0.67,0.00,""
"06/01/2015 03:00","O H",61846,9.91,-0.13,0.00,""
"06/01/2015 03:00","PJM",61847,10.49,0.44,0.00,""
"06/01/2015 03:00","WEST",61752,10.05,0.00,0.00,""
"06/01/2015 04:00","CAPITL",61757,10.77,0.61,0.00,""
"06/01/2015 04:00","CENTRL",61754,10.32,0.16,0.00,""
"06/01/2015 04:00","DUNWOD",61760,10.93,0.76,0.00,""
"06/01/2015 04:00","GENESE",61753,10.10,-0.06,0.00,""
"06/01/2015 04:00","H Q",61844,9.96,-0.20,0.00,""
"06/01/2015 04:00","HUD VL",61758,10.91,0.75,0.00,""
"06/01/2015 04:00","LONGIL",61762,11.01,0.85,0.00,""
"06/01/2015 04:00","MHK VL",61756,10.40,0.23,0.00,""
"06/01/2015 04:00","MILLWD",61759,10.92,0.76,0.00,""
"06/01/2015 04:00","N.Y.C.",61761,10.99,0.83,0.00,""
"06/01/2015 04:00","NORTH",61755,9.88,-0.28,0.00,""
"06/01/2015 04:00","NPX",61845,10.82,0.66,0.00,""
"06/01/2015 04:00","O H",61846,10.05,-0.11,0.00,""
"06/01/2015 04:00","PJM",61847,10.60,0.44,0.00,""
"06/01/2015 04:00","WEST",61752,10.20,0.04,0.00,""
"06/01/2015 05:00","CAPITL",61757,8.97,0.49,0.00,""
"06/01/2015 05:00","CENTRL",61754,8.65,0.16,0.00,""
"06/01/2015 05:00","DUNWOD",61760,9.13,0.65,0.00,""
"06/01/2015 05:00","GENESE",61753,8.51,0.03,0.00,""
"06/01/2015 05:00","H Q",61844,8.32,-0.16,0.00,""
"06/01/2015 05:00","HUD VL",61758,9.12,0.63,0.00,""
"06/01/2015 05:00","LONGIL",61762,9.22,0.74,0.00,""
"06/01/2015 05:00","MHK VL",61756,8.71,0.23,0.00,""
"06/01/2015 05:00","MILLWD",61759,9.13,0.64,0.00,""
"06/01/2015 05:00","N.Y.C.",61761,9.19,0.71,0.00,""
"06/01/2015 05:00","NORTH",61755,8.27,-0.21,0.00,""
"06/01/2015 05:00","NPX",61845,9.01,0.52,0.00,""
"06/01/2015 05:00","O H",61846,8.45,-0.03,0.00,""
"06/01/2015 05:00","PJM",61847,8.87,0.39,0.00,""
"06/01/2015 05:00","WEST",61752,8.60,0.11,0.00,""
"06/01/2015 06:00","CAPITL",61757,12.62,0.66,0.00,""
"06/01/2015 06:00","CENTRL",61754,12.28,0.32,0.00,""
"06/01/2015 06:00","DUNWOD",61760,13.00,1.04,0.00,""
"06/01/2015 06:00","GENESE",61753,12.07,0.10,0.00,""
"06/01/2015 06:00","H Q",61844,11.71,-0.26,0.00,""
"06/01/2015 06:00","HUD VL",61758,12.98,1.01,0.00,""
"06/01/2015 06:00","LONGIL",61762,13.14,1.17,0.00,""
"06/01/2015 06:00","MHK VL",61756,12.36,0.40,0.00,""
"06/01/2015 06:00","MILLWD",61759,13.00,1.04,0.00,""
"06/01/2015 06:00","N.Y.C.",61761,13.08,1.12,0.00,""
"06/01/2015 06:00","NORTH",61755,11.61,-0.36,0.00,""
"06/01/2015 06:00","NPX",61845,12.70,0.73,0.00,""
"06/01/2015 06:00","O H",61846,11.87,-0.09,0.00,""
"06/01/2015 06:00","PJM",61847,12.59,0.63,0.00,""
"06/01/2015 06:00","WEST",61752,12.11,0.14,0.00,""
