"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"05/19/2015 00:00","CAPITL",61757,14.22,0.64,0.00,""
"05/19/2015 00:00","CENTRL",61754,13.64,0.06,0.00,""
"05/19/2015 00:00","DUNWOD",61760,14.70,1.12,0.00,""
"05/19/2015 00:00","GENESE",61753,13.09,-0.48,0.00,""
"05/19/2015 00:00","H Q",61844,13.36,-0.21,0.00,""
"05/19/2015 00:00","HUD VL",61758,14.65,1.08,0.00,""
"05/19/2015 00:00","LONGIL",61762,14.84,1.27,0.00,""
"05/19/2015 00:00","MHK VL",61756,13.87,0.30,0.00,""
"05/19/2015 00:00","MILLWD",61759,14.69,1.12,0.00,""
"05/19/2015 00:00","N.Y.C.",61761,14.77,1.20,0.00,""
"05/19/2015 00:00","NORTH",61755,13.17,-0.41,0.00,""
"05/19/2015 00:00","NPX",61845,14.44,0.87,0.00,""
"05/19/2015 00:00","O H",61846,12.61,-0.97,0.00,""
"05/19/2015 00:00","PJM",61847,13.97,0.40,0.00,""
"05/19/2015 00:00","WEST",61752,12.73,-0.85,0.00,""
"05/19/2015 01:00","CAPITL",61757,13.07,0.58,0.00,""
"05/19/2015 01:00","CENTRL",61754,12.53,0.04,0.00,""
"05/19/2015 01:00","DUNWOD",61760,13.45,0.96,0.00,""
"05/19/2015 01:00","GENESE",61753,12.03,-0.46,0.00,""
"05/19/2015 01:00","H Q",61844,12.31,-0.18,0.00,""
"05/19/2015 01:00","HUD VL",61758,13.42,0.93,0.00,""
"05/19/2015 01:00","LONGIL",61762,13.60,1.11,0.00,""
"05/19/2015 01:00","MHK VL",61756,12.75,0.26,0.00,""
"05/19/2015 01:00","MILLWD",61759,13.45,0.96,0.00,""
"05/19/2015 01:00","N.Y.C.",61761,13.52,1.03,0.00,""
"05/19/2015 01:00","NORTH",61755,12.13,-0.36,0.00,""
"05/19/2015 01:00","NPX",61845,13.27,0.78,0.00,""
"05/19/2015 01:00","O H",61846,11.61,-0.89,0.00,""
"05/19/2015 01:00","PJM",61847,12.81,0.32,0.00,""
"05/19/2015 01:00","WEST",61752,11.71,-0.79,0.00,""
"05/19/2015 02:00","CAPITL",61757,11.53,0.52,0.00,""
"05/19/2015 02:00","CENTRL",61754,11.04,0.02,0.00,""
"05/19/2015 02:00","DUNWOD",61760,11.84,0.83,0.00,""
"05/19/2015 02:00","GENESE",61753,10.58,-0.43,0.00,""
"05/19/2015 02:00","H Q",61844,10.84,-0.16,0.00,""
"05/19/2015 02:00","HUD VL",61758,11.82,0.81,0.00,""
"05/19/2015 02:00","LONGIL",61762,11.99,0.98,0.00,""
"05/19/2015 02:00","MHK VL",61756,11.23,0.21,0.00,""
"05/19/2015 02:00","MILLWD",61759,11.84,0.82,0.00,""
"05/19/2015 02:00","N.Y.C.",61761,11.89,0.88,0.00,""
"05/19/2015 02:00","NORTH",61755,10.68,-0.33,0.00,""
"05/19/2015 02:00","NPX",61845,11.71,0.69,0.00,""
"05/19/2015 02:00","O H",61846,10.23,-0.78,0.00,""
"05/19/2015 02:00","PJM",61847,11.28,0.27,0.00,""
"05/19/2015 02:00","WEST",61752,10.30,-0.70,0.00,""
"05/19/2015 03:00","CAPITL",61757,10.48,0.48,0.00,""
"05/19/2015 03:00","CENTRL",61754,10.01,0.00,0.00,""
"05/19/2015 03:00","DUNWOD",61760,10.79,0.78,0.00,""
"05/19/2015 03:00","GENESE",61753,9.57,-0.44,0.00,""
"05/19/2015 03:00","H Q",61844,9.85,-0.15,0.00,""
"05/19/2015 03:00","HUD VL",61758,10.77,0.76,0.00,""
"05/19/2015 03:00","LONGIL",61762,10.92,0.92,0.00,""
"05/19/2015 03:00","MHK VL",61756,10.19,0.18,0.00,""
"05/19/2015 03:00","MILLWD",61759,10.79,0.78,0.00,""
"05/19/2015 03:00","N.Y.C.",61761,10.84,0.83,0.00,""
"05/19/2015 03:00","NORTH",61755,9.69,-0.32,0.00,""
"05/19/2015 03:00","NPX",61845,10.65,0.64,0.00,""
"05/19/2015 03:00","O H",61846,9.27,-0.73,0.00,""
"05/19/2015 03:00","PJM",61847,10.26,0.25,0.00,""
"05/19/2015 03:00","WEST",61752,9.33,-0.68,0.00,""
"05/19/2015 04:00","CAPITL",61757,3.71,0.18,0.00,""
"05/19/2015 04:00","CENTRL",61754,3.52,-0.01,0.00,""
"05/19/2015 04:00","DUNWOD",61760,3.80,0.27,0.00,""
