"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"09/17/2018 00:00:20","CAPITL",61757,51.85,1.40,-32.53
"09/17/2018 00:00:20","CENTRL",61754,20.12,0.22,-1.98
"09/17/2018 00:00:20","DUNWOD",61760,44.50,1.45,-25.12
"09/17/2018 00:00:20","GENESE",61753,19.36,-0.12,-1.57
"09/17/2018 00:00:20","H Q",61844,17.33,-0.59,0.00
"09/17/2018 00:00:20","HUD VL",61758,43.21,1.36,-23.93
"09/17/2018 00:00:20","LONGIL",61762,44.87,1.79,-25.15
"09/17/2018 00:00:20","MHK VL",61756,20.86,0.59,-2.35
"09/17/2018 00:00:20","MILLWD",61759,44.62,1.45,-25.25
"09/17/2018 00:00:20","N.Y.C.",61761,14.84,1.63,4.71
"09/17/2018 00:00:20","NORTH",61755,17.28,-0.64,0.00
"09/17/2018 00:00:20","NPX",61845,48.92,1.40,-29.60
"09/17/2018 00:00:20","O H",61846,19.39,-0.61,-2.08
"09/17/2018 00:00:20","PJM",61847,-40.16,0.43,58.51
"09/17/2018 00:00:20","WEST",61752,19.67,-0.27,-2.02
"09/17/2018 00:02:26","CAPITL",61757,95.96,1.75,-71.16
"09/17/2018 00:02:26","CENTRL",61754,27.61,0.23,-4.33
"09/17/2018 00:02:26","DUNWOD",61760,79.83,1.82,-54.97
"09/17/2018 00:02:26","GENESE",61753,26.22,-0.25,-3.43
"09/17/2018 00:02:26","H Q",61844,22.33,-0.71,0.00
"09/17/2018 00:02:26","HUD VL",61758,77.11,1.71,-52.36
"09/17/2018 00:02:26","LONGIL",61762,80.36,2.28,-55.03
"09/17/2018 00:02:26","MHK VL",61756,28.94,0.76,-5.14
"09/17/2018 00:02:26","MILLWD",61759,80.11,1.82,-55.24
"09/17/2018 00:02:26","N.Y.C.",61761,62.74,2.03,-37.66
"09/17/2018 00:02:26","NORTH",61755,22.43,-0.62,0.00
"09/17/2018 00:02:26","NPX",61845,89.53,1.73,-64.75
"09/17/2018 00:02:26","O H",61846,26.67,-0.92,-4.55
"09/17/2018 00:02:26","PJM",61847,5.64,0.48,17.89
"09/17/2018 00:02:26","WEST",61752,26.97,-0.49,-4.41
"09/17/2018 00:05:00","CAPITL",61757,44.30,1.38,-24.82
"09/17/2018 00:05:00","CENTRL",61754,19.84,0.22,-1.51
"09/17/2018 00:05:00","DUNWOD",61760,38.73,1.45,-19.17
"09/17/2018 00:05:00","GENESE",61753,19.19,-0.11,-1.19
"09/17/2018 00:05:00","H Q",61844,17.51,-0.60,0.00
"09/17/2018 00:05:00","HUD VL",61758,37.71,1.34,-18.26
"09/17/2018 00:05:00","LONGIL",61762,39.11,1.81,-19.19
"09/17/2018 00:05:00","MHK VL",61756,20.48,0.58,-1.79
"09/17/2018 00:05:00","MILLWD",61759,38.82,1.45,-19.27
"09/17/2018 00:05:00","N.Y.C.",61761,38.90,1.61,-19.18
"09/17/2018 00:05:00","NORTH",61755,17.49,-0.62,0.00
"09/17/2018 00:05:00","NPX",61845,42.05,1.36,-22.58
"09/17/2018 00:05:00","O H",61846,19.08,-0.62,-1.59
"09/17/2018 00:05:00","PJM",61847,22.27,0.38,-3.78
"09/17/2018 00:05:00","WEST",61752,19.39,-0.25,-1.54
"09/17/2018 00:10:00","CAPITL",61757,44.30,1.38,-24.82
"09/17/2018 00:10:00","CENTRL",61754,19.84,0.22,-1.51
