"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"05/16/2015 00:00","CAPITL",61757,13.19,0.71,-0.17,""
"05/16/2015 00:00","CENTRL",61754,12.40,-0.02,-0.11,""
"05/16/2015 00:00","DUNWOD",61760,13.83,1.38,-0.14,""
"05/16/2015 00:00","GENESE",61753,11.68,-0.65,-0.02,""
"05/16/2015 00:00","H Q",61844,12.17,-0.14,0.00,""
"05/16/2015 00:00","HUD VL",61758,13.76,1.31,-0.14,""
"05/16/2015 00:00","LONGIL",61762,14.07,1.62,-0.14,""
"05/16/2015 00:00","MHK VL",61756,12.64,0.31,-0.03,""
"05/16/2015 00:00","MILLWD",61759,13.81,1.36,-0.14,""
"05/16/2015 00:00","N.Y.C.",61761,14.32,1.47,-0.54,""
"05/16/2015 00:00","NORTH",61755,12.03,-0.28,0.00,""
"05/16/2015 00:00","NPX",61845,13.49,1.02,-0.16,""
"05/16/2015 00:00","O H",61846,11.11,-1.01,0.18,""
"05/16/2015 00:00","PJM",61847,13.09,0.50,-0.28,""
"05/16/2015 00:00","WEST",61752,12.43,-0.96,-1.08,""
"05/16/2015 01:00","CAPITL",61757,16.43,0.89,0.00,""
"05/16/2015 01:00","CENTRL",61754,15.64,-0.02,-0.12,""
"05/16/2015 01:00","DUNWOD",61760,17.23,1.70,0.00,""
"05/16/2015 01:00","GENESE",61753,14.58,-0.82,0.14,""
"05/16/2015 01:00","H Q",61844,15.37,-0.17,0.00,""
"05/16/2015 01:00","HUD VL",61758,17.16,1.62,0.00,""
"05/16/2015 01:00","LONGIL",61762,17.58,2.04,0.00,""
"05/16/2015 01:00","MHK VL",61756,15.88,0.35,0.00,""
"05/16/2015 01:00","MILLWD",61759,17.21,1.68,0.00,""
"05/16/2015 01:00","N.Y.C.",61761,17.33,1.80,0.00,""
"05/16/2015 01:00","NORTH",61755,15.17,-0.36,0.00,""
"05/16/2015 01:00","NPX",61845,16.83,1.30,0.00,""
"05/16/2015 01:00","O H",61846,13.97,-1.25,0.32,""
"05/16/2015 01:00","PJM",61847,16.09,0.64,0.09,""
"05/16/2015 01:00","WEST",61752,13.82,-1.23,0.48,""
"05/16/2015 02:00","CAPITL",61757,17.59,0.97,0.00,""
"05/16/2015 02:00","CENTRL",61754,16.59,-0.05,-0.01,""
"05/16/2015 02:00","DUNWOD",61760,18.37,1.75,0.00,""
"05/16/2015 02:00","GENESE",61753,15.68,-0.93,0.01,""
"05/16/2015 02:00","H Q",61844,16.45,-0.17,0.00,""
