"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"03/10/2017 00:05:00","CAPITL",61757,2.85,0.18,0.00
"03/10/2017 00:05:00","CENTRL",61754,2.72,0.05,0.00
"03/10/2017 00:05:00","DUNWOD",61760,2.92,0.25,0.00
"03/10/2017 00:05:00","GENESE",61753,2.61,-0.06,0.00
"03/10/2017 00:05:00","H Q",61844,2.58,-0.09,0.00
"03/10/2017 00:05:00","HUD VL",61758,2.91,0.24,0.00
"03/10/2017 00:05:00","LONGIL",61762,2.97,0.30,0.00
"03/10/2017 00:05:00","MHK VL",61756,2.74,0.07,0.00
"03/10/2017 00:05:00","MILLWD",61759,2.92,0.25,0.00
"03/10/2017 00:05:00","N.Y.C.",61761,2.94,0.27,0.00
"03/10/2017 00:05:00","NORTH",61755,2.57,-0.10,0.00
"03/10/2017 00:05:00","NPX",61845,2.87,0.20,0.00
"03/10/2017 00:05:00","O H",61846,2.55,-0.11,0.00
"03/10/2017 00:05:00","PJM",61847,2.76,0.09,0.00
"03/10/2017 00:05:00","WEST",61752,2.59,-0.07,0.00
"03/10/2017 00:10:00","CAPITL",61757,33.77,-0.11,-35.42
"03/10/2017 00:10:00","CENTRL",61754,2.60,-0.02,-4.16
"03/10/2017 00:10:00","DUNWOD",61760,25.63,-0.14,-27.32
"03/10/2017 00:10:00","GENESE",61753,1.68,0.04,-3.18
"03/10/2017 00:10:00","H Q",61844,-1.49,0.05,0.00
"03/10/2017 00:10:00","HUD VL",61758,25.31,-0.14,-26.99
"03/10/2017 00:10:00","LONGIL",61762,25.60,-0.17,-27.31
"03/10/2017 00:10:00","MHK VL",61756,2.60,-0.04,-4.18
"03/10/2017 00:10:00","MILLWD",61759,25.84,-0.15,-27.52
"03/10/2017 00:10:00","N.Y.C.",61761,25.62,-0.16,-27.32
"03/10/2017 00:10:00","NORTH",61755,-1.48,0.06,0.00
"03/10/2017 00:10:00","NPX",61845,30.12,-0.12,-31.77
"03/10/2017 00:10:00","O H",61846,2.87,0.07,-4.33
"03/10/2017 00:10:00","PJM",61847,13.54,-0.05,-15.13
"03/10/2017 00:10:00","WEST",61752,2.69,0.05,-4.18
"03/10/2017 00:15:00","CAPITL",61757,21.79,0.01,-21.69
"03/10/2017 00:15:00","CENTRL",61754,2.64,0.00,-2.54
"03/10/2017 00:15:00","DUNWOD",61760,16.83,0.01,-16.73
