"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"06/09/2015 00:00","CAPITL",61757,8.44,0.51,0.00,""
"06/09/2015 00:00","CENTRL",61754,7.99,0.06,0.00,""
"06/09/2015 00:00","DUNWOD",61760,8.64,0.71,0.00,""
"06/09/2015 00:00","GENESE",61753,7.71,-0.22,0.00,""
"06/09/2015 00:00","H Q",61844,7.75,-0.18,0.00,""
"06/09/2015 00:00","HUD VL",61758,8.63,0.70,0.00,""
"06/09/2015 00:00","LONGIL",61762,8.76,0.83,0.00,""
"06/09/2015 00:00","MHK VL",61756,8.08,0.15,0.00,""
"06/09/2015 00:00","MILLWD",61759,8.65,0.72,0.00,""
"06/09/2015 00:00","N.Y.C.",61761,8.69,0.76,0.00,""
"06/09/2015 00:00","NORTH",61755,7.71,-0.22,0.00,""
"06/09/2015 00:00","NPX",61845,8.52,0.59,0.00,""
"06/09/2015 00:00","O H",61846,7.55,-0.38,0.00,""
"06/09/2015 00:00","PJM",61847,8.29,0.35,0.00,""
"06/09/2015 00:00","WEST",61752,7.60,-0.34,0.00,""
"06/09/2015 01:00","CAPITL",61757,9.00,0.55,0.00,""
"06/09/2015 01:00","CENTRL",61754,8.49,0.03,0.00,""
"06/09/2015 01:00","DUNWOD",61760,9.20,0.75,0.00,""
"06/09/2015 01:00","GENESE",61753,8.14,-0.32,0.00,""
"06/09/2015 01:00","H Q",61844,8.27,-0.19,0.00,""
"06/09/2015 01:00","HUD VL",61758,9.19,0.73,0.00,""
"06/09/2015 01:00","LONGIL",61762,9.31,0.86,0.00,""
"06/09/2015 01:00","MHK VL",61756,8.60,0.14,0.00,""
"06/09/2015 01:00","MILLWD",61759,9.20,0.75,0.00,""
"06/09/2015 01:00","N.Y.C.",61761,9.24,0.79,0.00,""
"06/09/2015 01:00","NORTH",61755,8.22,-0.23,0.00,""
"06/09/2015 01:00","NPX",61845,9.11,0.66,0.00,""
"06/09/2015 01:00","O H",61846,7.94,-0.52,0.00,""
"06/09/2015 01:00","PJM",61847,8.79,0.33,0.00,""
"06/09/2015 01:00","WEST",61752,7.95,-0.51,0.00,""
"06/09/2015 02:00","CAPITL",61757,5.22,0.31,0.00,""
"06/09/2015 02:00","CENTRL",61754,4.94,0.03,0.00,""
"06/09/2015 02:00","DUNWOD",61760,5.32,0.41,0.00,""
"06/09/2015 02:00","GENESE",61753,4.76,-0.15,0.00,""
"06/09/2015 02:00","H Q",61844,4.80,-0.11,0.00,""
"06/09/2015 02:00","HUD VL",61758,5.32,0.41,0.00,""
"06/09/2015 02:00","LONGIL",61762,5.40,0.49,0.00,""
"06/09/2015 02:00","MHK VL",61756,4.99,0.08,0.00,""
