"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"02/18/2015 00:00","CAPITL",61757,136.58,9.31,0.00,""
"02/18/2015 00:00","CENTRL",61754,125.65,-1.62,0.00,""
"02/18/2015 00:00","DUNWOD",61760,138.07,10.80,0.00,""
"02/18/2015 00:00","GENESE",61753,121.05,-6.22,0.00,""
"02/18/2015 00:00","H Q",61844,125.83,-1.44,0.00,""
"02/18/2015 00:00","HUD VL",61758,137.92,10.65,0.00,""
"02/18/2015 00:00","LONGIL",61762,139.14,11.87,0.00,""
"02/18/2015 00:00","MHK VL",61756,132.15,4.88,0.00,""
"02/18/2015 00:00","MILLWD",61759,138.43,11.16,0.00,""
"02/18/2015 00:00","N.Y.C.",61761,138.86,11.59,0.00,""
"02/18/2015 00:00","NORTH",61755,128.24,0.97,0.00,""
"02/18/2015 00:00","NPX",61845,136.79,9.52,0.00,""
"02/18/2015 00:00","O H",61846,114.68,-12.59,0.00,""
"02/18/2015 00:00","PJM",61847,128.23,0.96,0.00,""
"02/18/2015 00:00","WEST",61752,116.52,-10.76,0.00,""
"02/18/2015 01:00","CAPITL",61757,132.44,7.68,-20.94,""
"02/18/2015 01:00","CENTRL",61754,104.60,-1.65,-2.43,""
"02/18/2015 01:00","DUNWOD",61760,127.97,8.27,-15.88,""
"02/18/2015 01:00","GENESE",61753,100.29,-5.49,-1.96,""
"02/18/2015 01:00","H Q",61844,102.66,-1.16,0.00,""
"02/18/2015 01:00","HUD VL",61758,127.87,8.31,-15.74,""
"02/18/2015 01:00","LONGIL",61762,128.58,8.87,-15.89,""
"02/18/2015 01:00","MHK VL",61756,110.59,3.92,-2.86,""
"02/18/2015 01:00","MILLWD",61759,128.45,8.61,-16.01,""
"02/18/2015 01:00","N.Y.C.",61761,128.54,8.83,-15.89,""
"02/18/2015 01:00","NORTH",61755,104.26,0.44,0.00,""
"02/18/2015 01:00","NPX",61845,136.87,7.77,-25.28,""
"02/18/2015 01:00","O H",61846,102.18,-10.79,-9.16,""
"02/18/2015 01:00","PJM",61847,114.56,0.15,-10.59,""
"02/18/2015 01:00","WEST",61752,96.96,-9.40,-2.54,""
"02/18/2015 02:00","CAPITL",61757,138.13,4.33,-75.13,""
"02/18/2015 02:00","CENTRL",61754,66.37,-1.02,-8.72,""
"02/18/2015 02:00","DUNWOD",61760,120.19,4.52,-56.99,""
"02/18/2015 02:00","GENESE",61753,62.31,-3.40,-7.03,""
"02/18/2015 02:00","H Q",61844,58.01,-0.67,0.00,""
"02/18/2015 02:00","HUD VL",61758,119.78,4.61,-56.49,""
"02/18/2015 02:00","LONGIL",61762,120.42,4.70,-57.04,""
"02/18/2015 02:00","MHK VL",61756,71.31,2.18,-10.45,""
"02/18/2015 02:00","MILLWD",61759,120.88,4.74,-57.46,""
"02/18/2015 02:00","N.Y.C.",61761,120.47,4.77,-57.03,""
"02/18/2015 02:00","NORTH",61755,58.77,0.09,0.00,""
"02/18/2015 02:00","NPX",61845,130.20,4.34,-67.18,""
"02/18/2015 02:00","O H",61846,61.57,-6.42,-9.32,""
"02/18/2015 02:00","PJM",61847,96.71,0.02,-38.01,""
"02/18/2015 02:00","WEST",61752,62.11,-5.66,-9.10,""
"02/18/2015 03:00","CAPITL",61757,149.25,6.65,-52.79,""
"02/18/2015 03:00","CENTRL",61754,94.49,-1.45,-6.13,""
"02/18/2015 03:00","DUNWOD",61760,136.80,6.93,-40.06,""
"02/18/2015 03:00","GENESE",61753,89.80,-4.95,-4.94,""
"02/18/2015 03:00","H Q",61844,76.33,-1.06,12.41,""
"02/18/2015 03:00","HUD VL",61758,136.60,7.09,-39.70,""
"02/18/2015 03:00","LONGIL",61762,137.01,7.12,-40.09,""
"02/18/2015 03:00","MHK VL",61756,100.61,3.43,-7.37,""
"02/18/2015 03:00","MILLWD",61759,137.50,7.30,-40.39,""
"02/18/2015 03:00","N.Y.C.",61761,137.14,7.25,-40.08,""
"02/18/2015 03:00","NORTH",61755,89.77,-0.04,0.00,""
"02/18/2015 03:00","NPX",61845,143.67,6.64,-47.22,""
"02/18/2015 03:00","O H",61846,86.91,-9.44,-6.55,""
"02/18/2015 03:00","PJM",61847,129.93,0.25,-39.87,""
"02/18/2015 03:00","WEST",61752,87.85,-8.36,-6.39,""
"02/18/2015 04:00","CAPITL",61757,212.95,4.56,-149.12,""
"02/18/2015 04:00","CENTRL",61754,75.82,-0.82,-17.37,""
"02/18/2015 04:00","DUNWOD",61760,177.20,4.79,-113.14,""
"02/18/2015 04:00","GENESE",61753,70.01,-3.23,-13.96,""
"02/18/2015 04:00","H Q",61844,58.46,-0.81,0.00,""
"02/18/2015 04:00","HUD VL",61758,176.33,4.90,-112.17,""
"02/18/2015 04:00","LONGIL",61762,177.78,5.28,-113.23,""
"02/18/2015 04:00","MHK VL",61756,82.56,2.43,-20.86,""
"02/18/2015 04:00","MILLWD",61759,178.39,5.05,-114.08,""
"02/18/2015 04:00","N.Y.C.",61761,177.46,4.99,-113.21,""
"02/18/2015 04:00","NORTH",61755,58.89,-0.38,0.00,""
"02/18/2015 04:00","NPX",61845,197.15,4.52,-133.36,""
"02/18/2015 04:00","O H",61846,71.62,-6.14,-18.49,""
"02/18/2015 04:00","PJM",61847,135.24,0.52,-75.45,""
"02/18/2015 04:00","WEST",61752,71.90,-5.43,-18.06,""
"02/18/2015 05:00","CAPITL",61757,177.35,3.81,-126.15,""
"02/18/2015 05:00","CENTRL",61754,61.49,-0.61,-14.71,""
"02/18/2015 05:00","DUNWOD",61760,147.16,4.07,-95.70,""
"02/18/2015 05:00","GENESE",61753,56.70,-2.51,-11.81,""
"02/18/2015 05:00","H Q",61844,46.80,-0.59,0.00,""
"02/18/2015 05:00","HUD VL",61758,146.36,4.08,-94.89,""
"02/18/2015 05:00","LONGIL",61762,147.83,4.67,-95.77,""
"02/18/2015 05:00","MHK VL",61756,66.95,1.96,-17.60,""
"02/18/2015 05:00","MILLWD",61759,148.15,4.26,-96.50,""
"02/18/2015 05:00","N.Y.C.",61761,147.53,4.39,-95.76,""
"02/18/2015 05:00","NORTH",61755,47.06,-0.33,0.00,""
"02/18/2015 05:00","NPX",61845,163.82,3.63,-112.81,""
"02/18/2015 05:00","O H",61846,58.10,-4.93,-15.64,""
"02/18/2015 05:00","PJM",61847,111.71,0.50,-63.82,""
"02/18/2015 05:00","WEST",61752,58.32,-4.35,-15.28,""
"02/18/2015 06:00","CAPITL",61757,157.98,11.30,0.00,""
"02/18/2015 06:00","CENTRL",61754,144.79,-1.89,0.00,""
"02/18/2015 06:00","DUNWOD",61760,159.40,12.72,0.00,""
"02/18/2015 06:00","GENESE",61753,138.55,-8.13,0.00,""
"02/18/2015 06:00","H Q",61844,141.92,-1.51,3.25,""
"02/18/2015 06:00","HUD VL",61758,159.32,12.64,0.00,""
"02/18/2015 06:00","LONGIL",61762,161.77,15.09,0.00,""
"02/18/2015 06:00","MHK VL",61756,153.11,6.43,0.00,""
"02/18/2015 06:00","MILLWD",61759,160.02,13.34,0.00,""
"02/18/2015 06:00","N.Y.C.",61761,160.49,13.81,0.00,""
"02/18/2015 06:00","NORTH",61755,146.81,0.13,0.00,""
"02/18/2015 06:00","NPX",61845,157.11,10.43,0.00,""
"02/18/2015 06:00","O H",61846,130.44,-16.24,0.00,""
"02/18/2015 06:00","PJM",61847,145.12,1.70,3.25,""
"02/18/2015 06:00","WEST",61752,132.13,-14.55,0.00,""
"02/18/2015 07:00","CAPITL",61757,179.29,11.64,0.03,""
"02/18/2015 07:00","CENTRL",61754,164.55,-3.34,-0.20,""
"02/18/2015 07:00","DUNWOD",61760,182.03,14.37,0.04,""
"02/18/2015 07:00","GENESE",61753,155.90,-11.79,0.00,""
"02/18/2015 07:00","H Q",61844,165.34,-0.61,1.74,""
"02/18/2015 07:00","HUD VL",61758,181.88,14.23,0.04,""
"02/18/2015 07:00","LONGIL",61762,184.07,16.42,0.04,""
"02/18/2015 07:00","MHK VL",61756,174.56,6.92,0.04,""
"02/18/2015 07:00","MILLWD",61759,182.77,15.12,0.04,""
"02/18/2015 07:00","N.Y.C.",61761,183.42,15.77,0.04,""
"02/18/2015 07:00","NORTH",61755,169.02,1.33,0.00,""
"02/18/2015 07:00","NPX",61845,178.04,10.39,0.03,""
"02/18/2015 07:00","O H",61846,142.96,-22.08,2.65,""
"02/18/2015 07:00","PJM",61847,198.28,1.20,-29.39,""
"02/18/2015 07:00","WEST",61752,144.06,-20.64,2.99,""
"02/18/2015 08:00","CAPITL",61757,183.76,13.40,-0.16,""
"02/18/2015 08:00","CENTRL",61754,167.16,-3.06,-0.03,""
"02/18/2015 08:00","DUNWOD",61760,186.39,16.06,-0.12,""
"02/18/2015 08:00","GENESE",61753,158.46,-11.75,-0.01,""
"02/18/2015 08:00","H Q",61844,162.29,-1.68,6.23,""
"02/18/2015 08:00","HUD VL",61758,186.20,15.88,-0.12,""
"02/18/2015 08:00","LONGIL",61762,189.17,18.84,-0.12,""
"02/18/2015 08:00","MHK VL",61756,177.72,7.50,-0.02,""
"02/18/2015 08:00","MILLWD",61759,187.13,16.81,-0.13,""
"02/18/2015 08:00","N.Y.C.",61761,187.88,17.56,-0.12,""
"02/18/2015 08:00","NORTH",61755,170.47,0.27,0.00,""
"02/18/2015 08:00","NPX",61845,182.90,12.56,-0.15,""
"02/18/2015 08:00","O H",61846,147.90,-22.30,0.00,""
"02/18/2015 08:00","PJM",61847,179.65,2.21,-7.24,""
"02/18/2015 08:00","WEST",61752,149.79,-20.40,0.01,""
"02/18/2015 09:00","CAPITL",61757,185.55,4.56,-125.45,""
"02/18/2015 09:00","CENTRL",61754,69.66,-0.56,-14.69,""
"02/18/2015 09:00","DUNWOD",61760,156.22,5.89,-94.80,""
"02/18/2015 09:00","GENESE",61753,63.89,-3.36,-11.71,""
"02/18/2015 09:00","H Q",61844,44.69,-0.95,9.90,""
"02/18/2015 09:00","HUD VL",61758,155.30,5.72,-94.04,""
"02/18/2015 09:00","LONGIL",61762,158.58,7.30,-95.75,""
"02/18/2015 09:00","MHK VL",61756,74.92,2.54,-16.85,""
"02/18/2015 09:00","MILLWD",61759,157.24,6.08,-95.62,""
"02/18/2015 09:00","N.Y.C.",61761,156.87,6.47,-94.86,""
"02/18/2015 09:00","NORTH",61755,54.85,-0.68,0.00,""
"02/18/2015 09:00","NPX",61845,172.45,4.32,-112.59,""
"02/18/2015 09:00","O H",61846,64.42,-6.62,-15.51,""
"02/18/2015 09:00","PJM",61847,110.21,1.33,-53.33,""
"02/18/2015 09:00","WEST",61752,64.89,-5.81,-15.17,""
"02/18/2015 10:00","CAPITL",61757,206.31,2.17,-178.81,""
"02/18/2015 10:00","CENTRL",61754,46.19,-0.19,-21.05,""
"02/18/2015 10:00","DUNWOD",61760,163.15,2.68,-135.15,""
"02/18/2015 10:00","GENESE",61753,40.56,-1.45,-16.69,""
"02/18/2015 10:00","H Q",61844,24.86,-0.47,0.00,""
"02/18/2015 10:00","HUD VL",61758,161.93,2.58,-134.02,""
"02/18/2015 10:00","LONGIL",61762,168.41,3.46,-139.62,""
