"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"04/11/2016 00:00","CAPITL",61757,19.91,1.30,-0.33
"04/11/2016 00:00","CENTRL",61754,18.63,0.32,-0.04
"04/11/2016 00:00","DUNWOD",61760,20.19,1.65,-0.28
"04/11/2016 00:00","GENESE",61753,18.04,-0.26,-0.04
"04/11/2016 00:00","H Q",61844,17.59,-0.68,0.00
"04/11/2016 00:00","HUD VL",61758,20.15,1.61,-0.27
"04/11/2016 00:00","LONGIL",61762,20.63,2.09,-0.28
"04/11/2016 00:00","MHK VL",61756,18.78,0.45,-0.05
"04/11/2016 00:00","MILLWD",61759,20.20,1.66,-0.28
"04/11/2016 00:00","N.Y.C.",61761,20.22,1.70,-0.25
"04/11/2016 00:00","NORTH",61755,17.51,-0.76,0.00
"04/11/2016 00:00","NPX",61845,20.72,1.48,-0.98
"04/11/2016 00:00","O H",61846,17.70,-0.61,-0.05
"04/11/2016 00:00","PJM",61847,18.39,0.88,0.76
"04/11/2016 00:00","WEST",61752,17.87,-0.44,-0.05
"04/11/2016 01:00","CAPITL",61757,20.08,1.25,-1.18
"04/11/2016 01:00","CENTRL",61754,18.10,0.29,-0.16
"04/11/2016 01:00","DUNWOD",61760,20.21,1.59,-0.97
"04/11/2016 01:00","GENESE",61753,17.50,-0.28,-0.12
"04/11/2016 01:00","H Q",61844,17.00,-0.65,0.00
"04/11/2016 01:00","HUD VL",61758,20.16,1.55,-0.96
"04/11/2016 01:00","LONGIL",61762,20.66,2.04,-0.97
"04/11/2016 01:00","MHK VL",61756,18.26,0.42,-0.19
"04/11/2016 01:00","MILLWD",61759,20.22,1.60,-0.97
"04/11/2016 01:00","N.Y.C.",61761,20.30,1.68,-0.97
"04/11/2016 01:00","NORTH",61755,16.91,-0.73,0.00
"04/11/2016 01:00","NPX",61845,20.16,1.44,-1.07
"04/11/2016 01:00","O H",61846,17.23,-0.59,-0.17
"04/11/2016 01:00","PJM",61847,19.18,0.86,-0.67
"04/11/2016 01:00","WEST",61752,17.37,-0.44,-0.16
"04/11/2016 02:00","CAPITL",61757,18.50,1.18,0.00
"04/11/2016 02:00","CENTRL",61754,17.66,0.35,0.00
"04/11/2016 02:00","DUNWOD",61760,18.89,1.57,0.00
"04/11/2016 02:00","GENESE",61753,17.19,-0.12,0.00
"04/11/2016 02:00","H Q",61844,16.67,-0.65,0.00
"04/11/2016 02:00","HUD VL",61758,18.83,1.52,0.00
"04/11/2016 02:00","LONGIL",61762,19.27,1.95,0.00
"04/11/2016 02:00","MHK VL",61756,17.74,0.43,0.00
"04/11/2016 02:00","MILLWD",61759,18.90,1.58,0.00
"04/11/2016 02:00","N.Y.C.",61761,18.99,1.67,0.00
"04/11/2016 02:00","NORTH",61755,16.55,-0.77,0.00
"04/11/2016 02:00","NPX",61845,18.69,1.37,0.00
"04/11/2016 02:00","O H",61846,16.96,-0.35,0.00
"04/11/2016 02:00","PJM",61847,18.23,0.92,0.00
"04/11/2016 02:00","WEST",61752,17.12,-0.20,0.00
"04/11/2016 03:00","CAPITL",61757,19.59,1.24,0.00
