"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"08/11/2015 00:00","CAPITL",61757,18.97,1.14,0.00,""
"08/11/2015 00:00","CENTRL",61754,18.22,0.35,-0.04,""
"08/11/2015 00:00","DUNWOD",61760,19.60,1.77,0.00,""
"08/11/2015 00:00","GENESE",61753,17.90,0.11,0.04,""
"08/11/2015 00:00","H Q",61844,17.35,-0.48,0.00,""
"08/11/2015 00:00","HUD VL",61758,19.53,1.70,0.00,""
"08/11/2015 00:00","LONGIL",61762,37.41,2.28,-17.30,""
"08/11/2015 00:00","MHK VL",61756,18.39,0.56,0.00,""
"08/11/2015 00:00","MILLWD",61759,19.59,1.76,0.00,""
"08/11/2015 00:00","N.Y.C.",61761,19.73,1.90,0.00,""
"08/11/2015 00:00","NORTH",61755,17.27,-0.57,0.00,""
"08/11/2015 00:00","NPX",61845,19.09,1.26,0.00,""
"08/11/2015 00:00","O H",61846,6.76,-0.18,10.89,""
"08/11/2015 00:00","PJM",61847,19.03,1.10,-0.10,""
"08/11/2015 00:00","WEST",61752,18.44,0.11,-0.50,""
"08/11/2015 01:00","CAPITL",61757,14.93,0.89,0.00,""
"08/11/2015 01:00","CENTRL",61754,14.30,0.26,0.00,""
"08/11/2015 01:00","DUNWOD",61760,15.36,1.33,0.00,""
"08/11/2015 01:00","GENESE",61753,14.10,0.06,0.00,""
"08/11/2015 01:00","H Q",61844,13.69,-0.35,0.00,""
"08/11/2015 01:00","HUD VL",61758,15.31,1.27,0.00,""
"08/11/2015 01:00","LONGIL",61762,45.46,1.73,-29.69,""
"08/11/2015 01:00","MHK VL",61756,14.46,0.43,0.00,""
"08/11/2015 01:00","MILLWD",61759,15.35,1.31,0.00,""
"08/11/2015 01:00","N.Y.C.",61761,15.47,1.43,0.00,""
"08/11/2015 01:00","NORTH",61755,13.65,-0.39,0.00,""
"08/11/2015 01:00","NPX",61845,15.03,0.99,0.00,""
"08/11/2015 01:00","O H",61846,13.90,-0.13,0.00,""
"08/11/2015 01:00","PJM",61847,14.84,0.80,0.00,""
"08/11/2015 01:00","WEST",61752,14.12,0.08,0.00,""
"08/11/2015 02:00","CAPITL",61757,16.53,0.98,0.00,""
"08/11/2015 02:00","CENTRL",61754,15.85,0.30,0.00,""
"08/11/2015 02:00","DUNWOD",61760,17.00,1.45,0.00,""
"08/11/2015 02:00","GENESE",61753,15.57,0.03,0.00,""
"08/11/2015 02:00","H Q",61844,15.14,-0.40,0.00,""
"08/11/2015 02:00","HUD VL",61758,16.93,1.38,0.00,""
"08/11/2015 02:00","LONGIL",61762,17.42,1.88,0.00,""
"08/11/2015 02:00","MHK VL",61756,16.02,0.47,0.00,""
"08/11/2015 02:00","MILLWD",61759,16.98,1.43,0.00,""
"08/11/2015 02:00","N.Y.C.",61761,17.11,1.57,0.00,""
"08/11/2015 02:00","NORTH",61755,15.13,-0.42,0.00,""
"08/11/2015 02:00","NPX",61845,16.65,1.11,0.00,""
"08/11/2015 02:00","O H",61846,15.38,-0.17,0.00,""
"08/11/2015 02:00","PJM",61847,16.44,0.90,0.00,""
"08/11/2015 02:00","WEST",61752,15.59,0.05,0.00,""
"08/11/2015 03:00","CAPITL",61757,15.06,0.89,0.00,""
"08/11/2015 03:00","CENTRL",61754,14.47,0.30,0.00,""
"08/11/2015 03:00","DUNWOD",61760,15.46,1.30,0.00,""
"08/11/2015 03:00","GENESE",61753,14.21,0.05,0.00,""
"08/11/2015 03:00","H Q",61844,13.78,-0.39,0.00,""
"08/11/2015 03:00","HUD VL",61758,15.40,1.24,0.00,""
"08/11/2015 03:00","LONGIL",61762,16.12,1.70,-0.25,""
"08/11/2015 03:00","MHK VL",61756,14.60,0.44,0.00,""
"08/11/2015 03:00","MILLWD",61759,15.44,1.28,0.00,""
"08/11/2015 03:00","N.Y.C.",61761,15.56,1.40,0.00,""
"08/11/2015 03:00","NORTH",61755,13.75,-0.42,0.00,""
"08/11/2015 03:00","NPX",61845,15.17,1.01,0.00,""
"08/11/2015 03:00","O H",61846,14.08,-0.08,0.00,""
"08/11/2015 03:00","PJM",61847,15.00,0.84,0.00,""
"08/11/2015 03:00","WEST",61752,14.27,0.11,0.00,""
"08/11/2015 04:00","CAPITL",61757,13.00,0.78,0.00,""
"08/11/2015 04:00","CENTRL",61754,12.49,0.26,0.00,""
"08/11/2015 04:00","DUNWOD",61760,13.38,1.16,0.00,""
"08/11/2015 04:00","GENESE",61753,12.27,0.04,0.00,""
"08/11/2015 04:00","H Q",61844,11.89,-0.34,0.00,""
"08/11/2015 04:00","HUD VL",61758,13.33,1.10,0.00,""
"08/11/2015 04:00","LONGIL",61762,17.13,1.52,-3.38,""
"08/11/2015 04:00","MHK VL",61756,12.60,0.37,0.00,""
"08/11/2015 04:00","MILLWD",61759,13.37,1.14,0.00,""
"08/11/2015 04:00","N.Y.C.",61761,13.50,1.27,0.00,""
"08/11/2015 04:00","NORTH",61755,11.88,-0.35,0.00,""
"08/11/2015 04:00","NPX",61845,13.10,0.88,0.00,""
"08/11/2015 04:00","O H",61846,12.13,-0.09,0.00,""
"08/11/2015 04:00","PJM",61847,12.96,0.73,0.00,""
"08/11/2015 04:00","WEST",61752,12.30,0.07,0.00,""
"08/11/2015 05:00","CAPITL",61757,18.30,1.06,0.00,""
"08/11/2015 05:00","CENTRL",61754,17.62,0.38,0.00,""
"08/11/2015 05:00","DUNWOD",61760,18.86,1.62,0.00,""
"08/11/2015 05:00","GENESE",61753,17.30,0.06,0.00,""
"08/11/2015 05:00","H Q",61844,16.79,-0.45,0.00,""
"08/11/2015 05:00","HUD VL",61758,18.79,1.55,0.00,""
"08/11/2015 05:00","LONGIL",61762,19.28,2.04,0.00,""
"08/11/2015 05:00","MHK VL",61756,17.80,0.56,0.00,""
"08/11/2015 05:00","MILLWD",61759,18.84,1.60,0.00,""
"08/11/2015 05:00","N.Y.C.",61761,18.99,1.75,0.00,""
"08/11/2015 05:00","NORTH",61755,16.77,-0.47,0.00,""
"08/11/2015 05:00","NPX",61845,18.45,1.22,0.00,""
"08/11/2015 05:00","O H",61846,17.02,-0.22,0.00,""
"08/11/2015 05:00","PJM",61847,18.25,1.01,0.00,""
"08/11/2015 05:00","WEST",61752,17.26,0.02,0.00,""
"08/11/2015 06:00","CAPITL",61757,22.50,1.29,0.00,""
"08/11/2015 06:00","CENTRL",61754,21.70,0.49,0.00,""
"08/11/2015 06:00","DUNWOD",61760,23.28,2.07,0.00,""
"08/11/2015 06:00","GENESE",61753,21.28,0.07,0.00,""
"08/11/2015 06:00","H Q",61844,20.65,-0.56,0.00,""
"08/11/2015 06:00","HUD VL",61758,23.22,2.02,0.00,""
"08/11/2015 06:00","LONGIL",61762,23.72,2.51,0.00,""
"08/11/2015 06:00","MHK VL",61756,21.99,0.79,0.00,""
"08/11/2015 06:00","MILLWD",61759,23.27,2.06,0.00,""
"08/11/2015 06:00","N.Y.C.",61761,23.44,2.24,0.00,""
"08/11/2015 06:00","NORTH",61755,20.66,-0.55,0.00,""
"08/11/2015 06:00","NPX",61845,22.70,1.49,0.00,""
"08/11/2015 06:00","O H",61846,20.80,-0.41,0.00,""
"08/11/2015 06:00","PJM",61847,22.45,1.24,0.00,""
"08/11/2015 06:00","WEST",61752,21.09,-0.11,0.00,""
"08/11/2015 07:00","CAPITL",61757,21.44,1.36,0.00,""
"08/11/2015 07:00","CENTRL",61754,20.62,0.46,-0.09,""
"08/11/2015 07:00","DUNWOD",61760,22.18,2.10,0.00,""
"08/11/2015 07:00","GENESE",61753,19.96,-0.04,0.08,""
"08/11/2015 07:00","H Q",61844,19.47,-0.61,0.00,""
"08/11/2015 07:00","HUD VL",61758,22.13,2.05,0.00,""
"08/11/2015 07:00","LONGIL",61762,22.56,2.48,0.00,""
"08/11/2015 07:00","MHK VL",61756,20.91,0.83,0.00,""
"08/11/2015 07:00","MILLWD",61759,22.18,2.10,0.00,""
"08/11/2015 07:00","N.Y.C.",61761,22.33,2.25,0.00,""
