"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"04/01/2016 00:00","CAPITL",61757,9.71,0.06,-8.77
"04/01/2016 00:00","CENTRL",61754,2.03,0.02,-1.14
"04/01/2016 00:00","DUNWOD",61760,8.25,0.12,-7.26
"04/01/2016 00:00","GENESE",61753,1.78,-0.01,-0.92
"04/01/2016 00:00","H Q",61844,0.84,-0.03,0.00
"04/01/2016 00:00","HUD VL",61758,8.17,0.11,-7.19
"04/01/2016 00:00","LONGIL",61762,8.27,0.14,-7.26
"04/01/2016 00:00","MHK VL",61756,2.26,0.02,-1.37
"04/01/2016 00:00","MILLWD",61759,8.27,0.12,-7.29
"04/01/2016 00:00","N.Y.C.",61761,8.25,0.12,-7.26
"04/01/2016 00:00","NORTH",61755,0.82,-0.05,0.00
"04/01/2016 00:00","NPX",61845,10.51,0.08,-9.56
"04/01/2016 00:00","O H",61846,2.10,-0.02,-1.25
"04/01/2016 00:00","PJM",61847,5.89,0.07,-4.94
"04/01/2016 00:00","WEST",61752,2.02,-0.01,-1.16
"04/01/2016 01:00","CAPITL",61757,13.66,-0.12,-15.58
"04/01/2016 01:00","CENTRL",61754,0.20,-0.02,-2.03
"04/01/2016 01:00","DUNWOD",61760,10.86,-0.22,-12.89
"04/01/2016 01:00","GENESE",61753,-0.16,0.02,-1.63
"04/01/2016 01:00","H Q",61844,-1.75,0.06,0.00
"04/01/2016 01:00","HUD VL",61758,10.76,-0.21,-12.77
"04/01/2016 01:00","LONGIL",61762,10.79,-0.28,-12.89
"04/01/2016 01:00","MHK VL",61756,0.60,-0.04,-2.44
"04/01/2016 01:00","MILLWD",61759,10.92,-0.21,-12.94
"04/01/2016 01:00","N.Y.C.",61761,10.86,-0.23,-12.89
"04/01/2016 01:00","NORTH",61755,-1.72,0.09,0.00
"04/01/2016 01:00","NPX",61845,12.19,-0.16,-14.16
"04/01/2016 01:00","O H",61846,0.44,0.03,-2.21
"04/01/2016 01:00","PJM",61847,6.84,-0.12,-8.76
"04/01/2016 01:00","WEST",61752,0.25,0.00,-2.05
"04/01/2016 02:00","CAPITL",61757,12.83,0.01,-12.68
"04/01/2016 02:00","CENTRL",61754,1.81,0.00,-1.66
"04/01/2016 02:00","DUNWOD",61760,10.65,0.02,-10.49
"04/01/2016 02:00","GENESE",61753,1.47,0.00,-1.33
"04/01/2016 02:00","H Q",61844,0.14,0.00,0.00
"04/01/2016 02:00","HUD VL",61758,10.56,0.02,-10.39
"04/01/2016 02:00","LONGIL",61762,10.66,0.02,-10.49
"04/01/2016 02:00","MHK VL",61756,2.17,0.00,-2.03
"04/01/2016 02:00","MILLWD",61759,10.69,0.01,-10.53
"04/01/2016 02:00","N.Y.C.",61761,10.65,0.02,-10.49
"04/01/2016 02:00","NORTH",61755,0.13,-0.01,0.00
"04/01/2016 02:00","NPX",61845,11.68,0.01,-11.52
"04/01/2016 02:00","O H",61846,1.94,0.00,-1.80
"04/01/2016 02:00","PJM",61847,7.29,0.01,-7.14
"04/01/2016 02:00","WEST",61752,1.82,0.00,-1.67
"04/01/2016 03:00","CAPITL",61757,10.92,-0.02,-11.25
"04/01/2016 03:00","CENTRL",61754,1.15,0.00,-1.47
"04/01/2016 03:00","DUNWOD",61760,8.97,-0.04,-9.31
"04/01/2016 03:00","GENESE",61753,0.87,0.00,-1.18
"04/01/2016 03:00","H Q",61844,-0.30,0.01,0.00
"04/01/2016 03:00","HUD VL",61758,8.88,-0.03,-9.23
"04/01/2016 03:00","LONGIL",61762,8.95,-0.05,-9.31
"04/01/2016 03:00","MHK VL",61756,1.48,-0.01,-1.80
"04/01/2016 03:00","MILLWD",61759,9.00,-0.04,-9.35
"04/01/2016 03:00","N.Y.C.",61761,8.96,-0.04,-9.31
"04/01/2016 03:00","NORTH",61755,-0.29,0.02,0.00
"04/01/2016 03:00","NPX",61845,9.89,-0.03,-10.23
"04/01/2016 03:00","O H",61846,1.30,0.01,-1.60
"04/01/2016 03:00","PJM",61847,6.01,-0.02,-6.33
"04/01/2016 03:00","WEST",61752,1.18,0.00,-1.48
"04/01/2016 04:00","CAPITL",61757,5.96,0.05,-5.19
"04/01/2016 04:00","CENTRL",61754,1.41,0.01,-0.68
"04/01/2016 04:00","DUNWOD",61760,5.10,0.09,-4.30
"04/01/2016 04:00","GENESE",61753,1.26,-0.01,-0.54
"04/01/2016 04:00","H Q",61844,0.70,-0.02,0.00
"04/01/2016 04:00","HUD VL",61758,5.06,0.08,-4.26
"04/01/2016 04:00","LONGIL",61762,5.13,0.11,-4.30
"04/01/2016 04:00","MHK VL",61756,1.56,0.02,-0.82
"04/01/2016 04:00","MILLWD",61759,5.12,0.08,-4.31
"04/01/2016 04:00","N.Y.C.",61761,5.11,0.09,-4.30
"04/01/2016 04:00","NORTH",61755,0.69,-0.03,0.00
"04/01/2016 04:00","NPX",61845,5.83,0.06,-5.05
"04/01/2016 04:00","O H",61846,1.44,-0.02,-0.74
"04/01/2016 04:00","PJM",61847,3.70,0.06,-2.92
"04/01/2016 04:00","WEST",61752,1.40,-0.01,-0.68
"04/01/2016 05:00","CAPITL",61757,3.44,0.05,-2.61
"04/01/2016 05:00","CENTRL",61754,1.14,0.02,-0.34
"04/01/2016 05:00","DUNWOD",61760,3.03,0.10,-2.16
"04/01/2016 05:00","GENESE",61753,1.05,0.00,-0.27
"04/01/2016 05:00","H Q",61844,0.75,-0.03,0.00
"04/01/2016 05:00","HUD VL",61758,3.01,0.09,-2.14
"04/01/2016 05:00","LONGIL",61762,3.06,0.12,-2.16
"04/01/2016 05:00","MHK VL",61756,1.21,0.02,-0.41
"04/01/2016 05:00","MILLWD",61759,3.04,0.09,-2.17
"04/01/2016 05:00","N.Y.C.",61761,3.04,0.10,-2.16
"04/01/2016 05:00","NORTH",61755,0.74,-0.04,0.00
"04/01/2016 05:00","NPX",61845,3.22,0.07,-2.37
"04/01/2016 05:00","O H",61846,1.14,-0.01,-0.37
"04/01/2016 05:00","PJM",61847,2.31,0.06,-1.47
"04/01/2016 05:00","WEST",61752,1.12,0.00,-0.34
"04/01/2016 06:00","CAPITL",61757,9.95,0.50,-2.80
"04/01/2016 06:00","CENTRL",61754,7.15,0.14,-0.37
"04/01/2016 06:00","DUNWOD",61760,9.80,0.84,-2.31
"04/01/2016 06:00","GENESE",61753,6.84,-0.10,-0.29
"04/01/2016 06:00","H Q",61844,6.42,-0.23,0.00
"04/01/2016 06:00","HUD VL",61758,9.75,0.81,-2.29
"04/01/2016 06:00","LONGIL",61762,9.88,0.93,-2.31
"04/01/2016 06:00","MHK VL",61756,7.28,0.20,-0.43
"04/01/2016 06:00","MILLWD",61759,9.81,0.84,-2.32
"04/01/2016 06:00","N.Y.C.",61761,9.85,0.89,-2.31
"04/01/2016 06:00","NORTH",61755,6.35,-0.30,0.00
"04/01/2016 06:00","NPX",61845,9.79,0.60,-2.55
"04/01/2016 06:00","O H",61846,6.81,-0.23,-0.40
"04/01/2016 06:00","PJM",61847,8.72,0.50,-1.57
"04/01/2016 06:00","WEST",61752,6.86,-0.15,-0.37
"04/01/2016 07:00","CAPITL",61757,15.88,0.38,-10.81
"04/01/2016 07:00","CENTRL",61754,6.21,0.10,-1.42
"04/01/2016 07:00","DUNWOD",61760,14.24,0.62,-8.92
"04/01/2016 07:00","GENESE",61753,5.74,-0.09,-1.14
"04/01/2016 07:00","H Q",61844,4.51,-0.18,0.00
"04/01/2016 07:00","HUD VL",61758,14.14,0.60,-8.84
"04/01/2016 07:00","LONGIL",61762,14.22,0.60,-8.92
"04/01/2016 07:00","MHK VL",61756,6.50,0.16,-1.64
"04/01/2016 07:00","MILLWD",61759,14.27,0.63,-8.96
"04/01/2016 07:00","N.Y.C.",61761,14.27,0.66,-8.92
"04/01/2016 07:00","NORTH",61755,4.47,-0.22,0.00
"04/01/2016 07:00","NPX",61845,14.95,0.44,-9.82
"04/01/2016 07:00","O H",61846,6.02,-0.21,-1.53
"04/01/2016 07:00","PJM",61847,11.12,0.36,-6.07
"04/01/2016 07:00","WEST",61752,5.95,-0.16,-1.42
"04/01/2016 08:00","CAPITL",61757,17.72,0.34,-13.14
"04/01/2016 08:00","CENTRL",61754,6.04,0.08,-1.73
"04/01/2016 08:00","DUNWOD",61760,15.67,0.58,-10.86
"04/01/2016 08:00","GENESE",61753,5.52,-0.09,-1.38
"04/01/2016 08:00","H Q",61844,4.09,-0.14,0.00
"04/01/2016 08:00","HUD VL",61758,15.55,0.55,-10.76
"04/01/2016 08:00","LONGIL",61762,15.69,0.60,-10.86
"04/01/2016 08:00","MHK VL",61756,6.33,0.08,-2.01
"04/01/2016 08:00","MILLWD",61759,15.72,0.58,-10.90
"04/01/2016 08:00","N.Y.C.",61761,15.71,0.61,-10.86
"04/01/2016 08:00","NORTH",61755,4.04,-0.19,0.00
"04/01/2016 08:00","NPX",61845,16.59,0.40,-11.95
"04/01/2016 08:00","O H",61846,5.88,-0.22,-1.87
"04/01/2016 08:00","PJM",61847,11.93,0.31,-7.39
"04/01/2016 08:00","WEST",61752,5.79,-0.17,-1.73
"04/01/2016 09:00","CAPITL",61757,22.66,0.57,-14.90
"04/01/2016 09:00","CENTRL",61754,9.29,0.12,-1.96
"04/01/2016 09:00","DUNWOD",61760,20.50,1.00,-12.31
"04/01/2016 09:00","GENESE",61753,8.59,-0.16,-1.56
"04/01/2016 09:00","H Q",61844,6.96,-0.24,0.00
"04/01/2016 09:00","HUD VL",61758,20.34,0.95,-12.20
"04/01/2016 09:00","LONGIL",61762,20.51,1.00,-12.31
"04/01/2016 09:00","MHK VL",61756,9.69,0.23,-2.26
"04/01/2016 09:00","MILLWD",61759,20.56,1.00,-12.36
"04/01/2016 09:00","N.Y.C.",61761,20.57,1.06,-12.31
"04/01/2016 09:00","NORTH",61755,6.92,-0.28,0.00
"04/01/2016 09:00","NPX",61845,21.40,0.69,-13.52
"04/01/2016 09:00","O H",61846,8.93,-0.38,-2.12
"04/01/2016 09:00","PJM",61847,16.10,0.53,-8.37
"04/01/2016 09:00","WEST",61752,8.87,-0.29,-1.97
"04/01/2016 10:00","CAPITL",61757,31.24,0.55,-23.76
"04/01/2016 10:00","CENTRL",61754,10.19,0.13,-3.14
"04/01/2016 10:00","DUNWOD",61760,27.53,0.96,-19.64
"04/01/2016 10:00","GENESE",61753,9.27,-0.15,-2.50
"04/01/2016 10:00","H Q",61844,6.70,-0.23,0.00
"04/01/2016 10:00","HUD VL",61758,27.30,0.91,-19.46
"04/01/2016 10:00","LONGIL",61762,27.50,0.93,-19.64
"04/01/2016 10:00","MHK VL",61756,10.73,0.21,-3.59
"04/01/2016 10:00","MILLWD",61759,27.61,0.97,-19.72
"04/01/2016 10:00","N.Y.C.",61761,27.59,1.03,-19.64
"04/01/2016 10:00","NORTH",61755,6.65,-0.28,0.00
"04/01/2016 10:00","NPX",61845,29.16,0.66,-21.57
"04/01/2016 10:00","O H",61846,9.94,-0.37,-3.38
"04/01/2016 10:00","PJM",61847,20.80,0.51,-13.36
"04/01/2016 10:00","WEST",61752,9.78,-0.29,-3.14
"04/01/2016 11:00","CAPITL",61757,69.81,-0.45,-75.97
"04/01/2016 11:00","CENTRL",61754,4.23,-0.10,-10.04
"04/01/2016 11:00","DUNWOD",61760,56.33,-0.79,-62.84
"04/01/2016 11:00","GENESE",61753,2.37,0.10,-7.98
"04/01/2016 11:00","H Q",61844,-5.53,0.18,0.00
"04/01/2016 11:00","HUD VL",61758,55.79,-0.76,-62.26
"04/01/2016 11:00","LONGIL",61762,56.38,-0.74,-62.84
"04/01/2016 11:00","MHK VL",61756,5.61,-0.16,-11.48
"04/01/2016 11:00","MILLWD",61759,56.58,-0.80,-63.09
"04/01/2016 11:00","N.Y.C.",61761,56.28,-0.85,-62.83
"04/01/2016 11:00","NORTH",61755,-5.47,0.24,0.00
"04/01/2016 11:00","NPX",61845,62.76,-0.55,-69.02
"04/01/2016 11:00","O H",61846,5.37,0.27,-10.81
"04/01/2016 11:00","PJM",61847,36.61,-0.43,-42.75
"04/01/2016 11:00","WEST",61752,4.53,0.20,-10.04
"04/01/2016 12:00","CAPITL",61757,53.31,-0.45,-59.42
"04/01/2016 12:00","CENTRL",61754,2.09,-0.10,-7.85
"04/01/2016 12:00","DUNWOD",61760,42.68,-0.80,-49.13
"04/01/2016 12:00","GENESE",61753,0.66,0.09,-6.23
"04/01/2016 12:00","H Q",61844,-5.45,0.20,0.00
"04/01/2016 12:00","HUD VL",61758,42.26,-0.76,-48.68
"04/01/2016 12:00","LONGIL",61762,42.73,-0.75,-49.13
"04/01/2016 12:00","MHK VL",61756,3.08,-0.19,-8.93
"04/01/2016 12:00","MILLWD",61759,42.88,-0.80,-49.33
"04/01/2016 12:00","N.Y.C.",61761,42.64,-0.84,-49.13
"04/01/2016 12:00","NORTH",61755,-5.35,0.30,0.00
"04/01/2016 12:00","NPX",61845,47.76,-0.56,-53.97
"04/01/2016 12:00","O H",61846,3.03,0.24,-8.45
"04/01/2016 12:00","PJM",61847,27.33,-0.44,-33.43
"04/01/2016 12:00","WEST",61752,2.37,0.18,-7.84
"04/01/2016 13:00","CAPITL",61757,45.29,-0.58,-53.01
"04/01/2016 13:00","CENTRL",61754,-0.27,-0.13,-7.00
"04/01/2016 13:00","DUNWOD",61760,35.67,-1.02,-43.84
"04/01/2016 13:00","GENESE",61753,-1.51,0.09,-5.55
"04/01/2016 13:00","H Q",61844,-6.90,0.25,0.00
"04/01/2016 13:00","HUD VL",61758,35.31,-0.98,-43.44
"04/01/2016 13:00","LONGIL",61762,35.73,-0.97,-43.84
"04/01/2016 13:00","MHK VL",61756,0.58,-0.24,-7.97
"04/01/2016 13:00","MILLWD",61759,35.85,-1.02,-44.02
"04/01/2016 13:00","N.Y.C.",61761,35.61,-1.08,-43.84
"04/01/2016 13:00","NORTH",61755,-6.78,0.37,0.00
"04/01/2016 13:00","NPX",61845,40.30,-0.71,-48.16
"04/01/2016 13:00","O H",61846,0.65,0.26,-7.54
"04/01/2016 13:00","PJM",61847,22.09,-0.59,-29.83
"04/01/2016 13:00","WEST",61752,0.04,0.19,-7.00
"04/01/2016 14:00","CAPITL",61757,26.94,-0.24,-30.18
"04/01/2016 14:00","CENTRL",61754,0.91,-0.06,-3.98
"04/01/2016 14:00","DUNWOD",61760,21.73,-0.45,-25.18
"04/01/2016 14:00","GENESE",61753,0.19,0.03,-3.16
"04/01/2016 14:00","H Q",61844,-2.90,0.11,0.00
"04/01/2016 14:00","HUD VL",61758,21.47,-0.42,-24.90
"04/01/2016 14:00","LONGIL",61762,21.75,-0.43,-25.18
"04/01/2016 14:00","MHK VL",61756,1.46,-0.10,-4.56
"04/01/2016 14:00","MILLWD",61759,21.83,-0.45,-25.28
"04/01/2016 14:00","N.Y.C.",61761,21.70,-0.48,-25.18
"04/01/2016 14:00","NORTH",61755,-2.83,0.17,0.00
"04/01/2016 14:00","NPX",61845,22.41,-0.30,-25.71
"04/01/2016 14:00","O H",61846,1.37,0.09,-4.28
"04/01/2016 14:00","PJM",61847,13.83,-0.27,-17.10
"04/01/2016 14:00","WEST",61752,1.03,0.06,-3.98
"04/01/2016 15:00","CAPITL",61757,38.64,-0.45,-44.91
"04/01/2016 15:00","CENTRL",61754,0.00,-0.11,-5.92
"04/01/2016 15:00","DUNWOD",61760,30.48,-0.87,-37.16
"04/01/2016 15:00","GENESE",61753,-1.08,0.02,-4.71
"04/01/2016 15:00","H Q",61844,-5.61,0.21,0.00
