"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"06/27/2015 00:00","CAPITL",61757,25.51,1.30,0.00,""
"06/27/2015 00:00","CENTRL",61754,24.46,0.24,0.00,""
"06/27/2015 00:00","DUNWOD",61760,26.61,2.40,0.00,""
"06/27/2015 00:00","GENESE",61753,24.05,-0.17,0.00,""
"06/27/2015 00:00","H Q",61844,23.64,-0.57,0.00,""
"06/27/2015 00:00","HUD VL",61758,26.51,2.30,0.00,""
"06/27/2015 00:00","LONGIL",61762,27.10,2.89,0.00,""
"06/27/2015 00:00","MHK VL",61756,24.73,0.51,0.00,""
"06/27/2015 00:00","MILLWD",61759,26.60,2.39,0.00,""
"06/27/2015 00:00","N.Y.C.",61761,26.82,2.60,0.00,""
"06/27/2015 00:00","NORTH",61755,23.53,-0.68,0.00,""
"06/27/2015 00:00","NPX",61845,25.84,1.62,0.00,""
"06/27/2015 00:00","O H",61846,23.69,-0.53,0.00,""
"06/27/2015 00:00","PJM",61847,25.43,1.21,0.00,""
"06/27/2015 00:00","WEST",61752,23.99,-0.22,0.00,""
"06/27/2015 01:00","CAPITL",61757,25.47,1.35,0.00,""
"06/27/2015 01:00","CENTRL",61754,24.27,0.15,0.00,""
"06/27/2015 01:00","DUNWOD",61760,26.49,2.38,0.00,""
"06/27/2015 01:00","GENESE",61753,23.81,-0.30,0.00,""
"06/27/2015 01:00","H Q",61844,23.54,-0.58,0.00,""
"06/27/2015 01:00","HUD VL",61758,26.38,2.27,0.00,""
"06/27/2015 01:00","LONGIL",61762,29.78,2.84,-2.83,""
"06/27/2015 01:00","MHK VL",61756,24.56,0.44,0.00,""
"06/27/2015 01:00","MILLWD",61759,26.47,2.36,0.00,""
"06/27/2015 01:00","N.Y.C.",61761,26.70,2.58,0.00,""
"06/27/2015 01:00","NORTH",61755,23.39,-0.72,0.00,""
"06/27/2015 01:00","NPX",61845,25.79,1.67,0.00,""
"06/27/2015 01:00","O H",61846,23.45,-0.67,0.00,""
"06/27/2015 01:00","PJM",61847,25.25,1.14,0.00,""
"06/27/2015 01:00","WEST",61752,23.72,-0.39,0.00,""
"06/27/2015 02:00","CAPITL",61757,19.16,1.00,0.00,""
"06/27/2015 02:00","CENTRL",61754,18.28,0.11,0.00,""
"06/27/2015 02:00","DUNWOD",61760,19.92,1.75,0.00,""
"06/27/2015 02:00","GENESE",61753,17.88,-0.29,0.00,""
"06/27/2015 02:00","H Q",61844,17.74,-0.43,0.00,""
"06/27/2015 02:00","HUD VL",61758,19.83,1.66,0.00,""
"06/27/2015 02:00","LONGIL",61762,20.21,2.05,0.00,""
"06/27/2015 02:00","MHK VL",61756,18.48,0.31,0.00,""
"06/27/2015 02:00","MILLWD",61759,19.90,1.73,0.00,""
"06/27/2015 02:00","N.Y.C.",61761,20.09,1.92,0.00,""
"06/27/2015 02:00","NORTH",61755,17.60,-0.56,0.00,""
"06/27/2015 02:00","NPX",61845,19.41,1.24,0.00,""
"06/27/2015 02:00","O H",61846,17.64,-0.53,0.00,""
"06/27/2015 02:00","PJM",61847,19.02,0.85,0.00,""
"06/27/2015 02:00","WEST",61752,17.82,-0.34,0.00,""
"06/27/2015 03:00","CAPITL",61757,16.41,0.82,0.00,""
"06/27/2015 03:00","CENTRL",61754,15.67,0.08,0.00,""
"06/27/2015 03:00","DUNWOD",61760,16.99,1.40,0.00,""
"06/27/2015 03:00","GENESE",61753,15.32,-0.27,0.00,""
"06/27/2015 03:00","H Q",61844,15.25,-0.34,0.00,""
"06/27/2015 03:00","HUD VL",61758,16.93,1.34,0.00,""
"06/27/2015 03:00","LONGIL",61762,17.22,1.63,0.00,""
"06/27/2015 03:00","MHK VL",61756,15.84,0.25,0.00,""
"06/27/2015 03:00","MILLWD",61759,16.97,1.38,0.00,""
"06/27/2015 03:00","N.Y.C.",61761,17.13,1.54,0.00,""
"06/27/2015 03:00","NORTH",61755,15.14,-0.45,0.00,""
"06/27/2015 03:00","NPX",61845,16.61,1.02,0.00,""
"06/27/2015 03:00","O H",61846,15.11,-0.48,0.00,""
"06/27/2015 03:00","PJM",61847,16.25,0.66,0.00,""
"06/27/2015 03:00","WEST",61752,15.26,-0.33,0.00,""
"06/27/2015 04:00","CAPITL",61757,17.15,0.87,0.00,""
"06/27/2015 04:00","CENTRL",61754,16.38,0.09,0.00,""
"06/27/2015 04:00","DUNWOD",61760,17.72,1.44,0.00,""
"06/27/2015 04:00","GENESE",61753,16.00,-0.28,0.00,""
"06/27/2015 04:00","H Q",61844,15.95,-0.33,0.00,""
"06/27/2015 04:00","HUD VL",61758,17.65,1.37,0.00,""
"06/27/2015 04:00","LONGIL",61762,17.95,1.67,0.00,""
"06/27/2015 04:00","MHK VL",61756,16.54,0.25,0.00,""
"06/27/2015 04:00","MILLWD",61759,17.70,1.42,0.00,""
"06/27/2015 04:00","N.Y.C.",61761,17.86,1.58,0.00,""
"06/27/2015 04:00","NORTH",61755,15.84,-0.44,0.00,""
"06/27/2015 04:00","NPX",61845,17.36,1.08,0.00,""
"06/27/2015 04:00","O H",61846,15.77,-0.51,0.00,""
"06/27/2015 04:00","PJM",61847,16.95,0.67,0.00,""
"06/27/2015 04:00","WEST",61752,15.93,-0.35,0.00,""
"06/27/2015 05:00","CAPITL",61757,19.69,1.03,0.00,""
"06/27/2015 05:00","CENTRL",61754,18.78,0.12,0.00,""
"06/27/2015 05:00","DUNWOD",61760,20.35,1.69,0.00,""
"06/27/2015 05:00","GENESE",61753,18.38,-0.28,0.00,""
"06/27/2015 05:00","H Q",61844,18.29,-0.37,0.00,""
"06/27/2015 05:00","HUD VL",61758,20.27,1.61,0.00,""
"06/27/2015 05:00","LONGIL",61762,20.63,1.97,0.00,""
"06/27/2015 05:00","MHK VL",61756,18.96,0.30,0.00,""
"06/27/2015 05:00","MILLWD",61759,20.33,1.67,0.00,""
"06/27/2015 05:00","N.Y.C.",61761,20.51,1.85,0.00,""
"06/27/2015 05:00","NORTH",61755,18.17,-0.49,0.00,""
"06/27/2015 05:00","NPX",61845,19.94,1.29,0.00,""
"06/27/2015 05:00","O H",61846,18.11,-0.55,0.00,""
"06/27/2015 05:00","PJM",61847,19.45,0.79,0.00,""
"06/27/2015 05:00","WEST",61752,18.29,-0.36,0.00,""
"06/27/2015 06:00","CAPITL",61757,19.78,1.05,0.00,""
"06/27/2015 06:00","CENTRL",61754,18.85,0.12,0.00,""
"06/27/2015 06:00","DUNWOD",61760,20.44,1.71,0.00,""
"06/27/2015 06:00","GENESE",61753,18.48,-0.24,0.00,""
"06/27/2015 06:00","H Q",61844,18.35,-0.37,0.00,""
"06/27/2015 06:00","HUD VL",61758,20.36,1.63,0.00,""
"06/27/2015 06:00","LONGIL",61762,20.71,1.99,0.00,""
"06/27/2015 06:00","MHK VL",61756,19.06,0.34,0.00,""
"06/27/2015 06:00","MILLWD",61759,20.42,1.69,0.00,""
"06/27/2015 06:00","N.Y.C.",61761,20.60,1.88,0.00,""
"06/27/2015 06:00","NORTH",61755,18.23,-0.50,0.00,""
"06/27/2015 06:00","NPX",61845,20.03,1.30,0.00,""
"06/27/2015 06:00","O H",61846,18.21,-0.51,0.00,""
"06/27/2015 06:00","PJM",61847,19.55,0.82,0.00,""
"06/27/2015 06:00","WEST",61752,18.40,-0.32,0.00,""
"06/27/2015 07:00","CAPITL",61757,17.61,0.95,0.00,""
"06/27/2015 07:00","CENTRL",61754,16.77,0.11,0.00,""
"06/27/2015 07:00","DUNWOD",61760,18.21,1.54,0.00,""
"06/27/2015 07:00","GENESE",61753,16.40,-0.27,0.00,""
"06/27/2015 07:00","H Q",61844,18.25,-0.34,-1.93,""
"06/27/2015 07:00","HUD VL",61758,18.14,1.48,0.00,""
"06/27/2015 07:00","LONGIL",61762,18.49,1.83,0.00,""
"06/27/2015 07:00","MHK VL",61756,17.00,0.34,0.00,""
"06/27/2015 07:00","MILLWD",61759,18.20,1.53,0.00,""
"06/27/2015 07:00","N.Y.C.",61761,18.36,1.69,0.00,""
"06/27/2015 07:00","NORTH",61755,16.23,-0.44,0.00,""
"06/27/2015 07:00","NPX",61845,20.38,1.13,-2.59,""
"06/27/2015 07:00","O H",61846,18.65,-0.60,-2.59,""
"06/27/2015 07:00","PJM",61847,19.29,0.70,-1.93,""
"06/27/2015 07:00","WEST",61752,16.24,-0.43,0.00,""
"06/27/2015 08:00","CAPITL",61757,15.49,0.96,0.00,""
