"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/23/2020 00:00","CAPITL",61757,17.93,1.33,0.00
"06/23/2020 00:00","CENTRL",61754,16.79,0.19,0.00
"06/23/2020 00:00","DUNWOD",61760,18.16,1.57,0.00
"06/23/2020 00:00","GENESE",61753,16.64,0.04,0.00
"06/23/2020 00:00","H Q",61844,12.80,-0.50,3.30
"06/23/2020 00:00","HUD VL",61758,17.97,1.37,0.00
"06/23/2020 00:00","LONGIL",61762,27.46,2.04,-8.82
"06/23/2020 00:00","MHK VL",61756,17.22,0.63,0.00
"06/23/2020 00:00","MILLWD",61759,18.10,1.50,0.00
"06/23/2020 00:00","N.Y.C.",61761,18.34,1.74,0.00
"06/23/2020 00:00","NORTH",61755,16.11,-0.49,0.00
"06/23/2020 00:00","NPX",61845,17.72,1.13,0.00
"06/23/2020 00:00","O H",61846,16.16,-0.44,0.00
"06/23/2020 00:00","PJM",61847,17.18,0.58,0.00
"06/23/2020 00:00","WEST",61752,16.56,-0.04,0.00
"06/23/2020 01:00","CAPITL",61757,16.32,1.17,0.00
"06/23/2020 01:00","CENTRL",61754,15.32,0.17,0.00
"06/23/2020 01:00","DUNWOD",61760,16.46,1.31,0.00
"06/23/2020 01:00","GENESE",61753,15.15,0.00,0.00
"06/23/2020 01:00","H Q",61844,14.72,-0.43,0.00
"06/23/2020 01:00","HUD VL",61758,16.31,1.16,0.00
"06/23/2020 01:00","LONGIL",61762,20.67,1.70,-3.82
"06/23/2020 01:00","MHK VL",61756,15.70,0.55,0.00
"06/23/2020 01:00","MILLWD",61759,16.40,1.26,0.00
"06/23/2020 01:00","N.Y.C.",61761,16.59,1.45,0.00
"06/23/2020 01:00","NORTH",61755,14.76,-0.39,0.00
"06/23/2020 01:00","NPX",61845,16.13,0.99,0.00
"06/23/2020 01:00","O H",61846,14.74,-0.41,0.00
"06/23/2020 01:00","PJM",61847,15.65,0.51,0.00
"06/23/2020 01:00","WEST",61752,15.11,-0.03,0.00
"06/23/2020 02:00","CAPITL",61757,13.55,0.95,0.00
"06/23/2020 02:00","CENTRL",61754,12.70,0.11,0.00
"06/23/2020 02:00","DUNWOD",61760,13.68,1.09,0.00
"06/23/2020 02:00","GENESE",61753,12.52,-0.07,0.00
"06/23/2020 02:00","H Q",61844,12.25,-0.34,0.00
"06/23/2020 02:00","HUD VL",61758,13.56,0.97,0.00
"06/23/2020 02:00","LONGIL",61762,14.04,1.44,0.00
"06/23/2020 02:00","MHK VL",61756,13.01,0.42,0.00
"06/23/2020 02:00","MILLWD",61759,13.63,1.04,0.00
"06/23/2020 02:00","N.Y.C.",61761,13.79,1.20,0.00
"06/23/2020 02:00","NORTH",61755,12.30,-0.30,0.00
"06/23/2020 02:00","NPX",61845,13.42,0.82,0.00
"06/23/2020 02:00","O H",61846,12.17,-0.42,0.00
"06/23/2020 02:00","PJM",61847,12.98,0.38,0.00
"06/23/2020 02:00","WEST",61752,12.47,-0.12,0.00
"06/23/2020 03:00","CAPITL",61757,13.56,0.99,0.00
"06/23/2020 03:00","CENTRL",61754,12.70,0.13,0.00
"06/23/2020 03:00","DUNWOD",61760,13.67,1.10,0.00
"06/23/2020 03:00","GENESE",61753,12.51,-0.06,0.00
"06/23/2020 03:00","H Q",61844,12.21,-0.36,0.00
"06/23/2020 03:00","HUD VL",61758,13.55,0.98,0.00
"06/23/2020 03:00","LONGIL",61762,14.05,1.48,0.00
"06/23/2020 03:00","MHK VL",61756,12.97,0.40,0.00
"06/23/2020 03:00","MILLWD",61759,13.62,1.05,0.00
"06/23/2020 03:00","N.Y.C.",61761,13.78,1.21,0.00
"06/23/2020 03:00","NORTH",61755,12.24,-0.34,0.00
"06/23/2020 03:00","NPX",61845,14.12,0.86,-0.69
"06/23/2020 03:00","O H",61846,12.19,-0.38,0.00
"06/23/2020 03:00","PJM",61847,13.00,0.43,0.00
"06/23/2020 03:00","WEST",61752,12.49,-0.08,0.00
"06/23/2020 04:00","CAPITL",61757,13.42,0.96,0.00
"06/23/2020 04:00","CENTRL",61754,12.61,0.15,0.00
"06/23/2020 04:00","DUNWOD",61760,13.53,1.07,0.00
"06/23/2020 04:00","GENESE",61753,12.44,-0.02,0.00
"06/23/2020 04:00","H Q",61844,12.10,-0.35,0.00
"06/23/2020 04:00","HUD VL",61758,13.42,0.96,0.00
"06/23/2020 04:00","LONGIL",61762,13.90,1.44,0.00
"06/23/2020 04:00","MHK VL",61756,12.87,0.41,0.00
"06/23/2020 04:00","MILLWD",61759,13.48,1.02,0.00
"06/23/2020 04:00","N.Y.C.",61761,13.65,1.19,0.00
"06/23/2020 04:00","NORTH",61755,12.11,-0.35,0.00
"06/23/2020 04:00","NPX",61845,14.63,0.83,-1.34
"06/23/2020 04:00","O H",61846,12.14,-0.32,0.00
"06/23/2020 04:00","PJM",61847,12.90,0.44,0.00
"06/23/2020 04:00","WEST",61752,12.44,-0.02,0.00
"06/23/2020 05:00","CAPITL",61757,13.24,0.95,0.00
"06/23/2020 05:00","CENTRL",61754,12.46,0.16,0.00
"06/23/2020 05:00","DUNWOD",61760,13.38,1.09,0.00
"06/23/2020 05:00","GENESE",61753,12.31,0.01,0.00
"06/23/2020 05:00","H Q",61844,11.93,-0.37,0.00
"06/23/2020 05:00","HUD VL",61758,13.28,0.98,0.00
"06/23/2020 05:00","LONGIL",61762,13.77,1.47,0.00
"06/23/2020 05:00","MHK VL",61756,12.71,0.41,0.00
"06/23/2020 05:00","MILLWD",61759,13.34,1.04,0.00
"06/23/2020 05:00","N.Y.C.",61761,13.50,1.21,0.00
"06/23/2020 05:00","NORTH",61755,11.94,-0.36,0.00
"06/23/2020 05:00","NPX",61845,14.01,0.84,-0.88
"06/23/2020 05:00","O H",61846,12.00,-0.29,0.00
"06/23/2020 05:00","PJM",61847,12.74,0.45,0.00
"06/23/2020 05:00","WEST",61752,12.30,0.01,0.00
"06/23/2020 06:00","CAPITL",61757,13.48,0.99,0.00
"06/23/2020 06:00","CENTRL",61754,12.66,0.17,0.00
"06/23/2020 06:00","DUNWOD",61760,13.68,1.19,0.00
"06/23/2020 06:00","GENESE",61753,12.38,-0.11,0.00
"06/23/2020 06:00","H Q",61844,12.11,-0.39,0.00
"06/23/2020 06:00","HUD VL",61758,13.56,1.06,0.00
"06/23/2020 06:00","LONGIL",61762,14.08,1.58,0.00
"06/23/2020 06:00","MHK VL",61756,12.96,0.46,0.00
"06/23/2020 06:00","MILLWD",61759,13.63,1.14,0.00
"06/23/2020 06:00","N.Y.C.",61761,13.80,1.31,0.00
"06/23/2020 06:00","NORTH",61755,12.10,-0.40,0.00
"06/23/2020 06:00","NPX",61845,13.13,0.87,0.23
"06/23/2020 06:00","O H",61846,11.94,-0.55,0.00
"06/23/2020 06:00","PJM",61847,12.96,0.47,0.00
"06/23/2020 06:00","WEST",61752,12.32,-0.17,0.00
"06/23/2020 07:00","CAPITL",61757,15.38,1.18,0.00
"06/23/2020 07:00","CENTRL",61754,14.62,0.23,-0.18
"06/23/2020 07:00","DUNWOD",61760,15.58,1.38,0.00
"06/23/2020 07:00","GENESE",61753,14.12,-0.09,0.00
"06/23/2020 07:00","H Q",61844,13.80,-0.41,0.00
"06/23/2020 07:00","HUD VL",61758,15.41,1.20,0.00
"06/23/2020 07:00","LONGIL",61762,16.00,1.79,0.00
"06/23/2020 07:00","MHK VL",61756,14.91,0.60,-0.09
"06/23/2020 07:00","MILLWD",61759,15.51,1.30,0.00
"06/23/2020 07:00","N.Y.C.",61761,15.72,1.51,0.00
"06/23/2020 07:00","NORTH",61755,13.85,-0.36,0.00
"06/23/2020 07:00","NPX",61845,15.43,1.01,-0.21
"06/23/2020 07:00","O H",61846,13.57,-0.64,0.00
"06/23/2020 07:00","PJM",61847,14.79,0.52,-0.06
"06/23/2020 07:00","WEST",61752,14.06,-0.15,0.00
"06/23/2020 08:00","CAPITL",61757,21.59,1.61,0.00
"06/23/2020 08:00","CENTRL",61754,21.24,0.37,-0.90
"06/23/2020 08:00","DUNWOD",61760,21.87,1.90,0.00
"06/23/2020 08:00","GENESE",61753,20.02,0.02,-0.02
"06/23/2020 08:00","H Q",61844,18.83,-0.58,0.56
"06/23/2020 08:00","HUD VL",61758,21.64,1.66,0.00
"06/23/2020 08:00","LONGIL",61762,22.75,2.47,-0.31
"06/23/2020 08:00","MHK VL",61756,21.30,0.91,-0.41
"06/23/2020 08:00","MILLWD",61759,21.76,1.79,0.00
"06/23/2020 08:00","N.Y.C.",61761,22.05,2.08,0.00
"06/23/2020 08:00","NORTH",61755,19.50,-0.48,0.00
"06/23/2020 08:00","NPX",61845,21.08,1.33,0.22
"06/23/2020 08:00","O H",61846,18.46,-0.81,0.71
"06/23/2020 08:00","PJM",61847,20.64,0.69,0.03
"06/23/2020 08:00","WEST",61752,21.59,-0.11,-1.73
"06/23/2020 09:00","CAPITL",61757,22.30,1.59,0.00
"06/23/2020 09:00","CENTRL",61754,21.88,0.38,-0.79
"06/23/2020 09:00","DUNWOD",61760,22.74,2.03,0.00
"06/23/2020 09:00","GENESE",61753,20.78,0.07,0.00
"06/23/2020 09:00","H Q",61844,20.11,-0.60,0.00
"06/23/2020 09:00","HUD VL",61758,22.48,1.77,0.00
"06/23/2020 09:00","LONGIL",61762,32.63,2.61,-9.31
"06/23/2020 09:00","MHK VL",61756,21.99,0.97,-0.31
"06/23/2020 09:00","MILLWD",61759,22.63,1.92,0.00
"06/23/2020 09:00","N.Y.C.",61761,22.92,2.21,0.00
"06/23/2020 09:00","NORTH",61755,20.22,-0.49,0.00
"06/23/2020 09:00","NPX",61845,22.00,1.29,0.00
"06/23/2020 09:00","O H",61846,16.79,-0.86,3.05
"06/23/2020 09:00","PJM",61847,22.80,0.71,-1.37
"06/23/2020 09:00","WEST",61752,28.11,-0.17,-7.57
"06/23/2020 10:00","CAPITL",61757,22.23,1.39,0.00
"06/23/2020 10:00","CENTRL",61754,21.32,0.32,-0.16
"06/23/2020 10:00","DUNWOD",61760,22.76,1.92,0.00
"06/23/2020 10:00","GENESE",61753,20.87,0.03,0.00
"06/23/2020 10:00","H Q",61844,20.33,-0.51,0.00
"06/23/2020 10:00","HUD VL",61758,22.49,1.66,0.00
"06/23/2020 10:00","LONGIL",61762,23.82,2.42,-0.57
"06/23/2020 10:00","MHK VL",61756,21.83,0.99,0.00
"06/23/2020 10:00","MILLWD",61759,22.65,1.82,0.00
"06/23/2020 10:00","N.Y.C.",61761,22.93,2.09,0.00
"06/23/2020 10:00","NORTH",61755,20.46,-0.37,0.00
"06/23/2020 10:00","NPX",61845,21.90,1.07,0.00
"06/23/2020 10:00","O H",61846,18.15,-1.07,1.61
"06/23/2020 10:00","PJM",61847,21.58,0.51,-0.24
"06/23/2020 10:00","WEST",61752,23.51,-0.39,-3.07
"06/23/2020 11:00","CAPITL",61757,25.54,1.66,0.00
"06/23/2020 11:00","CENTRL",61754,24.90,0.49,-0.52
"06/23/2020 11:00","DUNWOD",61760,26.14,2.26,0.00
"06/23/2020 11:00","GENESE",61753,24.22,0.35,0.00
"06/23/2020 11:00","H Q",61844,23.20,-0.68,0.00
"06/23/2020 11:00","HUD VL",61758,25.84,1.96,0.00
"06/23/2020 11:00","LONGIL",61762,27.01,2.78,-0.35
"06/23/2020 11:00","MHK VL",61756,25.01,1.13,0.00
"06/23/2020 11:00","MILLWD",61759,26.03,2.16,0.00
"06/23/2020 11:00","N.Y.C.",61761,26.32,2.45,0.00
"06/23/2020 11:00","NORTH",61755,23.27,-0.60,0.00
"06/23/2020 11:00","NPX",61845,25.11,1.23,0.00
"06/23/2020 11:00","O H",61846,16.14,-0.89,6.85
"06/23/2020 11:00","PJM",61847,26.32,0.73,-1.72
"06/23/2020 11:00","WEST",61752,40.38,-0.06,-16.56
"06/23/2020 12:00","CAPITL",61757,26.80,1.74,0.00
"06/23/2020 12:00","CENTRL",61754,25.51,0.45,0.00
"06/23/2020 12:00","DUNWOD",61760,27.20,2.14,0.00
"06/23/2020 12:00","GENESE",61753,25.34,0.28,0.00
"06/23/2020 12:00","H Q",61844,25.31,-0.60,-0.85
"06/23/2020 12:00","HUD VL",61758,26.93,1.87,0.00
"06/23/2020 12:00","LONGIL",61762,27.57,2.52,0.00
"06/23/2020 12:00","MHK VL",61756,26.20,1.14,0.00
"06/23/2020 12:00","MILLWD",61759,27.12,2.06,0.00
"06/23/2020 12:00","N.Y.C.",61761,27.36,2.30,0.00
"06/23/2020 12:00","NORTH",61755,24.60,-0.46,0.00
"06/23/2020 12:00","NPX",61845,27.13,1.23,-0.85
"06/23/2020 12:00","O H",61846,23.89,-1.17,0.00
"06/23/2020 12:00","PJM",61847,26.41,0.50,-0.85
"06/23/2020 12:00","WEST",61752,24.73,-0.34,-0.01
"06/23/2020 13:00","CAPITL",61757,27.88,2.01,0.00
"06/23/2020 13:00","CENTRL",61754,26.35,0.49,0.00
"06/23/2020 13:00","DUNWOD",61760,28.28,2.41,0.00
"06/23/2020 13:00","GENESE",61753,26.22,0.35,0.00
"06/23/2020 13:00","H Q",61844,25.10,-0.76,0.00
"06/23/2020 13:00","HUD VL",61758,27.98,2.12,0.00
"06/23/2020 13:00","LONGIL",61762,32.46,2.93,-3.68
"06/23/2020 13:00","MHK VL",61756,27.05,1.19,0.00
"06/23/2020 13:00","MILLWD",61759,28.19,2.32,0.00
"06/23/2020 13:00","N.Y.C.",61761,28.45,2.56,-0.03
"06/23/2020 13:00","NORTH",61755,25.25,-0.62,0.00
"06/23/2020 13:00","NPX",61845,27.31,1.51,0.07
"06/23/2020 13:00","O H",61846,24.64,-1.22,0.00
"06/23/2020 13:00","PJM",61847,26.44,0.57,0.00
"06/23/2020 13:00","WEST",61752,25.44,-0.42,0.00
"06/23/2020 14:00","CAPITL",61757,27.63,2.08,0.00
"06/23/2020 14:00","CENTRL",61754,26.01,0.44,-0.03
"06/23/2020 14:00","DUNWOD",61760,27.95,2.41,0.00
"06/23/2020 14:00","GENESE",61753,25.71,0.22,0.06
"06/23/2020 14:00","H Q",61844,24.78,-0.77,0.00
"06/23/2020 14:00","HUD VL",61758,27.68,2.13,0.00
"06/23/2020 14:00","LONGIL",61762,28.30,2.75,0.00
"06/23/2020 14:00","MHK VL",61756,26.69,1.14,0.00
"06/23/2020 14:00","MILLWD",61759,27.88,2.33,0.00
"06/23/2020 14:00","N.Y.C.",61761,36.70,2.55,-8.61
"06/23/2020 14:00","NORTH",61755,24.92,-0.62,0.00
"06/23/2020 14:00","NPX",61845,29.14,1.61,-1.98
"06/23/2020 14:00","O H",61846,23.96,-1.44,0.15
"06/23/2020 14:00","PJM",61847,25.89,0.51,0.17
"06/23/2020 14:00","WEST",61752,24.73,-0.67,0.15
"06/23/2020 15:00","CAPITL",61757,24.83,1.86,0.00
