"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"07/27/2015 00:00","CAPITL",61757,28.39,1.50,0.00,""
"07/27/2015 00:00","CENTRL",61754,27.30,0.42,0.00,""
"07/27/2015 00:00","DUNWOD",61760,29.12,2.23,0.00,""
"07/27/2015 00:00","GENESE",61753,27.15,0.27,0.00,""
"07/27/2015 00:00","H Q",61844,26.26,-0.63,0.00,""
"07/27/2015 00:00","HUD VL",61758,29.15,2.26,0.00,""
"07/27/2015 00:00","LONGIL",61762,31.12,2.90,-1.34,""
"07/27/2015 00:00","MHK VL",61756,27.74,0.86,0.00,""
"07/27/2015 00:00","MILLWD",61759,29.14,2.26,0.00,""
"07/27/2015 00:00","N.Y.C.",61761,29.26,2.38,0.00,""
"07/27/2015 00:00","NORTH",61755,26.38,-0.50,0.00,""
"07/27/2015 00:00","NPX",61845,28.54,1.66,0.00,""
"07/27/2015 00:00","O H",61846,26.55,-0.34,0.00,""
"07/27/2015 00:00","PJM",61847,28.08,1.20,0.00,""
"07/27/2015 00:00","WEST",61752,26.95,0.07,0.00,""
"07/27/2015 01:00","CAPITL",61757,26.64,1.43,0.00,""
"07/27/2015 01:00","CENTRL",61754,25.57,0.36,0.00,""
"07/27/2015 01:00","DUNWOD",61760,27.29,2.08,0.00,""
"07/27/2015 01:00","GENESE",61753,25.35,0.14,0.00,""
"07/27/2015 01:00","H Q",61844,24.63,-0.58,0.00,""
"07/27/2015 01:00","HUD VL",61758,27.31,2.10,0.00,""
"07/27/2015 01:00","LONGIL",61762,29.25,2.71,-1.33,""
"07/27/2015 01:00","MHK VL",61756,25.99,0.78,0.00,""
"07/27/2015 01:00","MILLWD",61759,27.30,2.09,0.00,""
"07/27/2015 01:00","N.Y.C.",61761,27.43,2.22,0.00,""
"07/27/2015 01:00","NORTH",61755,24.78,-0.43,0.00,""
"07/27/2015 01:00","NPX",61845,26.83,1.62,0.00,""
"07/27/2015 01:00","O H",61846,24.86,-0.35,0.00,""
"07/27/2015 01:00","PJM",61847,26.34,1.13,0.00,""
"07/27/2015 01:00","WEST",61752,25.20,-0.01,0.00,""
