"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"02/25/2015 00:00","CAPITL",61757,169.23,2.10,-139.42,""
"02/25/2015 00:00","CENTRL",61754,44.12,-0.24,-16.66,""
"02/25/2015 00:00","DUNWOD",61760,135.88,2.43,-105.74,""
"02/25/2015 00:00","GENESE",61753,39.82,-0.92,-13.03,""
"02/25/2015 00:00","H Q",61844,29.21,-0.50,-2.01,""
"02/25/2015 00:00","HUD VL",61758,134.85,2.43,-104.72,""
"02/25/2015 00:00","LONGIL",61762,145.57,2.97,-114.88,""
"02/25/2015 00:00","MHK VL",61756,48.38,0.97,-19.70,""
"02/25/2015 00:00","MILLWD",61759,136.83,2.51,-106.60,""
"02/25/2015 00:00","N.Y.C.",61761,136.11,2.60,-105.80,""
"02/25/2015 00:00","NORTH",61755,27.27,-0.44,0.00,""
"02/25/2015 00:00","NPX",61845,154.75,2.09,-124.95,""
"02/25/2015 00:00","O H",61846,42.80,-2.09,-17.19,""
"02/25/2015 00:00","PJM",61847,100.74,0.57,-72.46,""
"02/25/2015 00:00","WEST",61752,42.70,-1.76,-16.75,""
"02/25/2015 01:00","CAPITL",61757,198.87,0.67,-189.51,""
"02/25/2015 01:00","CENTRL",61754,31.22,-0.11,-22.65,""
"02/25/2015 01:00","DUNWOD",61760,153.05,0.68,-143.69,""
"02/25/2015 01:00","GENESE",61753,26.08,-0.33,-17.72,""
"02/25/2015 01:00","H Q",61844,7.24,-0.13,1.31,""
"02/25/2015 01:00","HUD VL",61758,151.72,0.69,-142.34,""
"02/25/2015 01:00","LONGIL",61762,162.80,0.79,-153.33,""
"02/25/2015 01:00","MHK VL",61756,36.21,0.30,-27.23,""
"02/25/2015 01:00","MILLWD",61759,154.25,0.70,-144.86,""
"02/25/2015 01:00","N.Y.C.",61761,153.17,0.71,-143.77,""
"02/25/2015 01:00","NORTH",61755,8.63,-0.05,0.00,""
"02/25/2015 01:00","NPX",61845,179.14,0.66,-169.79,""
"02/25/2015 01:00","O H",61846,31.31,-0.73,-23.36,""
