"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"03/25/2015 00:00","CAPITL",61757,37.37,2.40,0.00,""
"03/25/2015 00:00","CENTRL",61754,34.98,0.00,0.00,""
"03/25/2015 00:00","DUNWOD",61760,38.01,3.03,0.00,""
"03/25/2015 00:00","GENESE",61753,33.67,-1.31,0.00,""
"03/25/2015 00:00","H Q",61844,0.00,-0.71,34.27,""
"03/25/2015 00:00","HUD VL",61758,37.95,2.97,0.00,""
"03/25/2015 00:00","LONGIL",61762,38.45,3.47,0.00,""
"03/25/2015 00:00","MHK VL",61756,36.25,1.27,0.00,""
"03/25/2015 00:00","MILLWD",61759,38.04,3.06,0.00,""
"03/25/2015 00:00","N.Y.C.",61761,38.18,3.20,0.00,""
"03/25/2015 00:00","NORTH",61755,34.35,-0.63,0.00,""
"03/25/2015 00:00","NPX",61845,37.76,2.79,0.00,""
"03/25/2015 00:00","O H",61846,32.29,-2.69,0.00,""
"03/25/2015 00:00","PJM",61847,35.75,0.77,0.00,""
"03/25/2015 00:00","WEST",61752,32.69,-2.29,0.00,""
"03/25/2015 01:00","CAPITL",61757,36.06,2.28,0.00,""
"03/25/2015 01:00","CENTRL",61754,33.73,-0.05,0.00,""
"03/25/2015 01:00","DUNWOD",61760,36.60,2.82,0.00,""
"03/25/2015 01:00","GENESE",61753,32.52,-1.27,0.00,""
"03/25/2015 01:00","H Q",61844,16.08,-0.63,17.08,""
"03/25/2015 01:00","HUD VL",61758,36.54,2.76,0.00,""
"03/25/2015 01:00","LONGIL",61762,37.05,3.26,0.00,""
"03/25/2015 01:00","MHK VL",61756,34.99,1.21,0.00,""
"03/25/2015 01:00","MILLWD",61759,36.63,2.85,0.00,""
"03/25/2015 01:00","N.Y.C.",61761,36.78,2.99,0.00,""
"03/25/2015 01:00","NORTH",61755,33.29,-0.49,0.00,""
"03/25/2015 01:00","NPX",61845,38.28,2.65,-1.85,""
"03/25/2015 01:00","O H",61846,31.17,-2.61,0.00,""
"03/25/2015 01:00","PJM",61847,34.43,0.65,0.00,""
"03/25/2015 01:00","WEST",61752,31.51,-2.27,0.00,""
"03/25/2015 02:00","CAPITL",61757,28.47,1.89,0.00,""
"03/25/2015 02:00","CENTRL",61754,26.57,-0.01,0.00,""
"03/25/2015 02:00","DUNWOD",61760,28.92,2.34,0.00,""
"03/25/2015 02:00","GENESE",61753,25.59,-1.00,0.00,""
"03/25/2015 02:00","H Q",61844,26.02,-0.56,0.00,""
"03/25/2015 02:00","HUD VL",61758,28.87,2.28,0.00,""
"03/25/2015 02:00","LONGIL",61762,29.44,2.85,0.00,""
"03/25/2015 02:00","MHK VL",61756,27.56,0.97,0.00,""
"03/25/2015 02:00","MILLWD",61759,28.94,2.36,0.00,""
"03/25/2015 02:00","N.Y.C.",61761,29.07,2.48,0.00,""
"03/25/2015 02:00","NORTH",61755,26.17,-0.41,0.00,""
"03/25/2015 02:00","NPX",61845,30.28,2.18,-1.52,""
"03/25/2015 02:00","O H",61846,24.54,-2.05,0.00,""
"03/25/2015 02:00","PJM",61847,27.18,0.60,0.00,""
"03/25/2015 02:00","WEST",61752,24.79,-1.80,0.00,""
"03/25/2015 03:00","CAPITL",61757,26.73,1.79,0.00,""
"03/25/2015 03:00","CENTRL",61754,24.91,-0.03,0.00,""
"03/25/2015 03:00","DUNWOD",61760,27.11,2.17,0.00,""
"03/25/2015 03:00","GENESE",61753,23.99,-0.95,0.00,""
"03/25/2015 03:00","H Q",61844,24.40,-0.54,0.00,""
"03/25/2015 03:00","HUD VL",61758,27.07,2.13,0.00,""
"03/25/2015 03:00","LONGIL",61762,27.55,2.61,0.00,""
"03/25/2015 03:00","MHK VL",61756,25.86,0.93,0.00,""
"03/25/2015 03:00","MILLWD",61759,27.14,2.20,0.00,""
"03/25/2015 03:00","N.Y.C.",61761,27.23,2.30,0.00,""
"03/25/2015 03:00","NORTH",61755,24.59,-0.36,0.00,""
"03/25/2015 03:00","NPX",61845,27.63,2.05,-0.64,""
"03/25/2015 03:00","O H",61846,22.99,-1.95,0.00,""
"03/25/2015 03:00","PJM",61847,25.48,0.54,0.00,""
"03/25/2015 03:00","WEST",61752,23.20,-1.74,0.00,""
"03/25/2015 04:00","CAPITL",61757,32.69,2.17,0.00,""
"03/25/2015 04:00","CENTRL",61754,30.50,-0.02,0.00,""
"03/25/2015 04:00","DUNWOD",61760,33.16,2.63,0.00,""
"03/25/2015 04:00","GENESE",61753,29.42,-1.10,0.00,""
"03/25/2015 04:00","H Q",61844,29.88,-0.64,0.00,""
"03/25/2015 04:00","HUD VL",61758,33.13,2.60,0.00,""
"03/25/2015 04:00","LONGIL",61762,33.67,3.14,0.00,""
"03/25/2015 04:00","MHK VL",61756,31.72,1.20,0.00,""
"03/25/2015 04:00","MILLWD",61759,33.22,2.69,0.00,""
"03/25/2015 04:00","N.Y.C.",61761,33.31,2.78,0.00,""
"03/25/2015 04:00","NORTH",61755,30.17,-0.35,0.00,""
"03/25/2015 04:00","NPX",61845,36.91,2.49,-3.90,""
"03/25/2015 04:00","O H",61846,28.18,-2.35,0.00,""
"03/25/2015 04:00","PJM",61847,31.20,0.67,0.00,""
"03/25/2015 04:00","WEST",61752,28.36,-2.16,0.00,""
"03/25/2015 05:00","CAPITL",61757,33.25,2.18,0.00,""
"03/25/2015 05:00","CENTRL",61754,31.08,0.02,0.00,""
"03/25/2015 05:00","DUNWOD",61760,33.79,2.72,0.00,""
"03/25/2015 05:00","GENESE",61753,30.11,-0.96,0.00,""
"03/25/2015 05:00","H Q",61844,30.41,-0.65,0.00,""
"03/25/2015 05:00","HUD VL",61758,33.76,2.69,0.00,""
"03/25/2015 05:00","LONGIL",61762,34.72,3.65,0.00,""
"03/25/2015 05:00","MHK VL",61756,32.35,1.28,0.00,""
"03/25/2015 05:00","MILLWD",61759,33.87,2.80,0.00,""
"03/25/2015 05:00","N.Y.C.",61761,33.89,2.82,0.00,""
"03/25/2015 05:00","NORTH",61755,30.77,-0.30,0.00,""
"03/25/2015 05:00","NPX",61845,40.35,2.49,-6.78,""
"03/25/2015 05:00","O H",61846,28.71,-2.36,0.00,""
"03/25/2015 05:00","PJM",61847,29.50,0.71,2.28,""
"03/25/2015 05:00","WEST",61752,28.90,-2.17,0.00,""
"03/25/2015 06:00","CAPITL",61757,32.03,2.09,0.00,""
"03/25/2015 06:00","CENTRL",61754,30.14,0.20,0.00,""
"03/25/2015 06:00","DUNWOD",61760,32.61,2.67,0.00,""
"03/25/2015 06:00","GENESE",61753,29.11,-0.83,0.00,""
"03/25/2015 06:00","H Q",61844,29.30,-0.64,0.00,""
"03/25/2015 06:00","HUD VL",61758,32.64,2.70,0.00,""
"03/25/2015 06:00","LONGIL",61762,33.41,3.47,0.00,""
"03/25/2015 06:00","MHK VL",61756,31.39,1.45,0.00,""
"03/25/2015 06:00","MILLWD",61759,32.75,2.81,0.00,""
"03/25/2015 06:00","N.Y.C.",61761,32.66,2.72,0.00,""
"03/25/2015 06:00","NORTH",61755,29.70,-0.24,0.00,""
"03/25/2015 06:00","NPX",61845,43.46,2.33,-11.19,""
"03/25/2015 06:00","O H",61846,27.56,-2.38,0.00,""
"03/25/2015 06:00","PJM",61847,33.05,0.83,-2.28,""
"03/25/2015 06:00","WEST",61752,27.74,-2.20,0.00,""
"03/25/2015 07:00","CAPITL",61757,39.66,2.68,0.00,""
"03/25/2015 07:00","CENTRL",61754,37.25,0.27,0.00,""
"03/25/2015 07:00","DUNWOD",61760,40.74,3.76,0.00,""
"03/25/2015 07:00","GENESE",61753,35.61,-1.38,0.00,""
"03/25/2015 07:00","H Q",61844,36.08,-0.90,0.00,""
"03/25/2015 07:00","HUD VL",61758,40.74,3.75,0.00,""
"03/25/2015 07:00","LONGIL",61762,41.73,4.75,0.00,""
"03/25/2015 07:00","MHK VL",61756,38.79,1.81,0.00,""
"03/25/2015 07:00","MILLWD",61759,40.90,3.92,0.00,""
"03/25/2015 07:00","N.Y.C.",61761,40.82,3.84,0.00,""
