"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"05/17/2015 00:00","CAPITL",61757,18.27,0.93,0.00,""
"05/17/2015 00:00","CENTRL",61754,17.40,0.06,0.00,""
"05/17/2015 00:00","DUNWOD",61760,19.10,1.75,0.00,""
"05/17/2015 00:00","GENESE",61753,16.59,-0.75,0.00,""
"05/17/2015 00:00","H Q",61844,17.19,-0.16,0.00,""
"05/17/2015 00:00","HUD VL",61758,19.07,1.73,0.00,""
"05/17/2015 00:00","LONGIL",61762,19.39,2.05,0.00,""
"05/17/2015 00:00","MHK VL",61756,17.78,0.43,0.00,""
"05/17/2015 00:00","MILLWD",61759,19.10,1.75,0.00,""
"05/17/2015 00:00","N.Y.C.",61761,19.20,1.86,0.00,""
"05/17/2015 00:00","NORTH",61755,17.04,-0.30,0.00,""
"05/17/2015 00:00","NPX",61845,18.66,1.31,0.00,""
"05/17/2015 00:00","O H",61846,16.14,-1.21,0.00,""
"05/17/2015 00:00","PJM",61847,18.04,0.70,0.00,""
"05/17/2015 00:00","WEST",61752,16.31,-1.04,0.00,""
"05/17/2015 01:00","CAPITL",61757,23.27,1.13,0.00,""
"05/17/2015 01:00","CENTRL",61754,22.27,0.13,0.00,""
"05/17/2015 01:00","DUNWOD",61760,24.28,2.14,0.00,""
"05/17/2015 01:00","GENESE",61753,21.31,-0.83,0.00,""
"05/17/2015 01:00","H Q",61844,21.95,-0.20,0.00,""
"05/17/2015 01:00","HUD VL",61758,24.25,2.10,0.00,""
"05/17/2015 01:00","LONGIL",61762,24.76,2.62,0.00,""
"05/17/2015 01:00","MHK VL",61756,22.67,0.53,0.00,""
"05/17/2015 01:00","MILLWD",61759,24.28,2.14,0.00,""
"05/17/2015 01:00","N.Y.C.",61761,24.41,2.26,0.00,""
"05/17/2015 01:00","NORTH",61755,21.76,-0.38,0.00,""
"05/17/2015 01:00","NPX",61845,23.76,1.62,0.00,""
"05/17/2015 01:00","O H",61846,20.89,-1.26,0.00,""
"05/17/2015 01:00","PJM",61847,23.08,0.94,0.00,""
"05/17/2015 01:00","WEST",61752,21.11,-1.03,0.00,""
"05/17/2015 02:00","CAPITL",61757,20.09,0.94,0.00,""
"05/17/2015 02:00","CENTRL",61754,19.27,0.12,0.00,""
"05/17/2015 02:00","DUNWOD",61760,20.95,1.80,0.00,""
"05/17/2015 02:00","GENESE",61753,18.43,-0.72,0.00,""
"05/17/2015 02:00","H Q",61844,18.99,-0.16,0.00,""
"05/17/2015 02:00","HUD VL",61758,20.93,1.78,0.00,""
"05/17/2015 02:00","LONGIL",61762,21.33,2.18,0.00,""
"05/17/2015 02:00","MHK VL",61756,19.60,0.45,0.00,""
"05/17/2015 02:00","MILLWD",61759,20.95,1.80,0.00,""
"05/17/2015 02:00","N.Y.C.",61761,21.03,1.88,0.00,""
"05/17/2015 02:00","NORTH",61755,18.83,-0.32,0.00,""
"05/17/2015 02:00","NPX",61845,20.51,1.36,0.00,""
"05/17/2015 02:00","O H",61846,18.11,-1.04,0.00,""
"05/17/2015 02:00","PJM",61847,19.96,0.81,0.00,""
"05/17/2015 02:00","WEST",61752,18.29,-0.86,0.00,""
"05/17/2015 03:00","CAPITL",61757,17.28,0.79,0.00,""
"05/17/2015 03:00","CENTRL",61754,16.57,0.09,0.00,""
"05/17/2015 03:00","DUNWOD",61760,17.99,1.51,0.00,""
"05/17/2015 03:00","GENESE",61753,15.86,-0.63,0.00,""
"05/17/2015 03:00","H Q",61844,16.36,-0.13,0.00,""
"05/17/2015 03:00","HUD VL",61758,17.97,1.48,0.00,""
"05/17/2015 03:00","LONGIL",61762,18.30,1.81,0.00,""
"05/17/2015 03:00","MHK VL",61756,16.87,0.38,0.00,""
"05/17/2015 03:00","MILLWD",61759,17.99,1.50,0.00,""
"05/17/2015 03:00","N.Y.C.",61761,18.06,1.57,0.00,""
"05/17/2015 03:00","NORTH",61755,16.23,-0.25,0.00,""
"05/17/2015 03:00","NPX",61845,17.62,1.14,0.00,""
"05/17/2015 03:00","O H",61846,15.59,-0.90,0.00,""
"05/17/2015 03:00","PJM",61847,17.14,0.65,0.00,""
"05/17/2015 03:00","WEST",61752,15.74,-0.75,0.00,""
"05/17/2015 04:00","CAPITL",61757,15.51,0.72,0.00,""
"05/17/2015 04:00","CENTRL",61754,14.85,0.06,0.00,""
"05/17/2015 04:00","DUNWOD",61760,16.12,1.34,0.00,""
"05/17/2015 04:00","GENESE",61753,14.20,-0.58,0.00,""
"05/17/2015 04:00","H Q",61844,14.67,-0.12,0.00,""
"05/17/2015 04:00","HUD VL",61758,16.11,1.32,0.00,""
"05/17/2015 04:00","LONGIL",61762,16.41,1.63,0.00,""
"05/17/2015 04:00","MHK VL",61756,15.12,0.34,0.00,""
"05/17/2015 04:00","MILLWD",61759,16.12,1.34,0.00,""
"05/17/2015 04:00","N.Y.C.",61761,16.19,1.40,0.00,""
"05/17/2015 04:00","NORTH",61755,14.56,-0.22,0.00,""
"05/17/2015 04:00","NPX",61845,15.82,1.03,0.00,""
"05/17/2015 04:00","O H",61846,13.95,-0.84,0.00,""
"05/17/2015 04:00","PJM",61847,15.35,0.56,0.00,""
"05/17/2015 04:00","WEST",61752,14.07,-0.71,0.00,""
"05/17/2015 05:00","CAPITL",61757,11.99,0.55,0.00,""
"05/17/2015 05:00","CENTRL",61754,11.48,0.05,0.00,""
"05/17/2015 05:00","DUNWOD",61760,12.47,1.04,0.00,""
"05/17/2015 05:00","GENESE",61753,11.00,-0.43,0.00,""
"05/17/2015 05:00","H Q",61844,11.34,-0.09,0.00,""
"05/17/2015 05:00","HUD VL",61758,12.45,1.02,0.00,""
"05/17/2015 05:00","LONGIL",61762,12.71,1.28,0.00,""
"05/17/2015 05:00","MHK VL",61756,11.69,0.26,0.00,""
