"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"05/26/2015 00:00","CAPITL",61757,5.91,0.34,0.00,""
"05/26/2015 00:00","CENTRL",61754,5.56,-0.02,-0.01,""
"05/26/2015 00:00","DUNWOD",61760,6.17,0.60,0.00,""
"05/26/2015 00:00","GENESE",61753,5.30,-0.26,0.01,""
"05/26/2015 00:00","H Q",61844,5.46,-0.12,0.00,""
"05/26/2015 00:00","HUD VL",61758,6.13,0.56,0.00,""
"05/26/2015 00:00","LONGIL",61762,32.11,0.71,-25.83,""
"05/26/2015 00:00","MHK VL",61756,5.67,0.10,0.00,""
"05/26/2015 00:00","MILLWD",61759,6.16,0.59,0.00,""
"05/26/2015 00:00","N.Y.C.",61761,6.21,0.64,0.00,""
"05/26/2015 00:00","NORTH",61755,5.33,-0.24,0.00,""
"05/26/2015 00:00","NPX",61845,6.05,0.48,0.00,""
"05/26/2015 00:00","O H",61846,5.07,-0.47,0.04,""
"05/26/2015 00:00","PJM",61847,5.58,0.19,0.18,""
"05/26/2015 00:00","WEST",61752,5.08,-0.45,0.05,""
"05/26/2015 01:00","CAPITL",61757,5.99,0.35,0.00,""
"05/26/2015 01:00","CENTRL",61754,5.63,-0.02,0.00,""
"05/26/2015 01:00","DUNWOD",61760,6.23,0.59,0.00,""
"05/26/2015 01:00","GENESE",61753,5.39,-0.26,0.00,""
"05/26/2015 01:00","H Q",61844,5.53,-0.12,0.00,""
"05/26/2015 01:00","HUD VL",61758,6.20,0.56,0.00,""
"05/26/2015 01:00","LONGIL",61762,6.34,0.70,0.00,""
"05/26/2015 01:00","MHK VL",61756,5.74,0.10,0.00,""
"05/26/2015 01:00","MILLWD",61759,6.23,0.59,0.00,""
"05/26/2015 01:00","N.Y.C.",61761,6.28,0.64,0.00,""
"05/26/2015 01:00","NORTH",61755,5.40,-0.25,0.00,""
"05/26/2015 01:00","NPX",61845,6.13,0.49,0.00,""
"05/26/2015 01:00","O H",61846,5.20,-0.44,0.00,""
"05/26/2015 01:00","PJM",61847,5.84,0.20,0.00,""
"05/26/2015 01:00","WEST",61752,5.22,-0.43,0.00,""
"05/26/2015 02:00","CAPITL",61757,9.10,0.53,-0.02,""
