"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"12/08/2020 00:05:00","CAPITL",61757,26.62,1.13,-10.64
"12/08/2020 00:05:00","CENTRL",61754,16.20,0.12,-1.23
"12/08/2020 00:05:00","DUNWOD",61760,24.41,1.53,-8.02
"12/08/2020 00:05:00","GENESE",61753,15.61,-0.21,-0.97
"12/08/2020 00:05:00","H Q",61844,14.46,-0.39,0.00
"12/08/2020 00:05:00","HUD VL",61758,24.15,1.41,-7.89
"12/08/2020 00:05:00","LONGIL",61762,24.63,1.75,-8.02
"12/08/2020 00:05:00","MHK VL",61756,16.38,0.52,-1.01
"12/08/2020 00:05:00","MILLWD",61759,24.42,1.47,-8.10
"12/08/2020 00:05:00","N.Y.C.",61761,24.46,1.59,-8.02
"12/08/2020 00:05:00","NORTH",61755,14.63,-0.22,0.00
"12/08/2020 00:05:00","NPX",61845,25.33,1.20,-9.27
"12/08/2020 00:05:00","O H",61846,15.15,-0.95,-1.25
"12/08/2020 00:05:00","PJM",61847,19.97,0.46,-4.65
"12/08/2020 00:05:00","WEST",61752,15.72,-0.46,-1.33
"12/08/2020 00:10:00","CAPITL",61757,26.55,1.17,-10.15
"12/08/2020 00:10:00","CENTRL",61754,16.53,0.14,-1.17
"12/08/2020 00:10:00","DUNWOD",61760,24.41,1.52,-7.66
"12/08/2020 00:10:00","GENESE",61753,15.92,-0.23,-0.93
"12/08/2020 00:10:00","H Q",61844,14.83,-0.40,0.00
"12/08/2020 00:10:00","HUD VL",61758,24.15,1.40,-7.53
"12/08/2020 00:10:00","LONGIL",61762,24.66,1.78,-7.66
"12/08/2020 00:10:00","MHK VL",61756,16.73,0.53,-0.97
"12/08/2020 00:10:00","MILLWD",61759,24.43,1.48,-7.73
"12/08/2020 00:10:00","N.Y.C.",61761,24.47,1.58,-7.66
"12/08/2020 00:10:00","NORTH",61755,15.00,-0.23,0.00
"12/08/2020 00:10:00","NPX",61845,25.29,1.22,-8.85
"12/08/2020 00:10:00","O H",61846,15.42,-1.01,-1.20
"12/08/2020 00:10:00","PJM",61847,20.12,0.46,-4.44
"12/08/2020 00:10:00","WEST",61752,16.01,-0.49,-1.27
"12/08/2020 00:15:00","CAPITL",61757,26.51,1.33,-7.85
"12/08/2020 00:15:00","CENTRL",61754,18.37,0.14,-0.91
"12/08/2020 00:15:00","DUNWOD",61760,24.98,1.73,-5.92
"12/08/2020 00:15:00","GENESE",61753,17.73,-0.31,-0.72
"12/08/2020 00:15:00","H Q",61844,16.88,-0.45,0.00
"12/08/2020 00:15:00","HUD VL",61758,24.75,1.59,-5.82
"12/08/2020 00:15:00","LONGIL",61762,25.37,2.11,-5.92
"12/08/2020 00:15:00","MHK VL",61756,18.69,0.61,-0.75
"12/08/2020 00:15:00","MILLWD",61759,24.99,1.68,-5.98
"12/08/2020 00:15:00","N.Y.C.",61761,25.05,1.80,-5.92
"12/08/2020 00:15:00","NORTH",61755,17.07,-0.26,0.00
"12/08/2020 00:15:00","NPX",61845,25.54,1.37,-6.85
"12/08/2020 00:15:00","O H",61846,17.02,-1.23,-0.93
"12/08/2020 00:15:00","PJM",61847,21.25,0.48,-3.44
"12/08/2020 00:15:00","WEST",61752,17.67,-0.64,-0.98
"12/08/2020 00:20:00","CAPITL",61757,26.80,1.17,-10.39
"12/08/2020 00:20:00","CENTRL",61754,16.54,0.11,-1.20
"12/08/2020 00:20:00","DUNWOD",61760,24.59,1.52,-7.84
"12/08/2020 00:20:00","GENESE",61753,15.90,-0.27,-0.95
"12/08/2020 00:20:00","H Q",61844,14.85,-0.38,0.00
"12/08/2020 00:20:00","HUD VL",61758,24.35,1.42,-7.71
"12/08/2020 00:20:00","LONGIL",61762,24.96,1.89,-7.84
"12/08/2020 00:20:00","MHK VL",61756,16.75,0.52,-1.00
"12/08/2020 00:20:00","MILLWD",61759,24.62,1.48,-7.92
"12/08/2020 00:20:00","N.Y.C.",61761,24.65,1.58,-7.84
"12/08/2020 00:20:00","NORTH",61755,15.00,-0.23,0.00
"12/08/2020 00:20:00","NPX",61845,25.49,1.20,-9.06
"12/08/2020 00:20:00","O H",61846,15.36,-1.10,-1.23
"12/08/2020 00:20:00","PJM",61847,20.17,0.40,-4.55
"12/08/2020 00:20:00","WEST",61752,15.94,-0.59,-1.30
"12/08/2020 00:25:00","CAPITL",61757,28.56,1.13,-12.73
"12/08/2020 00:25:00","CENTRL",61754,16.27,0.10,-1.47
"12/08/2020 00:25:00","DUNWOD",61760,25.76,1.46,-9.61
"12/08/2020 00:25:00","GENESE",61753,15.59,-0.26,-1.16
"12/08/2020 00:25:00","H Q",61844,14.31,-0.38,0.00
"12/08/2020 00:25:00","HUD VL",61758,25.49,1.35,-9.44
"12/08/2020 00:25:00","LONGIL",61762,26.14,1.84,-9.61
"12/08/2020 00:25:00","MHK VL",61756,16.42,0.50,-1.22
"12/08/2020 00:25:00","MILLWD",61759,25.80,1.41,-9.70
"12/08/2020 00:25:00","N.Y.C.",61761,25.80,1.50,-9.60
"12/08/2020 00:25:00","NORTH",61755,14.48,-0.22,0.00
"12/08/2020 00:25:00","NPX",61845,26.94,1.15,-11.10
"12/08/2020 00:25:00","O H",61846,15.14,-1.06,-1.50
"12/08/2020 00:25:00","PJM",61847,20.65,0.38,-5.57
"12/08/2020 00:25:00","WEST",61752,15.72,-0.57,-1.59
"12/08/2020 00:30:00","CAPITL",61757,27.45,1.15,-11.34
"12/08/2020 00:30:00","CENTRL",61754,16.37,0.11,-1.31
"12/08/2020 00:30:00","DUNWOD",61760,24.99,1.48,-8.56
"12/08/2020 00:30:00","GENESE",61753,15.71,-0.28,-1.04
"12/08/2020 00:30:00","H Q",61844,14.56,-0.39,0.00
"12/08/2020 00:30:00","HUD VL",61758,24.74,1.37,-8.41
"12/08/2020 00:30:00","LONGIL",61762,25.40,1.88,-8.56
"12/08/2020 00:30:00","MHK VL",61756,16.55,0.51,-1.09
"12/08/2020 00:30:00","MILLWD",61759,25.03,1.44,-8.64
"12/08/2020 00:30:00","N.Y.C.",61761,25.04,1.53,-8.56
"12/08/2020 00:30:00","NORTH",61755,14.73,-0.22,0.00
"12/08/2020 00:30:00","NPX",61845,26.01,1.17,-9.89
"12/08/2020 00:30:00","O H",61846,15.20,-1.09,-1.34
"12/08/2020 00:30:00","PJM",61847,20.30,0.39,-4.96
"12/08/2020 00:30:00","WEST",61752,15.76,-0.61,-1.42
"12/08/2020 00:35:00","CAPITL",61757,24.03,1.65,-0.65
"12/08/2020 00:35:00","CENTRL",61754,21.96,0.15,-0.08
"12/08/2020 00:35:00","DUNWOD",61760,24.41,2.19,-0.49
"12/08/2020 00:35:00","GENESE",61753,21.35,-0.43,-0.06
"12/08/2020 00:35:00","H Q",61844,21.16,-0.57,0.00
"12/08/2020 00:35:00","HUD VL",61758,24.25,2.04,-0.48
"12/08/2020 00:35:00","LONGIL",61762,25.00,2.78,-0.49
"12/08/2020 00:35:00","MHK VL",61756,22.53,0.74,-0.06
"12/08/2020 00:35:00","MILLWD",61759,24.35,2.13,-0.50
"12/08/2020 00:35:00","N.Y.C.",61761,24.50,2.28,-0.49
"12/08/2020 00:35:00","NORTH",61755,21.40,-0.33,0.00
"12/08/2020 00:35:00","NPX",61845,24.01,1.72,-0.57
"12/08/2020 00:35:00","O H",61846,20.20,-1.61,-0.08
"12/08/2020 00:35:00","PJM",61847,22.60,0.59,-0.28
"12/08/2020 00:35:00","WEST",61752,20.92,-0.89,-0.08
"12/08/2020 00:40:00","CAPITL",61757,23.39,1.65,0.00
"12/08/2020 00:40:00","CENTRL",61754,21.94,0.20,0.00
"12/08/2020 00:40:00","DUNWOD",61760,23.93,2.19,0.00
"12/08/2020 00:40:00","GENESE",61753,21.35,-0.39,0.00
"12/08/2020 00:40:00","H Q",61844,21.17,-0.57,0.00
"12/08/2020 00:40:00","HUD VL",61758,23.78,2.04,0.00
"12/08/2020 00:40:00","LONGIL",61762,24.52,2.78,0.00
"12/08/2020 00:40:00","MHK VL",61756,22.48,0.74,0.00
"12/08/2020 00:40:00","MILLWD",61759,23.87,2.13,0.00
"12/08/2020 00:40:00","N.Y.C.",61761,24.02,2.28,0.00
"12/08/2020 00:40:00","NORTH",61755,21.39,-0.35,0.00
"12/08/2020 00:40:00","NPX",61845,23.46,1.72,0.00
"12/08/2020 00:40:00","O H",61846,20.22,-1.52,0.00
"12/08/2020 00:40:00","PJM",61847,22.37,0.63,0.00
"12/08/2020 00:40:00","WEST",61752,20.94,-0.80,0.00
"12/08/2020 00:45:00","CAPITL",61757,25.92,1.16,-9.49
"12/08/2020 00:45:00","CENTRL",61754,16.49,0.12,-1.10
"12/08/2020 00:45:00","DUNWOD",61760,23.97,1.54,-7.16
"12/08/2020 00:45:00","GENESE",61753,15.85,-0.29,-0.87
"12/08/2020 00:45:00","H Q",61844,14.87,-0.40,0.00
"12/08/2020 00:45:00","HUD VL",61758,23.73,1.42,-7.04
"12/08/2020 00:45:00","LONGIL",61762,24.37,1.94,-7.16
"12/08/2020 00:45:00","MHK VL",61756,16.70,0.52,-0.91
"12/08/2020 00:45:00","MILLWD",61759,24.00,1.50,-7.23
"12/08/2020 00:45:00","N.Y.C.",61761,24.04,1.60,-7.16
"12/08/2020 00:45:00","NORTH",61755,15.03,-0.24,0.00
