"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/06/2020 00:05:00","CAPITL",61757,16.23,0.87,0.00
"01/06/2020 00:05:00","CENTRL",61754,15.41,0.06,0.00
"01/06/2020 00:05:00","DUNWOD",61760,16.55,1.20,0.00
"01/06/2020 00:05:00","GENESE",61753,14.75,-0.60,0.00
"01/06/2020 00:05:00","H Q",61844,15.11,-0.25,0.00
"01/06/2020 00:05:00","HUD VL",61758,16.43,1.07,0.00
"01/06/2020 00:05:00","LONGIL",61762,16.89,1.54,0.00
"01/06/2020 00:05:00","MHK VL",61756,15.75,0.40,0.00
"01/06/2020 00:05:00","MILLWD",61759,16.49,1.14,0.00
"01/06/2020 00:05:00","N.Y.C.",61761,18.86,1.29,-2.22
"01/06/2020 00:05:00","NORTH",61755,15.32,-0.03,0.00
"01/06/2020 00:05:00","NPX",61845,16.32,0.97,0.00
"01/06/2020 00:05:00","O H",61846,14.12,-1.23,0.00
"01/06/2020 00:05:00","PJM",61847,15.63,0.28,0.00
"01/06/2020 00:05:00","WEST",61752,14.40,-0.95,0.00
"01/06/2020 00:10:00","CAPITL",61757,16.72,0.92,0.00
"01/06/2020 00:10:00","CENTRL",61754,15.80,0.00,0.00
"01/06/2020 00:10:00","DUNWOD",61760,17.05,1.25,0.00
"01/06/2020 00:10:00","GENESE",61753,15.11,-0.69,0.00
"01/06/2020 00:10:00","H Q",61844,15.57,-0.24,0.00
"01/06/2020 00:10:00","HUD VL",61758,16.92,1.12,0.00
"01/06/2020 00:10:00","LONGIL",61762,17.38,1.58,0.00
"01/06/2020 00:10:00","MHK VL",61756,16.21,0.41,0.00
"01/06/2020 00:10:00","MILLWD",61759,16.99,1.19,0.00
"01/06/2020 00:10:00","N.Y.C.",61761,17.16,1.36,0.00
"01/06/2020 00:10:00","NORTH",61755,15.77,-0.03,0.00
"01/06/2020 00:10:00","NPX",61845,16.81,1.01,0.00
"01/06/2020 00:10:00","O H",61846,14.38,-1.42,0.00
"01/06/2020 00:10:00","PJM",61847,15.98,0.17,0.00
"01/06/2020 00:10:00","WEST",61752,14.66,-1.14,0.00
"01/06/2020 00:15:00","CAPITL",61757,16.75,0.92,0.00
"01/06/2020 00:15:00","CENTRL",61754,15.84,0.00,0.00
"01/06/2020 00:15:00","DUNWOD",61760,17.06,1.22,0.00
"01/06/2020 00:15:00","GENESE",61753,15.14,-0.70,0.00
"01/06/2020 00:15:00","H Q",61844,15.60,-0.24,0.00
"01/06/2020 00:15:00","HUD VL",61758,16.93,1.09,0.00
"01/06/2020 00:15:00","LONGIL",61762,17.39,1.55,0.00
"01/06/2020 00:15:00","MHK VL",61756,16.25,0.41,0.00
"01/06/2020 00:15:00","MILLWD",61759,16.99,1.16,0.00
"01/06/2020 00:15:00","N.Y.C.",61761,17.17,1.33,0.00
"01/06/2020 00:15:00","NORTH",61755,15.81,-0.03,0.00
"01/06/2020 00:15:00","NPX",61845,16.85,1.01,0.00
"01/06/2020 00:15:00","O H",61846,14.43,-1.41,0.00
"01/06/2020 00:15:00","PJM",61847,16.01,0.17,0.00
"01/06/2020 00:15:00","WEST",61752,14.68,-1.16,0.00
"01/06/2020 00:20:00","CAPITL",61757,16.77,0.93,0.00
