"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"06/07/2015 00:00","CAPITL",61757,5.32,0.32,0.00,""
"06/07/2015 00:00","CENTRL",61754,5.05,0.06,0.00,""
"06/07/2015 00:00","DUNWOD",61760,5.47,0.47,0.00,""
"06/07/2015 00:00","GENESE",61753,4.90,-0.09,0.00,""
"06/07/2015 00:00","H Q",61844,4.91,-0.09,0.00,""
"06/07/2015 00:00","HUD VL",61758,5.46,0.46,0.00,""
"06/07/2015 00:00","LONGIL",61762,5.53,0.53,0.00,""
"06/07/2015 00:00","MHK VL",61756,5.10,0.11,0.00,""
"06/07/2015 00:00","MILLWD",61759,5.47,0.47,0.00,""
"06/07/2015 00:00","N.Y.C.",61761,5.49,0.50,0.00,""
"06/07/2015 00:00","NORTH",61755,4.91,-0.08,0.00,""
"06/07/2015 00:00","NPX",61845,5.37,0.38,0.00,""
"06/07/2015 00:00","O H",61846,4.86,-0.13,0.00,""
"06/07/2015 00:00","PJM",61847,5.26,0.26,0.00,""
"06/07/2015 00:00","WEST",61752,4.91,-0.08,0.00,""
"06/07/2015 01:00","CAPITL",61757,5.52,0.32,0.00,""
"06/07/2015 01:00","CENTRL",61754,5.25,0.05,0.00,""
"06/07/2015 01:00","DUNWOD",61760,5.67,0.47,0.00,""
"06/07/2015 01:00","GENESE",61753,5.09,-0.11,0.00,""
"06/07/2015 01:00","H Q",61844,5.12,-0.08,0.00,""
"06/07/2015 01:00","HUD VL",61758,5.66,0.46,0.00,""
"06/07/2015 01:00","LONGIL",61762,5.74,0.54,0.00,""
"06/07/2015 01:00","MHK VL",61756,5.30,0.10,0.00,""
"06/07/2015 01:00","MILLWD",61759,5.67,0.47,0.00,""
"06/07/2015 01:00","N.Y.C.",61761,5.69,0.49,0.00,""
"06/07/2015 01:00","NORTH",61755,5.12,-0.08,0.00,""
"06/07/2015 01:00","NPX",61845,5.58,0.38,0.00,""
"06/07/2015 01:00","O H",61846,5.06,-0.14,0.00,""
"06/07/2015 01:00","PJM",61847,5.46,0.26,0.00,""
"06/07/2015 01:00","WEST",61752,5.11,-0.09,0.00,""
"06/07/2015 02:00","CAPITL",61757,5.47,0.31,0.00,""
"06/07/2015 02:00","CENTRL",61754,5.22,0.05,0.00,""
"06/07/2015 02:00","DUNWOD",61760,5.63,0.46,0.00,""
"06/07/2015 02:00","GENESE",61753,5.08,-0.09,0.00,""
"06/07/2015 02:00","H Q",61844,5.09,-0.08,0.00,""
"06/07/2015 02:00","HUD VL",61758,5.62,0.45,0.00,""
"06/07/2015 02:00","LONGIL",61762,5.69,0.53,0.00,""
"06/07/2015 02:00","MHK VL",61756,5.27,0.10,0.00,""
"06/07/2015 02:00","MILLWD",61759,5.63,0.46,0.00,""
"06/07/2015 02:00","N.Y.C.",61761,5.65,0.48,0.00,""
"06/07/2015 02:00","NORTH",61755,5.09,-0.08,0.00,""
"06/07/2015 02:00","NPX",61845,5.54,0.37,0.00,""
"06/07/2015 02:00","O H",61846,5.05,-0.11,0.00,""
"06/07/2015 02:00","PJM",61847,5.43,0.26,0.00,""
"06/07/2015 02:00","WEST",61752,5.11,-0.06,0.00,""
"06/07/2015 03:00","CAPITL",61757,5.45,0.31,0.00,""
"06/07/2015 03:00","CENTRL",61754,5.20,0.06,0.00,""
"06/07/2015 03:00","DUNWOD",61760,5.61,0.47,0.00,""
"06/07/2015 03:00","GENESE",61753,5.07,-0.07,0.00,""
"06/07/2015 03:00","H Q",61844,5.05,-0.09,0.00,""
"06/07/2015 03:00","HUD VL",61758,5.60,0.46,0.00,""
"06/07/2015 03:00","LONGIL",61762,5.73,0.60,0.00,""
"06/07/2015 03:00","MHK VL",61756,5.23,0.10,0.00,""
"06/07/2015 03:00","MILLWD",61759,5.60,0.47,0.00,""
"06/07/2015 03:00","N.Y.C.",61761,5.63,0.50,0.00,""
"06/07/2015 03:00","NORTH",61755,5.05,-0.09,0.00,""
"06/07/2015 03:00","NPX",61845,5.51,0.38,0.00,""
"06/07/2015 03:00","O H",61846,5.06,-0.08,0.00,""
"06/07/2015 03:00","PJM",61847,5.42,0.28,0.00,""
"06/07/2015 03:00","WEST",61752,5.11,-0.02,0.00,""
"06/07/2015 04:00","CAPITL",61757,5.68,0.33,0.00,""
"06/07/2015 04:00","CENTRL",61754,5.41,0.06,0.00,""
"06/07/2015 04:00","DUNWOD",61760,5.85,0.50,0.00,""
"06/07/2015 04:00","GENESE",61753,5.28,-0.07,0.00,""
"06/07/2015 04:00","H Q",61844,5.26,-0.09,0.00,""
"06/07/2015 04:00","HUD VL",61758,5.84,0.49,0.00,""
"06/07/2015 04:00","LONGIL",61762,5.97,0.62,0.00,""
"06/07/2015 04:00","MHK VL",61756,5.44,0.09,0.00,""
"06/07/2015 04:00","MILLWD",61759,5.85,0.50,0.00,""
"06/07/2015 04:00","N.Y.C.",61761,5.88,0.53,0.00,""
"06/07/2015 04:00","NORTH",61755,5.26,-0.09,0.00,""
"06/07/2015 04:00","NPX",61845,5.76,0.41,0.00,""
"06/07/2015 04:00","O H",61846,5.27,-0.08,0.00,""
"06/07/2015 04:00","PJM",61847,5.65,0.30,0.00,""
"06/07/2015 04:00","WEST",61752,5.33,-0.02,0.00,""
"06/07/2015 05:00","CAPITL",61757,6.41,0.38,0.00,""
"06/07/2015 05:00","CENTRL",61754,6.09,0.06,0.00,""
"06/07/2015 05:00","DUNWOD",61760,6.58,0.55,0.00,""
"06/07/2015 05:00","GENESE",61753,5.95,-0.08,0.00,""
"06/07/2015 05:00","H Q",61844,5.93,-0.10,0.00,""
"06/07/2015 05:00","HUD VL",61758,6.57,0.54,0.00,""
"06/07/2015 05:00","LONGIL",61762,6.74,0.70,0.00,""
"06/07/2015 05:00","MHK VL",61756,6.13,0.11,0.00,""
"06/07/2015 05:00","MILLWD",61759,6.57,0.54,0.00,""
"06/07/2015 05:00","N.Y.C.",61761,6.60,0.57,0.00,""
"06/07/2015 05:00","NORTH",61755,5.93,-0.10,0.00,""
"06/07/2015 05:00","NPX",61845,6.49,0.45,0.00,""
"06/07/2015 05:00","O H",61846,5.93,-0.10,0.00,""
"06/07/2015 05:00","PJM",61847,6.34,0.31,0.00,""
"06/07/2015 05:00","WEST",61752,5.99,-0.04,0.00,""
"06/07/2015 06:00","CAPITL",61757,3.53,0.21,0.00,""
"06/07/2015 06:00","CENTRL",61754,3.36,0.04,0.00,""
"06/07/2015 06:00","DUNWOD",61760,3.63,0.31,0.00,""
"06/07/2015 06:00","GENESE",61753,3.29,-0.03,0.00,""
"06/07/2015 06:00","H Q",61844,3.27,-0.05,0.00,""
"06/07/2015 06:00","HUD VL",61758,3.63,0.31,0.00,""
"06/07/2015 06:00","LONGIL",61762,5.92,0.41,-2.19,""
"06/07/2015 06:00","MHK VL",61756,3.39,0.06,0.00,""
"06/07/2015 06:00","MILLWD",61759,3.63,0.31,0.00,""
"06/07/2015 06:00","N.Y.C.",61761,3.65,0.33,0.00,""
"06/07/2015 06:00","NORTH",61755,3.27,-0.05,0.00,""
"06/07/2015 06:00","NPX",61845,3.58,0.25,0.00,""
"06/07/2015 06:00","O H",61846,3.29,-0.04,0.00,""
"06/07/2015 06:00","PJM",61847,3.51,0.18,0.00,""
"06/07/2015 06:00","WEST",61752,3.33,0.01,0.00,""
"06/07/2015 07:00","CAPITL",61757,-59.30,-3.59,0.00,""
"06/07/2015 07:00","CENTRL",61754,-56.96,-1.25,0.00,""
"06/07/2015 07:00","DUNWOD",61760,-60.82,-5.11,0.00,""
"06/07/2015 07:00","GENESE",61753,-56.31,-0.60,0.00,""
"06/07/2015 07:00","H Q",61844,-54.56,1.15,0.00,""
