"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)","Scarcity In Effect (Y/N)"
"04/30/2015 00:00","CAPITL",61757,14.66,0.67,-0.67,""
"04/30/2015 00:00","CENTRL",61754,13.53,0.16,-0.04,""
"04/30/2015 00:00","DUNWOD",61760,14.98,1.13,-0.52,""
"04/30/2015 00:00","GENESE",61753,13.29,-0.07,-0.03,""
"04/30/2015 00:00","H Q",61844,13.09,-0.24,0.00,""
"04/30/2015 00:00","HUD VL",61758,14.93,1.09,-0.51,""
"04/30/2015 00:00","LONGIL",61762,15.28,1.43,-0.52,""
"04/30/2015 00:00","MHK VL",61756,13.53,0.16,-0.05,""
"04/30/2015 00:00","MILLWD",61759,14.96,1.12,-0.52,""
"04/30/2015 00:00","N.Y.C.",61761,15.06,1.22,-0.52,""
"04/30/2015 00:00","NORTH",61755,12.91,-0.42,0.00,""
"04/30/2015 00:00","NPX",61845,14.83,0.89,-0.62,""
"04/30/2015 00:00","O H",61846,13.19,-0.17,-0.04,""
"04/30/2015 00:00","PJM",61847,14.27,0.63,-0.32,""
"04/30/2015 00:00","WEST",61752,13.40,0.03,-0.04,""
"04/30/2015 01:00","CAPITL",61757,10.96,0.52,-0.66,""
"04/30/2015 01:00","CENTRL",61754,9.96,0.14,-0.04,""
"04/30/2015 01:00","DUNWOD",61760,11.10,0.80,-0.52,""
"04/30/2015 01:00","GENESE",61753,9.77,-0.04,-0.03,""
"04/30/2015 01:00","H Q",61844,9.59,-0.19,0.00,""
"04/30/2015 01:00","HUD VL",61758,11.07,0.78,-0.50,""
"04/30/2015 01:00","LONGIL",61762,11.30,1.01,-0.52,""
"04/30/2015 01:00","MHK VL",61756,9.94,0.11,-0.05,""
"04/30/2015 01:00","MILLWD",61759,11.09,0.79,-0.52,""
"04/30/2015 01:00","N.Y.C.",61761,11.15,0.85,-0.52,""
"04/30/2015 01:00","NORTH",61755,9.47,-0.32,0.00,""
"04/30/2015 01:00","NPX",61845,11.06,0.67,-0.61,""
"04/30/2015 01:00","O H",61846,9.74,-0.08,-0.04,""
"04/30/2015 01:00","PJM",61847,10.57,0.47,-0.32,""
"04/30/2015 01:00","WEST",61752,9.89,0.07,-0.04,""
"04/30/2015 02:00","CAPITL",61757,10.61,0.54,0.00,""
"04/30/2015 02:00","CENTRL",61754,10.19,0.13,0.00,""
"04/30/2015 02:00","DUNWOD",61760,10.87,0.80,0.00,""
"04/30/2015 02:00","GENESE",61753,9.99,-0.08,0.00,""
"04/30/2015 02:00","H Q",61844,9.88,-0.19,0.00,""
"04/30/2015 02:00","HUD VL",61758,10.86,0.79,0.00,""
"04/30/2015 02:00","LONGIL",61762,11.06,0.99,0.00,""
"04/30/2015 02:00","MHK VL",61756,10.17,0.10,0.00,""
"04/30/2015 02:00","MILLWD",61759,10.86,0.79,0.00,""
"04/30/2015 02:00","N.Y.C.",61761,10.92,0.85,0.00,""
"04/30/2015 02:00","NORTH",61755,9.73,-0.33,0.00,""
"04/30/2015 02:00","NPX",61845,10.77,0.70,0.00,""
"04/30/2015 02:00","O H",61846,9.94,-0.13,0.00,""
"04/30/2015 02:00","PJM",61847,10.52,0.45,0.00,""
"04/30/2015 02:00","WEST",61752,10.09,0.02,0.00,""
"04/30/2015 03:00","CAPITL",61757,12.26,0.62,0.00,""
"04/30/2015 03:00","CENTRL",61754,11.81,0.17,0.00,""
"04/30/2015 03:00","DUNWOD",61760,12.54,0.89,0.00,""
"04/30/2015 03:00","GENESE",61753,11.57,-0.07,0.00,""
"04/30/2015 03:00","H Q",61844,11.42,-0.22,0.00,""
"04/30/2015 03:00","HUD VL",61758,12.53,0.89,0.00,""
"04/30/2015 03:00","LONGIL",61762,12.77,1.13,0.00,""
"04/30/2015 03:00","MHK VL",61756,11.77,0.13,0.00,""
"04/30/2015 03:00","MILLWD",61759,12.53,0.89,0.00,""
"04/30/2015 03:00","N.Y.C.",61761,12.59,0.95,0.00,""
"04/30/2015 03:00","NORTH",61755,11.26,-0.38,0.00,""
"04/30/2015 03:00","NPX",61845,12.45,0.81,0.00,""
"04/30/2015 03:00","O H",61846,11.53,-0.11,0.00,""
"04/30/2015 03:00","PJM",61847,12.18,0.54,0.00,""
"04/30/2015 03:00","WEST",61752,11.70,0.06,0.00,""
"04/30/2015 04:00","CAPITL",61757,12.28,0.56,0.00,""
"04/30/2015 04:00","CENTRL",61754,11.93,0.21,0.00,""
"04/30/2015 04:00","DUNWOD",61760,12.63,0.91,0.00,""
"04/30/2015 04:00","GENESE",61753,11.75,0.03,0.00,""
"04/30/2015 04:00","H Q",61844,11.51,-0.21,0.00,""
"04/30/2015 04:00","HUD VL",61758,12.61,0.90,0.00,""
"04/30/2015 04:00","LONGIL",61762,12.87,1.15,0.00,""
"04/30/2015 04:00","MHK VL",61756,11.88,0.16,0.00,""
"04/30/2015 04:00","MILLWD",61759,12.62,0.90,0.00,""
"04/30/2015 04:00","N.Y.C.",61761,12.69,0.98,0.00,""
"04/30/2015 04:00","NORTH",61755,11.37,-0.35,0.00,""
"04/30/2015 04:00","NPX",61845,12.47,0.75,0.00,""
"04/30/2015 04:00","O H",61846,11.75,0.03,0.00,""
