"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"09/08/2020 00:05:00","CAPITL",61757,14.79,0.98,0.00
"09/08/2020 00:05:00","CENTRL",61754,13.80,-0.01,0.00
"09/08/2020 00:05:00","DUNWOD",61760,15.06,1.24,0.00
"09/08/2020 00:05:00","GENESE",61753,13.50,-0.32,0.00
"09/08/2020 00:05:00","H Q",61844,12.69,-0.26,0.86
"09/08/2020 00:05:00","HUD VL",61758,14.86,1.05,0.00
"09/08/2020 00:05:00","LONGIL",61762,15.47,1.66,0.00
"09/08/2020 00:05:00","MHK VL",61756,14.17,0.36,0.00
"09/08/2020 00:05:00","MILLWD",61759,14.96,1.15,0.00
"09/08/2020 00:05:00","N.Y.C.",61761,15.18,1.37,0.00
"09/08/2020 00:05:00","NORTH",61755,13.55,-0.26,0.00
"09/08/2020 00:05:00","NPX",61845,13.85,0.90,0.86
"09/08/2020 00:05:00","O H",61846,12.48,-0.73,0.60
"09/08/2020 00:05:00","PJM",61847,-1.77,0.18,15.76
"09/08/2020 00:05:00","WEST",61752,13.32,-0.50,0.00
"09/08/2020 00:10:00","CAPITL",61757,14.87,1.01,0.00
"09/08/2020 00:10:00","CENTRL",61754,13.86,0.00,0.00
"09/08/2020 00:10:00","DUNWOD",61760,15.11,1.25,0.00
"09/08/2020 00:10:00","GENESE",61753,13.53,-0.33,0.00
"09/08/2020 00:10:00","H Q",61844,12.73,-0.28,0.86
"09/08/2020 00:10:00","HUD VL",61758,14.91,1.05,0.00
"09/08/2020 00:10:00","LONGIL",61762,15.52,1.66,0.00
"09/08/2020 00:10:00","MHK VL",61756,14.21,0.35,0.00
"09/08/2020 00:10:00","MILLWD",61759,15.01,1.15,0.00
"09/08/2020 00:10:00","N.Y.C.",61761,15.23,1.37,0.00
"09/08/2020 00:10:00","NORTH",61755,13.57,-0.29,0.00
"09/08/2020 00:10:00","NPX",61845,13.92,0.91,0.86
"09/08/2020 00:10:00","O H",61846,12.51,-0.75,0.60
"09/08/2020 00:10:00","PJM",61847,-1.72,0.18,15.76
"09/08/2020 00:10:00","WEST",61752,13.35,-0.51,0.00
"09/08/2020 00:15:00","CAPITL",61757,14.93,1.01,0.00
"09/08/2020 00:15:00","CENTRL",61754,13.98,0.07,0.00
"09/08/2020 00:15:00","DUNWOD",61760,15.11,1.20,0.00
"09/08/2020 00:15:00","GENESE",61753,13.65,-0.26,0.00
"09/08/2020 00:15:00","H Q",61844,12.76,-0.29,0.86
"09/08/2020 00:15:00","HUD VL",61758,14.93,1.01,0.00
"09/08/2020 00:15:00","LONGIL",61762,15.55,1.63,-0.02
"09/08/2020 00:15:00","MHK VL",61756,14.27,0.36,0.00
"09/08/2020 00:15:00","MILLWD",61759,15.02,1.11,0.00
"09/08/2020 00:15:00","N.Y.C.",61761,15.22,1.31,0.00
"09/08/2020 00:15:00","NORTH",61755,13.59,-0.32,0.00
"09/08/2020 00:15:00","NPX",61845,13.96,0.90,0.86
"09/08/2020 00:15:00","O H",61846,12.67,-0.64,0.60
"09/08/2020 00:15:00","PJM",61847,-1.59,0.26,15.76
"09/08/2020 00:15:00","WEST",61752,13.56,-0.35,0.00
"09/08/2020 00:20:00","CAPITL",61757,14.73,1.00,0.00
"09/08/2020 00:20:00","CENTRL",61754,13.77,0.04,0.00
"09/08/2020 00:20:00","DUNWOD",61760,14.92,1.19,0.00
"09/08/2020 00:20:00","GENESE",61753,13.47,-0.26,0.00
"09/08/2020 00:20:00","H Q",61844,13.44,-0.29,0.00
"09/08/2020 00:20:00","HUD VL",61758,14.74,1.02,0.00
"09/08/2020 00:20:00","LONGIL",61762,15.46,1.62,-0.11
"09/08/2020 00:20:00","MHK VL",61756,14.07,0.34,0.00
"09/08/2020 00:20:00","MILLWD",61759,14.84,1.11,0.00
"09/08/2020 00:20:00","N.Y.C.",61761,15.05,1.32,0.00
"09/08/2020 00:20:00","NORTH",61755,13.40,-0.33,0.00
"09/08/2020 00:20:00","NPX",61845,14.63,0.91,0.00
"09/08/2020 00:20:00","O H",61846,13.10,-0.63,0.00
"09/08/2020 00:20:00","PJM",61847,13.95,0.22,0.00
"09/08/2020 00:20:00","WEST",61752,13.36,-0.37,0.00
"09/08/2020 00:25:00","CAPITL",61757,14.74,1.02,0.00
"09/08/2020 00:25:00","CENTRL",61754,13.78,0.06,0.00
"09/08/2020 00:25:00","DUNWOD",61760,14.92,1.19,0.00
"09/08/2020 00:25:00","GENESE",61753,13.48,-0.25,0.00
"09/08/2020 00:25:00","H Q",61844,13.43,-0.30,0.00
"09/08/2020 00:25:00","HUD VL",61758,14.74,1.02,0.00
"09/08/2020 00:25:00","LONGIL",61762,19.58,1.62,-4.23
"09/08/2020 00:25:00","MHK VL",61756,14.08,0.36,0.00
"09/08/2020 00:25:00","MILLWD",61759,14.84,1.11,0.00
"09/08/2020 00:25:00","N.Y.C.",61761,15.06,1.33,0.00
"09/08/2020 00:25:00","NORTH",61755,13.39,-0.34,0.00
"09/08/2020 00:25:00","NPX",61845,14.63,0.91,0.00
"09/08/2020 00:25:00","O H",61846,13.11,-0.62,0.00
"09/08/2020 00:25:00","PJM",61847,13.98,0.25,0.00
"09/08/2020 00:25:00","WEST",61752,13.37,-0.36,0.00
"09/08/2020 00:30:00","CAPITL",61757,14.76,1.02,0.00
"09/08/2020 00:30:00","CENTRL",61754,13.81,0.07,0.00
"09/08/2020 00:30:00","DUNWOD",61760,14.92,1.18,0.00
"09/08/2020 00:30:00","GENESE",61753,13.48,-0.26,0.00
"09/08/2020 00:30:00","H Q",61844,13.44,-0.30,0.00
"09/08/2020 00:30:00","HUD VL",61758,14.73,0.99,0.00
"09/08/2020 00:30:00","LONGIL",61762,19.58,1.59,-4.25
"09/08/2020 00:30:00","MHK VL",61756,14.10,0.36,0.00
"09/08/2020 00:30:00","MILLWD",61759,14.84,1.10,0.00
"09/08/2020 00:30:00","N.Y.C.",61761,15.05,1.31,0.00
"09/08/2020 00:30:00","NORTH",61755,13.40,-0.34,0.00
"09/08/2020 00:30:00","NPX",61845,14.64,0.89,0.00
"09/08/2020 00:30:00","O H",61846,13.11,-0.63,0.00
"09/08/2020 00:30:00","PJM",61847,14.00,0.26,0.00
"09/08/2020 00:30:00","WEST",61752,13.40,-0.34,0.00
"09/08/2020 00:35:00","CAPITL",61757,14.77,1.02,0.00
"09/08/2020 00:35:00","CENTRL",61754,13.83,0.07,0.00
"09/08/2020 00:35:00","DUNWOD",61760,14.93,1.17,0.00
"09/08/2020 00:35:00","GENESE",61753,13.49,-0.26,0.00
"09/08/2020 00:35:00","H Q",61844,13.47,-0.29,0.00
"09/08/2020 00:35:00","HUD VL",61758,14.73,0.98,0.00
"09/08/2020 00:35:00","LONGIL",61762,15.45,1.58,-0.11
"09/08/2020 00:35:00","MHK VL",61756,14.11,0.36,0.00
"09/08/2020 00:35:00","MILLWD",61759,14.84,1.09,0.00
"09/08/2020 00:35:00","N.Y.C.",61761,15.05,1.29,0.00
"09/08/2020 00:35:00","NORTH",61755,13.43,-0.33,0.00
"09/08/2020 00:35:00","NPX",61845,14.65,0.89,0.00
"09/08/2020 00:35:00","O H",61846,13.12,-0.63,0.00
"09/08/2020 00:35:00","PJM",61847,13.99,0.23,0.00
"09/08/2020 00:35:00","WEST",61752,13.39,-0.37,0.00
"09/08/2020 00:40:00","CAPITL",61757,14.64,1.00,0.00
"09/08/2020 00:40:00","CENTRL",61754,13.71,0.07,0.00
"09/08/2020 00:40:00","DUNWOD",61760,14.81,1.16,0.00
"09/08/2020 00:40:00","GENESE",61753,13.41,-0.23,0.00
"09/08/2020 00:40:00","H Q",61844,13.36,-0.29,0.00
"09/08/2020 00:40:00","HUD VL",61758,14.62,0.97,0.00
"09/08/2020 00:40:00","LONGIL",61762,15.23,1.57,-0.02
"09/08/2020 00:40:00","MHK VL",61756,14.00,0.35,0.00
"09/08/2020 00:40:00","MILLWD",61759,14.72,1.08,0.00
"09/08/2020 00:40:00","N.Y.C.",61761,14.92,1.27,0.00
