"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"05/17/2021 00:00",983,1276,472,786,718,1604,521,186,4051,511,1276,12384
"05/17/2021 01:00",953,1250,456,762,683,1536,501,174,3907,502,1250,11974
"05/17/2021 02:00",938,1227,439,751,664,1494,497,166,3805,500,1236,11717
"05/17/2021 03:00",938,1225,430,749,658,1484,499,164,3757,500,1234,11638
"05/17/2021 04:00",965,1274,435,770,667,1524,516,168,3786,507,1259,11871
"05/17/2021 05:00",1029,1368,454,825,710,1620,568,185,3979,521,1320,12579
"05/17/2021 06:00",1123,1514,498,894,779,1754,651,216,4378,542,1412,13761
"05/17/2021 07:00",1183,1593,561,951,836,1882,693,239,4851,562,1496,14847
"05/17/2021 08:00",1163,1582,591,963,840,1934,680,250,5150,552,1545,15250
"05/17/2021 09:00",1120,1546,611,969,822,1950,653,257,5339,545,1557,15369
"05/17/2021 10:00",1097,1537,620,983,809,1972,633,264,5442,542,1564,15463
"05/17/2021 11:00",1078,1542,623,995,821,1983,621,265,5531,537,1559,15555
"05/17/2021 12:00",1084,1559,624,1000,837,2003,617,269,5583,535,1551,15662
"05/17/2021 13:00",1085,1561,623,1001,845,2027,608,265,5614,530,1556,15715
"05/17/2021 14:00",1082,1540,623,997,860,2054,605,267,5624,529,1540,15721
"05/17/2021 15:00",1094,1523,627,988,886,2096,605,275,5664,534,1520,15812
"05/17/2021 16:00",1148,1533,635,990,935,2190,616,284,5697,540,1517,16085
"05/17/2021 17:00",1223,1570,643,1010,985,2311,651,296,5682,552,1513,16436
"05/17/2021 18:00",1285,1609,631,1029,1020,2334,686,303,5453,567,1511,16428
"05/17/2021 19:00",1313,1644,625,1045,1039,2355,714,304,5343,578,1532,16492
"05/17/2021 20:00",1329,1660,630,1054,1049,2381,742,308,5261,584,1547,16545
"05/17/2021 21:00",1278,1615,605,1034,1004,2261,714,287,5076,571,1554,15999
"05/17/2021 22:00",1175,1499,560,955,903,2039,652,250,4782,550,1475,14840
"05/17/2021 23:00",1084,1394,512,885,810,1823,589,215,4466,526,1393,13697
"05/18/2021 00:00",1024,1338,468,834,744,1665,534,186,4183,515,1323,12814
"05/18/2021 01:00",987,1302,448,803,707,1583,511,175,4018,510,1283,12327
"05/18/2021 02:00",969,1267,434,787,690,1532,503,168,3898,505,1260,12013
