"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"12/28/2021 00:00",1181,1554,533,954,954,1944,724,282,4644,654,1459,14883
"12/28/2021 01:00",1136,1507,504,916,908,1815,691,266,4455,644,1393,14235
"12/28/2021 02:00",1124,1492,481,901,890,1754,681,256,4316,637,1370,13902
"12/28/2021 03:00",1116,1486,467,899,891,1731,681,257,4258,630,1366,13782
"12/28/2021 04:00",1134,1498,482,919,895,1758,687,266,4269,631,1403,13942
"12/28/2021 05:00",1185,1583,495,977,932,1842,733,282,4466,645,1476,14616
"12/28/2021 06:00",1285,1691,543,1061,1005,1979,800,303,4855,654,1595,15771
"12/28/2021 07:00",1372,1796,591,1135,1068,2121,862,330,5227,679,1706,16887
"12/28/2021 08:00",1412,1817,605,1156,1098,2194,878,339,5495,694,1722,17410
"12/28/2021 09:00",1397,1813,620,1168,1074,2186,900,332,5681,707,1745,17623
"12/28/2021 10:00",1360,1813,628,1169,1019,2153,894,328,5745,704,1760,17573
"12/28/2021 11:00",1323,1801,627,1185,978,2132,891,325,5804,698,1770,17534
"12/28/2021 12:00",1341,1776,620,1171,996,2176,890,321,5834,691,1780,17596
"12/28/2021 13:00",1340,1775,625,1169,1016,2205,871,318,5826,687,1771,17603
"12/28/2021 14:00",1359,1815,625,1166,1048,2251,884,322,5815,683,1735,17703
"12/28/2021 15:00",1427,1848,634,1182,1089,2319,897,336,5835,689,1713,17969
"12/28/2021 16:00",1512,1935,664,1221,1170,2520,942,362,5971,710,1756,18763
"12/28/2021 17:00",1593,1979,714,1290,1253,2730,984,400,6124,729,1862,19658
"12/28/2021 18:00",1585,1951,717,1268,1249,2718,974,408,5987,724,1861,19442
"12/28/2021 19:00",1543,1922,694,1232,1237,2647,952,397,5808,716,1823,18971
"12/28/2021 20:00",1486,1857,669,1185,1205,2561,907,379,5608,707,1776,18340
