"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"07/10/2021 00:00",1388,1526,762,931,1130,2760,652,339,6654,546,1529,18217
"07/10/2021 01:00",1324,1449,721,896,1053,2573,608,317,6345,535,1476,17297
"07/10/2021 02:00",1284,1417,681,869,1007,2445,579,299,6083,526,1442,16632
"07/10/2021 03:00",1260,1386,651,851,982,2353,562,285,5870,521,1414,16135
"07/10/2021 04:00",1240,1375,633,844,963,2299,551,278,5719,520,1402,15824
"07/10/2021 05:00",1228,1379,628,850,945,2268,552,273,5625,519,1393,15660
"07/10/2021 06:00",1221,1392,629,858,943,2246,560,271,5619,521,1384,15644
"07/10/2021 07:00",1239,1424,649,891,961,2377,592,287,5804,542,1436,16202
"07/10/2021 08:00",1273,1489,689,932,1002,2609,642,316,6076,553,1521,17102
"07/10/2021 09:00",1311,1552,722,979,1061,2842,675,346,6405,554,1565,18012
"07/10/2021 10:00",1329,1588,769,1031,1128,3073,700,369,6698,556,1608,18849
"07/10/2021 11:00",1336,1629,804,1073,1170,3300,701,393,6931,558,1643,19538
"07/10/2021 12:00",1349,1661,827,1074,1199,3463,703,405,7081,555,1676,19993
"07/10/2021 13:00",1355,1675,843,1097,1235,3567,711,412,7134,557,1701,20287
"07/10/2021 14:00",1338,1684,844,1136,1259,3651,717,405,7209,560,1708,20511
"07/10/2021 15:00",1332,1725,847,1148,1302,3692,747,406,7195,567,1736,20697
"07/10/2021 16:00",1383,1778,871,1178,1333,3726,781,410,7199,576,1774,21009
"07/10/2021 17:00",1485,1840,902,1212,1362,3846,805,418,7281,586,1876,21613
"07/10/2021 18:00",1541,1853,873,1212,1332,3773,806,394,7198,594,1869,21445
"07/10/2021 19:00",1531,1825,838,1182,1324,3522,807,387,6873,595,1826,20710
"07/10/2021 20:00",1526,1796,823,1145,1305,3366,809,374,6784,593,1775,20296
"07/10/2021 21:00",1508,1770,807,1125,1269,3220,800,370,6760,594,1747,19970
"07/10/2021 22:00",1444,1669,781,1051,1209,3036,748,361,6653,576,1708,19236
