"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/10/2021 00:00",1348,1700,749,1082,1107,2686,703,343,6642,555,1675,18590
"06/10/2021 01:00",1284,1617,699,1014,1025,2516,659,318,6367,547,1589,17635
"06/10/2021 02:00",1235,1543,659,969,968,2394,640,301,6161,545,1523,16938
"06/10/2021 03:00",1200,1495,630,944,931,2316,621,288,6012,542,1482,16461
"06/10/2021 04:00",1195,1495,614,938,913,2293,620,278,5946,547,1468,16307
"06/10/2021 05:00",1220,1542,614,957,916,2288,638,280,5999,556,1480,16490
"06/10/2021 06:00",1282,1628,647,997,949,2330,685,299,6271,573,1534,17195
"06/10/2021 07:00",1340,1712,708,1067,1010,2472,712,321,6652,595,1607,18196
"06/10/2021 08:00",1349,1742,755,1111,1051,2607,713,341,6962,589,1657,18877
"06/10/2021 09:00",1339,1779,800,1140,1083,2705,708,358,7170,587,1701,19370
"06/10/2021 10:00",1345,1832,835,1169,1125,2824,718,375,7330,588,1768,19909
"06/10/2021 11:00",1356,1877,860,1204,1185,2975,725,397,7486,580,1832,20477
"06/10/2021 12:00",1377,1934,892,1225,1259,3053,732,416,7555,584,1869,20896
"06/10/2021 13:00",1392,1982,913,1248,1312,3112,743,428,7616,586,1923,21255
"06/10/2021 14:00",1423,2009,922,1270,1348,3190,747,433,7647,588,1956,21533
"06/10/2021 15:00",1479,2048,917,1300,1386,3241,760,434,7556,591,1975,21687
"06/10/2021 16:00",1558,2106,919,1321,1411,3228,783,438,7403,603,2009,21779
"06/10/2021 17:00",1649,2165,920,1346,1447,3250,820,439,7314,613,2037,22000
"06/10/2021 18:00",1667,2191,856,1336,1422,3201,843,414,6967,615,2003,21515
"06/10/2021 19:00",1656,2142,825,1319,1386,3024,861,404,6768,617,1949,20951
"06/10/2021 20:00",1621,2089,793,1270,1333,2856,865,387,6549,620,1864,20247
"06/10/2021 21:00",1547,2031,756,1235,1256,2700,840,363,6352,611,1858,19549
"06/10/2021 22:00",1423,1874,691,1143,1126,2471,769,327,6090,582,1768,18264
"06/10/2021 23:00",1309,1729,634,1055,1017,2239,701,291,5800,555,1653,16983
"06/11/2021 00:00",1234,1612,592,990,940,2044,642,268,5269,550,1569,15710
"06/11/2021 01:00",1175,1523,554,937,867,1913,597,247,4981,540,1494,14828
"06/11/2021 02:00",1138,1452,526,906,822,1828,579,230,4790,534,1444,14249
"06/11/2021 03:00",1117,1417,506,892,794,1783,566,220,4659,531,1422,13907
"06/11/2021 04:00",1126,1424,500,895,788,1796,575,214,4629,536,1424,13907
"06/11/2021 05:00",1162,1478,505,923,798,1825,598,222,4735,545,1446,14237
"06/11/2021 06:00",1243,1572,541,972,843,1917,668,250,5072,571,1506,15155
"06/11/2021 07:00",1315,1660,600,1052,901,2064,715,276,5510,601,1593,16287
"06/11/2021 08:00",1339,1688,646,1109,931,2190,727,298,5842,601,1663,17034
"06/11/2021 09:00",1343,1723,676,1150,948,2270,730,311,6041,600,1718,17510
"06/11/2021 10:00",1353,1771,697,1192,982,2348,745,318,6165,598,1792,17961
"06/11/2021 11:00",1358,1809,706,1247,1017,2431,752,337,6257,597,1867,18378
"06/11/2021 12:00",1368,1861,723,1280,1054,2490,750,348,6309,605,1927,18715
"06/11/2021 13:00",1376,1911,732,1318,1078,2548,765,352,6374,608,2004,19066
"06/11/2021 14:00",1399,1939,740,1352,1101,2617,773,352,6399,606,2055,19333
"06/11/2021 15:00",1437,1967,740,1380,1121,2678,775,355,6384,597,2070,19504
"06/11/2021 16:00",1491,1998,735,1383,1133,2723,778,359,6279,605,2090,19574
"06/11/2021 17:00",1544,2023,736,1387,1160,2769,797,362,6183,609,2093,19663
"06/11/2021 18:00",1551,2017,714,1369,1166,2758,808,362,5973,606,2060,19384
"06/11/2021 19:00",1529,1971,683,1337,1146,2667,811,343,5858,609,1991,18945
"06/11/2021 20:00",1506,1921,666,1286,1134,2587,811,334,5716,605,1909,18475
"06/11/2021 21:00",1465,1889,654,1258,1097,2505,790,318,5580,598,1908,18062
"06/11/2021 22:00",1383,1776,627,1174,1021,2344,733,297,5376,578,1836,17145
"06/11/2021 23:00",1298,1651,586,1079,942,2155,671,276,5133,553,1714,16058
"06/12/2021 00:00",1199,1526,534,980,871,2006,592,247,4849,548,1553,14905
"06/12/2021 01:00",1149,1439,501,927,811,1874,554,229,4656,539,1475,14154
"06/12/2021 02:00",1120,1385,478,892,775,1790,536,217,4510,532,1420,13655
"06/12/2021 03:00",1101,1351,461,870,756,1739,525,209,4415,525,1386,13338
"06/12/2021 04:00",1091,1348,453,859,749,1719,528,205,4367,526,1371,13216
"06/12/2021 05:00",1090,1360,456,857,750,1688,525,206,4343,525,1360,13160
"06/12/2021 06:00",1108,1395,471,865,775,1704,559,220,4476,533,1358,13464
"06/12/2021 07:00",1158,1450,509,912,821,1822,601,245,4704,557,1417,14196
"06/12/2021 08:00",1208,1502,561,964,872,1984,632,277,4969,563,1517,15049
"06/12/2021 09:00",1234,1550,598,1004,909,2115,651,303,5223,561,1600,15748
"06/12/2021 10:00",1238,1607,632,1042,951,2230,656,314,5434,563,1668,16335
"06/12/2021 11:00",1231,1635,653,1068,986,2327,646,328,5537,561,1725,16697
"06/12/2021 12:00",1220,1657,672,1088,1024,2410,639,340,5592,557,1753,16952
"06/12/2021 13:00",1214,1671,681,1115,1054,2468,633,348,5599,561,1789,17133
"06/12/2021 14:00",1220,1697,693,1143,1091,2535,641,358,5617,562,1833,17390
"06/12/2021 15:00",1239,1731,695,1170,1124,2599,646,361,5597,565,1882,17609
"06/12/2021 16:00",1300,1781,698,1209,1155,2686,669,366,5590,578,1927,17959
"06/12/2021 17:00",1394,1859,704,1240,1195,2772,710,370,5598,584,1947,18373
"06/12/2021 18:00",1465,1904,697,1247,1221,2741,729,365,5556,594,1928,18447
"06/12/2021 19:00",1475,1880,682,1231,1206,2674,749,355,5474,598,1878,18202
"06/12/2021 20:00",1460,1820,670,1186,1181,2587,753,345,5400,601,1800,17803
"06/12/2021 21:00",1432,1778,660,1160,1142,2491,741,333,5340,602,1777,17456
"06/12/2021 22:00",1350,1674,626,1089,1057,2328,677,305,5191,581,1702,16580
"06/12/2021 23:00",1265,1565,588,1008,966,2144,608,279,5004,556,1600,15583
"06/13/2021 00:00",1195,1471,529,946,868,1958,560,243,4757,543,1507,14577
"06/13/2021 01:00",1141,1396,496,895,807,1838,525,226,4569,535,1435,13863
"06/13/2021 02:00",1111,1349,467,863,770,1758,509,212,4416,529,1384,13368
"06/13/2021 03:00",1092,1314,446,842,749,1709,499,202,4312,520,1350,13035
"06/13/2021 04:00",1080,1309,441,829,738,1687,500,197,4257,520,1334,12892
"06/13/2021 05:00",1068,1307,440,819,729,1651,492,194,4226,519,1318,12763
"06/13/2021 06:00",1072,1328,450,818,740,1636,521,204,4325,528,1303,12925
"06/13/2021 07:00",1120,1375,478,867,780,1703,562,226,4506,552,1356,13525
"06/13/2021 08:00",1181,1438,527,930,838,1833,604,259,4756,561,1454,14381
"06/13/2021 09:00",1227,1507,572,984,895,1970,641,291,5036,564,1552,15239
"06/13/2021 10:00",1263,1585,615,1044,959,2110,667,308,5305,573,1647,16076
"06/13/2021 11:00",1291,1637,646,1094,1016,2245,671,329,5472,578,1721,16700
"06/13/2021 12:00",1308,1682,675,1138,1072,2362,676,346,5571,578,1757,17165
"06/13/2021 13:00",1318,1714,694,1181,1112,2466,675,359,5631,583,1793,17526
"06/13/2021 14:00",1333,1751,714,1218,1157,2544,684,372,5684,581,1826,17864
"06/13/2021 15:00",1365,1792,724,1253,1203,2626,692,377,5700,582,1872,18186
"06/13/2021 16:00",1423,1846,726,1297,1245,2716,718,386,5674,594,1926,18551
"06/13/2021 17:00",1502,1928,738,1334,1284,2808,752,395,5691,601,1960,18993
"06/13/2021 18:00",1554,1972,735,1342,1304,2792,762,391,5703,604,1964,19123
"06/13/2021 19:00",1559,1948,721,1330,1292,2726,780,381,5652,606,1927,18922
"06/13/2021 20:00",1546,1894,723,1293,1267,2655,778,376,5625,608,1860,18625
"06/13/2021 21:00",1508,1846,714,1267,1221,2568,756,366,5606,608,1837,18297
"06/13/2021 22:00",1401,1726,663,1185,1116,2372,680,325,5422,583,1754,17227
"06/13/2021 23:00",1297,1598,607,1086,1001,2158,610,288,5141,556,1640,15982
"06/14/2021 00:00",1223,1513,551,989,897,1941,581,243,4910,541,1518,14907
