"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"10/14/2021 00:00",1076,1394,504,927,791,1767,538,217,4729,542,1397,13882
"10/14/2021 01:00",1047,1354,484,893,760,1674,513,205,4515,537,1363,13345
"10/14/2021 02:00",1030,1315,468,868,734,1616,502,204,4373,532,1335,12977
"10/14/2021 03:00",1020,1303,459,854,726,1589,497,197,4294,530,1316,12785
"10/14/2021 04:00",1036,1327,463,863,731,1610,511,197,4290,535,1333,12896
"10/14/2021 05:00",1089,1408,489,913,771,1701,561,212,4491,549,1396,13580
"10/14/2021 06:00",1202,1576,552,1010,860,1892,659,248,4981,578,1517,15075
"10/14/2021 07:00",1264,1686,603,1075,917,1999,710,277,5446,599,1600,16176
"10/14/2021 08:00",1251,1687,628,1096,926,2040,726,282,5750,607,1635,16628
"10/14/2021 09:00",1228,1677,644,1112,906,2056,729,284,5964,604,1669,16873
"10/14/2021 10:00",1236,1675,655,1126,898,2070,745,287,6097,601,1703,17093
"10/14/2021 11:00",1270,1682,668,1139,914,2120,753,290,6224,596,1727,17383
"10/14/2021 12:00",1308,1688,683,1155,938,2182,752,294,6321,597,1738,17656
"10/14/2021 13:00",1328,1700,690,1175,960,2275,751,300,6416,597,1776,17968
"10/14/2021 14:00",1346,1699,694,1183,985,2386,745,310,6476,596,1780,18200
"10/14/2021 15:00",1357,1704,701,1194,1015,2473,733,317,6552,598,1770,18414
"10/14/2021 16:00",1371,1726,706,1204,1046,2543,724,320,6606,602,1767,18615
"10/14/2021 17:00",1419,1754,698,1214,1078,2592,735,323,6573,609,1765,18760
"10/14/2021 18:00",1476,1807,718,1240,1147,2720,778,342,6413,617,1778,19036
"10/14/2021 19:00",1439,1804,706,1240,1124,2680,774,337,6260,619,1785,18768
"10/14/2021 20:00",1372,1743,681,1193,1072,2577,732,323,6033,611,1734,18071
"10/14/2021 21:00",1301,1642,651,1127,1003,2430,681,304,5779,590,1667,17175
"10/14/2021 22:00",1215,1535,602,1047,923,2231,624,275,5453,576,1581,16062
"10/14/2021 23:00",1142,1439,549,979,847,2021,567,243,5117,562,1493,14959
"10/15/2021 00:00",1080,1391,513,935,794,1857,538,220,4862,548,1427,14165
"10/15/2021 01:00",1046,1352,493,895,761,1749,519,210,4625,541,1385,13576
"10/15/2021 02:00",1027,1324,477,873,737,1676,507,208,4463,533,1359,13184
"10/15/2021 03:00",1019,1315,467,862,729,1639,502,203,4372,532,1344,12984
"10/15/2021 04:00",1034,1342,469,870,735,1655,512,200,4363,536,1356,13072
"10/15/2021 05:00",1091,1413,490,914,771,1738,551,214,4562,547,1405,13696
"10/15/2021 06:00",1197,1558,545,999,852,1923,630,246,5044,576,1511,15081
"10/15/2021 07:00",1271,1671,591,1069,897,2030,677,271,5497,602,1595,16171
"10/15/2021 08:00",1287,1683,612,1100,902,2076,698,277,5795,611,1642,16683
"10/15/2021 09:00",1278,1689,626,1124,885,2101,704,281,5998,611,1672,16969
"10/15/2021 10:00",1272,1695,636,1142,885,2126,715,283,6109,610,1702,17175
"10/15/2021 11:00",1270,1710,644,1156,892,2162,718,286,6225,606,1729,17398
"10/15/2021 12:00",1272,1717,654,1170,895,2205,719,288,6308,604,1744,17576
"10/15/2021 13:00",1273,1732,658,1187,905,2259,713,295,6388,604,1776,17790
"10/15/2021 14:00",1276,1744,662,1184,927,2344,712,305,6443,602,1768,17967
"10/15/2021 15:00",1286,1758,672,1183,970,2419,709,313,6512,602,1747,18171
"10/15/2021 16:00",1321,1789,678,1187,1012,2492,710,318,6561,607,1739,18414
"10/15/2021 17:00",1367,1810,670,1192,1045,2525,719,320,6519,607,1725,18499
"10/15/2021 18:00",1418,1837,694,1211,1102,2647,746,336,6401,614,1730,18736
"10/15/2021 19:00",1375,1816,674,1202,1079,2578,737,328,6197,613,1733,18332
"10/15/2021 20:00",1316,1747,651,1157,1034,2473,701,316,6001,604,1693,17693
"10/15/2021 21:00",1269,1676,633,1108,988,2362,668,302,5803,587,1643,17039
"10/15/2021 22:00",1209,1592,602,1044,934,2224,631,282,5563,574,1581,16236
"10/15/2021 23:00",1148,1508,559,980,879,2060,584,255,5273,556,1503,15305
"10/16/2021 00:00",1078,1427,520,939,814,1896,540,238,4946,536,1433,14367
"10/16/2021 01:00",1043,1394,493,905,775,1770,517,222,4719,536,1386,13760
"10/16/2021 02:00",1028,1364,478,882,746,1700,505,219,4563,532,1353,13370
"10/16/2021 03:00",1018,1343,460,868,730,1659,501,220,4467,531,1332,13129
"10/16/2021 04:00",1020,1333,454,863,724,1651,498,226,4418,531,1327,13045
"10/16/2021 05:00",1040,1363,462,873,738,1675,516,228,4451,533,1337,13216
"10/16/2021 06:00",1084,1418,487,901,776,1754,555,245,4605,535,1361,13721
"10/16/2021 07:00",1141,1488,518,940,822,1833,595,268,4818,558,1400,14381
"10/16/2021 08:00",1196,1529,555,965,871,1944,637,282,5047,582,1438,15046
"10/16/2021 09:00",1237,1549,586,981,899,2033,665,296,5273,587,1480,15586
"10/16/2021 10:00",1253,1545,614,995,927,2112,673,308,5487,590,1496,16000
"10/16/2021 11:00",1254,1556,632,997,958,2158,669,316,5598,591,1499,16228
"10/16/2021 12:00",1261,1544,640,985,966,2171,671,322,5680,591,1488,16319
"10/16/2021 13:00",1250,1524,638,972,973,2210,647,324,5708,593,1472,16311
"10/16/2021 14:00",1256,1486,636,960,971,2247,641,325,5718,589,1443,16272
"10/16/2021 15:00",1251,1475,635,956,967,2278,626,319,5698,586,1412,16203
"10/16/2021 16:00",1269,1474,632,957,982,2356,624,323,5640,590,1416,16263
"10/16/2021 17:00",1298,1493,624,968,1003,2405,638,324,5617,597,1427,16394
"10/16/2021 18:00",1338,1533,643,1002,1046,2478,667,334,5616,602,1464,16723
"10/16/2021 19:00",1284,1529,626,1007,1020,2459,653,320,5521,600,1491,16510
"10/16/2021 20:00",1234,1497,615,992,984,2368,628,300,5406,585,1473,16082
"10/16/2021 21:00",1191,1437,600,966,939,2266,598,285,5278,572,1434,15566
"10/16/2021 22:00",1139,1382,571,929,883,2136,563,273,5103,562,1390,14931
"10/16/2021 23:00",1077,1349,536,888,824,1979,524,250,4901,551,1341,14220
"10/17/2021 00:00",1034,1313,497,839,775,1838,509,233,4647,538,1285,13508
"10/17/2021 01:00",1002,1285,472,806,738,1733,490,218,4473,535,1246,12998
"10/17/2021 02:00",987,1261,453,788,708,1644,479,211,4289,531,1227,12578
"10/17/2021 03:00",977,1246,433,776,692,1585,475,210,4157,530,1216,12297
"10/17/2021 04:00",978,1238,425,770,685,1561,472,214,4073,532,1215,12163
"10/17/2021 05:00",989,1263,427,776,691,1562,485,212,4064,536,1217,12222
"10/17/2021 06:00",1014,1302,436,799,709,1585,512,224,4117,541,1237,12476
"10/17/2021 07:00",1047,1355,449,831,735,1587,544,243,4208,557,1253,12809
"10/17/2021 08:00",1056,1363,468,847,745,1608,564,258,4331,571,1272,13083
"10/17/2021 09:00",1048,1346,483,853,736,1613,572,271,4474,574,1295,13265
"10/17/2021 10:00",1028,1338,500,861,730,1625,566,278,4613,575,1304,13418
"10/17/2021 11:00",1024,1358,508,879,748,1616,558,286,4674,573,1313,13537
"10/17/2021 12:00",1030,1372,516,895,751,1637,566,285,4741,574,1319,13686
"10/17/2021 13:00",1025,1381,518,905,761,1701,560,284,4807,575,1325,13842
"10/17/2021 14:00",1044,1370,521,919,776,1760,553,284,4865,571,1332,13995
"10/17/2021 15:00",1082,1420,527,947,809,1835,560,282,4898,574,1339,14273
"10/17/2021 16:00",1154,1484,539,983,870,1959,595,293,4935,587,1381,14780
"10/17/2021 17:00",1244,1556,546,1021,942,2066,649,304,5007,601,1423,15359
"10/17/2021 18:00",1322,1619,587,1056,1019,2209,693,330,5152,614,1462,16063
"10/17/2021 19:00",1315,1649,599,1074,1028,2234,695,333,5166,615,1506,16214
"10/17/2021 20:00",1269,1594,602,1050,1002,2177,668,319,5141,602,1496,15920
"10/17/2021 21:00",1206,1509,582,1007,939,2065,625,296,5012,585,1445,15271
"10/17/2021 22:00",1140,1433,540,954,864,1913,583,270,4783,574,1396,14450
"10/17/2021 23:00",1076,1399,499,904,798,1737,545,240,4489,563,1355,13605
"10/18/2021 00:00",1034,1345,468,856,756,1623,518,211,4304,548,1303,12966
"10/18/2021 01:00",1009,1313,447,824,726,1531,497,199,4082,543,1274,12445
"10/18/2021 02:00",1001,1291,434,808,707,1495,488,202,3974,537,1256,12193
"10/18/2021 03:00",997,1288,432,804,709,1485,487,195,3928,535,1247,12107
"10/18/2021 04:00",1020,1325,441,823,722,1517,502,196,3954,548,1273,12321
"10/18/2021 05:00",1086,1416,467,884,771,1613,560,216,4172,564,1342,13091
"10/18/2021 06:00",1212,1589,519,991,859,1792,663,250,4625,590,1467,14557
"10/18/2021 07:00",1281,1706,565,1070,908,1873,717,279,5044,619,1554,15616
"10/18/2021 08:00",1240,1678,575,1078,882,1836,707,279,5263,627,1568,15733
"10/18/2021 09:00",1181,1625,575,1075,829,1774,680,275,5391,625,1571,15601
"10/18/2021 10:00",1152,1605,578,1076,810,1743,671,273,5445,619,1573,15545
"10/18/2021 11:00",1148,1600,576,1077,810,1719,656,270,5480,612,1570,15518
"10/18/2021 12:00",1146,1593,581,1075,811,1732,651,269,5511,612,1555,15536
"10/18/2021 13:00",1144,1594,581,1079,818,1784,649,272,5544,611,1565,15641
"10/18/2021 14:00",1147,1587,577,1080,825,1855,649,278,5563,604,1560,15725
"10/18/2021 15:00",1173,1594,583,1087,852,1944,652,281,5611,607,1545,15929
"10/18/2021 16:00",1225,1635,595,1098,901,2057,676,288,5665,611,1547,16298
"10/18/2021 17:00",1320,1690,603,1117,969,2181,722,306,5685,619,1552,16764
"10/18/2021 18:00",1409,1770,637,1155,1058,2341,783,335,5660,630,1585,17363
"10/18/2021 19:00",1393,1767,638,1164,1061,2336,773,337,5589,635,1620,17313
"10/18/2021 20:00",1334,1701,618,1122,1022,2241,731,323,5452,623,1588,16755
"10/18/2021 21:00",1264,1604,591,1057,959,2107,677,303,5243,600,1524,15929
"10/18/2021 22:00",1182,1502,546,979,884,1941,616,273,4952,581,1445,14901
"10/18/2021 23:00",1120,1423,502,920,820,1779,564,241,4621,565,1373,13928
"10/19/2021 00:00",1066,1371,471,898,773,1631,539,218,4289,553,1341,13150
"10/19/2021 01:00",1041,1335,451,861,744,1551,519,207,4077,547,1305,12638
"10/19/2021 02:00",1031,1306,435,839,725,1503,508,210,3950,543,1278,12328
"10/19/2021 03:00",1026,1305,429,832,723,1486,507,204,3887,544,1264,12207
"10/19/2021 04:00",1050,1341,439,847,736,1515,525,204,3897,557,1282,12393
"10/19/2021 05:00",1119,1431,465,903,788,1610,586,222,4106,571,1346,13147
"10/19/2021 06:00",1247,1608,521,1007,879,1797,696,258,4596,604,1468,14681
"10/19/2021 07:00",1313,1726,569,1076,925,1888,742,287,5031,629,1550,15736
"10/19/2021 08:00",1259,1683,577,1078,892,1833,712,284,5256,628,1561,15763
"10/19/2021 09:00",1177,1611,578,1068,833,1757,668,277,5387,620,1561,15537
"10/19/2021 10:00",1120,1578,579,1063,801,1708,647,275,5432,611,1563,15377
"10/19/2021 11:00",1103,1560,576,1059,791,1683,624,271,5469,605,1562,15303
"10/19/2021 12:00",1091,1554,582,1055,785,1694,613,268,5508,599,1560,15309
"10/19/2021 13:00",1086,1553,583,1057,787,1741,608,270,5551,597,1578,15411
"10/19/2021 14:00",1098,1547,580,1061,797,1809,608,277,5581,591,1569,15518
"10/19/2021 15:00",1134,1564,589,1075,830,1901,619,281,5630,590,1553,15766
"10/19/2021 16:00",1205,1613,600,1094,884,2016,653,287,5682,598,1545,16177
"10/19/2021 17:00",1295,1670,602,1114,952,2122,709,301,5678,609,1541,16593
"10/19/2021 18:00",1389,1754,635,1151,1048,2292,782,328,5636,627,1570,17212
"10/19/2021 19:00",1382,1760,635,1166,1052,2290,782,331,5556,637,1606,17197
"10/19/2021 20:00",1329,1698,614,1127,1018,2205,741,317,5410,625,1576,16660
"10/19/2021 21:00",1261,1602,586,1065,955,2074,687,297,5191,599,1513,15830
"10/19/2021 22:00",1178,1495,540,984,878,1908,625,267,4886,573,1431,14765
"10/19/2021 23:00",1115,1413,495,923,814,1750,569,235,4558,554,1360,13786
