"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"05/29/2021 00:00",1064,1345,497,894,781,1816,566,202,4513,530,1376,13584
"05/29/2021 01:00",1025,1308,468,857,762,1687,551,181,4221,524,1329,12913
"05/29/2021 02:00",1020,1284,463,829,746,1626,543,170,4080,518,1288,12567
"05/29/2021 03:00",1026,1278,459,816,743,1602,537,167,4003,513,1260,12404
"05/29/2021 04:00",1035,1301,454,812,751,1608,544,165,3968,517,1246,12401
"05/29/2021 05:00",1057,1337,462,829,768,1616,559,170,3984,522,1264,12568
"05/29/2021 06:00",1100,1365,495,838,800,1702,576,180,4081,530,1285,12952
"05/29/2021 07:00",1156,1419,510,871,853,1840,592,203,4264,555,1325,13588
"05/29/2021 08:00",1224,1484,534,904,884,2032,612,233,4500,558,1376,14341
"05/29/2021 09:00",1251,1519,555,925,920,2139,619,251,4742,551,1413,14885
"05/29/2021 10:00",1238,1546,572,920,944,2178,621,254,4847,547,1424,15091
"05/29/2021 11:00",1257,1533,567,940,934,2174,607,256,4873,540,1407,15088
"05/29/2021 12:00",1244,1529,552,943,917,2112,584,252,4920,533,1407,14993
"05/29/2021 13:00",1221,1489,545,935,907,2092,569,252,4907,532,1418,14867
"05/29/2021 14:00",1210,1461,541,924,924,2092,565,252,4863,530,1404,14766
"05/29/2021 15:00",1217,1440,560,904,954,2108,561,263,4824,534,1379,14744
"05/29/2021 16:00",1223,1479,580,888,981,2164,584,277,4857,551,1397,14981
"05/29/2021 17:00",1241,1500,589,909,973,2235,614,292,4890,556,1410,15209
"05/29/2021 18:00",1258,1507,589,946,966,2306,634,283,4943,567,1430,15429
"05/29/2021 19:00",1294,1493,599,947,995,2345,637,283,4934,572,1419,15518
"05/29/2021 20:00",1303,1510,617,954,1001,2338,647,289,4916,575,1433,15583
"05/29/2021 21:00",1285,1508,610,962,993,2296,642,286,4907,574,1446,15509
"05/29/2021 22:00",1207,1461,580,929,925,2166,614,251,4741,555,1408,14837
"05/29/2021 23:00",1116,1405,536,882,856,1972,566,219,4486,528,1352,13918
"05/30/2021 00:00",1052,1303,482,846,789,1777,531,207,4273,523,1312,13095
"05/30/2021 01:00",1009,1261,456,811,758,1653,518,188,4047,520,1285,12506
"05/30/2021 02:00",992,1235,443,786,738,1589,511,175,3908,513,1258,12148
"05/30/2021 03:00",985,1225,434,773,729,1555,507,170,3813,506,1232,11929
"05/30/2021 04:00",983,1229,430,764,732,1547,509,165,3754,510,1214,11837
"05/30/2021 05:00",983,1230,430,761,735,1525,509,164,3723,510,1212,11782
"05/30/2021 06:00",989,1226,450,746,747,1536,516,170,3700,514,1197,11791
"05/30/2021 07:00",1014,1262,447,763,779,1587,527,181,3747,543,1204,12054
"05/30/2021 08:00",1062,1333,456,800,803,1712,552,205,3891,546,1245,12605
"05/30/2021 09:00",1088,1378,475,835,838,1806,574,222,4101,543,1289,13149
"05/30/2021 10:00",1089,1418,492,850,862,1868,584,226,4242,543,1317,13491
"05/30/2021 11:00",1112,1433,488,878,875,1900,578,228,4334,541,1315,13682
"05/30/2021 12:00",1110,1451,474,895,866,1876,567,224,4392,544,1323,13722
"05/30/2021 13:00",1088,1432,467,898,850,1891,552,224,4406,543,1337,13688
"05/30/2021 14:00",1086,1419,462,896,872,1901,557,224,4380,543,1326,13666
"05/30/2021 15:00",1111,1412,481,885,923,1933,565,236,4348,543,1297,13734
"05/30/2021 16:00",1135,1467,498,870,964,1982,598,252,4385,555,1317,14023
"05/30/2021 17:00",1167,1507,511,895,965,2053,627,270,4460,563,1335,14353
"05/30/2021 18:00",1185,1511,524,917,971,2118,632,265,4581,567,1350,14621
"05/30/2021 19:00",1232,1502,536,945,1005,2182,650,269,4627,569,1377,14894
"05/30/2021 20:00",1265,1526,571,954,1022,2210,659,282,4662,575,1405,15131
"05/30/2021 21:00",1249,1522,574,962,1017,2181,647,282,4699,573,1431,15137
"05/30/2021 22:00",1151,1450,540,919,932,2038,604,243,4540,546,1397,14360
"05/30/2021 23:00",1044,1369,495,866,845,1844,544,207,4269,522,1350,13355
"05/31/2021 00:00",1044,1301,467,811,795,1690,533,205,4110,514,1327,12797
"05/31/2021 01:00",1003,1266,449,779,778,1603,522,185,3931,509,1278,12303
"05/31/2021 02:00",997,1235,435,763,759,1550,511,174,3802,502,1253,11981
"05/31/2021 03:00",1006,1224,424,754,743,1530,501,173,3714,498,1238,11805
"05/31/2021 04:00",1011,1228,424,752,734,1532,503,168,3669,501,1229,11751
"05/31/2021 05:00",1012,1234,426,750,733,1530,500,169,3691,507,1222,11774
"05/31/2021 06:00",1010,1240,433,737,738,1517,498,167,3786,517,1191,11834
"05/31/2021 07:00",1058,1304,451,768,771,1590,523,188,3970,548,1232,12403
"05/31/2021 08:00",1114,1351,477,792,801,1704,543,221,4193,547,1292,13035
"05/31/2021 09:00",1154,1400,505,818,834,1774,560,245,4402,542,1337,13571
"05/31/2021 10:00",1155,1427,522,842,848,1801,561,267,4594,541,1352,13910
"05/31/2021 11:00",1159,1473,540,852,861,1837,554,279,4737,548,1358,14198
"05/31/2021 12:00",1146,1481,559,863,873,1903,547,280,4802,548,1363,14365
"05/31/2021 13:00",1126,1461,561,878,878,1949,532,280,4837,540,1369,14411
"05/31/2021 14:00",1129,1472,561,880,902,2008,525,280,4892,543,1366,14558
"05/31/2021 15:00",1145,1465,561,880,942,2094,521,283,4899,547,1382,14719
"05/31/2021 16:00",1185,1499,572,901,988,2204,541,294,4973,562,1410,15129
"05/31/2021 17:00",1240,1555,586,943,1049,2312,575,312,5019,567,1438,15596
"05/31/2021 18:00",1278,1596,589,967,1067,2375,596,306,5058,572,1450,15854
"05/31/2021 19:00",1297,1596,578,978,1051,2321,614,303,4958,581,1463,15740
"05/31/2021 20:00",1310,1591,586,973,1044,2319,630,297,4931,587,1468,15736
"05/31/2021 21:00",1289,1581,582,971,1014,2273,627,285,4940,579,1486,15627
"05/31/2021 22:00",1187,1481,545,914,928,2088,579,260,4782,547,1425,14736
"05/31/2021 23:00",1086,1381,503,860,842,1876,532,226,4521,525,1359,13711
