"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"12/09/2021 00:00",1198,1688,578,1027,924,1890,736,283,4705,655,1607,15291
"12/09/2021 01:00",1170,1646,561,999,895,1809,719,272,4525,651,1576,14823
"12/09/2021 02:00",1157,1630,548,985,883,1767,711,268,4415,650,1559,14573
"12/09/2021 03:00",1159,1632,542,988,882,1757,714,271,4374,653,1550,14522
"12/09/2021 04:00",1194,1668,551,1013,900,1799,729,278,4404,657,1574,14767
"12/09/2021 05:00",1273,1783,585,1076,955,1913,783,303,4646,666,1639,15622
"12/09/2021 06:00",1396,1955,648,1169,1049,2108,876,344,5080,696,1753,17074
"12/09/2021 07:00",1459,2038,696,1238,1104,2205,927,360,5519,718,1824,18088
"12/09/2021 08:00",1430,2029,711,1250,1086,2178,938,356,5766,718,1844,18306
"12/09/2021 09:00",1386,2004,719,1250,1043,2111,928,349,5913,714,1856,18273
"12/09/2021 10:00",1364,1988,710,1250,1028,2029,933,343,5957,714,1869,18185
"12/09/2021 11:00",1354,1963,704,1245,1017,2045,931,337,6000,712,1863,18171
"12/09/2021 12:00",1359,1953,700,1232,1015,2046,918,336,5990,707,1845,18101
"12/09/2021 13:00",1387,1960,696,1237,1029,2081,907,334,5989,701,1841,18162
"12/09/2021 14:00",1407,1971,697,1237,1062,2163,906,338,6005,699,1815,18300
"12/09/2021 15:00",1455,2004,708,1248,1112,2302,914,351,6073,710,1808,18685
"12/09/2021 16:00",1562,2072,749,1296,1210,2543,963,381,6246,732,1857,19611
"12/09/2021 17:00",1625,2133,780,1337,1275,2726,999,412,6359,744,1924,20314
"12/09/2021 18:00",1618,2117,780,1315,1271,2716,989,414,6204,738,1897,20059
"12/09/2021 19:00",1582,2074,763,1287,1250,2662,973,405,6037,735,1871,19639
"12/09/2021 20:00",1530,2017,745,1251,1216,2584,949,392,5848,725,1852,19109
"12/09/2021 21:00",1455,1926,713,1191,1156,2454,894,368,5633,706,1790,18286
"12/09/2021 22:00",1357,1803,669,1116,1077,2260,834,338,5327,688,1706,17175
"12/09/2021 23:00",1266,1714,621,1053,992,2058,779,310,4987,670,1615,16065
"12/10/2021 00:00",1208,1665,577,997,938,1909,739,287,4712,664,1544,15240
"12/10/2021 01:00",1180,1621,557,966,908,1819,720,275,4525,660,1508,14739
"12/10/2021 02:00",1168,1599,543,952,892,1771,708,269,4404,654,1485,14445
"12/10/2021 03:00",1165,1594,534,949,888,1753,707,268,4352,645,1472,14327
"12/10/2021 04:00",1188,1619,540,969,899,1784,719,274,4366,649,1490,14497
"12/10/2021 05:00",1252,1716,568,1029,941,1875,764,293,4572,660,1546,15216
"12/10/2021 06:00",1362,1870,623,1121,1022,2051,843,324,4976,678,1660,16530
"12/10/2021 07:00",1435,1961,671,1191,1078,2176,894,345,5399,706,1736,17592
"12/10/2021 08:00",1453,1964,697,1204,1088,2206,912,350,5658,710,1754,17996
"12/10/2021 09:00",1455,1943,705,1201,1070,2173,907,345,5817,712,1755,18083
"12/10/2021 10:00",1444,1920,702,1198,1062,2081,911,342,5867,701,1764,17992
"12/10/2021 11:00",1430,1884,697,1185,1051,2083,913,336,5918,691,1750,17938
"12/10/2021 12:00",1420,1853,690,1169,1038,2052,890,334,5909,689,1731,17775
"12/10/2021 13:00",1415,1851,684,1173,1038,2070,878,328,5905,686,1723,17751
"12/10/2021 14:00",1400,1863,682,1171,1055,2128,872,328,5893,688,1706,17786
"12/10/2021 15:00",1424,1893,692,1181,1089,2229,875,336,5947,691,1706,18063
"12/10/2021 16:00",1515,1960,724,1223,1165,2424,914,361,6103,708,1759,18856
"12/10/2021 17:00",1553,2004,749,1256,1211,2571,932,385,6187,714,1819,19381
"12/10/2021 18:00",1524,1970,744,1222,1197,2551,918,385,6003,705,1788,19007
"12/10/2021 19:00",1488,1932,730,1194,1177,2498,898,378,5841,705,1762,18603
