"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"05/30/2021 00:00",1049,1294,477,842,774,1784,520,212,4198,527,1312,12989
"05/30/2021 01:00",1015,1254,455,809,749,1660,506,196,3974,525,1291,12434
"05/30/2021 02:00",1000,1229,444,786,731,1596,500,186,3840,518,1269,12099
"05/30/2021 03:00",994,1217,435,773,726,1562,497,181,3749,511,1245,11890
"05/30/2021 04:00",992,1220,432,766,730,1554,498,177,3694,515,1227,11805
"05/30/2021 05:00",993,1217,432,759,734,1534,497,178,3667,515,1222,11748
"05/30/2021 06:00",1000,1220,452,744,745,1549,505,177,3652,520,1205,11769
"05/30/2021 07:00",1026,1257,444,757,776,1607,516,186,3705,549,1210,12033
"05/30/2021 08:00",1081,1327,453,790,804,1747,541,207,3851,552,1244,12597
"05/30/2021 09:00",1115,1372,477,821,845,1858,567,224,4064,549,1274,13166
"05/30/2021 10:00",1121,1415,500,830,891,1930,589,232,4204,550,1289,13551
"05/30/2021 11:00",1154,1433,502,855,921,1972,591,236,4316,548,1282,13810
"05/30/2021 12:00",1165,1462,495,881,925,1950,585,234,4390,551,1283,13921
"05/30/2021 13:00",1146,1447,490,893,923,1962,578,236,4409,549,1291,13924
"05/30/2021 14:00",1139,1439,486,897,942,1961,585,234,4378,550,1289,13900
"05/30/2021 15:00",1158,1435,505,888,982,1977,592,245,4337,548,1277,13944
"05/30/2021 16:00",1184,1495,519,866,1012,2009,622,256,4364,560,1300,14187
"05/30/2021 17:00",1193,1529,525,892,994,2062,642,267,4419,567,1320,14410
"05/30/2021 18:00",1189,1518,528,918,976,2121,638,262,4588,569,1343,14650
"05/30/2021 19:00",1233,1508,539,946,999,2201,655,265,4627,571,1368,14912
"05/30/2021 20:00",1263,1540,569,958,1006,2213,662,275,4647,577,1394,15104
"05/30/2021 21:00",1248,1533,568,967,1000,2175,647,275,4684,576,1417,15090
"05/30/2021 22:00",1149,1466,534,924,920,2039,602,237,4510,549,1388,14318
"05/30/2021 23:00",1047,1393,491,872,841,1847,541,206,4236,525,1349,13348
"05/31/2021 00:00",1036,1305,472,806,790,1702,529,215,4078,521,1316,12770
"05/31/2021 01:00",995,1262,451,776,763,1612,519,200,3885,515,1273,12251
"05/31/2021 02:00",991,1231,436,759,743,1558,507,188,3754,508,1250,11925
"05/31/2021 03:00",1002,1218,424,751,730,1539,494,185,3666,503,1238,11750
"05/31/2021 04:00",1008,1242,425,748,724,1539,497,183,3631,509,1228,11734
"05/31/2021 05:00",1015,1244,428,751,731,1538,497,184,3669,514,1227,11798
"05/31/2021 06:00",1021,1259,436,738,740,1526,498,185,3792,522,1199,11916
"05/31/2021 07:00",1074,1328,452,765,788,1609,529,207,3974,558,1233,12517
"05/31/2021 08:00",1157,1392,477,788,841,1763,573,243,4200,564,1289,13287
"05/31/2021 09:00",1220,1444,503,810,893,1862,606,262,4409,561,1321,13891
"05/31/2021 10:00",1219,1471,517,830,915,1900,621,274,4559,560,1319,14185
"05/31/2021 11:00",1236,1509,529,839,928,1932,613,278,4677,568,1318,14427
"05/31/2021 12:00",1216,1523,537,850,931,1972,595,273,4740,569,1319,14525
"05/31/2021 13:00",1178,1486,533,863,920,1983,575,263,4768,559,1324,14452
"05/31/2021 14:00",1162,1491,527,866,932,1999,563,260,4782,563,1329,14474
"05/31/2021 15:00",1161,1485,535,871,976,2037,552,265,4757,563,1351,14553
"05/31/2021 16:00",1174,1518,552,899,1018,2113,565,281,4822,575,1390,14907
"05/31/2021 17:00",1199,1556,568,944,1045,2200,579,302,4877,578,1425,15273
"05/31/2021 18:00",1228,1591,569,966,1047,2252,590,292,4937,578,1440,15490
"05/31/2021 19:00",1259,1589,567,971,1049,2247,611,295,4896,585,1445,15514
"05/31/2021 20:00",1293,1598,582,964,1051,2259,620,292,4888,593,1450,15590
"05/31/2021 21:00",1275,1587,572,959,1020,2209,613,278,4872,586,1470,15441
"05/31/2021 22:00",1168,1483,533,899,925,2034,566,253,4701,552,1408,14522
"05/31/2021 23:00",1065,1378,491,843,832,1837,517,220,4433,531,1342,13489
"06/01/2021 00:00",1037,1306,469,812,785,1691,504,197,4244,524,1329,12898
"06/01/2021 01:00",1005,1272,448,785,755,1620,495,183,4104,514,1298,12479
"06/01/2021 02:00",989,1244,435,771,738,1575,493,179,3995,510,1281,12210
"06/01/2021 03:00",985,1243,423,768,732,1559,488,179,3921,509,1274,12081
"06/01/2021 04:00",1004,1277,425,782,735,1583,499,182,3916,518,1283,12204
"06/01/2021 05:00",1046,1344,439,822,761,1634,529,190,4051,528,1337,12681
"06/01/2021 06:00",1127,1470,490,883,798,1740,599,207,4430,555,1408,13707
"06/01/2021 07:00",1199,1578,547,960,850,1876,651,228,4897,586,1527,14899
"06/01/2021 08:00",1216,1622,585,1007,867,1981,664,245,5287,586,1604,15664
"06/01/2021 09:00",1219,1635,617,1029,877,2059,662,262,5524,575,1639,16098
"06/01/2021 10:00",1222,1646,630,1056,894,2102,657,269,5658,576,1650,16360
"06/01/2021 11:00",1233,1671,642,1064,914,2149,649,276,5751,575,1640,16564
"06/01/2021 12:00",1236,1676,651,1065,926,2210,652,283,5820,581,1627,16727
"06/01/2021 13:00",1232,1668,657,1082,957,2252,656,285,5874,588,1656,16907
"06/01/2021 14:00",1230,1672,667,1090,994,2314,649,289,5897,587,1650,17039
"06/01/2021 15:00",1230,1680,684,1091,1034,2401,637,303,5978,583,1649,17270
"06/01/2021 16:00",1260,1717,699,1093,1092,2542,645,320,6079,594,1672,17713
"06/01/2021 17:00",1323,1754,702,1118,1148,2637,679,336,6081,598,1692,18068
"06/01/2021 18:00",1368,1770,680,1132,1146,2653,699,329,5855,599,1684,17915
"06/01/2021 19:00",1377,1751,663,1121,1128,2579,713,326,5687,607,1678,17630
"06/01/2021 20:00",1363,1716,651,1099,1086,2494,715,313,5497,609,1650,17193
"06/01/2021 21:00",1323,1680,630,1075,1034,2391,691,297,5350,592,1642,16705
"06/01/2021 22:00",1225,1573,586,999,944,2192,637,272,5083,561,1556,15628
"06/01/2021 23:00",1124,1455,540,925,864,1981,580,241,4792,534,1459,14495
"06/02/2021 00:00",1079,1365,503,858,820,1844,538,215,4596,530,1375,13723
"06/02/2021 01:00",1042,1326,477,820,780,1752,518,197,4386,522,1321,13141
"06/02/2021 02:00",1023,1288,459,800,753,1688,509,190,4238,517,1291,12756
"06/02/2021 03:00",1016,1271,445,792,742,1662,500,186,4143,515,1274,12546
"06/02/2021 04:00",1029,1292,446,802,745,1680,509,187,4129,522,1277,12618
"06/02/2021 05:00",1062,1335,462,834,769,1734,535,199,4292,534,1329,13085
"06/02/2021 06:00",1129,1434,512,890,818,1846,588,221,4736,558,1402,14134
"06/02/2021 07:00",1177,1517,565,960,874,1991,617,243,5250,581,1499,15274
"06/02/2021 08:00",1180,1546,605,999,886,2104,607,261,5654,574,1567,15983
"06/02/2021 09:00",1174,1560,639,1031,897,2184,594,277,5900,568,1594,16418
"06/02/2021 10:00",1170,1595,660,1067,923,2247,598,290,6024,570,1612,16756
"06/02/2021 11:00",1197,1639,672,1088,965,2331,611,300,6123,568,1633,17127
"06/02/2021 12:00",1218,1662,681,1107,1002,2424,628,309,6206,573,1653,17463
"06/02/2021 13:00",1238,1696,692,1146,1057,2514,650,314,6276,579,1699,17861
"06/02/2021 14:00",1272,1729,705,1170,1114,2603,671,324,6304,582,1717,18191
"06/02/2021 15:00",1307,1744,724,1171,1161,2703,681,336,6348,584,1713,18472
"06/02/2021 16:00",1341,1783,729,1170,1213,2826,694,347,6395,597,1717,18812
"06/02/2021 17:00",1381,1793,717,1177,1235,2838,718,353,6319,604,1704,18839
"06/02/2021 18:00",1395,1770,695,1165,1218,2819,719,349,6109,609,1673,18521
"06/02/2021 19:00",1396,1743,681,1145,1183,2683,724,341,5870,613,1657,18036
"06/02/2021 20:00",1389,1708,665,1128,1157,2597,720,333,5690,613,1657,17657
"06/02/2021 21:00",1356,1670,646,1098,1109,2504,693,320,5573,603,1645,17217
"06/02/2021 22:00",1270,1579,605,1029,1017,2302,649,292,5312,572,1571,16198
"06/02/2021 23:00",1179,1478,558,956,931,2074,594,256,4986,544,1479,15035
"06/03/2021 00:00",1106,1395,514,883,844,1891,542,205,4761,530,1385,14056
"06/03/2021 01:00",1069,1367,492,844,805,1786,524,193,4538,521,1332,13471
"06/03/2021 02:00",1049,1328,476,825,775,1722,518,191,4383,518,1303,13088
"06/03/2021 03:00",1044,1307,465,818,763,1704,511,189,4301,518,1285,12905
"06/03/2021 04:00",1062,1331,469,832,764,1725,518,189,4296,524,1287,12997
"06/03/2021 05:00",1100,1388,489,869,794,1799,544,201,4464,535,1355,13538
"06/03/2021 06:00",1180,1519,542,937,848,1928,600,226,4906,559,1449,14694
"06/03/2021 07:00",1256,1619,595,1021,918,2113,645,253,5415,587,1569,15991
"06/03/2021 08:00",1302,1675,633,1070,950,2274,672,273,5824,585,1658,16916
"06/03/2021 09:00",1329,1706,661,1104,982,2388,686,286,6099,586,1694,17521
"06/03/2021 10:00",1348,1743,681,1139,1001,2449,697,293,6233,592,1706,17882
"06/03/2021 11:00",1382,1770,694,1148,1024,2524,703,297,6359,589,1709,18199
"06/03/2021 12:00",1402,1759,705,1160,1043,2611,715,307,6476,593,1723,18494
"06/03/2021 13:00",1404,1758,714,1195,1068,2699,719,308,6561,597,1752,18775
"06/03/2021 14:00",1422,1774,728,1219,1120,2767,724,313,6589,597,1757,19010
"06/03/2021 15:00",1415,1775,747,1202,1159,2846,714,325,6631,592,1758,19164
"06/03/2021 16:00",1402,1798,751,1188,1210,2951,709,339,6680,600,1759,19387
"06/03/2021 17:00",1425,1795,738,1191,1219,2942,726,349,6607,609,1741,19342
"06/03/2021 18:00",1439,1773,726,1179,1204,2896,719,345,6404,610,1720,19015
"06/03/2021 19:00",1444,1745,722,1163,1184,2792,720,347,6197,611,1701,18626
"06/03/2021 20:00",1445,1712,702,1146,1164,2708,711,336,6017,612,1699,18252
"06/03/2021 21:00",1417,1678,682,1121,1119,2608,689,325,5900,603,1693,17835
"06/03/2021 22:00",1330,1590,635,1053,1025,2394,651,298,5634,575,1617,16802
"06/03/2021 23:00",1236,1493,588,979,939,2159,599,259,5290,549,1514,15605
"06/04/2021 00:00",1180,1412,552,910,878,1975,553,217,5043,541,1421,14682
"06/04/2021 01:00",1128,1375,525,872,832,1862,535,205,4797,529,1366,14026
"06/04/2021 02:00",1098,1331,506,847,801,1792,527,200,4630,520,1332,13584
"06/04/2021 03:00",1086,1312,492,834,787,1765,518,197,4535,517,1312,13355
"06/04/2021 04:00",1099,1336,496,840,786,1781,525,195,4518,521,1312,13409
"06/04/2021 05:00",1132,1385,514,870,812,1847,551,205,4676,530,1359,13881
"06/04/2021 06:00",1209,1511,563,930,859,1965,614,228,5116,556,1441,14992
"06/04/2021 07:00",1282,1619,622,1014,932,2151,656,257,5625,590,1557,16305
"06/04/2021 08:00",1329,1679,665,1071,975,2341,676,280,6041,592,1656,17305
"06/04/2021 09:00",1353,1710,700,1117,1016,2498,685,296,6340,591,1692,17998
"06/04/2021 10:00",1372,1751,727,1159,1053,2595,690,307,6505,592,1714,18465
"06/04/2021 11:00",1412,1789,745,1189,1093,2702,696,316,6648,592,1748,18930
"06/04/2021 12:00",1441,1801,760,1217,1127,2801,706,328,6765,598,1774,19318
"06/04/2021 13:00",1455,1836,775,1256,1167,2905,720,332,6858,602,1815,19721
"06/04/2021 14:00",1484,1876,794,1278,1233,2998,734,343,6902,601,1836,20079
"06/04/2021 15:00",1496,1886,819,1268,1284,3114,731,361,6972,604,1844,20379
"06/04/2021 16:00",1509,1907,832,1263,1335,3217,734,377,7031,608,1845,20658
"06/04/2021 17:00",1530,1899,826,1267,1342,3181,747,385,6940,607,1829,20553
"06/04/2021 18:00",1536,1864,800,1262,1318,3118,744,375,6681,608,1793,20099
"06/04/2021 19:00",1515,1818,773,1233,1277,2960,741,365,6427,612,1756,19477
"06/04/2021 20:00",1488,1761,747,1203,1235,2827,728,347,6199,608,1734,18877
"06/04/2021 21:00",1461,1731,732,1171,1186,2729,708,336,6073,600,1721,18448
"06/04/2021 22:00",1387,1656,697,1105,1101,2540,674,316,5839,579,1652,17546
"06/04/2021 23:00",1297,1559,651,1024,1021,2321,623,289,5565,551,1554,16455
