"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"08/19/2021 00:00",1403,1726,730,1157,1159,2769,731,316,6681,565,1724,18961
"08/19/2021 01:00",1344,1667,705,1102,1097,2631,698,301,6462,556,1662,18225
"08/19/2021 02:00",1306,1636,679,1063,1054,2532,676,290,6255,550,1614,17655
"08/19/2021 03:00",1286,1611,663,1041,1031,2473,668,283,6146,548,1579,17329
"08/19/2021 04:00",1294,1625,663,1043,1025,2467,674,280,6145,549,1577,17342
"08/19/2021 05:00",1344,1696,691,1082,1055,2540,702,287,6325,554,1624,17900
"08/19/2021 06:00",1409,1817,734,1136,1113,2636,749,300,6705,567,1694,18860
"08/19/2021 07:00",1500,1908,794,1208,1192,2840,800,323,7150,589,1783,20087
"08/19/2021 08:00",1580,1985,845,1281,1262,3110,857,350,7523,604,1882,21279
"08/19/2021 09:00",1620,2032,886,1346,1320,3326,912,372,7832,612,1955,22213
"08/19/2021 10:00",1666,2097,923,1422,1380,3535,949,394,8116,620,2034,23136
"08/19/2021 11:00",1696,2137,965,1482,1442,3721,955,421,8383,622,2094,23918
"08/19/2021 12:00",1718,2175,1003,1518,1489,3882,951,444,8612,626,2128,24546
"08/19/2021 13:00",1743,2214,1038,1537,1541,4009,960,462,8804,630,2154,25092
"08/19/2021 14:00",1748,2215,1060,1534,1568,4134,934,475,8904,630,2160,25362
"08/19/2021 15:00",1740,2176,1071,1528,1582,4220,918,478,9011,625,2158,25507
"08/19/2021 16:00",1746,2164,1078,1533,1592,4303,906,479,9096,628,2189,25714
"08/19/2021 17:00",1753,2161,1080,1546,1613,4351,915,479,9055,635,2216,25804
"08/19/2021 18:00",1751,2159,1044,1544,1604,4258,905,467,8690,636,2162,25220
"08/19/2021 19:00",1757,2122,1015,1513,1579,4112,908,457,8486,632,2076,24657
"08/19/2021 20:00",1739,2120,987,1491,1535,3994,901,441,8280,633,2033,24154
"08/19/2021 21:00",1652,2018,933,1422,1445,3747,857,414,7968,615,1981,23052
"08/19/2021 22:00",1547,1889,868,1324,1330,3430,796,379,7636,595,1892,21686
"08/19/2021 23:00",1453,1774,802,1231,1219,3125,735,344,7249,580,1779,20291
"08/20/2021 00:00",1398,1680,754,1158,1156,2866,729,326,6950,574,1717,19308
"08/20/2021 01:00",1341,1617,716,1098,1086,2689,695,306,6632,564,1650,18394
"08/20/2021 02:00",1303,1589,683,1056,1038,2553,671,292,6366,555,1593,17699
"08/20/2021 03:00",1285,1566,657,1030,1011,2466,661,283,6200,548,1554,17261
"08/20/2021 04:00",1292,1574,651,1028,998,2447,665,279,6144,550,1547,17175
"08/20/2021 05:00",1335,1633,669,1055,1015,2484,690,282,6285,557,1578,17583
"08/20/2021 06:00",1402,1726,707,1098,1061,2560,731,291,6662,573,1626,18437
"08/20/2021 07:00",1497,1814,765,1164,1131,2769,778,309,7099,593,1704,19623
"08/20/2021 08:00",1580,1887,816,1232,1199,3037,821,332,7481,606,1805,20796
"08/20/2021 09:00",1625,1938,861,1297,1258,3279,864,357,7807,613,1885,21784
"08/20/2021 10:00",1677,2007,905,1380,1329,3541,897,384,8095,619,1980,22814
"08/20/2021 11:00",1731,2066,956,1446,1401,3785,908,410,8373,620,2060,23756
"08/20/2021 12:00",1778,2123,998,1497,1469,3974,910,436,8593,625,2107,24510
"08/20/2021 13:00",1829,2181,1038,1535,1549,4092,929,459,8764,632,2148,25156
"08/20/2021 14:00",1874,2208,1065,1545,1607,4238,915,478,8855,637,2166,25588
"08/20/2021 15:00",1926,2188,1083,1557,1650,4323,920,486,8941,641,2178,25893
"08/20/2021 16:00",1961,2196,1096,1574,1688,4390,927,490,8974,640,2200,26136
"08/20/2021 17:00",1955,2200,1091,1578,1708,4394,939,489,8867,640,2210,26071
"08/20/2021 18:00",1934,2192,1042,1555,1676,4237,933,469,8506,644,2149,25337
"08/20/2021 19:00",1905,2134,1010,1517,1641,4067,940,455,8260,644,2068,24641
"08/20/2021 20:00",1854,2114,984,1479,1580,3922,919,436,8062,643,2023,24016
"08/20/2021 21:00",1772,2022,939,1413,1482,3685,875,413,7805,628,1972,23006
"08/20/2021 22:00",1671,1908,885,1326,1378,3416,821,384,7498,610,1891,21788
"08/20/2021 23:00",1570,1800,829,1239,1274,3149,758,353,7195,594,1781,20542
"08/21/2021 00:00",1457,1669,781,1147,1194,2919,724,329,6929,577,1665,19391
"08/21/2021 01:00",1380,1603,740,1070,1116,2730,694,305,6654,568,1581,18441
"08/21/2021 02:00",1331,1573,705,1018,1061,2593,674,288,6391,557,1524,17715
"08/21/2021 03:00",1301,1542,680,983,1028,2498,662,279,6215,553,1483,17224
"08/21/2021 04:00",1283,1527,667,967,1007,2439,659,272,6093,552,1464,16930
"08/21/2021 05:00",1290,1535,668,971,1006,2430,662,269,6067,555,1470,16923
"08/21/2021 06:00",1313,1563,672,981,1017,2445,671,269,6144,558,1470,17103
"08/21/2021 07:00",1378,1617,704,1013,1059,2578,695,291,6361,568,1512,17776
"08/21/2021 08:00",1462,1698,755,1079,1120,2831,734,319,6649,582,1617,18846
"08/21/2021 09:00",1531,1768,800,1151,1190,3079,784,349,6951,600,1730,19933
"08/21/2021 10:00",1612,1832,846,1233,1273,3324,823,379,7289,612,1838,21061
"08/21/2021 11:00",1648,1896,895,1301,1358,3539,816,413,7527,619,1903,21915
"08/21/2021 12:00",1688,1955,921,1350,1432,3721,827,443,7671,627,1962,22597
"08/21/2021 13:00",1723,1984,932,1368,1475,3802,842,457,7657,625,2002,22867
"08/21/2021 14:00",1791,2010,944,1389,1522,3884,860,470,7699,628,2040,23237
"08/21/2021 15:00",1861,2030,959,1420,1563,3974,867,479,7744,631,2077,23605
"08/21/2021 16:00",1918,2050,975,1454,1608,4069,880,487,7787,637,2114,23979
"08/21/2021 17:00",1924,2087,981,1475,1618,4082,883,486,7744,646,2128,24054
"08/21/2021 18:00",1895,2075,957,1477,1582,3959,874,465,7646,651,2106,23687
"08/21/2021 19:00",1859,2014,941,1432,1538,3804,871,446,7513,650,2016,23084
"08/21/2021 20:00",1809,1979,924,1395,1491,3693,860,424,7462,649,1972,22658
"08/21/2021 21:00",1715,1910,889,1338,1405,3464,822,399,7311,632,1923,21808
"08/21/2021 22:00",1600,1806,843,1258,1309,3206,777,365,7094,613,1842,20713
"08/21/2021 23:00",1501,1718,791,1171,1208,2951,730,335,6820,594,1741,19560
"08/22/2021 00:00",1441,1665,740,1126,1145,2752,715,310,6615,575,1656,18740
"08/22/2021 01:00",1368,1603,704,1054,1075,2572,687,288,6373,565,1575,17864
"08/22/2021 02:00",1320,1569,671,1002,1025,2439,665,272,6127,554,1514,17158
"08/22/2021 03:00",1292,1531,647,965,993,2348,652,264,5953,548,1469,16662
"08/22/2021 04:00",1274,1507,635,946,971,2290,645,258,5828,546,1442,16342
"08/22/2021 05:00",1275,1505,634,940,967,2270,641,253,5795,552,1434,16266
"08/22/2021 06:00",1285,1522,633,943,967,2254,647,251,5826,553,1431,16312
"08/22/2021 07:00",1336,1572,649,977,988,2345,668,266,5952,563,1481,16797
"08/22/2021 08:00",1419,1657,679,1054,1028,2554,712,286,6158,579,1608,17734
"08/22/2021 09:00",1489,1741,704,1144,1077,2767,772,309,6405,598,1746,18752
"08/22/2021 10:00",1566,1824,741,1245,1130,2987,824,332,6717,608,1883,19857
"08/22/2021 11:00",1595,1913,779,1333,1187,3190,828,359,6983,616,1988,20771
"08/22/2021 12:00",1623,1992,804,1406,1247,3366,849,386,7163,621,2076,21533
"08/22/2021 13:00",1643,2035,827,1446,1288,3473,866,401,7239,625,2133,21976
"08/22/2021 14:00",1700,2069,851,1479,1350,3571,880,417,7339,626,2170,22452
"08/22/2021 15:00",1764,2104,877,1517,1409,3652,885,433,7449,630,2205,22925
"08/22/2021 16:00",1833,2139,906,1555,1472,3740,896,449,7532,639,2239,23400
"08/22/2021 17:00",1861,2193,919,1587,1505,3778,898,455,7525,651,2253,23625
"08/22/2021 18:00",1846,2190,901,1595,1490,3677,890,438,7434,656,2223,23340
"08/22/2021 19:00",1818,2129,891,1549,1455,3584,886,423,7372,655,2127,22889
"08/22/2021 20:00",1772,2083,887,1510,1416,3517,874,409,7352,650,2077,22547
"08/22/2021 21:00",1674,1997,858,1442,1334,3299,828,387,7221,635,2020,21695
"08/22/2021 22:00",1550,1872,811,1345,1242,3036,775,353,6998,613,1920,20515
"08/22/2021 23:00",1444,1769,758,1244,1147,2775,724,321,6709,592,1804,19287
"08/23/2021 00:00",1417,1706,714,1172,1093,2583,723,305,6596,574,1741,18624
"08/23/2021 01:00",1356,1635,682,1106,1033,2432,687,287,6378,567,1677,17840
"08/23/2021 02:00",1317,1602,656,1063,994,2328,663,275,6186,560,1625,17269
"08/23/2021 03:00",1299,1580,637,1039,973,2269,657,269,6071,554,1593,16941
"08/23/2021 04:00",1304,1593,635,1042,966,2265,664,265,6057,556,1591,16938
"08/23/2021 05:00",1347,1660,656,1080,988,2325,696,271,6225,565,1633,17446
"08/23/2021 06:00",1415,1771,694,1142,1029,2402,749,280,6568,578,1714,18342
"08/23/2021 07:00",1512,1881,742,1236,1083,2597,796,299,6994,600,1804,19544
"08/23/2021 08:00",1584,1972,784,1334,1124,2835,827,321,7374,614,1912,20681
"08/23/2021 09:00",1624,2038,817,1424,1156,3043,864,339,7695,621,1994,21615
"08/23/2021 10:00",1675,2128,854,1526,1198,3267,898,360,7987,626,2082,22601
"08/23/2021 11:00",1729,2205,900,1605,1256,3498,907,388,8274,632,2169,23563
"08/23/2021 12:00",1784,2280,941,1669,1319,3709,916,414,8495,636,2227,24390
"08/23/2021 13:00",1833,2350,984,1716,1396,3874,948,440,8690,641,2282,25154
"08/23/2021 14:00",1876,2381,1014,1717,1458,4032,938,460,8816,646,2281,25619
"08/23/2021 15:00",1922,2362,1039,1719,1526,4152,943,472,8914,653,2262,25964
"08/23/2021 16:00",1980,2371,1058,1724,1586,4254,954,482,8978,658,2272,26317
"08/23/2021 17:00",2001,2381,1064,1729,1633,4282,977,487,8869,661,2289,26373
"08/23/2021 18:00",1995,2385,1020,1723,1619,4132,974,471,8477,661,2240,25697
"08/23/2021 19:00",1988,2333,1007,1671,1601,3976,987,462,8301,658,2151,25135
"08/23/2021 20:00",1924,2283,987,1615,1543,3845,965,444,8142,656,2096,24500
"08/23/2021 21:00",1818,2154,939,1524,1441,3591,911,419,7872,643,2031,23343
"08/23/2021 22:00",1686,1992,874,1408,1320,3268,840,384,7537,619,1931,21859
"08/23/2021 23:00",1568,1854,809,1298,1212,2962,768,349,7147,597,1808,20372
"08/24/2021 00:00",1462,1706,749,1190,1133,2671,732,325,6755,574,1714,19011
"08/24/2021 01:00",1390,1621,707,1119,1059,2482,689,301,6439,562,1635,18004
"08/24/2021 02:00",1342,1581,674,1069,1011,2354,662,287,6190,556,1574,17300
