"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"07/01/2021 00:00",1575,1782,931,1185,1322,3024,783,403,7665,577,1758,21005
"07/01/2021 01:00",1489,1717,887,1112,1225,2804,739,379,7354,565,1675,19946
"07/01/2021 02:00",1430,1661,852,1062,1160,2651,707,359,7101,560,1621,19164
"07/01/2021 03:00",1396,1617,830,1033,1115,2559,688,345,6955,555,1586,18679
"07/01/2021 04:00",1400,1627,819,1033,1096,2534,693,338,6880,556,1577,18553
"07/01/2021 05:00",1444,1677,829,1065,1107,2565,714,345,6962,561,1614,18883
"07/01/2021 06:00",1547,1793,865,1125,1175,2685,774,364,7312,574,1682,19896
"07/01/2021 07:00",1653,1883,923,1204,1272,2909,849,389,7748,591,1785,21206
"07/01/2021 08:00",1719,1941,957,1259,1357,3154,897,411,8123,597,1876,22291
"07/01/2021 09:00",1752,1964,986,1299,1414,3370,920,426,8427,603,1938,23099
"07/01/2021 10:00",1788,2011,1013,1342,1459,3574,948,448,8634,609,1991,23817
"07/01/2021 11:00",1799,2039,1028,1381,1494,3772,957,459,8746,610,2028,24313
"07/01/2021 12:00",1811,2086,1044,1401,1528,3939,978,471,8833,613,2056,24760
"07/01/2021 13:00",1832,2122,1058,1435,1555,4065,989,474,8880,616,2098,25124
"07/01/2021 14:00",1844,2132,1059,1452,1566,4169,995,471,8836,615,2104,25243
"07/01/2021 15:00",1825,2123,1056,1474,1562,4237,996,469,8767,617,2088,25214
"07/01/2021 16:00",1828,2123,1046,1480,1572,4247,992,462,8655,626,2092,25123
"07/01/2021 17:00",1859,2130,1023,1474,1556,4163,998,460,8470,634,2083,24850
"07/01/2021 18:00",1833,2095,1003,1447,1533,3960,986,451,8182,634,2034,24158
"07/01/2021 19:00",1811,2066,972,1408,1507,3735,965,434,7905,628,1975,23406
"07/01/2021 20:00",1786,2017,936,1360,1466,3582,941,421,7728,622,1917,22776
"07/01/2021 21:00",1741,1984,905,1329,1412,3430,916,408,7577,614,1907,22223
"07/01/2021 22:00",1624,1871,850,1236,1302,3157,851,376,7315,595,1834,21011
"07/01/2021 23:00",1504,1746,787,1135,1184,2866,782,342,6964,577,1725,19612
