"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"08/23/2021 00:00",1416,1753,690,1171,1085,2562,731,285,6315,581,1788,18377
"08/23/2021 01:00",1357,1686,664,1109,1033,2429,695,270,6125,574,1727,17669
"08/23/2021 02:00",1325,1647,642,1071,1001,2339,673,261,5967,568,1680,17174
"08/23/2021 03:00",1304,1627,628,1051,986,2295,666,256,5882,561,1649,16905
"08/23/2021 04:00",1313,1644,628,1055,982,2304,674,254,5881,562,1650,16947
"08/23/2021 05:00",1356,1704,651,1100,1010,2372,714,260,6058,570,1691,17486
"08/23/2021 06:00",1425,1825,688,1164,1055,2459,777,274,6382,585,1773,18407
"08/23/2021 07:00",1508,1937,734,1256,1107,2637,836,294,6777,608,1854,19548
"08/23/2021 08:00",1573,2027,769,1350,1158,2839,884,315,7114,623,1967,20619
"08/23/2021 09:00",1616,2105,794,1432,1188,3018,938,330,7380,632,2058,21491
"08/23/2021 10:00",1657,2174,812,1516,1217,3206,964,343,7583,638,2140,22250
"08/23/2021 11:00",1694,2232,836,1590,1251,3394,971,357,7783,643,2239,22990
"08/23/2021 12:00",1737,2277,857,1656,1285,3539,986,368,7943,646,2312,23606
"08/23/2021 13:00",1772,2321,881,1710,1331,3657,1012,381,8087,651,2385,24188
"08/23/2021 14:00",1790,2329,906,1718,1369,3791,998,389,8206,656,2390,24542
"08/23/2021 15:00",1799,2318,922,1729,1421,3906,987,396,8335,656,2378,24847
"08/23/2021 16:00",1823,2337,945,1759,1473,4016,984,408,8453,660,2406,25264
"08/23/2021 17:00",1838,2367,952,1781,1509,4071,991,418,8400,664,2421,25412
"08/23/2021 18:00",1838,2388,922,1774,1501,3983,990,413,8052,663,2358,24882
"08/23/2021 19:00",1834,2351,912,1720,1490,3835,1006,409,7942,659,2282,24440
"08/23/2021 20:00",1803,2303,909,1648,1455,3734,997,402,7845,659,2224,23979
"08/23/2021 21:00",1707,2195,881,1559,1377,3524,942,384,7667,645,2164,23045
"08/23/2021 22:00",1585,2043,830,1442,1272,3241,869,356,7370,621,2054,21683
"08/23/2021 23:00",1475,1909,776,1333,1178,2964,796,326,7008,600,1931,20296
"08/24/2021 00:00",1433,1800,733,1229,1126,2739,762,309,6715,584,1805,19235
"08/24/2021 01:00",1379,1723,697,1160,1065,2582,726,289,6450,574,1722,18367
